n_clusters,max_iter,init,n_init,verbose,random_state,n_jobs,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
12,500,Cao,11,False,42,4,1000.0,100,44.62031674385071,-0.0523,199.9085,6.4447,0.407,-0.0519,0.0721,0.0612,0.0613,0.1306,0.04,0.0613,0.3723,kmodes,adult_y.zip
12,500,Cao,11,False,42,4,1000.0,20,44.24452519416809,-0.0523,199.9085,6.4447,0.407,-0.0519,0.0721,0.0612,0.0613,0.1306,0.04,0.0613,0.3723,kmodes,adult_y.zip
12,500,Cao,11,False,42,4,20.0,20,37.13892889022827,-0.0409,196.3099,9.0183,0.4152,0.003,0.0599,0.0456,0.0457,0.1085,0.029,0.0457,0.3383,kmodes,adult_y.zip
12,500,Cao,11,False,42,4,inf,100,44.80898857116699,-0.0523,199.9085,6.4447,0.407,-0.0519,0.0721,0.0612,0.0613,0.1306,0.04,0.0613,0.3723,kmodes,adult_y.zip
12,500,Cao,11,False,42,4,inf,20,46.15782141685486,-0.0523,199.9085,6.4447,0.407,-0.0519,0.0721,0.0612,0.0613,0.1306,0.04,0.0613,0.3723,kmodes,adult_y.zip
2,100,Cao,11,False,42,4,1000.0,100,6.235544919967651,0.0349,295.4258,8.061,0.5007,-0.0302,0.0397,0.0669,0.067,0.072,0.0626,0.067,0.5821,kmodes,adult_y.zip
2,100,Cao,11,False,42,4,1000.0,20,6.341092586517334,0.0349,295.4258,8.061,0.5007,-0.0302,0.0397,0.0669,0.067,0.072,0.0626,0.067,0.5821,kmodes,adult_y.zip
2,100,Cao,11,False,42,4,20.0,20,6.4735939502716064,0.0369,296.0861,8.0581,0.5004,-0.031,0.0369,0.0622,0.0622,0.0669,0.0582,0.0622,0.582,kmodes,adult_y.zip
2,100,Cao,11,False,42,4,inf,100,6.234489917755127,0.0349,295.4258,8.061,0.5007,-0.0302,0.0397,0.0669,0.067,0.072,0.0626,0.067,0.5821,kmodes,adult_y.zip
2,100,Cao,11,False,42,4,inf,20,6.166866302490234,0.0349,295.4258,8.061,0.5007,-0.0302,0.0397,0.0669,0.067,0.072,0.0626,0.067,0.5821,kmodes,adult_y.zip
2,300,Cao,11,False,42,4,1000.0,100,6.212354421615601,0.0349,295.4258,8.061,0.5007,-0.0302,0.0397,0.0669,0.067,0.072,0.0626,0.067,0.5821,kmodes,adult_y.zip
2,300,Cao,11,False,42,4,1000.0,20,6.209065198898315,0.0349,295.4258,8.061,0.5007,-0.0302,0.0397,0.0669,0.067,0.072,0.0626,0.067,0.5821,kmodes,adult_y.zip
2,300,Cao,11,False,42,4,20.0,20,6.6598780155181885,0.0369,296.0861,8.0581,0.5004,-0.031,0.0369,0.0622,0.0622,0.0669,0.0582,0.0622,0.582,kmodes,adult_y.zip
2,300,Cao,11,False,42,4,inf,100,6.214957237243652,0.0349,295.4258,8.061,0.5007,-0.0302,0.0397,0.0669,0.067,0.072,0.0626,0.067,0.5821,kmodes,adult_y.zip
2,300,Cao,11,False,42,4,inf,20,6.356002330780029,0.0349,295.4258,8.061,0.5007,-0.0302,0.0397,0.0669,0.067,0.072,0.0626,0.067,0.5821,kmodes,adult_y.zip
2,500,Cao,11,False,42,4,1000.0,100,6.226384162902832,0.0349,295.4258,8.061,0.5007,-0.0302,0.0397,0.0669,0.067,0.072,0.0626,0.067,0.5821,kmodes,adult_y.zip
2,500,Cao,11,False,42,4,1000.0,20,6.162360906600952,0.0349,295.4258,8.061,0.5007,-0.0302,0.0397,0.0669,0.067,0.072,0.0626,0.067,0.5821,kmodes,adult_y.zip
2,500,Cao,11,False,42,4,20.0,20,6.556575536727905,0.0369,296.0861,8.0581,0.5004,-0.031,0.0369,0.0622,0.0622,0.0669,0.0582,0.0622,0.582,kmodes,adult_y.zip
2,500,Cao,11,False,42,4,inf,100,6.200725317001343,0.0349,295.4258,8.061,0.5007,-0.0302,0.0397,0.0669,0.067,0.072,0.0626,0.067,0.5821,kmodes,adult_y.zip
2,500,Cao,11,False,42,4,inf,20,6.339319229125977,0.0349,295.4258,8.061,0.5007,-0.0302,0.0397,0.0669,0.067,0.072,0.0626,0.067,0.5821,kmodes,adult_y.zip
4,100,Cao,11,False,42,4,1000.0,100,13.973163366317747,0.0151,399.7838,5.125,0.4518,-0.0377,0.0413,0.0495,0.0496,0.0747,0.0371,0.0496,0.4805,kmodes,adult_y.zip
4,100,Cao,11,False,42,4,1000.0,20,13.892175197601318,0.0151,399.7838,5.125,0.4518,-0.0377,0.0413,0.0495,0.0496,0.0747,0.0371,0.0496,0.4805,kmodes,adult_y.zip
4,100,Cao,11,False,42,4,20.0,20,9.701273679733276,0.0029,298.9254,5.7745,0.4564,-0.0311,0.0353,0.0426,0.0427,0.064,0.032,0.0427,0.4866,kmodes,adult_y.zip
4,100,Cao,11,False,42,4,inf,100,13.987072229385376,0.0151,399.7838,5.125,0.4518,-0.0377,0.0413,0.0495,0.0496,0.0747,0.0371,0.0496,0.4805,kmodes,adult_y.zip
4,100,Cao,11,False,42,4,inf,20,14.302600860595703,0.0151,399.7838,5.125,0.4518,-0.0377,0.0413,0.0495,0.0496,0.0747,0.0371,0.0496,0.4805,kmodes,adult_y.zip
4,300,Cao,11,False,42,4,1000.0,100,14.006051540374756,0.0151,399.7838,5.125,0.4518,-0.0377,0.0413,0.0495,0.0496,0.0747,0.0371,0.0496,0.4805,kmodes,adult_y.zip
4,300,Cao,11,False,42,4,1000.0,20,13.872373819351196,0.0151,399.7838,5.125,0.4518,-0.0377,0.0413,0.0495,0.0496,0.0747,0.0371,0.0496,0.4805,kmodes,adult_y.zip
4,300,Cao,11,False,42,4,20.0,20,9.722534894943236,0.0029,298.9254,5.7745,0.4564,-0.0311,0.0353,0.0426,0.0427,0.064,0.032,0.0427,0.4866,kmodes,adult_y.zip
4,300,Cao,11,False,42,4,inf,100,13.95964503288269,0.0151,399.7838,5.125,0.4518,-0.0377,0.0413,0.0495,0.0496,0.0747,0.0371,0.0496,0.4805,kmodes,adult_y.zip
4,300,Cao,11,False,42,4,inf,20,14.33835792541504,0.0151,399.7838,5.125,0.4518,-0.0377,0.0413,0.0495,0.0496,0.0747,0.0371,0.0496,0.4805,kmodes,adult_y.zip
4,500,Cao,11,False,42,4,1000.0,100,13.977595806121826,0.0151,399.7838,5.125,0.4518,-0.0377,0.0413,0.0495,0.0496,0.0747,0.0371,0.0496,0.4805,kmodes,adult_y.zip
4,500,Cao,11,False,42,4,1000.0,20,13.873294591903688,0.0151,399.7838,5.125,0.4518,-0.0377,0.0413,0.0495,0.0496,0.0747,0.0371,0.0496,0.4805,kmodes,adult_y.zip
4,500,Cao,11,False,42,4,20.0,20,10.18490219116211,0.0029,298.9254,5.7745,0.4564,-0.0311,0.0353,0.0426,0.0427,0.064,0.032,0.0427,0.4866,kmodes,adult_y.zip
4,500,Cao,11,False,42,4,inf,100,13.981854677200316,0.0151,399.7838,5.125,0.4518,-0.0377,0.0413,0.0495,0.0496,0.0747,0.0371,0.0496,0.4805,kmodes,adult_y.zip
4,500,Cao,11,False,42,4,inf,20,14.326520204544067,0.0151,399.7838,5.125,0.4518,-0.0377,0.0413,0.0495,0.0496,0.0747,0.0371,0.0496,0.4805,kmodes,adult_y.zip
