eps,min_samples,metric,algorithm,n_jobs,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
0.1,2,correlation,auto,4,20.0,20,0.011589765548706,0.5658,230.6843,0.6114,0.7587,0.5343,0.5712,0.6557,0.6583,0.5199,0.8973,0.6583,0.7509,skl_DBSCAN,iris_y.zip
0.1,2,correlation,auto,4,inf,100,0.0030570030212402,0.1194,115.7322,1.595,0.7595,0.5302,0.5808,0.639,0.6452,0.5287,0.8275,0.6452,0.743,skl_DBSCAN,iris_y.zip
0.1,2,correlation,auto,4,inf,20,0.0030450820922851,0.1194,115.7322,1.595,0.7595,0.5302,0.5808,0.639,0.6452,0.5287,0.8275,0.6452,0.743,skl_DBSCAN,iris_y.zip
0.1,2,cosine,auto,4,1000.0,100,0.003894567489624,0.0956,120.2056,0.9777,0.7631,0.5414,0.6038,0.678,0.6831,0.5496,0.9023,0.6831,0.7539,skl_DBSCAN,iris_y.zip
0.1,2,cosine,auto,4,1000.0,20,0.0039050579071044,0.0956,120.2056,0.9777,0.7631,0.5414,0.6038,0.678,0.6831,0.5496,0.9023,0.6831,0.7539,skl_DBSCAN,iris_y.zip
0.1,2,cosine,auto,4,100.0,100,0.0040333271026611,0.0956,120.2056,0.9777,0.7631,0.5414,0.6038,0.678,0.6831,0.5496,0.9023,0.6831,0.7539,skl_DBSCAN,iris_y.zip
0.1,2,cosine,auto,4,100.0,20,0.003882884979248,0.0956,120.2056,0.9777,0.7631,0.5414,0.6038,0.678,0.6831,0.5496,0.9023,0.6831,0.7539,skl_DBSCAN,iris_y.zip
0.1,2,cosine,auto,4,20.0,20,0.0199048519134521,0.577,240.2457,0.5917,0.763,0.5438,0.5991,0.69,0.6925,0.5453,0.9483,0.6925,0.758,skl_DBSCAN,iris_y.zip
0.1,2,cosine,auto,4,inf,100,0.0039057731628417,0.0956,120.2056,0.9777,0.7631,0.5414,0.6038,0.678,0.6831,0.5496,0.9023,0.6831,0.7539,skl_DBSCAN,iris_y.zip
0.1,2,cosine,auto,4,inf,20,0.0040454864501953,0.0956,120.2056,0.9777,0.7631,0.5414,0.6038,0.678,0.6831,0.5496,0.9023,0.6831,0.7539,skl_DBSCAN,iris_y.zip
0.1,2,euclidean,auto,4,1000.0,100,0.0089235305786132,-0.1791,1.0635,1.272,0.3382,0.0004,0.0148,0.0109,0.0254,0.0135,0.2094,0.0254,0.566,skl_DBSCAN,iris_y.zip
0.1,2,euclidean,auto,4,1000.0,20,0.0196714401245117,-0.1791,1.0635,1.272,0.3382,0.0004,0.0148,0.0109,0.0254,0.0135,0.2094,0.0254,0.566,skl_DBSCAN,iris_y.zip
0.1,2,euclidean,auto,4,100.0,100,0.0027883052825927,-0.1791,1.0635,1.272,0.3382,0.0004,0.0148,0.0109,0.0254,0.0135,0.2094,0.0254,0.566,skl_DBSCAN,iris_y.zip
