number_clusters,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
4,1.268903732299805,0.1301,162.4203,1.0224,0.4624,0.0127,0.0604,0.0524,0.0576,0.0436,0.0848,0.0576,0.3923,pyc_agglomerativeClust,vehicle_y.zip
