n_clusters,max_leaves,base_tree,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
2,6,NONE,100.0,20,0.0534532070159912,0.6076,217.0765,0.64,0.7909,0.5822,0.5267,0.596,0.598,0.4913,0.7637,0.598,0.7664,ExKMC,zelnik6_y.zip
2,6,NONE,inf,100,0.0556468963623046,0.6076,217.0765,0.64,0.7909,0.5822,0.5267,0.596,0.598,0.4913,0.7637,0.598,0.7664,ExKMC,zelnik6_y.zip
2,6,NONE,inf,20,0.0420889854431152,0.6076,217.0765,0.64,0.7909,0.5822,0.5267,0.596,0.598,0.4913,0.7637,0.598,0.7664,ExKMC,zelnik6_y.zip
2,8,IMM,1000.0,100,0.0599396228790283,0.6076,217.0765,0.64,0.7909,0.5822,0.5267,0.596,0.598,0.4913,0.7637,0.598,0.7664,ExKMC,zelnik6_y.zip
2,8,IMM,1000.0,20,0.0559284687042236,0.6076,217.0765,0.64,0.7909,0.5822,0.5267,0.596,0.598,0.4913,0.7637,0.598,0.7664,ExKMC,zelnik6_y.zip
2,8,IMM,100.0,100,0.0615065097808837,0.6074,217.4808,0.6438,0.7904,0.5813,0.5264,0.5959,0.5979,0.4911,0.7641,0.5979,0.7661,ExKMC,zelnik6_y.zip
2,8,IMM,100.0,20,0.0428266525268554,0.6076,217.0765,0.64,0.7909,0.5822,0.5267,0.596,0.598,0.4913,0.7637,0.598,0.7664,ExKMC,zelnik6_y.zip
2,8,IMM,inf,100,0.0628817081451416,0.6076,217.0765,0.64,0.7909,0.5822,0.5267,0.596,0.598,0.4913,0.7637,0.598,0.7664,ExKMC,zelnik6_y.zip
2,8,IMM,inf,20,0.0469467639923095,0.6076,217.0765,0.64,0.7909,0.5822,0.5267,0.596,0.598,0.4913,0.7637,0.598,0.7664,ExKMC,zelnik6_y.zip
2,8,NONE,1000.0,100,0.0638322830200195,0.6076,217.0765,0.64,0.7909,0.5822,0.5267,0.596,0.598,0.4913,0.7637,0.598,0.7664,ExKMC,zelnik6_y.zip
2,8,NONE,1000.0,20,0.0482754707336425,0.6076,217.0765,0.64,0.7909,0.5822,0.5267,0.596,0.598,0.4913,0.7637,0.598,0.7664,ExKMC,zelnik6_y.zip
2,8,NONE,100.0,100,0.0400879383087158,0.6074,217.4808,0.6438,0.7904,0.5813,0.5264,0.5959,0.5979,0.4911,0.7641,0.5979,0.7661,ExKMC,zelnik6_y.zip
2,8,NONE,100.0,20,0.0326449871063232,0.6076,217.0765,0.64,0.7909,0.5822,0.5267,0.596,0.598,0.4913,0.7637,0.598,0.7664,ExKMC,zelnik6_y.zip
2,8,NONE,inf,100,0.0284905433654785,0.6076,217.0765,0.64,0.7909,0.5822,0.5267,0.596,0.598,0.4913,0.7637,0.598,0.7664,ExKMC,zelnik6_y.zip
2,8,NONE,inf,20,0.0388636589050293,0.6076,217.0765,0.64,0.7909,0.5822,0.5267,0.596,0.598,0.4913,0.7637,0.598,0.7664,ExKMC,zelnik6_y.zip
4,10,IMM,1000.0,100,0.0095229148864746,0.7648,641.7966,0.4125,0.8981,0.7787,0.8077,0.7334,0.7366,0.7536,0.7203,0.7366,0.8583,ExKMC,zelnik6_y.zip
4,10,IMM,1000.0,20,0.0088462829589843,0.7648,641.7966,0.4125,0.8981,0.7787,0.8077,0.7334,0.7366,0.7536,0.7203,0.7366,0.8583,ExKMC,zelnik6_y.zip
4,10,IMM,100.0,100,0.0260040760040283,0.7648,641.1011,0.4131,0.8981,0.7787,0.8077,0.7334,0.7366,0.7536,0.7203,0.7366,0.8583,ExKMC,zelnik6_y.zip
4,10,IMM,100.0,20,0.0120356082916259,0.7648,641.7966,0.4125,0.8981,0.7787,0.8077,0.7334,0.7366,0.7536,0.7203,0.7366,0.8583,ExKMC,zelnik6_y.zip
4,10,IMM,inf,100,0.0413994789123535,0.7648,641.7966,0.4125,0.8981,0.7787,0.8077,0.7334,0.7366,0.7536,0.7203,0.7366,0.8583,ExKMC,zelnik6_y.zip
4,10,IMM,inf,20,0.0151135921478271,0.7648,641.7966,0.4125,0.8981,0.7787,0.8077,0.7334,0.7366,0.7536,0.7203,0.7366,0.8583,ExKMC,zelnik6_y.zip
