max_depth,max_nbr_clusters,min_samples_leaf,min_samples_split,max_nbr_values,max_nbr_values_cat,bic_eps,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
10,10,30,50,1000.0,100.0,0.0,2.613733530044556,0.277,814.0907,0.9545,0.6677,0.2389,0.7851,0.4964,0.5005,0.8217,0.3599,0.5005,0.4567,VarianceParTree,2d-3c-no123_y.zip
10,10,30,50,1000.0,100.0,0.1,2.6160552501678467,0.277,814.0907,0.9545,0.6677,0.2389,0.7851,0.4964,0.5005,0.8217,0.3599,0.5005,0.4567,VarianceParTree,2d-3c-no123_y.zip
10,10,30,50,1000.0,100.0,0.2,2.594341516494751,0.277,814.0907,0.9545,0.6677,0.2389,0.7851,0.4964,0.5005,0.8217,0.3599,0.5005,0.4567,VarianceParTree,2d-3c-no123_y.zip
10,10,30,50,1000.0,20.0,0.0,2.6267294883728027,0.277,814.0907,0.9545,0.6677,0.2389,0.7851,0.4964,0.5005,0.8217,0.3599,0.5005,0.4567,VarianceParTree,2d-3c-no123_y.zip
10,10,30,50,1000.0,20.0,0.1,2.6543986797332764,0.277,814.0907,0.9545,0.6677,0.2389,0.7851,0.4964,0.5005,0.8217,0.3599,0.5005,0.4567,VarianceParTree,2d-3c-no123_y.zip
10,10,30,50,1000.0,20.0,0.2,2.600348234176636,0.277,814.0907,0.9545,0.6677,0.2389,0.7851,0.4964,0.5005,0.8217,0.3599,0.5005,0.4567,VarianceParTree,2d-3c-no123_y.zip
10,10,30,50,1000.0,inf,0.0,3.4746334552764893,0.2221,3.6271,0.4746,0.4229,0.0044,0.0127,0.0012,0.0241,0.0133,0.1331,0.0241,0.639,VarianceParTree,2d-3c-no123_y.zip
10,10,30,50,1000.0,inf,0.1,3.416223287582397,0.2221,3.6271,0.4746,0.4229,0.0044,0.0127,0.0012,0.0241,0.0133,0.1331,0.0241,0.639,VarianceParTree,2d-3c-no123_y.zip
10,10,30,50,1000.0,inf,0.2,3.4884729385375977,0.2221,3.6271,0.4746,0.4229,0.0044,0.0127,0.0012,0.0241,0.0133,0.1331,0.0241,0.639,VarianceParTree,2d-3c-no123_y.zip
10,10,30,50,100.0,20.0,0.0,0.4660971164703369,0.3645,995.0248,0.9367,0.6923,0.2958,0.8392,0.5332,0.5371,0.8783,0.3868,0.5371,0.5116,VarianceParTree,2d-3c-no123_y.zip
10,10,30,50,100.0,20.0,0.1,0.4427680969238281,0.3645,995.0248,0.9367,0.6923,0.2958,0.8392,0.5332,0.5371,0.8783,0.3868,0.5371,0.5116,VarianceParTree,2d-3c-no123_y.zip
10,10,30,50,100.0,20.0,0.2,0.409372329711914,0.3645,995.0248,0.9367,0.6923,0.2958,0.8392,0.5332,0.5371,0.8783,0.3868,0.5371,0.5116,VarianceParTree,2d-3c-no123_y.zip
10,10,30,50,inf,100.0,0.0,2.635524034500122,0.277,814.0907,0.9545,0.6677,0.2389,0.7851,0.4964,0.5005,0.8217,0.3599,0.5005,0.4567,VarianceParTree,2d-3c-no123_y.zip
10,10,30,50,inf,100.0,0.1,2.6479332447052,0.277,814.0907,0.9545,0.6677,0.2389,0.7851,0.4964,0.5005,0.8217,0.3599,0.5005,0.4567,VarianceParTree,2d-3c-no123_y.zip
