n_clusters,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,bisecting_strategy,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,max_nbr_values,max_nbr_values_cat,alg,dataset
4,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,0.0353591442108154,0.4159,3186.6992,0.761,0.7703,0.1623,1.2877,0.5335,0.5363,0.375,0.9412,0.5363,0.3356,,,skl_bis_kmeans,2d-d31_y.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,0.031562328338623,0.4159,3186.6992,0.761,0.7703,0.1623,1.2877,0.5335,0.5363,0.375,0.9412,0.5363,0.3356,1000.0,20.0,skl_bis_kmeans,2d-d31_y.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,0.0317234992980957,0.4159,3186.6992,0.761,0.7703,0.1623,1.2877,0.5335,0.5363,0.375,0.9412,0.5363,0.3356,100.0,20.0,skl_bis_kmeans,2d-d31_y.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,0.0318810939788818,0.4159,3186.6992,0.761,0.7703,0.1623,1.2877,0.5335,0.5363,0.375,0.9412,0.5363,0.3356,inf,20.0,skl_bis_kmeans,2d-d31_y.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,0.0311636924743652,0.4159,3186.6992,0.761,0.7703,0.1623,1.2877,0.5335,0.5363,0.375,0.9412,0.5363,0.3356,,,skl_bis_kmeans,2d-d31_y.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,0.0320677757263183,0.4159,3186.6992,0.761,0.7703,0.1623,1.2877,0.5335,0.5363,0.375,0.9412,0.5363,0.3356,1000.0,20.0,skl_bis_kmeans,2d-d31_y.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,0.0316364765167236,0.4159,3186.6992,0.761,0.7703,0.1623,1.2877,0.5335,0.5363,0.375,0.9412,0.5363,0.3356,100.0,20.0,skl_bis_kmeans,2d-d31_y.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,0.0510883331298828,0.4159,3186.6992,0.761,0.7703,0.1623,1.2877,0.5335,0.5363,0.375,0.9412,0.5363,0.3356,inf,20.0,skl_bis_kmeans,2d-d31_y.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,0.0361373424530029,0.4159,3186.6992,0.761,0.7703,0.1623,1.2877,0.5335,0.5363,0.375,0.9412,0.5363,0.3356,,,skl_bis_kmeans,2d-d31_y.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,0.0314221382141113,0.4159,3186.6992,0.761,0.7703,0.1623,1.2877,0.5335,0.5363,0.375,0.9412,0.5363,0.3356,1000.0,20.0,skl_bis_kmeans,2d-d31_y.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,0.0559940338134765,0.4159,3186.6992,0.761,0.7703,0.1623,1.2877,0.5335,0.5363,0.375,0.9412,0.5363,0.3356,100.0,20.0,skl_bis_kmeans,2d-d31_y.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,0.0318214893341064,0.4159,3186.6992,0.761,0.7703,0.1623,1.2877,0.5335,0.5363,0.375,0.9412,0.5363,0.3356,inf,20.0,skl_bis_kmeans,2d-d31_y.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,0.0316176414489746,0.4159,3186.6992,0.761,0.7703,0.1623,1.2877,0.5335,0.5363,0.375,0.9412,0.5363,0.3356,,,skl_bis_kmeans,2d-d31_y.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,0.031559944152832,0.4159,3186.6992,0.761,0.7703,0.1623,1.2877,0.5335,0.5363,0.375,0.9412,0.5363,0.3356,1000.0,20.0,skl_bis_kmeans,2d-d31_y.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,0.0313940048217773,0.4159,3186.6992,0.761,0.7703,0.1623,1.2877,0.5335,0.5363,0.375,0.9412,0.5363,0.3356,100.0,20.0,skl_bis_kmeans,2d-d31_y.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,0.0313897132873535,0.4159,3186.6992,0.761,0.7703,0.1623,1.2877,0.5335,0.5363,0.375,0.9412,0.5363,0.3356,inf,20.0,skl_bis_kmeans,2d-d31_y.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,0.0345821380615234,0.4159,3186.6992,0.761,0.7703,0.1623,1.2877,0.5335,0.5363,0.375,0.9412,0.5363,0.3356,,,skl_bis_kmeans,2d-d31_y.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,0.0510940551757812,0.4159,3186.6992,0.761,0.7703,0.1623,1.2877,0.5335,0.5363,0.375,0.9412,0.5363,0.3356,1000.0,20.0,skl_bis_kmeans,2d-d31_y.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,0.0317518711090087,0.4159,3186.6992,0.761,0.7703,0.1623,1.2877,0.5335,0.5363,0.375,0.9412,0.5363,0.3356,100.0,20.0,skl_bis_kmeans,2d-d31_y.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,0.056591510772705,0.4159,3186.6992,0.761,0.7703,0.1623,1.2877,0.5335,0.5363,0.375,0.9412,0.5363,0.3356,inf,20.0,skl_bis_kmeans,2d-d31_y.zip-4_k
