n_clusters,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
10,k-means++,11,100,0.0001,False,42,True,lloyd,1000.0,100,0.0855379104614257,0.2732,174.0051,1.0712,0.5356,0.0752,0.2432,0.1688,0.1744,0.3529,0.1159,0.1744,0.3328,skl_kmeans,home_y.zip-10_k
10,k-means++,11,100,0.0001,False,42,True,lloyd,1000.0,20,0.1080429553985595,0.2732,174.0051,1.0712,0.5356,0.0752,0.2432,0.1688,0.1744,0.3529,0.1159,0.1744,0.3328,skl_kmeans,home_y.zip-10_k
10,k-means++,11,100,0.0001,False,42,True,lloyd,20.0,20,0.0833525657653808,0.274,172.3922,1.0655,0.5324,0.0689,0.2156,0.1493,0.1551,0.3128,0.1031,0.1551,0.3281,skl_kmeans,home_y.zip-10_k
10,k-means++,11,100,0.0001,False,42,True,lloyd,inf,100,0.1082336902618408,0.2732,174.0051,1.0712,0.5356,0.0752,0.2432,0.1688,0.1744,0.3529,0.1159,0.1744,0.3328,skl_kmeans,home_y.zip-10_k
10,k-means++,11,100,0.0001,False,42,True,lloyd,inf,20,0.1032686233520507,0.2732,174.0051,1.0712,0.5356,0.0752,0.2432,0.1688,0.1744,0.3529,0.1159,0.1744,0.3328,skl_kmeans,home_y.zip-10_k
10,k-means++,11,300,0.0001,False,42,True,lloyd,1000.0,100,0.0954229831695556,0.2732,174.0051,1.0712,0.5356,0.0752,0.2432,0.1688,0.1744,0.3529,0.1159,0.1744,0.3328,skl_kmeans,home_y.zip-10_k
10,k-means++,11,300,0.0001,False,42,True,lloyd,1000.0,20,0.0953400135040283,0.2732,174.0051,1.0712,0.5356,0.0752,0.2432,0.1688,0.1744,0.3529,0.1159,0.1744,0.3328,skl_kmeans,home_y.zip-10_k
10,k-means++,11,300,0.0001,False,42,True,lloyd,20.0,20,0.082230806350708,0.274,172.3922,1.0655,0.5324,0.0689,0.2156,0.1493,0.1551,0.3128,0.1031,0.1551,0.3281,skl_kmeans,home_y.zip-10_k
10,k-means++,11,300,0.0001,False,42,True,lloyd,inf,100,0.0888733863830566,0.2732,174.0051,1.0712,0.5356,0.0752,0.2432,0.1688,0.1744,0.3529,0.1159,0.1744,0.3328,skl_kmeans,home_y.zip-10_k
10,k-means++,11,300,0.0001,False,42,True,lloyd,inf,20,0.0902631282806396,0.2732,174.0051,1.0712,0.5356,0.0752,0.2432,0.1688,0.1744,0.3529,0.1159,0.1744,0.3328,skl_kmeans,home_y.zip-10_k
10,k-means++,11,500,0.0001,False,42,True,lloyd,1000.0,100,0.1070842742919921,0.2732,174.0051,1.0712,0.5356,0.0752,0.2432,0.1688,0.1744,0.3529,0.1159,0.1744,0.3328,skl_kmeans,home_y.zip-10_k
10,k-means++,11,500,0.0001,False,42,True,lloyd,1000.0,20,0.1010339260101318,0.2732,174.0051,1.0712,0.5356,0.0752,0.2432,0.1688,0.1744,0.3529,0.1159,0.1744,0.3328,skl_kmeans,home_y.zip-10_k
10,k-means++,11,500,0.0001,False,42,True,lloyd,20.0,20,0.1347360610961914,0.274,172.3922,1.0655,0.5324,0.0689,0.2156,0.1493,0.1551,0.3128,0.1031,0.1551,0.3281,skl_kmeans,home_y.zip-10_k
10,k-means++,11,500,0.0001,False,42,True,lloyd,inf,100,0.0972180366516113,0.2732,174.0051,1.0712,0.5356,0.0752,0.2432,0.1688,0.1744,0.3529,0.1159,0.1744,0.3328,skl_kmeans,home_y.zip-10_k
10,k-means++,11,500,0.0001,False,42,True,lloyd,inf,20,0.0973925590515136,0.2732,174.0051,1.0712,0.5356,0.0752,0.2432,0.1688,0.1744,0.3529,0.1159,0.1744,0.3328,skl_kmeans,home_y.zip-10_k
