max_depth,max_nbr_clusters,min_samples_leaf,min_samples_split,max_nbr_values,max_nbr_values_cat,bic_eps,random_state,metric_con,metric_cat,time,silhouette,calinski_harabasz,davies_bouldin,alg,dataset
10,10,3,50,inf,100.0,0.1,42,cos,jaccard,10.719972372055054,0.0872,67.9311,1.4531,CenterParTree2,home.zip
10,10,3,50,inf,100.0,0.2,42,cos,jaccard,10.8244047164917,0.0872,67.9311,1.4531,CenterParTree2,home.zip
10,10,3,50,inf,20.0,0.0,42,cos,jaccard,11.929681301116943,0.0911,73.6851,1.9706,CenterParTree2,home.zip
10,10,3,50,inf,20.0,0.1,42,cos,jaccard,10.780227184295654,0.0872,67.9311,1.4531,CenterParTree2,home.zip
10,10,3,50,inf,20.0,0.2,42,cos,jaccard,10.795163631439207,0.0872,67.9311,1.4531,CenterParTree2,home.zip
10,10,3,50,inf,inf,0.0,42,cos,jaccard,3.327690362930298,0.0448,62.6423,2.4474,CenterParTree2,home.zip
10,10,3,50,inf,inf,0.1,42,cos,jaccard,3.4156434535980225,0.0448,62.6423,2.4474,CenterParTree2,home.zip
10,10,3,50,inf,inf,0.2,42,cos,jaccard,3.3275203704833984,0.0448,62.6423,2.4474,CenterParTree2,home.zip
10,10,3,5,1000.0,100.0,0.0,42,cos,jaccard,11.842774629592896,0.0911,73.6851,1.9706,CenterParTree2,home.zip
10,10,3,5,1000.0,100.0,0.1,42,cos,jaccard,10.744880676269531,0.0872,67.9311,1.4531,CenterParTree2,home.zip
10,10,3,5,1000.0,100.0,0.2,42,cos,jaccard,10.804062366485596,0.0872,67.9311,1.4531,CenterParTree2,home.zip
10,10,3,5,1000.0,20.0,0.0,42,cos,jaccard,11.825095891952516,0.0911,73.6851,1.9706,CenterParTree2,home.zip
10,10,3,5,1000.0,20.0,0.1,42,cos,jaccard,10.712026834487917,0.0872,67.9311,1.4531,CenterParTree2,home.zip
10,10,3,5,1000.0,20.0,0.2,42,cos,jaccard,10.801445960998535,0.0872,67.9311,1.4531,CenterParTree2,home.zip
10,10,3,5,1000.0,inf,0.0,42,cos,jaccard,3.378648042678833,0.0448,62.6423,2.4474,CenterParTree2,home.zip
10,10,3,5,1000.0,inf,0.1,42,cos,jaccard,3.3513524532318115,0.0448,62.6423,2.4474,CenterParTree2,home.zip
10,10,3,5,1000.0,inf,0.2,42,cos,jaccard,3.34414291381836,0.0448,62.6423,2.4474,CenterParTree2,home.zip
10,10,3,5,100.0,100.0,0.0,42,cos,jaccard,1.132401704788208,0.0448,62.6423,2.4474,CenterParTree2,home.zip
10,10,3,5,100.0,100.0,0.1,42,cos,jaccard,1.1925759315490725,0.0448,62.6423,2.4474,CenterParTree2,home.zip
10,10,3,5,100.0,100.0,0.2,42,cos,jaccard,1.182486057281494,0.0448,62.6423,2.4474,CenterParTree2,home.zip
10,10,3,5,100.0,20.0,0.0,42,cos,jaccard,5.846907138824463,0.0949,78.2512,1.7182,CenterParTree2,home.zip
10,10,3,5,100.0,20.0,0.1,42,cos,jaccard,4.267960786819458,0.087,67.7329,1.4473,CenterParTree2,home.zip
10,10,3,5,100.0,20.0,0.2,42,cos,jaccard,4.281431674957275,0.087,67.7329,1.4473,CenterParTree2,home.zip
10,10,3,5,100.0,inf,0.0,42,cos,jaccard,1.1987576484680176,0.0448,62.6423,2.4474,CenterParTree2,home.zip
10,10,3,5,100.0,inf,0.1,42,cos,jaccard,1.0899031162261963,0.0448,62.6423,2.4474,CenterParTree2,home.zip
10,10,3,5,100.0,inf,0.2,42,cos,jaccard,1.1324326992034912,0.0448,62.6423,2.4474,CenterParTree2,home.zip
10,10,3,5,inf,100.0,0.0,42,cos,jaccard,11.880695104599,0.0911,73.6851,1.9706,CenterParTree2,home.zip
10,10,3,5,inf,100.0,0.1,42,cos,jaccard,10.842803955078123,0.0872,67.9311,1.4531,CenterParTree2,home.zip
10,10,3,5,inf,100.0,0.2,42,cos,jaccard,10.847663879394531,0.0872,67.9311,1.4531,CenterParTree2,home.zip
10,10,3,5,inf,20.0,0.0,42,cos,jaccard,11.882004976272585,0.0911,73.6851,1.9706,CenterParTree2,home.zip
10,10,3,5,inf,20.0,0.1,42,cos,jaccard,10.812320947647097,0.0872,67.9311,1.4531,CenterParTree2,home.zip
10,10,3,5,inf,20.0,0.2,42,cos,jaccard,10.795270442962646,0.0872,67.9311,1.4531,CenterParTree2,home.zip
10,10,3,5,inf,inf,0.0,42,cos,jaccard,3.3637495040893555,0.0448,62.6423,2.4474,CenterParTree2,home.zip
10,10,3,5,inf,inf,0.1,42,cos,jaccard,3.350442409515381,0.0448,62.6423,2.4474,CenterParTree2,home.zip
10,10,3,5,inf,inf,0.2,42,cos,jaccard,3.4508299827575684,0.0448,62.6423,2.4474,CenterParTree2,home.zip
10,12,30,50,1000.0,100.0,0.0,42,cos,jaccard,12.90657091140747,0.0911,73.6851,1.9706,CenterParTree2,home.zip
10,12,30,50,1000.0,100.0,0.1,42,cos,jaccard,12.042267322540283,0.0535,56.1441,1.3633,CenterParTree2,home.zip
10,12,30,50,1000.0,100.0,0.2,42,cos,jaccard,12.157304048538208,0.0535,56.1441,1.3633,CenterParTree2,home.zip
10,12,30,50,1000.0,20.0,0.0,42,cos,jaccard,12.91775393486023,0.0911,73.6851,1.9706,CenterParTree2,home.zip
10,12,30,50,1000.0,20.0,0.1,42,cos,jaccard,12.197968006134031,0.0535,56.1441,1.3633,CenterParTree2,home.zip
10,12,30,50,1000.0,20.0,0.2,42,cos,jaccard,12.135930299758911,0.0535,56.1441,1.3633,CenterParTree2,home.zip
10,12,30,50,1000.0,inf,0.0,42,cos,jaccard,4.001137971878052,0.0545,54.6303,3.7534,CenterParTree2,home.zip
10,12,30,50,1000.0,inf,0.1,42,cos,jaccard,4.011397838592529,0.0545,54.6303,3.7534,CenterParTree2,home.zip
10,12,30,50,1000.0,inf,0.2,42,cos,jaccard,3.929182529449463,0.0545,54.6303,3.7534,CenterParTree2,home.zip
10,12,30,50,100.0,100.0,0.0,42,cos,jaccard,1.4307317733764648,0.0545,54.6303,3.7534,CenterParTree2,home.zip
10,12,30,50,100.0,100.0,0.1,42,cos,jaccard,1.460740566253662,0.0545,54.6303,3.7534,CenterParTree2,home.zip
10,12,30,50,100.0,100.0,0.2,42,cos,jaccard,1.427814245223999,0.0545,54.6303,3.7534,CenterParTree2,home.zip
10,12,30,50,100.0,20.0,0.0,42,cos,jaccard,5.064407825469971,0.0975,81.5965,1.6531,CenterParTree2,home.zip
10,12,30,50,100.0,20.0,0.1,42,cos,jaccard,4.743591785430908,0.0533,55.98,1.3585,CenterParTree2,home.zip
10,12,30,50,100.0,20.0,0.2,42,cos,jaccard,4.758265018463135,0.0533,55.98,1.3585,CenterParTree2,home.zip
10,12,30,50,100.0,inf,0.0,42,cos,jaccard,1.435788631439209,0.0545,54.6303,3.7534,CenterParTree2,home.zip
10,12,30,50,100.0,inf,0.1,42,cos,jaccard,1.277632474899292,0.0545,54.6303,3.7534,CenterParTree2,home.zip
10,12,30,50,100.0,inf,0.2,42,cos,jaccard,1.3101656436920166,0.0545,54.6303,3.7534,CenterParTree2,home.zip
10,12,30,50,inf,100.0,0.0,42,cos,jaccard,13.014171361923218,0.0911,73.6851,1.9706,CenterParTree2,home.zip
10,12,30,50,inf,100.0,0.1,42,cos,jaccard,12.1544668674469,0.0535,56.1441,1.3633,CenterParTree2,home.zip
10,12,30,50,inf,100.0,0.2,42,cos,jaccard,12.13036561012268,0.0535,56.1441,1.3633,CenterParTree2,home.zip
10,12,30,50,inf,20.0,0.0,42,cos,jaccard,13.005202770233154,0.0911,73.6851,1.9706,CenterParTree2,home.zip
10,12,30,50,inf,20.0,0.1,42,cos,jaccard,12.08511447906494,0.0535,56.1441,1.3633,CenterParTree2,home.zip
10,12,30,50,inf,20.0,0.2,42,cos,jaccard,12.156970977783203,0.0535,56.1441,1.3633,CenterParTree2,home.zip
10,12,30,50,inf,inf,0.0,42,cos,jaccard,3.965827703475952,0.0545,54.6303,3.7534,CenterParTree2,home.zip
10,12,30,50,inf,inf,0.1,42,cos,jaccard,3.990782260894776,0.0545,54.6303,3.7534,CenterParTree2,home.zip
10,12,30,50,inf,inf,0.2,42,cos,jaccard,3.994368314743042,0.0545,54.6303,3.7534,CenterParTree2,home.zip
10,12,30,5,1000.0,100.0,0.0,42,cos,jaccard,15.273381233215332,0.054,66.1832,1.9315,CenterParTree2,home.zip
10,12,30,5,1000.0,100.0,0.1,42,cos,jaccard,12.131442070007324,0.0535,56.1441,1.3633,CenterParTree2,home.zip
10,12,30,5,1000.0,100.0,0.2,42,cos,jaccard,12.155009746551514,0.0535,56.1441,1.3633,CenterParTree2,home.zip
10,12,30,5,1000.0,20.0,0.0,42,cos,jaccard,15.780553102493286,0.054,66.1832,1.9315,CenterParTree2,home.zip
10,12,30,5,1000.0,20.0,0.1,42,cos,jaccard,12.189777135849,0.0535,56.1441,1.3633,CenterParTree2,home.zip
10,12,30,5,1000.0,20.0,0.2,42,cos,jaccard,12.157470703125,0.0535,56.1441,1.3633,CenterParTree2,home.zip
10,12,30,5,1000.0,inf,0.0,42,cos,jaccard,3.933416843414306,0.0545,54.6303,3.7534,CenterParTree2,home.zip
10,12,30,5,1000.0,inf,0.1,42,cos,jaccard,3.9675543308258057,0.0545,54.6303,3.7534,CenterParTree2,home.zip
10,12,30,5,1000.0,inf,0.2,42,cos,jaccard,3.981982946395874,0.0545,54.6303,3.7534,CenterParTree2,home.zip
10,12,30,5,100.0,100.0,0.0,42,cos,jaccard,1.4959704875946045,0.0545,54.6303,3.7534,CenterParTree2,home.zip
10,12,30,5,100.0,100.0,0.1,42,cos,jaccard,1.5034492015838623,0.0545,54.6303,3.7534,CenterParTree2,home.zip
10,12,30,5,100.0,100.0,0.2,42,cos,jaccard,1.331972599029541,0.0545,54.6303,3.7534,CenterParTree2,home.zip
10,12,30,5,100.0,20.0,0.0,42,cos,jaccard,6.423154592514038,0.0725,63.9497,2.2184,CenterParTree2,home.zip
10,12,30,5,100.0,20.0,0.1,42,cos,jaccard,4.714606761932373,0.0533,55.98,1.3585,CenterParTree2,home.zip
10,12,30,5,100.0,20.0,0.2,42,cos,jaccard,4.758036136627197,0.0533,55.98,1.3585,CenterParTree2,home.zip
10,12,30,5,100.0,inf,0.0,42,cos,jaccard,1.3849685192108154,0.0545,54.6303,3.7534,CenterParTree2,home.zip
10,12,30,5,100.0,inf,0.1,42,cos,jaccard,1.203528642654419,0.0545,54.6303,3.7534,CenterParTree2,home.zip
10,12,30,5,100.0,inf,0.2,42,cos,jaccard,1.446916103363037,0.0545,54.6303,3.7534,CenterParTree2,home.zip
10,12,30,5,inf,100.0,0.0,42,cos,jaccard,15.317575693130491,0.054,66.1832,1.9315,CenterParTree2,home.zip
10,12,30,5,inf,100.0,0.1,42,cos,jaccard,12.22084617614746,0.0535,56.1441,1.3633,CenterParTree2,home.zip
10,12,30,5,inf,100.0,0.2,42,cos,jaccard,12.261792421340942,0.0535,56.1441,1.3633,CenterParTree2,home.zip
10,12,30,5,inf,20.0,0.0,42,cos,jaccard,15.314985275268556,0.054,66.1832,1.9315,CenterParTree2,home.zip
10,12,30,5,inf,20.0,0.1,42,cos,jaccard,12.098752975463867,0.0535,56.1441,1.3633,CenterParTree2,home.zip
10,12,30,5,inf,20.0,0.2,42,cos,jaccard,12.178561687469482,0.0535,56.1441,1.3633,CenterParTree2,home.zip
10,12,30,5,inf,inf,0.0,42,cos,jaccard,4.006995439529419,0.0545,54.6303,3.7534,CenterParTree2,home.zip
10,12,30,5,inf,inf,0.1,42,cos,jaccard,4.058544874191284,0.0545,54.6303,3.7534,CenterParTree2,home.zip
10,12,30,5,inf,inf,0.2,42,cos,jaccard,3.95158052444458,0.0545,54.6303,3.7534,CenterParTree2,home.zip
10,12,3,50,1000.0,100.0,0.0,42,cos,jaccard,13.100280523300173,0.0911,73.6851,1.9706,CenterParTree2,home.zip
10,12,3,50,1000.0,100.0,0.1,42,cos,jaccard,12.1383535861969,0.0535,56.1441,1.3633,CenterParTree2,home.zip
10,12,3,50,1000.0,100.0,0.2,42,cos,jaccard,12.169800758361816,0.0535,56.1441,1.3633,CenterParTree2,home.zip
10,12,3,50,1000.0,20.0,0.0,42,cos,jaccard,12.99415922164917,0.0911,73.6851,1.9706,CenterParTree2,home.zip
10,12,3,50,1000.0,20.0,0.1,42,cos,jaccard,12.100578308105469,0.0535,56.1441,1.3633,CenterParTree2,home.zip
10,12,3,50,1000.0,20.0,0.2,42,cos,jaccard,12.199047327041626,0.0535,56.1441,1.3633,CenterParTree2,home.zip
10,12,3,50,1000.0,inf,0.0,42,cos,jaccard,3.917102575302124,0.0545,54.6303,3.7534,CenterParTree2,home.zip
10,12,3,50,1000.0,inf,0.1,42,cos,jaccard,4.039623975753784,0.0545,54.6303,3.7534,CenterParTree2,home.zip
10,12,3,50,1000.0,inf,0.2,42,cos,jaccard,3.95088005065918,0.0545,54.6303,3.7534,CenterParTree2,home.zip
10,12,3,50,100.0,100.0,0.0,42,cos,jaccard,1.5026719570159912,0.0545,54.6303,3.7534,CenterParTree2,home.zip
10,12,3,50,100.0,100.0,0.1,42,cos,jaccard,1.3832170963287354,0.0545,54.6303,3.7534,CenterParTree2,home.zip
10,12,3,50,100.0,100.0,0.2,42,cos,jaccard,1.3477287292480469,0.0545,54.6303,3.7534,CenterParTree2,home.zip
10,12,3,50,100.0,20.0,0.0,42,cos,jaccard,4.989727258682251,0.0975,81.5965,1.6531,CenterParTree2,home.zip
10,12,3,50,100.0,20.0,0.1,42,cos,jaccard,4.769747495651245,0.0533,55.98,1.3585,CenterParTree2,home.zip
10,12,3,50,100.0,20.0,0.2,42,cos,jaccard,4.742686033248901,0.0533,55.98,1.3585,CenterParTree2,home.zip
10,12,3,50,100.0,inf,0.0,42,cos,jaccard,1.3918545246124268,0.0545,54.6303,3.7534,CenterParTree2,home.zip
10,12,3,50,100.0,inf,0.1,42,cos,jaccard,1.3226583003997805,0.0545,54.6303,3.7534,CenterParTree2,home.zip
10,12,3,50,100.0,inf,0.2,42,cos,jaccard,1.3588309288024902,0.0545,54.6303,3.7534,CenterParTree2,home.zip
10,12,3,50,inf,100.0,0.0,42,cos,jaccard,12.977048873901367,0.0911,73.6851,1.9706,CenterParTree2,home.zip
10,12,3,50,inf,100.0,0.1,42,cos,jaccard,12.105910539627075,0.0535,56.1441,1.3633,CenterParTree2,home.zip
10,12,3,50,inf,100.0,0.2,42,cos,jaccard,12.23124384880066,0.0535,56.1441,1.3633,CenterParTree2,home.zip
10,12,3,50,inf,20.0,0.0,42,cos,jaccard,13.029875993728638,0.0911,73.6851,1.9706,CenterParTree2,home.zip
10,12,3,50,inf,20.0,0.1,42,cos,jaccard,12.1775324344635,0.0535,56.1441,1.3633,CenterParTree2,home.zip
10,12,3,50,inf,20.0,0.2,42,cos,jaccard,12.111725568771362,0.0535,56.1441,1.3633,CenterParTree2,home.zip
10,12,3,50,inf,inf,0.0,42,cos,jaccard,3.9728639125823975,0.0545,54.6303,3.7534,CenterParTree2,home.zip
10,12,3,50,inf,inf,0.1,42,cos,jaccard,3.994918346405029,0.0545,54.6303,3.7534,CenterParTree2,home.zip
10,12,3,50,inf,inf,0.2,42,cos,jaccard,3.955036878585816,0.0545,54.6303,3.7534,CenterParTree2,home.zip
10,12,3,5,1000.0,100.0,0.0,42,cos,jaccard,15.37299346923828,0.054,66.1832,1.9315,CenterParTree2,home.zip
10,12,3,5,1000.0,100.0,0.1,42,cos,jaccard,12.182023763656616,0.0535,56.1441,1.3633,CenterParTree2,home.zip
10,12,3,5,1000.0,100.0,0.2,42,cos,jaccard,12.172326564788818,0.0535,56.1441,1.3633,CenterParTree2,home.zip
10,12,3,5,1000.0,20.0,0.0,42,cos,jaccard,15.41502332687378,0.054,66.1832,1.9315,CenterParTree2,home.zip
10,12,3,5,1000.0,20.0,0.1,42,cos,jaccard,12.182149648666382,0.0535,56.1441,1.3633,CenterParTree2,home.zip
10,12,3,5,1000.0,20.0,0.2,42,cos,jaccard,12.089865684509276,0.0535,56.1441,1.3633,CenterParTree2,home.zip
10,12,3,5,1000.0,inf,0.0,42,cos,jaccard,3.979755401611328,0.0545,54.6303,3.7534,CenterParTree2,home.zip
10,12,3,5,1000.0,inf,0.1,42,cos,jaccard,3.8898634910583496,0.0545,54.6303,3.7534,CenterParTree2,home.zip
10,12,3,5,1000.0,inf,0.2,42,cos,jaccard,3.980068922042847,0.0545,54.6303,3.7534,CenterParTree2,home.zip
10,12,3,5,100.0,100.0,0.0,42,cos,jaccard,1.3552744388580322,0.0545,54.6303,3.7534,CenterParTree2,home.zip
10,12,3,5,100.0,100.0,0.1,42,cos,jaccard,1.4509949684143066,0.0545,54.6303,3.7534,CenterParTree2,home.zip
10,12,3,5,100.0,100.0,0.2,42,cos,jaccard,1.4147520065307615,0.0545,54.6303,3.7534,CenterParTree2,home.zip
10,12,3,5,100.0,20.0,0.0,42,cos,jaccard,6.439338445663452,0.0725,63.9497,2.2184,CenterParTree2,home.zip
10,12,3,5,100.0,20.0,0.1,42,cos,jaccard,4.755193710327148,0.0533,55.98,1.3585,CenterParTree2,home.zip
10,12,3,5,100.0,20.0,0.2,42,cos,jaccard,4.738978147506714,0.0533,55.98,1.3585,CenterParTree2,home.zip
10,12,3,5,100.0,inf,0.0,42,cos,jaccard,1.3637363910675049,0.0545,54.6303,3.7534,CenterParTree2,home.zip
10,12,3,5,100.0,inf,0.1,42,cos,jaccard,1.4905385971069336,0.0545,54.6303,3.7534,CenterParTree2,home.zip
10,12,3,5,100.0,inf,0.2,42,cos,jaccard,1.3535375595092771,0.0545,54.6303,3.7534,CenterParTree2,home.zip
10,12,3,5,inf,100.0,0.0,42,cos,jaccard,15.246009588241575,0.054,66.1832,1.9315,CenterParTree2,home.zip
10,12,3,5,inf,100.0,0.1,42,cos,jaccard,12.225711345672607,0.0535,56.1441,1.3633,CenterParTree2,home.zip
