amount_initial_centers,kmax,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
2,22,1000.0,100,0.0333046913146972,0.2247,1381.7086,1.0098,0.5081,0.0534,0.1006,0.057,0.0647,0.1511,0.0411,0.0647,0.3135,pyc_xmeans,titanic_y.zip
2,22,1000.0,20,0.0541012287139892,0.2401,1423.3651,1.0736,0.4992,0.0403,0.1154,0.0616,0.0684,0.1733,0.0426,0.0684,0.2638,pyc_xmeans,titanic_y.zip
2,22,100.0,100,0.0263652801513671,0.2408,1615.8156,1.0541,0.5128,0.0585,0.0915,0.0577,0.0643,0.1374,0.042,0.0643,0.3504,pyc_xmeans,titanic_y.zip
2,22,100.0,20,0.0335841178894043,0.2322,1363.1454,1.0702,0.5004,0.0417,0.1041,0.0561,0.0633,0.1564,0.0397,0.0633,0.2743,pyc_xmeans,titanic_y.zip
2,22,20.0,20,0.0315508842468261,0.2253,1364.2639,1.183,0.5036,0.0471,0.1088,0.0593,0.0663,0.1633,0.0416,0.0663,0.2861,pyc_xmeans,titanic_y.zip
2,22,inf,100,0.0703370571136474,0.2318,1396.119,1.0011,0.5056,0.0497,0.1027,0.0573,0.0648,0.1542,0.041,0.0648,0.3002,pyc_xmeans,titanic_y.zip
2,22,inf,20,0.0359816551208496,0.2408,1455.9153,1.0594,0.5029,0.0458,0.1039,0.0566,0.0637,0.156,0.04,0.0637,0.2851,pyc_xmeans,titanic_y.zip
2,2,1000.0,100,0.0086011886596679,0.8047,1637.2069,0.4159,0.5379,0.0417,0.0117,0.0231,0.0243,0.0176,0.0389,0.0243,0.6787,pyc_xmeans,titanic_y.zip
2,2,1000.0,20,0.0080389976501464,0.8047,1637.2069,0.4159,0.5379,0.0417,0.0117,0.0231,0.0243,0.0176,0.0389,0.0243,0.6787,pyc_xmeans,titanic_y.zip
2,2,100.0,100,0.0088589191436767,0.8047,1637.2069,0.4159,0.5379,0.0417,0.0117,0.0231,0.0243,0.0176,0.0389,0.0243,0.6787,pyc_xmeans,titanic_y.zip
2,2,100.0,20,0.0077114105224609,0.8047,1637.2069,0.4159,0.5379,0.0417,0.0117,0.0231,0.0243,0.0176,0.0389,0.0243,0.6787,pyc_xmeans,titanic_y.zip
2,2,20.0,20,0.0095055103302001,0.8003,1628.6909,0.4425,0.5392,0.0455,0.013,0.0254,0.0265,0.0196,0.041,0.0265,0.6758,pyc_xmeans,titanic_y.zip
2,2,inf,100,0.0085225105285644,0.8047,1637.2069,0.4159,0.5379,0.0417,0.0117,0.0231,0.0243,0.0176,0.0389,0.0243,0.6787,pyc_xmeans,titanic_y.zip
2,2,inf,20,0.008479356765747,0.8047,1637.2069,0.4159,0.5379,0.0417,0.0117,0.0231,0.0243,0.0176,0.0389,0.0243,0.6787,pyc_xmeans,titanic_y.zip
2,6,1000.0,100,0.0115036964416503,0.6274,2024.2918,0.7351,0.5577,0.0996,0.0359,0.0461,0.0498,0.054,0.0463,0.0498,0.6335,pyc_xmeans,titanic_y.zip
2,6,1000.0,20,0.0132167339324951,0.6117,2013.6154,0.7562,0.5577,0.0997,0.0362,0.0465,0.0503,0.0544,0.0467,0.0503,0.6335,pyc_xmeans,titanic_y.zip
2,6,100.0,100,0.0119149684906005,0.6897,2452.4834,0.608,0.5571,0.0983,0.0357,0.0456,0.0494,0.0537,0.0457,0.0494,0.6334,pyc_xmeans,titanic_y.zip
2,6,100.0,20,0.0128400325775146,0.6115,2016.9803,0.7492,0.5578,0.0997,0.0366,0.0469,0.0507,0.0549,0.0471,0.0507,0.6335,pyc_xmeans,titanic_y.zip
2,6,20.0,20,0.0616710186004638,0.673,2310.4316,0.6069,0.5599,0.1056,0.0393,0.0495,0.0532,0.0591,0.0484,0.0532,0.6294,pyc_xmeans,titanic_y.zip
2,6,inf,100,0.0124530792236328,0.6603,2057.524,0.6485,0.5571,0.0981,0.0351,0.0452,0.049,0.0527,0.0458,0.049,0.6337,pyc_xmeans,titanic_y.zip
2,6,inf,20,0.0103375911712646,0.6894,2443.9899,0.6094,0.5571,0.0982,0.0354,0.0451,0.0488,0.0531,0.0452,0.0488,0.6333,pyc_xmeans,titanic_y.zip
4,10,1000.0,100,0.0154271125793457,0.3894,2013.5977,0.8883,0.5472,0.0936,0.039,0.0367,0.0421,0.0585,0.0329,0.0421,0.5622,pyc_xmeans,titanic_y.zip
4,10,1000.0,20,0.0131201744079589,0.6011,1880.947,0.8176,0.5603,0.1069,0.0428,0.0472,0.0534,0.0642,0.0457,0.0534,0.6277,pyc_xmeans,titanic_y.zip
4,10,100.0,100,0.0144650936126708,0.377,2004.8983,0.9097,0.5479,0.0968,0.0419,0.0391,0.0445,0.0629,0.0344,0.0445,0.5556,pyc_xmeans,titanic_y.zip
4,10,100.0,20,0.0133197307586669,0.3935,2030.0334,0.9353,0.5497,0.0993,0.0439,0.0415,0.0468,0.0659,0.0363,0.0468,0.5619,pyc_xmeans,titanic_y.zip
4,10,20.0,20,0.0208852291107177,0.3803,1963.265,0.9369,0.5474,0.0953,0.0425,0.0396,0.0449,0.0638,0.0346,0.0449,0.557,pyc_xmeans,titanic_y.zip
4,10,inf,100,0.0161507129669189,0.3898,2004.9378,0.901,0.5491,0.0978,0.0416,0.0393,0.0447,0.0625,0.0348,0.0447,0.5621,pyc_xmeans,titanic_y.zip
4,10,inf,20,0.0133953094482421,0.6007,1864.803,0.825,0.5596,0.1043,0.0414,0.0464,0.0527,0.0622,0.0458,0.0527,0.6317,pyc_xmeans,titanic_y.zip
4,14,1000.0,100,0.0656735897064209,0.2673,1775.978,1.0525,0.5425,0.104,0.0696,0.0521,0.0581,0.1045,0.0402,0.0581,0.4637,pyc_xmeans,titanic_y.zip
4,14,1000.0,20,0.0181550979614257,0.2581,1730.2896,1.0935,0.5456,0.1086,0.0629,0.0475,0.0537,0.0945,0.0375,0.0537,0.4748,pyc_xmeans,titanic_y.zip
4,14,100.0,100,0.0209298133850097,0.2418,1828.7373,1.0369,0.5127,0.0512,0.063,0.0443,0.05,0.0946,0.034,0.05,0.3949,pyc_xmeans,titanic_y.zip
4,14,100.0,20,0.0200307369232177,0.2769,1805.7108,1.0645,0.5358,0.0891,0.068,0.0512,0.0572,0.1022,0.0397,0.0572,0.4649,pyc_xmeans,titanic_y.zip
4,14,20.0,20,0.0206942558288574,0.3333,1642.7726,1.055,0.5529,0.1151,0.056,0.0447,0.0514,0.0841,0.037,0.0514,0.5229,pyc_xmeans,titanic_y.zip
4,14,inf,100,0.0138599872589111,0.5921,1640.5829,0.8874,0.5602,0.1069,0.0436,0.0458,0.0534,0.0655,0.045,0.0534,0.6274,pyc_xmeans,titanic_y.zip
4,14,inf,20,0.0175821781158447,0.2467,1730.0793,1.1001,0.5404,0.0999,0.0609,0.0454,0.0515,0.0915,0.0359,0.0515,0.4616,pyc_xmeans,titanic_y.zip
4,18,1000.0,100,0.0276870727539062,0.2329,1647.8797,1.0881,0.508,0.0527,0.0944,0.0562,0.0624,0.1418,0.04,0.0624,0.3167,pyc_xmeans,titanic_y.zip
