n_clusters,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
4,k-means++,11,100,0.0001,False,42,True,lloyd,1000.0,100,0.8591525554656982,0.2812,158.9273,1.4941,0.7754,0.5547,0.3991,0.4604,0.462,0.6044,0.3739,0.462,0.7707,skl_kmeans,wdbc_y.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,1000.0,20,0.7709636688232422,0.2812,158.9273,1.4941,0.7754,0.5547,0.3991,0.4604,0.462,0.6044,0.3739,0.462,0.7707,skl_kmeans,wdbc_y.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,100.0,100,1.0107688903808594,0.2803,158.9416,1.4967,0.7754,0.5549,0.4014,0.4617,0.4634,0.6079,0.3744,0.4634,0.7702,skl_kmeans,wdbc_y.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,100.0,20,0.7124412059783936,0.2812,158.9273,1.4941,0.7754,0.5547,0.3991,0.4604,0.462,0.6044,0.3739,0.462,0.7707,skl_kmeans,wdbc_y.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,20.0,20,0.8346803188323975,0.2807,158.8467,1.4926,0.7813,0.5666,0.4084,0.4705,0.4722,0.6185,0.3818,0.4722,0.7767,skl_kmeans,wdbc_y.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,inf,100,0.9769289493560792,0.2812,158.9273,1.4941,0.7754,0.5547,0.3991,0.4604,0.462,0.6044,0.3739,0.462,0.7707,skl_kmeans,wdbc_y.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,inf,20,1.0023415088653564,0.2812,158.9273,1.4941,0.7754,0.5547,0.3991,0.4604,0.462,0.6044,0.3739,0.462,0.7707,skl_kmeans,wdbc_y.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,1000.0,100,0.7793323993682861,0.2812,158.9273,1.4941,0.7754,0.5547,0.3991,0.4604,0.462,0.6044,0.3739,0.462,0.7707,skl_kmeans,wdbc_y.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,1000.0,20,0.932180643081665,0.2812,158.9273,1.4941,0.7754,0.5547,0.3991,0.4604,0.462,0.6044,0.3739,0.462,0.7707,skl_kmeans,wdbc_y.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,100.0,100,0.8829607963562012,0.2803,158.9416,1.4967,0.7754,0.5549,0.4014,0.4617,0.4634,0.6079,0.3744,0.4634,0.7702,skl_kmeans,wdbc_y.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,100.0,20,0.8383059501647949,0.2812,158.9273,1.4941,0.7754,0.5547,0.3991,0.4604,0.462,0.6044,0.3739,0.462,0.7707,skl_kmeans,wdbc_y.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,20.0,20,0.7229444980621338,0.2807,158.8467,1.4926,0.7813,0.5666,0.4084,0.4705,0.4722,0.6185,0.3818,0.4722,0.7767,skl_kmeans,wdbc_y.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,inf,100,0.9623627662658693,0.2812,158.9273,1.4941,0.7754,0.5547,0.3991,0.4604,0.462,0.6044,0.3739,0.462,0.7707,skl_kmeans,wdbc_y.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,inf,20,0.8564660549163818,0.2812,158.9273,1.4941,0.7754,0.5547,0.3991,0.4604,0.462,0.6044,0.3739,0.462,0.7707,skl_kmeans,wdbc_y.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,1000.0,100,0.8549747467041016,0.2812,158.9273,1.4941,0.7754,0.5547,0.3991,0.4604,0.462,0.6044,0.3739,0.462,0.7707,skl_kmeans,wdbc_y.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,1000.0,20,0.9591336250305176,0.2812,158.9273,1.4941,0.7754,0.5547,0.3991,0.4604,0.462,0.6044,0.3739,0.462,0.7707,skl_kmeans,wdbc_y.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,100.0,100,0.8619735240936279,0.2803,158.9416,1.4967,0.7754,0.5549,0.4014,0.4617,0.4634,0.6079,0.3744,0.4634,0.7702,skl_kmeans,wdbc_y.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,100.0,20,0.8654742240905762,0.2812,158.9273,1.4941,0.7754,0.5547,0.3991,0.4604,0.462,0.6044,0.3739,0.462,0.7707,skl_kmeans,wdbc_y.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,20.0,20,0.879314661026001,0.2807,158.8467,1.4926,0.7813,0.5666,0.4084,0.4705,0.4722,0.6185,0.3818,0.4722,0.7767,skl_kmeans,wdbc_y.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,inf,100,0.706963300704956,0.2812,158.9273,1.4941,0.7754,0.5547,0.3991,0.4604,0.462,0.6044,0.3739,0.462,0.7707,skl_kmeans,wdbc_y.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,inf,20,0.8082907199859619,0.2812,158.9273,1.4941,0.7754,0.5547,0.3991,0.4604,0.462,0.6044,0.3739,0.462,0.7707,skl_kmeans,wdbc_y.zip-4_k
