number_clusters,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
2,0.2100062370300293,0.4133,4.0598,0.4508,0.5401,0.0045,0.0029,0.0032,0.0087,0.0045,0.1497,0.0087,0.7331,pyc_agglomerativeClust,ionosphere_y.zip
