n_clusters,depth_factor,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
10,0.01,1000.0,100,0.1210088729858398,0.4385,1342.0369,0.7957,0.8985,0.6414,1.656,0.845,0.8478,0.9771,0.7488,0.8478,0.7289,ShallowTree,aggregation_y.zip
10,0.01,1000.0,20,0.5729484558105469,0.4385,1342.0369,0.7957,0.8985,0.6414,1.656,0.845,0.8478,0.9771,0.7488,0.8478,0.7289,ShallowTree,aggregation_y.zip
10,0.01,100.0,100,4.0005834102630615,0.438,1378.1699,0.801,0.8781,0.561,1.5803,0.7956,0.7993,0.9325,0.6994,0.7993,0.6625,ShallowTree,aggregation_y.zip
10,0.01,100.0,20,0.3642416000366211,0.4385,1342.0369,0.7957,0.8985,0.6414,1.656,0.845,0.8478,0.9771,0.7488,0.8478,0.7289,ShallowTree,aggregation_y.zip
10,0.01,inf,100,1.6286523342132568,0.4385,1342.0369,0.7957,0.8985,0.6414,1.656,0.845,0.8478,0.9771,0.7488,0.8478,0.7289,ShallowTree,aggregation_y.zip
10,0.01,inf,20,1.3125543594360352,0.4385,1342.0369,0.7957,0.8985,0.6414,1.656,0.845,0.8478,0.9771,0.7488,0.8478,0.7289,ShallowTree,aggregation_y.zip
10,0.03,1000.0,100,1.3388910293579102,0.4385,1342.0369,0.7957,0.8985,0.6414,1.656,0.845,0.8478,0.9771,0.7488,0.8478,0.7289,ShallowTree,aggregation_y.zip
10,0.03,1000.0,20,2.748308658599853,0.4385,1342.0369,0.7957,0.8985,0.6414,1.656,0.845,0.8478,0.9771,0.7488,0.8478,0.7289,ShallowTree,aggregation_y.zip
10,0.03,100.0,100,4.435310125350952,0.4381,1378.4585,0.8008,0.8781,0.5609,1.5803,0.7956,0.7993,0.9325,0.6994,0.7993,0.6625,ShallowTree,aggregation_y.zip
10,0.03,100.0,20,2.338679552078247,0.4385,1342.0369,0.7957,0.8985,0.6414,1.656,0.845,0.8478,0.9771,0.7488,0.8478,0.7289,ShallowTree,aggregation_y.zip
10,0.03,inf,100,3.197763681411743,0.4385,1342.0369,0.7957,0.8985,0.6414,1.656,0.845,0.8478,0.9771,0.7488,0.8478,0.7289,ShallowTree,aggregation_y.zip
10,0.03,inf,20,1.13993239402771,0.4385,1342.0369,0.7957,0.8985,0.6414,1.656,0.845,0.8478,0.9771,0.7488,0.8478,0.7289,ShallowTree,aggregation_y.zip
10,0.05,1000.0,100,1.253248691558838,0.4385,1342.0369,0.7957,0.8985,0.6414,1.656,0.845,0.8478,0.9771,0.7488,0.8478,0.7289,ShallowTree,aggregation_y.zip
10,0.05,1000.0,20,0.5456256866455078,0.4385,1342.0369,0.7957,0.8985,0.6414,1.656,0.845,0.8478,0.9771,0.7488,0.8478,0.7289,ShallowTree,aggregation_y.zip
10,0.05,100.0,100,4.583194255828857,0.4399,1373.6481,0.7803,0.8763,0.5535,1.5851,0.7977,0.8014,0.9353,0.7011,0.8014,0.6563,ShallowTree,aggregation_y.zip
10,0.05,100.0,20,3.210687160491944,0.4385,1342.0369,0.7957,0.8985,0.6414,1.656,0.845,0.8478,0.9771,0.7488,0.8478,0.7289,ShallowTree,aggregation_y.zip
10,0.05,inf,100,2.190009593963623,0.4385,1342.0369,0.7957,0.8985,0.6414,1.656,0.845,0.8478,0.9771,0.7488,0.8478,0.7289,ShallowTree,aggregation_y.zip
10,0.05,inf,20,3.126845598220825,0.4385,1342.0369,0.7957,0.8985,0.6414,1.656,0.845,0.8478,0.9771,0.7488,0.8478,0.7289,ShallowTree,aggregation_y.zip
10,0.0,1000.0,100,4.041903734207153,0.4385,1342.0369,0.7957,0.8985,0.6414,1.656,0.845,0.8478,0.9771,0.7488,0.8478,0.7289,ShallowTree,aggregation_y.zip
10,0.0,1000.0,20,2.135080099105835,0.4385,1342.0369,0.7957,0.8985,0.6414,1.656,0.845,0.8478,0.9771,0.7488,0.8478,0.7289,ShallowTree,aggregation_y.zip
10,0.0,100.0,100,2.763262987136841,0.438,1378.1699,0.801,0.8781,0.561,1.5803,0.7956,0.7993,0.9325,0.6994,0.7993,0.6625,ShallowTree,aggregation_y.zip
10,0.0,100.0,20,2.1733767986297607,0.4385,1342.0369,0.7957,0.8985,0.6414,1.656,0.845,0.8478,0.9771,0.7488,0.8478,0.7289,ShallowTree,aggregation_y.zip
10,0.0,inf,100,2.4162304401397705,0.4385,1342.0369,0.7957,0.8985,0.6414,1.656,0.845,0.8478,0.9771,0.7488,0.8478,0.7289,ShallowTree,aggregation_y.zip
10,0.0,inf,20,2.633244514465332,0.4385,1342.0369,0.7957,0.8985,0.6414,1.656,0.845,0.8478,0.9771,0.7488,0.8478,0.7289,ShallowTree,aggregation_y.zip
10,1.0,1000.0,100,0.1487023830413818,0.4375,1330.211,0.8009,0.8998,0.6466,1.6626,0.8492,0.852,0.981,0.753,0.852,0.733,ShallowTree,aggregation_y.zip
10,1.0,1000.0,20,2.547227144241333,0.4375,1330.211,0.8009,0.8998,0.6466,1.6626,0.8492,0.852,0.981,0.753,0.852,0.733,ShallowTree,aggregation_y.zip
10,1.0,100.0,100,3.425554752349853,0.4163,1292.0718,0.8055,0.8814,0.5769,1.5633,0.7905,0.7943,0.9224,0.6975,0.7943,0.674,ShallowTree,aggregation_y.zip
10,1.0,100.0,20,1.0349366664886477,0.4375,1330.211,0.8009,0.8998,0.6466,1.6626,0.8492,0.852,0.981,0.753,0.852,0.733,ShallowTree,aggregation_y.zip
10,1.0,inf,100,0.3921198844909668,0.4375,1330.211,0.8009,0.8998,0.6466,1.6626,0.8492,0.852,0.981,0.753,0.852,0.733,ShallowTree,aggregation_y.zip
10,1.0,inf,20,1.4122023582458496,0.4375,1330.211,0.8009,0.8998,0.6466,1.6626,0.8492,0.852,0.981,0.753,0.852,0.733,ShallowTree,aggregation_y.zip
12,0.01,1000.0,100,2.4385807514190674,0.4397,1487.3733,0.7652,0.87,0.5139,1.6447,0.7912,0.7957,0.9705,0.6742,0.7957,0.6324,ShallowTree,aggregation_y.zip
12,0.01,1000.0,20,2.4861645698547363,0.4397,1487.3733,0.7652,0.87,0.5139,1.6447,0.7912,0.7957,0.9705,0.6742,0.7957,0.6324,ShallowTree,aggregation_y.zip
12,0.01,100.0,100,2.5912017822265625,0.4402,1488.3722,0.7652,0.8701,0.514,1.6447,0.7912,0.7957,0.9705,0.6743,0.7957,0.6324,ShallowTree,aggregation_y.zip
12,0.01,100.0,20,2.108849048614502,0.4397,1487.3733,0.7652,0.87,0.5139,1.6447,0.7912,0.7957,0.9705,0.6742,0.7957,0.6324,ShallowTree,aggregation_y.zip
12,0.01,inf,100,1.5491511821746826,0.4397,1487.3733,0.7652,0.87,0.5139,1.6447,0.7912,0.7957,0.9705,0.6742,0.7957,0.6324,ShallowTree,aggregation_y.zip
12,0.01,inf,20,1.5413188934326172,0.4397,1487.3733,0.7652,0.87,0.5139,1.6447,0.7912,0.7957,0.9705,0.6742,0.7957,0.6324,ShallowTree,aggregation_y.zip
12,0.03,1000.0,100,2.808927536010742,0.4397,1487.3733,0.7652,0.87,0.5139,1.6447,0.7912,0.7957,0.9705,0.6742,0.7957,0.6324,ShallowTree,aggregation_y.zip
12,0.03,1000.0,20,2.445394515991211,0.4397,1487.3733,0.7652,0.87,0.5139,1.6447,0.7912,0.7957,0.9705,0.6742,0.7957,0.6324,ShallowTree,aggregation_y.zip
12,0.03,100.0,100,2.666276693344116,0.4404,1488.7728,0.7651,0.87,0.5139,1.6447,0.7912,0.7957,0.9705,0.6742,0.7957,0.6324,ShallowTree,aggregation_y.zip
12,0.03,100.0,20,3.4382174015045166,0.4397,1487.3733,0.7652,0.87,0.5139,1.6447,0.7912,0.7957,0.9705,0.6742,0.7957,0.6324,ShallowTree,aggregation_y.zip
12,0.03,inf,100,2.015636682510376,0.4397,1487.3733,0.7652,0.87,0.5139,1.6447,0.7912,0.7957,0.9705,0.6742,0.7957,0.6324,ShallowTree,aggregation_y.zip
12,0.03,inf,20,0.2852020263671875,0.4397,1487.3733,0.7652,0.87,0.5139,1.6447,0.7912,0.7957,0.9705,0.6742,0.7957,0.6324,ShallowTree,aggregation_y.zip
12,0.05,1000.0,100,2.7753384113311768,0.4397,1487.3733,0.7652,0.87,0.5139,1.6447,0.7912,0.7957,0.9705,0.6742,0.7957,0.6324,ShallowTree,aggregation_y.zip
12,0.05,1000.0,20,3.6775565147399902,0.4397,1487.3733,0.7652,0.87,0.5139,1.6447,0.7912,0.7957,0.9705,0.6742,0.7957,0.6324,ShallowTree,aggregation_y.zip
12,0.05,100.0,100,3.1752758026123047,0.4404,1488.7728,0.7651,0.87,0.5139,1.6447,0.7912,0.7957,0.9705,0.6742,0.7957,0.6324,ShallowTree,aggregation_y.zip
12,0.05,100.0,20,0.8996784687042236,0.4397,1487.3733,0.7652,0.87,0.5139,1.6447,0.7912,0.7957,0.9705,0.6742,0.7957,0.6324,ShallowTree,aggregation_y.zip
12,0.05,inf,100,0.3304624557495117,0.4397,1487.3733,0.7652,0.87,0.5139,1.6447,0.7912,0.7957,0.9705,0.6742,0.7957,0.6324,ShallowTree,aggregation_y.zip
12,0.05,inf,20,1.6213147640228271,0.4397,1487.3733,0.7652,0.87,0.5139,1.6447,0.7912,0.7957,0.9705,0.6742,0.7957,0.6324,ShallowTree,aggregation_y.zip
12,0.0,1000.0,100,2.5626778602600098,0.4397,1487.3733,0.7652,0.87,0.5139,1.6447,0.7912,0.7957,0.9705,0.6742,0.7957,0.6324,ShallowTree,aggregation_y.zip
12,0.0,1000.0,20,1.9923858642578125,0.4397,1487.3733,0.7652,0.87,0.5139,1.6447,0.7912,0.7957,0.9705,0.6742,0.7957,0.6324,ShallowTree,aggregation_y.zip
12,0.0,100.0,100,1.939347982406616,0.4402,1488.3722,0.7652,0.8701,0.514,1.6447,0.7912,0.7957,0.9705,0.6743,0.7957,0.6324,ShallowTree,aggregation_y.zip
12,0.0,100.0,20,3.121694564819336,0.4397,1487.3733,0.7652,0.87,0.5139,1.6447,0.7912,0.7957,0.9705,0.6742,0.7957,0.6324,ShallowTree,aggregation_y.zip
12,0.0,inf,100,1.786684274673462,0.4397,1487.3733,0.7652,0.87,0.5139,1.6447,0.7912,0.7957,0.9705,0.6742,0.7957,0.6324,ShallowTree,aggregation_y.zip
12,0.0,inf,20,1.0990447998046875,0.4397,1487.3733,0.7652,0.87,0.5139,1.6447,0.7912,0.7957,0.9705,0.6742,0.7957,0.6324,ShallowTree,aggregation_y.zip
12,1.0,1000.0,100,0.722304105758667,0.4213,1402.6126,0.7678,0.8726,0.5273,1.6338,0.7894,0.794,0.964,0.675,0.794,0.6416,ShallowTree,aggregation_y.zip
12,1.0,1000.0,20,3.5026652812957764,0.4213,1402.6126,0.7678,0.8726,0.5273,1.6338,0.7894,0.794,0.964,0.675,0.794,0.6416,ShallowTree,aggregation_y.zip
12,1.0,100.0,100,2.7236945629119877,0.4249,1406.2567,0.7631,0.872,0.5245,1.6369,0.7903,0.7948,0.9658,0.6752,0.7948,0.6397,ShallowTree,aggregation_y.zip
12,1.0,100.0,20,0.2795524597167969,0.4213,1402.6126,0.7678,0.8726,0.5273,1.6338,0.7894,0.794,0.964,0.675,0.794,0.6416,ShallowTree,aggregation_y.zip
12,1.0,inf,100,2.773080348968506,0.4213,1402.6126,0.7678,0.8726,0.5273,1.6338,0.7894,0.794,0.964,0.675,0.794,0.6416,ShallowTree,aggregation_y.zip
12,1.0,inf,20,2.6929233074188232,0.4213,1402.6126,0.7678,0.8726,0.5273,1.6338,0.7894,0.794,0.964,0.675,0.794,0.6416,ShallowTree,aggregation_y.zip
2,0.01,1000.0,100,2.269301652908325,0.4333,579.5826,1.0586,0.7083,0.4214,0.6776,0.5681,0.5695,0.3998,0.9891,0.5695,0.652,ShallowTree,aggregation_y.zip
2,0.01,1000.0,20,0.4712028503417969,0.4333,579.5826,1.0586,0.7083,0.4214,0.6776,0.5681,0.5695,0.3998,0.9891,0.5695,0.652,ShallowTree,aggregation_y.zip
2,0.01,100.0,100,1.2567527294158936,0.4335,579.9635,1.0583,0.7083,0.4214,0.6776,0.5681,0.5695,0.3998,0.9891,0.5695,0.652,ShallowTree,aggregation_y.zip
2,0.01,100.0,20,0.866412878036499,0.4333,579.5826,1.0586,0.7083,0.4214,0.6776,0.5681,0.5695,0.3998,0.9891,0.5695,0.652,ShallowTree,aggregation_y.zip
2,0.01,inf,100,0.8927257061004639,0.4333,579.5826,1.0586,0.7083,0.4214,0.6776,0.5681,0.5695,0.3998,0.9891,0.5695,0.652,ShallowTree,aggregation_y.zip
2,0.01,inf,20,2.856370449066162,0.4333,579.5826,1.0586,0.7083,0.4214,0.6776,0.5681,0.5695,0.3998,0.9891,0.5695,0.652,ShallowTree,aggregation_y.zip
2,0.03,1000.0,100,0.0865728855133056,0.4333,579.5826,1.0586,0.7083,0.4214,0.6776,0.5681,0.5695,0.3998,0.9891,0.5695,0.652,ShallowTree,aggregation_y.zip
2,0.03,1000.0,20,0.3974018096923828,0.4333,579.5826,1.0586,0.7083,0.4214,0.6776,0.5681,0.5695,0.3998,0.9891,0.5695,0.652,ShallowTree,aggregation_y.zip
2,0.03,100.0,100,1.9154889583587649,0.4335,579.9635,1.0583,0.7083,0.4214,0.6776,0.5681,0.5695,0.3998,0.9891,0.5695,0.652,ShallowTree,aggregation_y.zip
2,0.03,100.0,20,0.266873836517334,0.4333,579.5826,1.0586,0.7083,0.4214,0.6776,0.5681,0.5695,0.3998,0.9891,0.5695,0.652,ShallowTree,aggregation_y.zip
2,0.03,inf,100,0.3991217613220215,0.4333,579.5826,1.0586,0.7083,0.4214,0.6776,0.5681,0.5695,0.3998,0.9891,0.5695,0.652,ShallowTree,aggregation_y.zip
2,0.03,inf,20,2.883246421813965,0.4333,579.5826,1.0586,0.7083,0.4214,0.6776,0.5681,0.5695,0.3998,0.9891,0.5695,0.652,ShallowTree,aggregation_y.zip
2,0.05,1000.0,100,3.3181283473968506,0.4333,579.5826,1.0586,0.7083,0.4214,0.6776,0.5681,0.5695,0.3998,0.9891,0.5695,0.652,ShallowTree,aggregation_y.zip
2,0.05,1000.0,20,1.026489496231079,0.4333,579.5826,1.0586,0.7083,0.4214,0.6776,0.5681,0.5695,0.3998,0.9891,0.5695,0.652,ShallowTree,aggregation_y.zip
2,0.05,100.0,100,1.1936066150665283,0.4335,579.9635,1.0583,0.7083,0.4214,0.6776,0.5681,0.5695,0.3998,0.9891,0.5695,0.652,ShallowTree,aggregation_y.zip
2,0.05,100.0,20,2.9130656719207764,0.4333,579.5826,1.0586,0.7083,0.4214,0.6776,0.5681,0.5695,0.3998,0.9891,0.5695,0.652,ShallowTree,aggregation_y.zip
2,0.05,inf,100,0.5585188865661621,0.4333,579.5826,1.0586,0.7083,0.4214,0.6776,0.5681,0.5695,0.3998,0.9891,0.5695,0.652,ShallowTree,aggregation_y.zip
2,0.05,inf,20,1.6358158588409424,0.4333,579.5826,1.0586,0.7083,0.4214,0.6776,0.5681,0.5695,0.3998,0.9891,0.5695,0.652,ShallowTree,aggregation_y.zip
2,0.0,1000.0,100,2.196707963943481,0.4333,579.5826,1.0586,0.7083,0.4214,0.6776,0.5681,0.5695,0.3998,0.9891,0.5695,0.652,ShallowTree,aggregation_y.zip
2,0.0,1000.0,20,0.4048054218292236,0.4333,579.5826,1.0586,0.7083,0.4214,0.6776,0.5681,0.5695,0.3998,0.9891,0.5695,0.652,ShallowTree,aggregation_y.zip
2,0.0,100.0,100,0.5241177082061768,0.4335,579.9635,1.0583,0.7083,0.4214,0.6776,0.5681,0.5695,0.3998,0.9891,0.5695,0.652,ShallowTree,aggregation_y.zip
2,0.0,100.0,20,0.6645267009735107,0.4333,579.5826,1.0586,0.7083,0.4214,0.6776,0.5681,0.5695,0.3998,0.9891,0.5695,0.652,ShallowTree,aggregation_y.zip
2,0.0,inf,100,0.581803560256958,0.4333,579.5826,1.0586,0.7083,0.4214,0.6776,0.5681,0.5695,0.3998,0.9891,0.5695,0.652,ShallowTree,aggregation_y.zip
2,0.0,inf,20,1.897613525390625,0.4333,579.5826,1.0586,0.7083,0.4214,0.6776,0.5681,0.5695,0.3998,0.9891,0.5695,0.652,ShallowTree,aggregation_y.zip
2,1.0,1000.0,100,1.2466042041778564,0.4333,579.5826,1.0586,0.7083,0.4214,0.6776,0.5681,0.5695,0.3998,0.9891,0.5695,0.652,ShallowTree,aggregation_y.zip
2,1.0,1000.0,20,1.8071534633636477,0.4333,579.5826,1.0586,0.7083,0.4214,0.6776,0.5681,0.5695,0.3998,0.9891,0.5695,0.652,ShallowTree,aggregation_y.zip
2,1.0,100.0,100,2.3097424507141118,0.4335,579.9635,1.0583,0.7083,0.4214,0.6776,0.5681,0.5695,0.3998,0.9891,0.5695,0.652,ShallowTree,aggregation_y.zip
2,1.0,100.0,20,0.95749831199646,0.4333,579.5826,1.0586,0.7083,0.4214,0.6776,0.5681,0.5695,0.3998,0.9891,0.5695,0.652,ShallowTree,aggregation_y.zip
2,1.0,inf,100,1.7948038578033447,0.4333,579.5826,1.0586,0.7083,0.4214,0.6776,0.5681,0.5695,0.3998,0.9891,0.5695,0.652,ShallowTree,aggregation_y.zip
2,1.0,inf,20,2.4934544563293457,0.4333,579.5826,1.0586,0.7083,0.4214,0.6776,0.5681,0.5695,0.3998,0.9891,0.5695,0.652,ShallowTree,aggregation_y.zip
4,0.01,1000.0,100,2.1368629932403564,0.5365,1215.73,0.5546,0.9087,0.7623,1.22,0.8136,0.8151,0.7199,0.9392,0.8151,0.8317,ShallowTree,aggregation_y.zip
4,0.01,1000.0,20,3.413275718688965,0.5365,1215.73,0.5546,0.9087,0.7623,1.22,0.8136,0.8151,0.7199,0.9392,0.8151,0.8317,ShallowTree,aggregation_y.zip
4,0.01,100.0,100,0.9246020317077636,0.5344,1216.422,0.5627,0.9058,0.754,1.2094,0.8053,0.8068,0.7136,0.9281,0.8068,0.8248,ShallowTree,aggregation_y.zip
4,0.01,100.0,20,2.152226686477661,0.5365,1215.73,0.5546,0.9087,0.7623,1.22,0.8136,0.8151,0.7199,0.9392,0.8151,0.8317,ShallowTree,aggregation_y.zip
4,0.01,inf,100,2.9206159114837646,0.5365,1215.73,0.5546,0.9087,0.7623,1.22,0.8136,0.8151,0.7199,0.9392,0.8151,0.8317,ShallowTree,aggregation_y.zip
4,0.01,inf,20,2.3968753814697266,0.5365,1215.73,0.5546,0.9087,0.7623,1.22,0.8136,0.8151,0.7199,0.9392,0.8151,0.8317,ShallowTree,aggregation_y.zip
4,0.03,1000.0,100,2.323655605316162,0.5365,1215.73,0.5546,0.9087,0.7623,1.22,0.8136,0.8151,0.7199,0.9392,0.8151,0.8317,ShallowTree,aggregation_y.zip
4,0.03,1000.0,20,1.592559576034546,0.5365,1215.73,0.5546,0.9087,0.7623,1.22,0.8136,0.8151,0.7199,0.9392,0.8151,0.8317,ShallowTree,aggregation_y.zip
4,0.03,100.0,100,1.0294082164764404,0.5344,1216.422,0.5627,0.9058,0.754,1.2094,0.8053,0.8068,0.7136,0.9281,0.8068,0.8248,ShallowTree,aggregation_y.zip
4,0.03,100.0,20,2.817092180252075,0.5365,1215.73,0.5546,0.9087,0.7623,1.22,0.8136,0.8151,0.7199,0.9392,0.8151,0.8317,ShallowTree,aggregation_y.zip
4,0.03,inf,100,0.8744790554046631,0.5365,1215.73,0.5546,0.9087,0.7623,1.22,0.8136,0.8151,0.7199,0.9392,0.8151,0.8317,ShallowTree,aggregation_y.zip
4,0.03,inf,20,2.828377485275269,0.5365,1215.73,0.5546,0.9087,0.7623,1.22,0.8136,0.8151,0.7199,0.9392,0.8151,0.8317,ShallowTree,aggregation_y.zip
4,0.05,1000.0,100,1.7936711311340332,0.5365,1215.73,0.5546,0.9087,0.7623,1.22,0.8136,0.8151,0.7199,0.9392,0.8151,0.8317,ShallowTree,aggregation_y.zip
4,0.05,1000.0,20,2.5121641159057617,0.5365,1215.73,0.5546,0.9087,0.7623,1.22,0.8136,0.8151,0.7199,0.9392,0.8151,0.8317,ShallowTree,aggregation_y.zip
4,0.05,100.0,100,1.5015881061553955,0.5344,1216.422,0.5627,0.9058,0.754,1.2094,0.8053,0.8068,0.7136,0.9281,0.8068,0.8248,ShallowTree,aggregation_y.zip
4,0.05,100.0,20,2.519484758377075,0.5365,1215.73,0.5546,0.9087,0.7623,1.22,0.8136,0.8151,0.7199,0.9392,0.8151,0.8317,ShallowTree,aggregation_y.zip
4,0.05,inf,100,2.1751410961151123,0.5365,1215.73,0.5546,0.9087,0.7623,1.22,0.8136,0.8151,0.7199,0.9392,0.8151,0.8317,ShallowTree,aggregation_y.zip
4,0.05,inf,20,2.560109853744507,0.5365,1215.73,0.5546,0.9087,0.7623,1.22,0.8136,0.8151,0.7199,0.9392,0.8151,0.8317,ShallowTree,aggregation_y.zip
4,0.0,1000.0,100,0.548774242401123,0.5365,1215.73,0.5546,0.9087,0.7623,1.22,0.8136,0.8151,0.7199,0.9392,0.8151,0.8317,ShallowTree,aggregation_y.zip
4,0.0,1000.0,20,2.7670438289642334,0.5365,1215.73,0.5546,0.9087,0.7623,1.22,0.8136,0.8151,0.7199,0.9392,0.8151,0.8317,ShallowTree,aggregation_y.zip
4,0.0,100.0,100,0.3692770004272461,0.5344,1216.422,0.5627,0.9058,0.754,1.2094,0.8053,0.8068,0.7136,0.9281,0.8068,0.8248,ShallowTree,aggregation_y.zip
4,0.0,100.0,20,3.3778645992279053,0.5365,1215.73,0.5546,0.9087,0.7623,1.22,0.8136,0.8151,0.7199,0.9392,0.8151,0.8317,ShallowTree,aggregation_y.zip
4,0.0,inf,100,1.4883825778961182,0.5365,1215.73,0.5546,0.9087,0.7623,1.22,0.8136,0.8151,0.7199,0.9392,0.8151,0.8317,ShallowTree,aggregation_y.zip
4,0.0,inf,20,2.098286390304565,0.5365,1215.73,0.5546,0.9087,0.7623,1.22,0.8136,0.8151,0.7199,0.9392,0.8151,0.8317,ShallowTree,aggregation_y.zip
4,1.0,1000.0,100,2.912523031234741,0.5365,1215.73,0.5546,0.9087,0.7623,1.22,0.8136,0.8151,0.7199,0.9392,0.8151,0.8317,ShallowTree,aggregation_y.zip
4,1.0,1000.0,20,2.4422781467437744,0.5365,1215.73,0.5546,0.9087,0.7623,1.22,0.8136,0.8151,0.7199,0.9392,0.8151,0.8317,ShallowTree,aggregation_y.zip
4,1.0,100.0,100,1.8402109146118164,0.5344,1216.422,0.5627,0.9058,0.754,1.2094,0.8053,0.8068,0.7136,0.9281,0.8068,0.8248,ShallowTree,aggregation_y.zip
4,1.0,100.0,20,2.9502055644989014,0.5365,1215.73,0.5546,0.9087,0.7623,1.22,0.8136,0.8151,0.7199,0.9392,0.8151,0.8317,ShallowTree,aggregation_y.zip
4,1.0,inf,100,2.654998540878296,0.5365,1215.73,0.5546,0.9087,0.7623,1.22,0.8136,0.8151,0.7199,0.9392,0.8151,0.8317,ShallowTree,aggregation_y.zip
4,1.0,inf,20,2.646673679351806,0.5365,1215.73,0.5546,0.9087,0.7623,1.22,0.8136,0.8151,0.7199,0.9392,0.8151,0.8317,ShallowTree,aggregation_y.zip
6,0.01,1000.0,100,3.4523255825042725,0.4801,1307.0329,0.7128,0.931,0.7865,1.4888,0.8716,0.8731,0.8785,0.8678,0.8731,0.8315,ShallowTree,aggregation_y.zip
6,0.01,1000.0,20,0.4962213039398193,0.4801,1307.0329,0.7128,0.931,0.7865,1.4888,0.8716,0.8731,0.8785,0.8678,0.8731,0.8315,ShallowTree,aggregation_y.zip
6,0.01,100.0,100,4.407720565795898,0.4814,1308.0062,0.7115,0.9342,0.7969,1.4932,0.8749,0.8763,0.881,0.8716,0.8763,0.8398,ShallowTree,aggregation_y.zip
6,0.01,100.0,20,1.6555380821228027,0.4801,1307.0329,0.7128,0.931,0.7865,1.4888,0.8716,0.8731,0.8785,0.8678,0.8731,0.8315,ShallowTree,aggregation_y.zip
6,0.01,inf,100,2.4642655849456787,0.4801,1307.0329,0.7128,0.931,0.7865,1.4888,0.8716,0.8731,0.8785,0.8678,0.8731,0.8315,ShallowTree,aggregation_y.zip
6,0.01,inf,20,3.618696928024292,0.4801,1307.0329,0.7128,0.931,0.7865,1.4888,0.8716,0.8731,0.8785,0.8678,0.8731,0.8315,ShallowTree,aggregation_y.zip
6,0.03,1000.0,100,2.0486834049224854,0.4801,1307.0329,0.7128,0.931,0.7865,1.4888,0.8716,0.8731,0.8785,0.8678,0.8731,0.8315,ShallowTree,aggregation_y.zip
6,0.03,1000.0,20,2.066006183624268,0.4801,1307.0329,0.7128,0.931,0.7865,1.4888,0.8716,0.8731,0.8785,0.8678,0.8731,0.8315,ShallowTree,aggregation_y.zip
6,0.03,100.0,100,4.075821161270142,0.4814,1308.0062,0.7115,0.9342,0.7969,1.4932,0.8749,0.8763,0.881,0.8716,0.8763,0.8398,ShallowTree,aggregation_y.zip
