n_clusters,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,bisecting_strategy,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,max_nbr_values,max_nbr_values_cat,alg,dataset
4,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,0.0836150646209716,0.6112,2102.3592,0.5015,0.9296,0.8308,1.1002,0.854,0.8545,0.8596,0.8494,0.8545,0.8808,,,skl_bis_kmeans,triangle2_y.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,0.1118984222412109,0.6112,2102.3592,0.5015,0.9296,0.8308,1.1002,0.854,0.8545,0.8596,0.8494,0.8545,0.8808,1000.0,20.0,skl_bis_kmeans,triangle2_y.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,0.0906691551208496,0.6112,2102.3592,0.5015,0.9296,0.8308,1.1002,0.854,0.8545,0.8596,0.8494,0.8545,0.8808,100.0,20.0,skl_bis_kmeans,triangle2_y.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,0.0830070972442627,0.6112,2102.3592,0.5015,0.9296,0.8308,1.1002,0.854,0.8545,0.8596,0.8494,0.8545,0.8808,inf,20.0,skl_bis_kmeans,triangle2_y.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,0.0844619274139404,0.6112,2102.3592,0.5015,0.9296,0.8308,1.1002,0.854,0.8545,0.8596,0.8494,0.8545,0.8808,,,skl_bis_kmeans,triangle2_y.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,0.0885968208312988,0.6112,2102.3592,0.5015,0.9296,0.8308,1.1002,0.854,0.8545,0.8596,0.8494,0.8545,0.8808,1000.0,20.0,skl_bis_kmeans,triangle2_y.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,0.0897016525268554,0.6112,2102.3592,0.5015,0.9296,0.8308,1.1002,0.854,0.8545,0.8596,0.8494,0.8545,0.8808,100.0,20.0,skl_bis_kmeans,triangle2_y.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,0.0889928340911865,0.6112,2102.3592,0.5015,0.9296,0.8308,1.1002,0.854,0.8545,0.8596,0.8494,0.8545,0.8808,inf,20.0,skl_bis_kmeans,triangle2_y.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,0.0776841640472412,0.6112,2102.3592,0.5015,0.9296,0.8308,1.1002,0.854,0.8545,0.8596,0.8494,0.8545,0.8808,,,skl_bis_kmeans,triangle2_y.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,0.0842435359954834,0.6112,2102.3592,0.5015,0.9296,0.8308,1.1002,0.854,0.8545,0.8596,0.8494,0.8545,0.8808,1000.0,20.0,skl_bis_kmeans,triangle2_y.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,0.0856461524963378,0.6112,2102.3592,0.5015,0.9296,0.8308,1.1002,0.854,0.8545,0.8596,0.8494,0.8545,0.8808,100.0,20.0,skl_bis_kmeans,triangle2_y.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,0.0724489688873291,0.6112,2102.3592,0.5015,0.9296,0.8308,1.1002,0.854,0.8545,0.8596,0.8494,0.8545,0.8808,inf,20.0,skl_bis_kmeans,triangle2_y.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,0.1061418056488037,0.6112,2102.3592,0.5015,0.9296,0.8308,1.1002,0.854,0.8545,0.8596,0.8494,0.8545,0.8808,,,skl_bis_kmeans,triangle2_y.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,0.0871193408966064,0.6112,2102.3592,0.5015,0.9296,0.8308,1.1002,0.854,0.8545,0.8596,0.8494,0.8545,0.8808,1000.0,20.0,skl_bis_kmeans,triangle2_y.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,0.085252046585083,0.6112,2102.3592,0.5015,0.9296,0.8308,1.1002,0.854,0.8545,0.8596,0.8494,0.8545,0.8808,100.0,20.0,skl_bis_kmeans,triangle2_y.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,0.0860748291015625,0.6112,2102.3592,0.5015,0.9296,0.8308,1.1002,0.854,0.8545,0.8596,0.8494,0.8545,0.8808,inf,20.0,skl_bis_kmeans,triangle2_y.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,0.0826067924499511,0.6112,2102.3592,0.5015,0.9296,0.8308,1.1002,0.854,0.8545,0.8596,0.8494,0.8545,0.8808,,,skl_bis_kmeans,triangle2_y.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,0.1291477680206298,0.6112,2102.3592,0.5015,0.9296,0.8308,1.1002,0.854,0.8545,0.8596,0.8494,0.8545,0.8808,1000.0,20.0,skl_bis_kmeans,triangle2_y.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,0.0831687450408935,0.6112,2102.3592,0.5015,0.9296,0.8308,1.1002,0.854,0.8545,0.8596,0.8494,0.8545,0.8808,100.0,20.0,skl_bis_kmeans,triangle2_y.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,0.0785255432128906,0.6112,2102.3592,0.5015,0.9296,0.8308,1.1002,0.854,0.8545,0.8596,0.8494,0.8545,0.8808,inf,20.0,skl_bis_kmeans,triangle2_y.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,0.086442232131958,0.6112,2102.3592,0.5015,0.9296,0.8308,1.1002,0.854,0.8545,0.8596,0.8494,0.8545,0.8808,,,skl_bis_kmeans,triangle2_y.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,0.1095776557922363,0.6112,2102.3592,0.5015,0.9296,0.8308,1.1002,0.854,0.8545,0.8596,0.8494,0.8545,0.8808,1000.0,20.0,skl_bis_kmeans,triangle2_y.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,0.0762195587158203,0.6112,2102.3592,0.5015,0.9296,0.8308,1.1002,0.854,0.8545,0.8596,0.8494,0.8545,0.8808,100.0,20.0,skl_bis_kmeans,triangle2_y.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,0.0889549255371093,0.6112,2102.3592,0.5015,0.9296,0.8308,1.1002,0.854,0.8545,0.8596,0.8494,0.8545,0.8808,inf,20.0,skl_bis_kmeans,triangle2_y.zip-4_k
