n_clusters,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
12,k-means++,11,100,0.0001,False,42,True,lloyd,1000.0,100,1.3704206943511963,0.2,13267.1885,1.549,0.3948,-0.0092,0.0364,0.0262,0.0263,0.066,0.0164,0.0263,0.2764,skl_kmeans,adult_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,1000.0,20,1.2408051490783691,0.2,13267.1885,1.549,0.3948,-0.0092,0.0364,0.0262,0.0263,0.066,0.0164,0.0263,0.2764,skl_kmeans,adult_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,20.0,20,1.3893883228302002,0.1939,13122.2642,1.5386,0.3974,-0.0055,0.0413,0.0298,0.0299,0.0749,0.0187,0.0299,0.282,skl_kmeans,adult_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,inf,100,1.4348092079162598,0.2,13267.1885,1.549,0.3948,-0.0092,0.0364,0.0262,0.0263,0.066,0.0164,0.0263,0.2764,skl_kmeans,adult_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,inf,20,1.4807703495025637,0.2,13267.1885,1.549,0.3948,-0.0092,0.0364,0.0262,0.0263,0.066,0.0164,0.0263,0.2764,skl_kmeans,adult_y.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,1000.0,100,1.3640973567962646,0.2,13267.1885,1.549,0.3948,-0.0092,0.0364,0.0262,0.0263,0.066,0.0164,0.0263,0.2764,skl_kmeans,adult_y.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,1000.0,20,1.549428939819336,0.2,13267.1885,1.549,0.3948,-0.0092,0.0364,0.0262,0.0263,0.066,0.0164,0.0263,0.2764,skl_kmeans,adult_y.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,20.0,20,1.2745721340179443,0.1939,13122.2642,1.5386,0.3974,-0.0055,0.0413,0.0298,0.0299,0.0749,0.0187,0.0299,0.282,skl_kmeans,adult_y.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,inf,100,1.550560712814331,0.2,13267.1885,1.549,0.3948,-0.0092,0.0364,0.0262,0.0263,0.066,0.0164,0.0263,0.2764,skl_kmeans,adult_y.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,inf,20,1.3721792697906494,0.2,13267.1885,1.549,0.3948,-0.0092,0.0364,0.0262,0.0263,0.066,0.0164,0.0263,0.2764,skl_kmeans,adult_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,1000.0,100,1.5671844482421875,0.2,13267.1885,1.549,0.3948,-0.0092,0.0364,0.0262,0.0263,0.066,0.0164,0.0263,0.2764,skl_kmeans,adult_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,1000.0,20,1.2792561054229736,0.2,13267.1885,1.549,0.3948,-0.0092,0.0364,0.0262,0.0263,0.066,0.0164,0.0263,0.2764,skl_kmeans,adult_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,20.0,20,1.2933149337768557,0.1939,13122.2642,1.5386,0.3974,-0.0055,0.0413,0.0298,0.0299,0.0749,0.0187,0.0299,0.282,skl_kmeans,adult_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,inf,100,1.2652406692504885,0.2,13267.1885,1.549,0.3948,-0.0092,0.0364,0.0262,0.0263,0.066,0.0164,0.0263,0.2764,skl_kmeans,adult_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,inf,20,1.481128454208374,0.2,13267.1885,1.549,0.3948,-0.0092,0.0364,0.0262,0.0263,0.066,0.0164,0.0263,0.2764,skl_kmeans,adult_y.zip-12_k
