n_clusters,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
8,k-means++,11,100,0.0001,False,42,True,lloyd,1000.0,100,0.6934685707092285,0.2111,308.4358,1.3818,0.7005,0.0884,0.2597,0.1515,0.1581,0.1874,0.1368,0.1581,0.2717,skl_kmeans,vehicle_y.zip-8_k
8,k-means++,11,100,0.0001,False,42,True,lloyd,1000.0,20,0.7450640201568604,0.2111,308.4358,1.3818,0.7005,0.0884,0.2597,0.1515,0.1581,0.1874,0.1368,0.1581,0.2717,skl_kmeans,vehicle_y.zip-8_k
8,k-means++,11,100,0.0001,False,42,True,lloyd,100.0,100,0.6873071193695068,0.2193,309.9643,1.3271,0.7073,0.1153,0.2874,0.1691,0.1757,0.2074,0.1524,0.1757,0.2961,skl_kmeans,vehicle_y.zip-8_k
8,k-means++,11,100,0.0001,False,42,True,lloyd,100.0,20,0.5854144096374512,0.2111,308.4358,1.3818,0.7005,0.0884,0.2597,0.1515,0.1581,0.1874,0.1368,0.1581,0.2717,skl_kmeans,vehicle_y.zip-8_k
8,k-means++,11,100,0.0001,False,42,True,lloyd,20.0,20,0.6956055164337158,0.2199,309.5616,1.3195,0.7067,0.1153,0.285,0.1678,0.1744,0.2056,0.1514,0.1744,0.2966,skl_kmeans,vehicle_y.zip-8_k
8,k-means++,11,100,0.0001,False,42,True,lloyd,inf,100,0.5585477352142334,0.2111,308.4358,1.3818,0.7005,0.0884,0.2597,0.1515,0.1581,0.1874,0.1368,0.1581,0.2717,skl_kmeans,vehicle_y.zip-8_k
8,k-means++,11,100,0.0001,False,42,True,lloyd,inf,20,0.7297306060791016,0.2111,308.4358,1.3818,0.7005,0.0884,0.2597,0.1515,0.1581,0.1874,0.1368,0.1581,0.2717,skl_kmeans,vehicle_y.zip-8_k
8,k-means++,11,300,0.0001,False,42,True,lloyd,1000.0,100,0.8015141487121582,0.2111,308.4358,1.3818,0.7005,0.0884,0.2597,0.1515,0.1581,0.1874,0.1368,0.1581,0.2717,skl_kmeans,vehicle_y.zip-8_k
8,k-means++,11,300,0.0001,False,42,True,lloyd,1000.0,20,0.6924679279327393,0.2111,308.4358,1.3818,0.7005,0.0884,0.2597,0.1515,0.1581,0.1874,0.1368,0.1581,0.2717,skl_kmeans,vehicle_y.zip-8_k
8,k-means++,11,300,0.0001,False,42,True,lloyd,100.0,100,0.6319811344146729,0.2193,309.9643,1.3271,0.7073,0.1153,0.2874,0.1691,0.1757,0.2074,0.1524,0.1757,0.2961,skl_kmeans,vehicle_y.zip-8_k
8,k-means++,11,300,0.0001,False,42,True,lloyd,100.0,20,0.6339321136474609,0.2111,308.4358,1.3818,0.7005,0.0884,0.2597,0.1515,0.1581,0.1874,0.1368,0.1581,0.2717,skl_kmeans,vehicle_y.zip-8_k
8,k-means++,11,300,0.0001,False,42,True,lloyd,20.0,20,0.6143970489501953,0.2199,309.5616,1.3195,0.7067,0.1153,0.285,0.1678,0.1744,0.2056,0.1514,0.1744,0.2966,skl_kmeans,vehicle_y.zip-8_k
8,k-means++,11,300,0.0001,False,42,True,lloyd,inf,100,0.8856840133666992,0.2111,308.4358,1.3818,0.7005,0.0884,0.2597,0.1515,0.1581,0.1874,0.1368,0.1581,0.2717,skl_kmeans,vehicle_y.zip-8_k
8,k-means++,11,300,0.0001,False,42,True,lloyd,inf,20,0.9173009395599364,0.2111,308.4358,1.3818,0.7005,0.0884,0.2597,0.1515,0.1581,0.1874,0.1368,0.1581,0.2717,skl_kmeans,vehicle_y.zip-8_k
8,k-means++,11,500,0.0001,False,42,True,lloyd,1000.0,100,0.8410229682922363,0.2111,308.4358,1.3818,0.7005,0.0884,0.2597,0.1515,0.1581,0.1874,0.1368,0.1581,0.2717,skl_kmeans,vehicle_y.zip-8_k
8,k-means++,11,500,0.0001,False,42,True,lloyd,1000.0,20,0.985149383544922,0.2111,308.4358,1.3818,0.7005,0.0884,0.2597,0.1515,0.1581,0.1874,0.1368,0.1581,0.2717,skl_kmeans,vehicle_y.zip-8_k
8,k-means++,11,500,0.0001,False,42,True,lloyd,100.0,100,1.0710158348083496,0.2193,309.9643,1.3271,0.7073,0.1153,0.2874,0.1691,0.1757,0.2074,0.1524,0.1757,0.2961,skl_kmeans,vehicle_y.zip-8_k
8,k-means++,11,500,0.0001,False,42,True,lloyd,100.0,20,0.9443774223327636,0.2111,308.4358,1.3818,0.7005,0.0884,0.2597,0.1515,0.1581,0.1874,0.1368,0.1581,0.2717,skl_kmeans,vehicle_y.zip-8_k
8,k-means++,11,500,0.0001,False,42,True,lloyd,20.0,20,0.5750784873962402,0.2199,309.5616,1.3195,0.7067,0.1153,0.285,0.1678,0.1744,0.2056,0.1514,0.1744,0.2966,skl_kmeans,vehicle_y.zip-8_k
8,k-means++,11,500,0.0001,False,42,True,lloyd,inf,100,0.7286367416381836,0.2111,308.4358,1.3818,0.7005,0.0884,0.2597,0.1515,0.1581,0.1874,0.1368,0.1581,0.2717,skl_kmeans,vehicle_y.zip-8_k
8,k-means++,11,500,0.0001,False,42,True,lloyd,inf,20,0.5955870151519775,0.2111,308.4358,1.3818,0.7005,0.0884,0.2597,0.1515,0.1581,0.1874,0.1368,0.1581,0.2717,skl_kmeans,vehicle_y.zip-8_k
