n_clusters,metric,linkage,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,alg,dataset
4,cosine,single,1000.0,100,1.1932439804077148,0.1464,2608.3042,0.6483,skl_agglomerativeClust,fico.zip
4,cosine,single,1000.0,20,1.1920430660247805,0.1464,2608.3042,0.6483,skl_agglomerativeClust,fico.zip
4,cosine,single,100.0,100,1.1981186866760254,0.1464,2608.3042,0.6483,skl_agglomerativeClust,fico.zip
4,cosine,single,100.0,20,1.1908931732177734,0.1464,2608.3042,0.6483,skl_agglomerativeClust,fico.zip
4,cosine,single,20.0,20,1.1774749755859375,-0.1818,2607.4864,1.4039,skl_agglomerativeClust,fico.zip
4,cosine,single,inf,100,1.1872248649597168,0.1464,2608.3042,0.6483,skl_agglomerativeClust,fico.zip
4,cosine,single,inf,20,1.186426877975464,0.1464,2608.3042,0.6483,skl_agglomerativeClust,fico.zip
4,euclidean,average,1000.0,100,3.894309043884277,0.6616,2701.6678,0.2737,skl_agglomerativeClust,fico.zip
4,euclidean,average,1000.0,20,3.9242560863494873,0.6616,2701.6678,0.2737,skl_agglomerativeClust,fico.zip
4,euclidean,average,100.0,100,3.8994433879852295,0.6616,2701.6678,0.2737,skl_agglomerativeClust,fico.zip
4,euclidean,average,100.0,20,3.914049386978149,0.6616,2701.6678,0.2737,skl_agglomerativeClust,fico.zip
4,euclidean,average,20.0,20,3.3806610107421875,0.6616,2701.6678,0.2737,skl_agglomerativeClust,fico.zip
4,euclidean,average,inf,100,3.899990558624268,0.6616,2701.6678,0.2737,skl_agglomerativeClust,fico.zip
4,euclidean,average,inf,20,3.906982898712158,0.6616,2701.6678,0.2737,skl_agglomerativeClust,fico.zip
4,euclidean,complete,1000.0,100,3.6392531394958496,0.3242,108.775,0.7856,skl_agglomerativeClust,fico.zip
4,euclidean,complete,1000.0,20,3.670091152191162,0.3242,108.775,0.7856,skl_agglomerativeClust,fico.zip
4,euclidean,complete,100.0,100,3.649614095687866,0.5482,68.5668,0.5872,skl_agglomerativeClust,fico.zip
4,euclidean,complete,100.0,20,3.6628732681274414,0.3242,108.775,0.7856,skl_agglomerativeClust,fico.zip
4,euclidean,complete,20.0,20,3.1380202770233154,0.377,916.1866,1.1982,skl_agglomerativeClust,fico.zip
4,euclidean,complete,inf,100,3.6450462341308594,0.3242,108.775,0.7856,skl_agglomerativeClust,fico.zip
4,euclidean,complete,inf,20,3.6530895233154297,0.3242,108.775,0.7856,skl_agglomerativeClust,fico.zip
4,euclidean,single,1000.0,100,1.6891353130340576,0.6616,2701.6678,0.2737,skl_agglomerativeClust,fico.zip
4,euclidean,single,1000.0,20,1.6714591979980469,0.6616,2701.6678,0.2737,skl_agglomerativeClust,fico.zip
4,euclidean,single,100.0,100,1.6648614406585691,0.6616,2701.6678,0.2737,skl_agglomerativeClust,fico.zip
4,euclidean,single,100.0,20,1.6812150478363037,0.6616,2701.6678,0.2737,skl_agglomerativeClust,fico.zip
4,euclidean,single,20.0,20,1.7693071365356443,0.6616,2701.6678,0.2737,skl_agglomerativeClust,fico.zip
4,euclidean,single,inf,100,1.6724467277526855,0.6616,2701.6678,0.2737,skl_agglomerativeClust,fico.zip
4,euclidean,single,inf,20,1.683443307876587,0.6616,2701.6678,0.2737,skl_agglomerativeClust,fico.zip
4,euclidean,ward,1000.0,100,3.744772434234619,0.1481,3479.0142,1.9637,skl_agglomerativeClust,fico.zip
4,euclidean,ward,1000.0,20,3.756007671356201,0.1481,3479.0142,1.9637,skl_agglomerativeClust,fico.zip
4,euclidean,ward,100.0,100,3.696298122406006,0.1093,3372.4007,2.529,skl_agglomerativeClust,fico.zip
4,euclidean,ward,100.0,20,3.7620768547058105,0.1481,3479.0142,1.9637,skl_agglomerativeClust,fico.zip
4,euclidean,ward,20.0,20,3.259368658065796,0.1099,3383.9307,2.5131,skl_agglomerativeClust,fico.zip
4,euclidean,ward,inf,100,3.761719703674317,0.1481,3479.0142,1.9637,skl_agglomerativeClust,fico.zip
4,euclidean,ward,inf,20,3.764355182647705,0.1481,3479.0142,1.9637,skl_agglomerativeClust,fico.zip
6,correlation,average,1000.0,100,3.5486772060394287,0.0412,836.046,2.5517,skl_agglomerativeClust,fico.zip
6,correlation,average,1000.0,20,3.568049669265747,0.0412,836.046,2.5517,skl_agglomerativeClust,fico.zip
6,correlation,average,100.0,100,3.592726469039917,0.0117,585.248,2.6862,skl_agglomerativeClust,fico.zip
6,correlation,average,100.0,20,3.5663259029388428,0.0412,836.046,2.5517,skl_agglomerativeClust,fico.zip
6,correlation,average,20.0,20,3.056793212890625,0.0057,514.634,2.5722,skl_agglomerativeClust,fico.zip
6,correlation,average,inf,100,3.570552349090576,0.0412,836.046,2.5517,skl_agglomerativeClust,fico.zip
6,correlation,average,inf,20,3.549123287200928,0.0412,836.046,2.5517,skl_agglomerativeClust,fico.zip
6,correlation,complete,1000.0,100,3.3466711044311523,-0.0013,746.8923,3.0689,skl_agglomerativeClust,fico.zip
6,correlation,complete,1000.0,20,3.337121725082397,-0.0013,746.8923,3.0689,skl_agglomerativeClust,fico.zip
6,correlation,complete,100.0,100,3.34216046333313,0.0062,808.3948,3.1775,skl_agglomerativeClust,fico.zip
6,correlation,complete,100.0,20,3.3407931327819824,-0.0013,746.8923,3.0689,skl_agglomerativeClust,fico.zip
6,correlation,complete,20.0,20,2.841766595840454,-0.0501,438.3089,3.4646,skl_agglomerativeClust,fico.zip
6,correlation,complete,inf,100,3.364637851715088,-0.0013,746.8923,3.0689,skl_agglomerativeClust,fico.zip
6,correlation,complete,inf,20,3.341814517974853,-0.0013,746.8923,3.0689,skl_agglomerativeClust,fico.zip
6,correlation,single,1000.0,100,1.184462308883667,-0.3338,0.3654,1.9921,skl_agglomerativeClust,fico.zip
6,correlation,single,1000.0,20,1.180192947387695,-0.3338,0.3654,1.9921,skl_agglomerativeClust,fico.zip
6,correlation,single,100.0,100,1.182852029800415,-0.3318,0.3589,2.0171,skl_agglomerativeClust,fico.zip
6,correlation,single,100.0,20,1.1948144435882568,-0.3338,0.3654,1.9921,skl_agglomerativeClust,fico.zip
6,correlation,single,20.0,20,1.1895668506622314,-0.2774,0.5769,1.3835,skl_agglomerativeClust,fico.zip
6,correlation,single,inf,100,1.181528091430664,-0.3338,0.3654,1.9921,skl_agglomerativeClust,fico.zip
6,correlation,single,inf,20,1.1872892379760742,-0.3338,0.3654,1.9921,skl_agglomerativeClust,fico.zip
6,cosine,average,1000.0,100,3.58172869682312,0.087,2287.4266,2.3753,skl_agglomerativeClust,fico.zip
6,cosine,average,1000.0,20,3.5959742069244385,0.087,2287.4266,2.3753,skl_agglomerativeClust,fico.zip
6,cosine,average,100.0,100,3.559149742126465,0.088,1772.1814,2.2341,skl_agglomerativeClust,fico.zip
6,cosine,average,100.0,20,3.599623918533325,0.087,2287.4266,2.3753,skl_agglomerativeClust,fico.zip
6,cosine,average,20.0,20,3.0550334453582764,0.0966,2089.0811,2.2504,skl_agglomerativeClust,fico.zip
6,cosine,average,inf,100,3.591137647628784,0.087,2287.4266,2.3753,skl_agglomerativeClust,fico.zip
6,cosine,average,inf,20,3.60577130317688,0.087,2287.4266,2.3753,skl_agglomerativeClust,fico.zip
6,cosine,complete,1000.0,100,3.3744521141052246,-0.0202,563.6533,2.9585,skl_agglomerativeClust,fico.zip
6,cosine,complete,1000.0,20,3.351780414581299,-0.0202,563.6533,2.9585,skl_agglomerativeClust,fico.zip
6,cosine,complete,100.0,100,3.3968069553375244,-0.0136,622.709,3.4202,skl_agglomerativeClust,fico.zip
6,cosine,complete,100.0,20,3.3474481105804443,-0.0202,563.6533,2.9585,skl_agglomerativeClust,fico.zip
6,cosine,complete,20.0,20,2.826965808868408,-0.0079,596.6876,3.417,skl_agglomerativeClust,fico.zip
6,cosine,complete,inf,100,3.364031791687012,-0.0202,563.6533,2.9585,skl_agglomerativeClust,fico.zip
6,cosine,complete,inf,20,3.359294891357422,-0.0202,563.6533,2.9585,skl_agglomerativeClust,fico.zip
6,cosine,single,1000.0,100,1.1792736053466797,-0.1136,1565.029,1.0264,skl_agglomerativeClust,fico.zip
6,cosine,single,1000.0,20,1.2035517692565918,-0.1136,1565.029,1.0264,skl_agglomerativeClust,fico.zip
6,cosine,single,100.0,100,1.1827139854431152,-0.1136,1565.029,1.0264,skl_agglomerativeClust,fico.zip
6,cosine,single,100.0,20,1.184208869934082,-0.1136,1565.029,1.0264,skl_agglomerativeClust,fico.zip
6,cosine,single,20.0,20,1.2071223258972168,-0.1982,1564.8405,1.3768,skl_agglomerativeClust,fico.zip
6,cosine,single,inf,100,1.1836998462677002,-0.1136,1565.029,1.0264,skl_agglomerativeClust,fico.zip
6,cosine,single,inf,20,1.18036150932312,-0.1136,1565.029,1.0264,skl_agglomerativeClust,fico.zip
6,euclidean,average,1000.0,100,3.911134958267212,0.6112,1696.2398,0.545,skl_agglomerativeClust,fico.zip
6,euclidean,average,1000.0,20,3.890712976455689,0.6112,1696.2398,0.545,skl_agglomerativeClust,fico.zip
6,euclidean,average,100.0,100,3.8999569416046143,0.5969,1686.0032,0.4269,skl_agglomerativeClust,fico.zip
6,euclidean,average,100.0,20,3.896749496459961,0.6112,1696.2398,0.545,skl_agglomerativeClust,fico.zip
6,euclidean,average,20.0,20,3.385014772415161,0.594,1691.8037,0.4481,skl_agglomerativeClust,fico.zip
6,euclidean,average,inf,100,3.915412425994873,0.6112,1696.2398,0.545,skl_agglomerativeClust,fico.zip
6,euclidean,average,inf,20,3.894067287445069,0.6112,1696.2398,0.545,skl_agglomerativeClust,fico.zip
6,euclidean,complete,1000.0,100,3.652693748474121,0.2441,1836.5502,0.9581,skl_agglomerativeClust,fico.zip
6,euclidean,complete,1000.0,20,3.636470079421997,0.2441,1836.5502,0.9581,skl_agglomerativeClust,fico.zip
6,euclidean,complete,100.0,100,3.643057584762573,0.2551,1767.4268,0.8966,skl_agglomerativeClust,fico.zip
6,euclidean,complete,100.0,20,3.648167371749878,0.2441,1836.5502,0.9581,skl_agglomerativeClust,fico.zip
6,euclidean,complete,20.0,20,3.200661420822144,0.197,1850.4317,1.1933,skl_agglomerativeClust,fico.zip
6,euclidean,complete,inf,100,3.674332857131958,0.2441,1836.5502,0.9581,skl_agglomerativeClust,fico.zip
6,euclidean,complete,inf,20,3.642354726791382,0.2441,1836.5502,0.9581,skl_agglomerativeClust,fico.zip
6,euclidean,single,1000.0,100,1.664604902267456,0.6019,1625.6572,0.2186,skl_agglomerativeClust,fico.zip
6,euclidean,single,1000.0,20,1.664655685424805,0.6019,1625.6572,0.2186,skl_agglomerativeClust,fico.zip
6,euclidean,single,100.0,100,1.6850123405456543,0.6019,1625.6572,0.2186,skl_agglomerativeClust,fico.zip
6,euclidean,single,100.0,20,1.6684963703155518,0.6019,1625.6572,0.2186,skl_agglomerativeClust,fico.zip
6,euclidean,single,20.0,20,1.7697482109069824,0.6019,1625.6572,0.2186,skl_agglomerativeClust,fico.zip
6,euclidean,single,inf,100,1.6795003414154053,0.6019,1625.6572,0.2186,skl_agglomerativeClust,fico.zip
6,euclidean,single,inf,20,1.6662514209747314,0.6019,1625.6572,0.2186,skl_agglomerativeClust,fico.zip
6,euclidean,ward,1000.0,100,3.752832412719727,0.0983,2462.5591,2.2744,skl_agglomerativeClust,fico.zip
6,euclidean,ward,1000.0,20,3.735028505325317,0.0983,2462.5591,2.2744,skl_agglomerativeClust,fico.zip
6,euclidean,ward,100.0,100,3.693751573562622,0.1094,2425.0793,2.3221,skl_agglomerativeClust,fico.zip
6,euclidean,ward,100.0,20,3.745806217193604,0.0983,2462.5591,2.2744,skl_agglomerativeClust,fico.zip
6,euclidean,ward,20.0,20,3.2534196376800537,0.1095,2421.7056,2.306,skl_agglomerativeClust,fico.zip
6,euclidean,ward,inf,100,3.744126319885254,0.0983,2462.5591,2.2744,skl_agglomerativeClust,fico.zip
6,euclidean,ward,inf,20,3.773406028747559,0.0983,2462.5591,2.2744,skl_agglomerativeClust,fico.zip
8,correlation,average,1000.0,100,3.5685219764709477,0.0328,682.2502,2.4911,skl_agglomerativeClust,fico.zip
8,correlation,average,1000.0,20,3.5576813220977783,0.0328,682.2502,2.4911,skl_agglomerativeClust,fico.zip
8,correlation,average,100.0,100,3.5980474948883057,0.0051,491.5644,2.5563,skl_agglomerativeClust,fico.zip
8,correlation,average,100.0,20,3.554261445999145,0.0328,682.2502,2.4911,skl_agglomerativeClust,fico.zip
8,correlation,average,20.0,20,3.039823055267334,0.0467,845.1747,2.5558,skl_agglomerativeClust,fico.zip
8,correlation,average,inf,100,3.550358295440674,0.0328,682.2502,2.4911,skl_agglomerativeClust,fico.zip
8,correlation,average,inf,20,3.589224576950073,0.0328,682.2502,2.4911,skl_agglomerativeClust,fico.zip
8,correlation,complete,1000.0,100,3.3551695346832275,-0.0035,589.5516,2.9229,skl_agglomerativeClust,fico.zip
8,correlation,complete,1000.0,20,3.346443891525269,-0.0035,589.5516,2.9229,skl_agglomerativeClust,fico.zip
8,correlation,complete,100.0,100,3.3426995277404785,-0.0119,647.9042,3.0134,skl_agglomerativeClust,fico.zip
8,correlation,complete,100.0,20,3.3408477306365967,-0.0035,589.5516,2.9229,skl_agglomerativeClust,fico.zip
8,correlation,complete,20.0,20,2.8050243854522705,-0.0038,663.7642,3.2892,skl_agglomerativeClust,fico.zip
8,correlation,complete,inf,100,3.3467226028442383,-0.0035,589.5516,2.9229,skl_agglomerativeClust,fico.zip
8,correlation,complete,inf,20,3.3449723720550537,-0.0035,589.5516,2.9229,skl_agglomerativeClust,fico.zip
8,correlation,single,1000.0,100,1.1841237545013428,-0.3401,0.4067,1.8463,skl_agglomerativeClust,fico.zip
8,correlation,single,1000.0,20,1.2003755569458008,-0.3401,0.4067,1.8463,skl_agglomerativeClust,fico.zip
8,correlation,single,100.0,100,1.1818363666534424,-0.3423,0.316,1.9838,skl_agglomerativeClust,fico.zip
8,correlation,single,100.0,20,1.183304786682129,-0.3401,0.4067,1.8463,skl_agglomerativeClust,fico.zip
8,correlation,single,20.0,20,1.1737265586853027,-0.3359,0.4485,1.8713,skl_agglomerativeClust,fico.zip
8,correlation,single,inf,100,1.1854743957519531,-0.3401,0.4067,1.8463,skl_agglomerativeClust,fico.zip
8,correlation,single,inf,20,1.1872482299804688,-0.3401,0.4067,1.8463,skl_agglomerativeClust,fico.zip
8,cosine,average,1000.0,100,3.5829553604125977,0.0255,1701.9602,2.2736,skl_agglomerativeClust,fico.zip
8,cosine,average,1000.0,20,3.613131284713745,0.0255,1701.9602,2.2736,skl_agglomerativeClust,fico.zip
8,cosine,average,100.0,100,3.579454183578491,0.0522,1387.0656,2.2835,skl_agglomerativeClust,fico.zip
8,cosine,average,100.0,20,3.586089372634888,0.0255,1701.9602,2.2736,skl_agglomerativeClust,fico.zip
8,cosine,average,20.0,20,2.9936084747314453,0.0681,1548.1792,2.459,skl_agglomerativeClust,fico.zip
8,cosine,average,inf,100,3.5871729850769043,0.0255,1701.9602,2.2736,skl_agglomerativeClust,fico.zip
8,cosine,average,inf,20,3.600871086120605,0.0255,1701.9602,2.2736,skl_agglomerativeClust,fico.zip
8,cosine,complete,1000.0,100,3.350191116333008,-0.0262,467.0474,2.6959,skl_agglomerativeClust,fico.zip
8,cosine,complete,1000.0,20,3.383965015411377,-0.0262,467.0474,2.6959,skl_agglomerativeClust,fico.zip
8,cosine,complete,100.0,100,3.43190860748291,-0.0328,513.247,3.0597,skl_agglomerativeClust,fico.zip
8,cosine,complete,100.0,20,3.360665798187256,-0.0262,467.0474,2.6959,skl_agglomerativeClust,fico.zip
8,cosine,complete,20.0,20,2.79896092414856,-0.0282,457.631,3.6816,skl_agglomerativeClust,fico.zip
8,cosine,complete,inf,100,3.3627405166625977,-0.0262,467.0474,2.6959,skl_agglomerativeClust,fico.zip
8,cosine,complete,inf,20,3.3786306381225586,-0.0262,467.0474,2.6959,skl_agglomerativeClust,fico.zip
8,cosine,single,1000.0,100,1.179835319519043,-0.2019,1117.7828,1.3724,skl_agglomerativeClust,fico.zip
8,cosine,single,1000.0,20,1.2056572437286377,-0.2019,1117.7828,1.3724,skl_agglomerativeClust,fico.zip
8,cosine,single,100.0,100,1.1813220977783203,-0.2019,1117.7828,1.3724,skl_agglomerativeClust,fico.zip
8,cosine,single,100.0,20,1.1829233169555664,-0.2019,1117.7828,1.3724,skl_agglomerativeClust,fico.zip
8,cosine,single,20.0,20,1.1625792980194092,-0.2006,1118.0628,1.2717,skl_agglomerativeClust,fico.zip
8,cosine,single,inf,100,1.1833195686340332,-0.2019,1117.7828,1.3724,skl_agglomerativeClust,fico.zip
8,cosine,single,inf,20,1.180575609207153,-0.2019,1117.7828,1.3724,skl_agglomerativeClust,fico.zip
8,euclidean,average,1000.0,100,3.891623973846436,0.5902,1215.0594,0.4456,skl_agglomerativeClust,fico.zip
8,euclidean,average,1000.0,20,3.888601303100586,0.5902,1215.0594,0.4456,skl_agglomerativeClust,fico.zip
8,euclidean,average,100.0,100,3.89699912071228,0.5589,1220.831,0.5693,skl_agglomerativeClust,fico.zip
8,euclidean,average,100.0,20,3.881176710128784,0.5902,1215.0594,0.4456,skl_agglomerativeClust,fico.zip
8,euclidean,average,20.0,20,3.347417116165161,0.5583,1225.0241,0.5779,skl_agglomerativeClust,fico.zip
8,euclidean,average,inf,100,3.900918245315552,0.5902,1215.0594,0.4456,skl_agglomerativeClust,fico.zip
8,euclidean,average,inf,20,3.877189159393311,0.5902,1215.0594,0.4456,skl_agglomerativeClust,fico.zip
8,euclidean,complete,1000.0,100,3.637938976287842,0.2338,1343.9396,1.035,skl_agglomerativeClust,fico.zip
8,euclidean,complete,1000.0,20,3.632734775543213,0.2338,1343.9396,1.035,skl_agglomerativeClust,fico.zip
8,euclidean,complete,100.0,100,3.640632152557373,0.1808,1328.4719,1.0965,skl_agglomerativeClust,fico.zip
8,euclidean,complete,100.0,20,3.626606702804565,0.2338,1343.9396,1.035,skl_agglomerativeClust,fico.zip
8,euclidean,complete,20.0,20,3.1589856147766118,0.0944,1478.6089,1.5444,skl_agglomerativeClust,fico.zip
8,euclidean,complete,inf,100,3.6557323932647705,0.2338,1343.9396,1.035,skl_agglomerativeClust,fico.zip
8,euclidean,complete,inf,20,3.625144243240357,0.2338,1343.9396,1.035,skl_agglomerativeClust,fico.zip
8,euclidean,single,1000.0,100,1.6791424751281738,0.586,1167.3038,0.2334,skl_agglomerativeClust,fico.zip
8,euclidean,single,1000.0,20,1.6796844005584717,0.586,1167.3038,0.2334,skl_agglomerativeClust,fico.zip
8,euclidean,single,100.0,100,1.6722581386566162,0.586,1167.3038,0.2334,skl_agglomerativeClust,fico.zip
8,euclidean,single,100.0,20,1.6809768676757812,0.586,1167.3038,0.2334,skl_agglomerativeClust,fico.zip
8,euclidean,single,20.0,20,1.769364833831787,0.5951,1175.896,0.2496,skl_agglomerativeClust,fico.zip
8,euclidean,single,inf,100,1.6731998920440674,0.586,1167.3038,0.2334,skl_agglomerativeClust,fico.zip
8,euclidean,single,inf,20,1.6709449291229248,0.586,1167.3038,0.2334,skl_agglomerativeClust,fico.zip
8,euclidean,ward,1000.0,100,3.7400925159454346,0.087,2004.468,2.0822,skl_agglomerativeClust,fico.zip
8,euclidean,ward,1000.0,20,3.725635528564453,0.087,2004.468,2.0822,skl_agglomerativeClust,fico.zip
8,euclidean,ward,100.0,100,3.709421157836914,0.106,1993.2865,2.1561,skl_agglomerativeClust,fico.zip
8,euclidean,ward,100.0,20,3.72753381729126,0.087,2004.468,2.0822,skl_agglomerativeClust,fico.zip
8,euclidean,ward,20.0,20,3.2588791847229004,0.1138,1959.1701,2.0867,skl_agglomerativeClust,fico.zip
8,euclidean,ward,inf,100,3.7450528144836426,0.087,2004.468,2.0822,skl_agglomerativeClust,fico.zip
8,euclidean,ward,inf,20,3.72132420539856,0.087,2004.468,2.0822,skl_agglomerativeClust,fico.zip
