n_clusters,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
6,k-means++,11,100,0.0001,False,42,True,lloyd,1000.0,100,0.068727970123291,0.6891,2448.959,0.613,0.5564,0.0968,0.0346,0.0442,0.048,0.052,0.0445,0.048,0.6334,skl_kmeans,titanic_y.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,1000.0,20,0.0683541297912597,0.6891,2448.959,0.613,0.5564,0.0968,0.0346,0.0442,0.048,0.052,0.0445,0.048,0.6334,skl_kmeans,titanic_y.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,100.0,100,0.0912737846374511,0.6891,2448.959,0.613,0.5564,0.0968,0.0346,0.0442,0.048,0.052,0.0445,0.048,0.6334,skl_kmeans,titanic_y.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,100.0,20,0.0982141494750976,0.6891,2448.959,0.613,0.5564,0.0968,0.0346,0.0442,0.048,0.052,0.0445,0.048,0.6334,skl_kmeans,titanic_y.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,20.0,20,0.0534861087799072,0.7057,2227.4322,0.6131,0.5558,0.0946,0.0345,0.0445,0.0483,0.0518,0.0453,0.0483,0.6361,skl_kmeans,titanic_y.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,inf,100,0.0757496356964111,0.6891,2448.959,0.613,0.5564,0.0968,0.0346,0.0442,0.048,0.052,0.0445,0.048,0.6334,skl_kmeans,titanic_y.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,inf,20,0.0864467620849609,0.6891,2448.959,0.613,0.5564,0.0968,0.0346,0.0442,0.048,0.052,0.0445,0.048,0.6334,skl_kmeans,titanic_y.zip-6_k
6,k-means++,11,300,0.0001,False,42,True,lloyd,1000.0,100,0.0668709278106689,0.6891,2448.959,0.613,0.5564,0.0968,0.0346,0.0442,0.048,0.052,0.0445,0.048,0.6334,skl_kmeans,titanic_y.zip-6_k
6,k-means++,11,300,0.0001,False,42,True,lloyd,1000.0,20,0.0955979824066162,0.6891,2448.959,0.613,0.5564,0.0968,0.0346,0.0442,0.048,0.052,0.0445,0.048,0.6334,skl_kmeans,titanic_y.zip-6_k
6,k-means++,11,300,0.0001,False,42,True,lloyd,100.0,100,0.0547511577606201,0.6891,2448.959,0.613,0.5564,0.0968,0.0346,0.0442,0.048,0.052,0.0445,0.048,0.6334,skl_kmeans,titanic_y.zip-6_k
6,k-means++,11,300,0.0001,False,42,True,lloyd,100.0,20,0.0975799560546875,0.6891,2448.959,0.613,0.5564,0.0968,0.0346,0.0442,0.048,0.052,0.0445,0.048,0.6334,skl_kmeans,titanic_y.zip-6_k
6,k-means++,11,300,0.0001,False,42,True,lloyd,20.0,20,0.0745415687561035,0.7057,2227.4322,0.6131,0.5558,0.0946,0.0345,0.0445,0.0483,0.0518,0.0453,0.0483,0.6361,skl_kmeans,titanic_y.zip-6_k
6,k-means++,11,300,0.0001,False,42,True,lloyd,inf,100,0.0943255424499511,0.6891,2448.959,0.613,0.5564,0.0968,0.0346,0.0442,0.048,0.052,0.0445,0.048,0.6334,skl_kmeans,titanic_y.zip-6_k
6,k-means++,11,300,0.0001,False,42,True,lloyd,inf,20,0.0936529636383056,0.6891,2448.959,0.613,0.5564,0.0968,0.0346,0.0442,0.048,0.052,0.0445,0.048,0.6334,skl_kmeans,titanic_y.zip-6_k
6,k-means++,11,500,0.0001,False,42,True,lloyd,1000.0,100,0.069047212600708,0.6891,2448.959,0.613,0.5564,0.0968,0.0346,0.0442,0.048,0.052,0.0445,0.048,0.6334,skl_kmeans,titanic_y.zip-6_k
6,k-means++,11,500,0.0001,False,42,True,lloyd,1000.0,20,0.0874505043029785,0.6891,2448.959,0.613,0.5564,0.0968,0.0346,0.0442,0.048,0.052,0.0445,0.048,0.6334,skl_kmeans,titanic_y.zip-6_k
6,k-means++,11,500,0.0001,False,42,True,lloyd,100.0,100,0.085763931274414,0.6891,2448.959,0.613,0.5564,0.0968,0.0346,0.0442,0.048,0.052,0.0445,0.048,0.6334,skl_kmeans,titanic_y.zip-6_k
6,k-means++,11,500,0.0001,False,42,True,lloyd,100.0,20,0.0933201313018798,0.6891,2448.959,0.613,0.5564,0.0968,0.0346,0.0442,0.048,0.052,0.0445,0.048,0.6334,skl_kmeans,titanic_y.zip-6_k
6,k-means++,11,500,0.0001,False,42,True,lloyd,20.0,20,0.0832421779632568,0.7057,2227.4322,0.6131,0.5558,0.0946,0.0345,0.0445,0.0483,0.0518,0.0453,0.0483,0.6361,skl_kmeans,titanic_y.zip-6_k
6,k-means++,11,500,0.0001,False,42,True,lloyd,inf,100,0.0674865245819091,0.6891,2448.959,0.613,0.5564,0.0968,0.0346,0.0442,0.048,0.052,0.0445,0.048,0.6334,skl_kmeans,titanic_y.zip-6_k
6,k-means++,11,500,0.0001,False,42,True,lloyd,inf,20,0.0671377182006836,0.6891,2448.959,0.613,0.5564,0.0968,0.0346,0.0442,0.048,0.052,0.0445,0.048,0.6334,skl_kmeans,titanic_y.zip-6_k
