n_clusters,depth_factor,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
10,0.01,1000.0,100,2.826113700866699,0.4555,3770.9042,0.7348,0.9204,0.3998,2.1497,0.7506,0.7545,0.626,0.9495,0.7545,0.5109,ShallowTree,2d-d31_y.zip
10,0.01,1000.0,20,3.3526477813720703,0.4555,3770.9042,0.7348,0.9204,0.3998,2.1497,0.7506,0.7545,0.626,0.9495,0.7545,0.5109,ShallowTree,2d-d31_y.zip
10,0.01,100.0,100,1.3193786144256592,0.4549,3767.1664,0.7364,0.9205,0.4,2.1515,0.7512,0.7551,0.6265,0.9501,0.7551,0.511,ShallowTree,2d-d31_y.zip
10,0.01,100.0,20,2.7714173793792725,0.4555,3770.9042,0.7348,0.9204,0.3998,2.1497,0.7506,0.7545,0.626,0.9495,0.7545,0.5109,ShallowTree,2d-d31_y.zip
10,0.01,inf,100,1.903618574142456,0.4555,3770.9042,0.7348,0.9204,0.3998,2.1497,0.7506,0.7545,0.626,0.9495,0.7545,0.5109,ShallowTree,2d-d31_y.zip
10,0.01,inf,20,1.152902364730835,0.4555,3770.9042,0.7348,0.9204,0.3998,2.1497,0.7506,0.7545,0.626,0.9495,0.7545,0.5109,ShallowTree,2d-d31_y.zip
10,0.03,1000.0,100,1.870596408843994,0.4568,3768.9536,0.7319,0.9205,0.4015,2.1553,0.7528,0.7567,0.6276,0.9525,0.7567,0.5132,ShallowTree,2d-d31_y.zip
10,0.03,1000.0,20,2.2619519233703613,0.4568,3768.9536,0.7319,0.9205,0.4015,2.1553,0.7528,0.7567,0.6276,0.9525,0.7567,0.5132,ShallowTree,2d-d31_y.zip
10,0.03,100.0,100,2.1669623851776123,0.4549,3767.1664,0.7364,0.9205,0.4,2.1515,0.7512,0.7551,0.6265,0.9501,0.7551,0.511,ShallowTree,2d-d31_y.zip
10,0.03,100.0,20,3.271289825439453,0.4568,3768.9536,0.7319,0.9205,0.4015,2.1553,0.7528,0.7567,0.6276,0.9525,0.7567,0.5132,ShallowTree,2d-d31_y.zip
10,0.03,inf,100,3.4995155334472656,0.4568,3768.9536,0.7319,0.9205,0.4015,2.1553,0.7528,0.7567,0.6276,0.9525,0.7567,0.5132,ShallowTree,2d-d31_y.zip
10,0.03,inf,20,2.873534679412842,0.4568,3768.9536,0.7319,0.9205,0.4015,2.1553,0.7528,0.7567,0.6276,0.9525,0.7567,0.5132,ShallowTree,2d-d31_y.zip
10,0.05,1000.0,100,3.239429235458374,0.4568,3768.9536,0.7319,0.9205,0.4015,2.1553,0.7528,0.7567,0.6276,0.9525,0.7567,0.5132,ShallowTree,2d-d31_y.zip
10,0.05,1000.0,20,2.8106484413146973,0.4568,3768.9536,0.7319,0.9205,0.4015,2.1553,0.7528,0.7567,0.6276,0.9525,0.7567,0.5132,ShallowTree,2d-d31_y.zip
10,0.05,100.0,100,2.0522139072418213,0.4549,3767.1664,0.7364,0.9205,0.4,2.1515,0.7512,0.7551,0.6265,0.9501,0.7551,0.511,ShallowTree,2d-d31_y.zip
10,0.05,100.0,20,2.603699207305908,0.4568,3768.9536,0.7319,0.9205,0.4015,2.1553,0.7528,0.7567,0.6276,0.9525,0.7567,0.5132,ShallowTree,2d-d31_y.zip
10,0.05,inf,100,0.7607381343841553,0.4568,3768.9536,0.7319,0.9205,0.4015,2.1553,0.7528,0.7567,0.6276,0.9525,0.7567,0.5132,ShallowTree,2d-d31_y.zip
10,0.05,inf,20,2.841078519821167,0.4568,3768.9536,0.7319,0.9205,0.4015,2.1553,0.7528,0.7567,0.6276,0.9525,0.7567,0.5132,ShallowTree,2d-d31_y.zip
10,0.0,1000.0,100,3.824798345565796,0.4555,3770.9042,0.7348,0.9204,0.3998,2.1497,0.7506,0.7545,0.626,0.9495,0.7545,0.5109,ShallowTree,2d-d31_y.zip
10,0.0,1000.0,20,0.4669628143310547,0.4555,3770.9042,0.7348,0.9204,0.3998,2.1497,0.7506,0.7545,0.626,0.9495,0.7545,0.5109,ShallowTree,2d-d31_y.zip
10,0.0,100.0,100,2.6551966667175293,0.4549,3767.1664,0.7364,0.9205,0.4,2.1515,0.7512,0.7551,0.6265,0.9501,0.7551,0.511,ShallowTree,2d-d31_y.zip
10,0.0,100.0,20,3.33662223815918,0.4555,3770.9042,0.7348,0.9204,0.3998,2.1497,0.7506,0.7545,0.626,0.9495,0.7545,0.5109,ShallowTree,2d-d31_y.zip
10,0.0,inf,100,4.820529222488403,0.4555,3770.9042,0.7348,0.9204,0.3998,2.1497,0.7506,0.7545,0.626,0.9495,0.7545,0.5109,ShallowTree,2d-d31_y.zip
10,0.0,inf,20,1.6397736072540283,0.4555,3770.9042,0.7348,0.9204,0.3998,2.1497,0.7506,0.7545,0.626,0.9495,0.7545,0.5109,ShallowTree,2d-d31_y.zip
10,1.0,1000.0,100,4.0419230461120605,0.4283,3515.08,0.7531,0.9162,0.3773,2.0955,0.7326,0.7368,0.6102,0.9296,0.7368,0.4882,ShallowTree,2d-d31_y.zip
10,1.0,1000.0,20,4.3152852058410645,0.4283,3515.08,0.7531,0.9162,0.3773,2.0955,0.7326,0.7368,0.6102,0.9296,0.7368,0.4882,ShallowTree,2d-d31_y.zip
10,1.0,100.0,100,2.9065475463867188,0.4246,3482.6786,0.7582,0.9156,0.3742,2.0871,0.7298,0.734,0.6078,0.9264,0.734,0.485,ShallowTree,2d-d31_y.zip
10,1.0,100.0,20,2.504380702972412,0.4283,3515.08,0.7531,0.9162,0.3773,2.0955,0.7326,0.7368,0.6102,0.9296,0.7368,0.4882,ShallowTree,2d-d31_y.zip
10,1.0,inf,100,2.745330810546875,0.4283,3515.08,0.7531,0.9162,0.3773,2.0955,0.7326,0.7368,0.6102,0.9296,0.7368,0.4882,ShallowTree,2d-d31_y.zip
10,1.0,inf,20,2.536527395248413,0.4283,3515.08,0.7531,0.9162,0.3773,2.0955,0.7326,0.7368,0.6102,0.9296,0.7368,0.4882,ShallowTree,2d-d31_y.zip
12,0.01,1000.0,100,2.8496198654174805,0.4683,3957.5821,0.7116,0.9352,0.4553,2.3106,0.7844,0.7885,0.6729,0.9521,0.7885,0.5514,ShallowTree,2d-d31_y.zip
12,0.01,1000.0,20,2.4138967990875244,0.4683,3957.5821,0.7116,0.9352,0.4553,2.3106,0.7844,0.7885,0.6729,0.9521,0.7885,0.5514,ShallowTree,2d-d31_y.zip
12,0.01,100.0,100,2.280385255813598,0.4542,3724.8411,0.7102,0.9309,0.4337,2.264,0.7717,0.7761,0.6593,0.9431,0.7761,0.5327,ShallowTree,2d-d31_y.zip
