n_clusters,labels_as_tree_leaves,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,criterion,splitter,min_samples_split,min_samples_leaf,min_weight_fraction_leaf,max_features,max_leaf_nodes,min_impurity_decrease,class_weight,ccp_alpha,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,max_nbr_values,max_nbr_values_cat,alg,dataset
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,0.0701799392700195,0.2631,1095.7152,1.3422,0.458,0.0895,0.3903,0.3304,0.3322,0.6108,0.2281,0.3322,0.438,,,kmeans+dt,cure-t0-2000n-2D_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,0.0468101501464843,0.2631,1095.7152,1.3422,0.458,0.0895,0.3903,0.3304,0.3322,0.6108,0.2281,0.3322,0.438,1000.0,20.0,kmeans+dt,cure-t0-2000n-2D_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,0.0535097122192382,0.2631,1095.7152,1.3422,0.458,0.0895,0.3903,0.3304,0.3322,0.6108,0.2281,0.3322,0.438,100.0,20.0,kmeans+dt,cure-t0-2000n-2D_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,0.0484035015106201,0.2631,1095.7152,1.3422,0.458,0.0895,0.3903,0.3304,0.3322,0.6108,0.2281,0.3322,0.438,inf,20.0,kmeans+dt,cure-t0-2000n-2D_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,0.0727186203002929,0.2085,1155.8157,0.8075,0.4639,0.0968,0.406,0.3498,0.3516,0.6353,0.2431,0.3516,0.4475,,,kmeans+dt,cure-t0-2000n-2D_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,0.0488991737365722,0.2085,1155.8157,0.8075,0.4639,0.0968,0.406,0.3498,0.3516,0.6353,0.2431,0.3516,0.4475,1000.0,20.0,kmeans+dt,cure-t0-2000n-2D_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,0.0460131168365478,0.2085,1155.8157,0.8075,0.4639,0.0968,0.406,0.3498,0.3516,0.6353,0.2431,0.3516,0.4475,100.0,20.0,kmeans+dt,cure-t0-2000n-2D_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,0.0588574409484863,0.2085,1155.8157,0.8075,0.4639,0.0968,0.406,0.3498,0.3516,0.6353,0.2431,0.3516,0.4475,inf,20.0,kmeans+dt,cure-t0-2000n-2D_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,0.0667862892150878,0.2631,1095.7152,1.3422,0.458,0.0895,0.3903,0.3304,0.3322,0.6108,0.2281,0.3322,0.438,,,kmeans+dt,cure-t0-2000n-2D_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,0.0512299537658691,0.2631,1095.7152,1.3422,0.458,0.0895,0.3903,0.3304,0.3322,0.6108,0.2281,0.3322,0.438,1000.0,20.0,kmeans+dt,cure-t0-2000n-2D_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,0.0737261772155761,0.2631,1095.7152,1.3422,0.458,0.0895,0.3903,0.3304,0.3322,0.6108,0.2281,0.3322,0.438,100.0,20.0,kmeans+dt,cure-t0-2000n-2D_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,0.0464963912963867,0.2631,1095.7152,1.3422,0.458,0.0895,0.3903,0.3304,0.3322,0.6108,0.2281,0.3322,0.438,inf,20.0,kmeans+dt,cure-t0-2000n-2D_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,0.0720307826995849,0.2085,1155.8157,0.8075,0.4639,0.0968,0.406,0.3498,0.3516,0.6353,0.2431,0.3516,0.4475,,,kmeans+dt,cure-t0-2000n-2D_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,0.0476810932159423,0.2085,1155.8157,0.8075,0.4639,0.0968,0.406,0.3498,0.3516,0.6353,0.2431,0.3516,0.4475,1000.0,20.0,kmeans+dt,cure-t0-2000n-2D_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,0.0485205650329589,0.2085,1155.8157,0.8075,0.4639,0.0968,0.406,0.3498,0.3516,0.6353,0.2431,0.3516,0.4475,100.0,20.0,kmeans+dt,cure-t0-2000n-2D_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,0.0472650527954101,0.2085,1155.8157,0.8075,0.4639,0.0968,0.406,0.3498,0.3516,0.6353,0.2431,0.3516,0.4475,inf,20.0,kmeans+dt,cure-t0-2000n-2D_y.zip-6_True_k
6,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,0.0675759315490722,0.2631,1095.7152,1.3422,0.458,0.0895,0.3903,0.3304,0.3322,0.6108,0.2281,0.3322,0.438,,,kmeans+dt,cure-t0-2000n-2D_y.zip-6_True_k
6,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,0.0620129108428955,0.2631,1095.7152,1.3422,0.458,0.0895,0.3903,0.3304,0.3322,0.6108,0.2281,0.3322,0.438,1000.0,20.0,kmeans+dt,cure-t0-2000n-2D_y.zip-6_True_k
6,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,0.0474772453308105,0.2631,1095.7152,1.3422,0.458,0.0895,0.3903,0.3304,0.3322,0.6108,0.2281,0.3322,0.438,100.0,20.0,kmeans+dt,cure-t0-2000n-2D_y.zip-6_True_k
6,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,0.0478045940399169,0.2631,1095.7152,1.3422,0.458,0.0895,0.3903,0.3304,0.3322,0.6108,0.2281,0.3322,0.438,inf,20.0,kmeans+dt,cure-t0-2000n-2D_y.zip-6_True_k
6,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,0.0695395469665527,0.2085,1155.8157,0.8075,0.4639,0.0968,0.406,0.3498,0.3516,0.6353,0.2431,0.3516,0.4475,,,kmeans+dt,cure-t0-2000n-2D_y.zip-6_True_k
6,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,0.0476810932159423,0.2085,1155.8157,0.8075,0.4639,0.0968,0.406,0.3498,0.3516,0.6353,0.2431,0.3516,0.4475,1000.0,20.0,kmeans+dt,cure-t0-2000n-2D_y.zip-6_True_k
6,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,0.0516893863677978,0.2085,1155.8157,0.8075,0.4639,0.0968,0.406,0.3498,0.3516,0.6353,0.2431,0.3516,0.4475,100.0,20.0,kmeans+dt,cure-t0-2000n-2D_y.zip-6_True_k
6,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,0.0414140224456787,0.2085,1155.8157,0.8075,0.4639,0.0968,0.406,0.3498,0.3516,0.6353,0.2431,0.3516,0.4475,inf,20.0,kmeans+dt,cure-t0-2000n-2D_y.zip-6_True_k
6,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,0.0615026950836181,0.2631,1095.7152,1.3422,0.458,0.0895,0.3903,0.3304,0.3322,0.6108,0.2281,0.3322,0.438,,,kmeans+dt,cure-t0-2000n-2D_y.zip-6_True_k
6,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,0.0951757431030273,0.2631,1095.7152,1.3422,0.458,0.0895,0.3903,0.3304,0.3322,0.6108,0.2281,0.3322,0.438,1000.0,20.0,kmeans+dt,cure-t0-2000n-2D_y.zip-6_True_k
6,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,0.0761334896087646,0.2631,1095.7152,1.3422,0.458,0.0895,0.3903,0.3304,0.3322,0.6108,0.2281,0.3322,0.438,100.0,20.0,kmeans+dt,cure-t0-2000n-2D_y.zip-6_True_k
