n_clusters,depth_factor,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
10,0.01,1000.0,100,1.3390405178070068,0.5072,3549.985,0.7083,0.7942,0.4035,1.381,0.7423,0.7439,0.969,0.6037,0.7439,0.5702,ShallowTree,cure-t1-2000n-2D_y.zip
10,0.01,1000.0,20,5.021780014038086,0.5072,3549.985,0.7083,0.7942,0.4035,1.381,0.7423,0.7439,0.969,0.6037,0.7439,0.5702,ShallowTree,cure-t1-2000n-2D_y.zip
10,0.01,100.0,100,1.0908868312835691,0.5058,3561.6584,0.7002,0.7945,0.4047,1.3808,0.7426,0.7443,0.9688,0.6042,0.7443,0.571,ShallowTree,cure-t1-2000n-2D_y.zip
10,0.01,100.0,20,5.68394923210144,0.5072,3549.985,0.7083,0.7942,0.4035,1.381,0.7423,0.7439,0.969,0.6037,0.7439,0.5702,ShallowTree,cure-t1-2000n-2D_y.zip
10,0.01,inf,100,0.4756505489349365,0.5072,3549.985,0.7083,0.7942,0.4035,1.381,0.7423,0.7439,0.969,0.6037,0.7439,0.5702,ShallowTree,cure-t1-2000n-2D_y.zip
10,0.01,inf,20,3.6332385540008554,0.5072,3549.985,0.7083,0.7942,0.4035,1.381,0.7423,0.7439,0.969,0.6037,0.7439,0.5702,ShallowTree,cure-t1-2000n-2D_y.zip
10,0.03,1000.0,100,4.474677562713623,0.5072,3549.985,0.7083,0.7942,0.4035,1.381,0.7423,0.7439,0.969,0.6037,0.7439,0.5702,ShallowTree,cure-t1-2000n-2D_y.zip
10,0.03,1000.0,20,2.2213034629821777,0.5072,3549.985,0.7083,0.7942,0.4035,1.381,0.7423,0.7439,0.969,0.6037,0.7439,0.5702,ShallowTree,cure-t1-2000n-2D_y.zip
10,0.03,100.0,100,2.217562198638916,0.5058,3561.6584,0.7002,0.7945,0.4047,1.3808,0.7426,0.7443,0.9688,0.6042,0.7443,0.571,ShallowTree,cure-t1-2000n-2D_y.zip
10,0.03,100.0,20,4.932197570800781,0.5072,3549.985,0.7083,0.7942,0.4035,1.381,0.7423,0.7439,0.969,0.6037,0.7439,0.5702,ShallowTree,cure-t1-2000n-2D_y.zip
10,0.03,inf,100,1.4359018802642822,0.5072,3549.985,0.7083,0.7942,0.4035,1.381,0.7423,0.7439,0.969,0.6037,0.7439,0.5702,ShallowTree,cure-t1-2000n-2D_y.zip
10,0.03,inf,20,1.6970834732055664,0.5072,3549.985,0.7083,0.7942,0.4035,1.381,0.7423,0.7439,0.969,0.6037,0.7439,0.5702,ShallowTree,cure-t1-2000n-2D_y.zip
10,0.05,1000.0,100,3.384115934371948,0.5072,3549.985,0.7083,0.7942,0.4035,1.381,0.7423,0.7439,0.969,0.6037,0.7439,0.5702,ShallowTree,cure-t1-2000n-2D_y.zip
10,0.05,1000.0,20,3.8088438510894775,0.5072,3549.985,0.7083,0.7942,0.4035,1.381,0.7423,0.7439,0.969,0.6037,0.7439,0.5702,ShallowTree,cure-t1-2000n-2D_y.zip
10,0.05,100.0,100,3.433948040008545,0.5051,3556.1009,0.7002,0.7946,0.4049,1.3808,0.7427,0.7443,0.9688,0.6043,0.7443,0.5712,ShallowTree,cure-t1-2000n-2D_y.zip
10,0.05,100.0,20,4.474711894989014,0.5072,3549.985,0.7083,0.7942,0.4035,1.381,0.7423,0.7439,0.969,0.6037,0.7439,0.5702,ShallowTree,cure-t1-2000n-2D_y.zip
10,0.05,inf,100,3.7901315689086914,0.5072,3549.985,0.7083,0.7942,0.4035,1.381,0.7423,0.7439,0.969,0.6037,0.7439,0.5702,ShallowTree,cure-t1-2000n-2D_y.zip
10,0.05,inf,20,2.1386032104492188,0.5072,3549.985,0.7083,0.7942,0.4035,1.381,0.7423,0.7439,0.969,0.6037,0.7439,0.5702,ShallowTree,cure-t1-2000n-2D_y.zip
10,0.0,1000.0,100,3.3848695755004883,0.5072,3549.985,0.7083,0.7942,0.4035,1.381,0.7423,0.7439,0.969,0.6037,0.7439,0.5702,ShallowTree,cure-t1-2000n-2D_y.zip
10,0.0,1000.0,20,2.578498601913452,0.5072,3549.985,0.7083,0.7942,0.4035,1.381,0.7423,0.7439,0.969,0.6037,0.7439,0.5702,ShallowTree,cure-t1-2000n-2D_y.zip
