eps,min_samples,metric,algorithm,n_jobs,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,max_nbr_values,max_nbr_values_cat,alg,dataset
0.1,5,correlation,auto,4,0.0218744277954101,0.3738,328.1825,1.0134,0.6267,0.3181,0.4992,0.5032,0.5039,0.3601,0.8392,0.5039,0.6111,,,skl_DBSCAN,triangle1_y.zip
0.1,5,correlation,auto,4,0.0190818309783935,0.3738,328.1825,1.0134,0.6267,0.3181,0.4992,0.5032,0.5039,0.3601,0.8392,0.5039,0.6111,1000.0,20.0,skl_DBSCAN,triangle1_y.zip
0.1,5,correlation,auto,4,0.0185921192169189,0.3738,328.1825,1.0134,0.6267,0.3181,0.4992,0.5032,0.5039,0.3601,0.8392,0.5039,0.6111,100.0,20.0,skl_DBSCAN,triangle1_y.zip
0.1,5,correlation,auto,4,0.0187673568725585,0.3738,328.1825,1.0134,0.6267,0.3181,0.4992,0.5032,0.5039,0.3601,0.8392,0.5039,0.6111,inf,20.0,skl_DBSCAN,triangle1_y.zip
0.1,5,cosine,auto,4,0.0145366191864013,0.3948,345.4197,0.8579,0.6246,0.3327,0.5623,0.5765,0.5772,0.4056,1.0,0.5772,0.6317,,,skl_DBSCAN,triangle1_y.zip
0.1,5,cosine,auto,4,0.0141239166259765,0.3948,345.4197,0.8579,0.6246,0.3327,0.5623,0.5765,0.5772,0.4056,1.0,0.5772,0.6317,1000.0,20.0,skl_DBSCAN,triangle1_y.zip
0.1,5,cosine,auto,4,0.0140872001647949,0.3948,345.4197,0.8579,0.6246,0.3327,0.5623,0.5765,0.5772,0.4056,1.0,0.5772,0.6317,100.0,20.0,skl_DBSCAN,triangle1_y.zip
0.1,5,cosine,auto,4,0.0141496658325195,0.3948,345.4197,0.8579,0.6246,0.3327,0.5623,0.5765,0.5772,0.4056,1.0,0.5772,0.6317,inf,20.0,skl_DBSCAN,triangle1_y.zip
0.1,5,euclidean,auto,4,0.0061402320861816,0.63,2445.2009,4.0345,0.9743,0.9291,1.3433,0.9132,0.9137,0.969,0.8645,0.9137,0.9471,,,skl_DBSCAN,triangle1_y.zip
0.1,5,euclidean,auto,4,0.0060925483703613,0.63,2445.2009,4.0345,0.9743,0.9291,1.3433,0.9132,0.9137,0.969,0.8645,0.9137,0.9471,1000.0,20.0,skl_DBSCAN,triangle1_y.zip
