n_clusters,labels_as_tree_leaves,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,criterion,splitter,min_samples_split,min_samples_leaf,min_weight_fraction_leaf,max_features,max_leaf_nodes,min_impurity_decrease,class_weight,ccp_alpha,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,alg,dataset
10,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,1000.0,100,2.487613677978516,0.1727,6036.7154,1.6069,kmeans+dt,bank.zip-10_True_k
10,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,1000.0,20,2.5685715675354004,0.1727,6036.7154,1.6069,kmeans+dt,bank.zip-10_True_k
10,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,100.0,100,2.423256158828736,0.1778,6272.9142,1.5498,kmeans+dt,bank.zip-10_True_k
10,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,100.0,20,2.3002641201019287,0.1727,6036.7154,1.6069,kmeans+dt,bank.zip-10_True_k
10,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,inf,100,2.4834892749786377,0.1727,6036.7154,1.6069,kmeans+dt,bank.zip-10_True_k
10,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,inf,20,2.5409414768218994,0.1727,6036.7154,1.6069,kmeans+dt,bank.zip-10_True_k
10,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,1000.0,100,2.3792457580566406,0.1729,6031.4228,1.5954,kmeans+dt,bank.zip-10_True_k
10,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,1000.0,20,2.513145923614502,0.1729,6031.4228,1.5954,kmeans+dt,bank.zip-10_True_k
10,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,100.0,100,2.393580198287964,0.1778,6272.9142,1.5498,kmeans+dt,bank.zip-10_True_k
10,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,100.0,20,2.361889123916626,0.1729,6031.4228,1.5954,kmeans+dt,bank.zip-10_True_k
10,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,inf,100,2.5343503952026367,0.1729,6031.4228,1.5954,kmeans+dt,bank.zip-10_True_k
10,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,inf,20,2.5337634086608887,0.1729,6031.4228,1.5954,kmeans+dt,bank.zip-10_True_k
10,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,1000.0,100,2.68674373626709,0.1727,6036.7154,1.6069,kmeans+dt,bank.zip-10_True_k
10,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,1000.0,20,2.559839963912964,0.1727,6036.7154,1.6069,kmeans+dt,bank.zip-10_True_k
10,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,100.0,100,2.32081937789917,0.1778,6272.9142,1.5498,kmeans+dt,bank.zip-10_True_k
10,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,100.0,20,2.471757650375366,0.1727,6036.7154,1.6069,kmeans+dt,bank.zip-10_True_k
10,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,inf,100,2.5530896186828613,0.1727,6036.7154,1.6069,kmeans+dt,bank.zip-10_True_k
10,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,inf,20,2.582542181015014,0.1727,6036.7154,1.6069,kmeans+dt,bank.zip-10_True_k
10,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,1000.0,100,2.620001554489136,0.1729,6031.4228,1.5954,kmeans+dt,bank.zip-10_True_k
10,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,1000.0,20,2.4966282844543457,0.1729,6031.4228,1.5954,kmeans+dt,bank.zip-10_True_k
10,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,100.0,100,2.408003091812134,0.1778,6272.9142,1.5498,kmeans+dt,bank.zip-10_True_k
10,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,100.0,20,2.524242639541626,0.1729,6031.4228,1.5954,kmeans+dt,bank.zip-10_True_k
10,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,inf,100,2.613433837890625,0.1729,6031.4228,1.5954,kmeans+dt,bank.zip-10_True_k
10,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,inf,20,2.474693536758423,0.1729,6031.4228,1.5954,kmeans+dt,bank.zip-10_True_k
10,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,1000.0,100,2.474909782409668,0.1727,6036.7154,1.6069,kmeans+dt,bank.zip-10_True_k
10,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,1000.0,20,2.4758589267730717,0.1727,6036.7154,1.6069,kmeans+dt,bank.zip-10_True_k
10,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,100.0,100,2.1939055919647217,0.1778,6272.9142,1.5498,kmeans+dt,bank.zip-10_True_k
10,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,100.0,20,2.431020975112915,0.1727,6036.7154,1.6069,kmeans+dt,bank.zip-10_True_k
10,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,inf,100,2.573401689529419,0.1727,6036.7154,1.6069,kmeans+dt,bank.zip-10_True_k
10,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,inf,20,2.5521881580352783,0.1727,6036.7154,1.6069,kmeans+dt,bank.zip-10_True_k
10,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,1000.0,100,2.5423731803894043,0.1729,6031.4228,1.5954,kmeans+dt,bank.zip-10_True_k
10,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,1000.0,20,2.4628536701202397,0.1729,6031.4228,1.5954,kmeans+dt,bank.zip-10_True_k
10,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,100.0,100,2.2985239028930664,0.1778,6272.9142,1.5498,kmeans+dt,bank.zip-10_True_k
10,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,100.0,20,2.542811393737793,0.1729,6031.4228,1.5954,kmeans+dt,bank.zip-10_True_k
10,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,inf,100,2.320053815841675,0.1729,6031.4228,1.5954,kmeans+dt,bank.zip-10_True_k
10,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,inf,20,2.4627859592437744,0.1729,6031.4228,1.5954,kmeans+dt,bank.zip-10_True_k
10,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,1000.0,100,2.657292127609253,0.1727,6036.7154,1.6069,kmeans+dt,bank.zip-10_True_k
10,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,1000.0,20,2.465031623840332,0.1727,6036.7154,1.6069,kmeans+dt,bank.zip-10_True_k
10,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,100.0,100,2.4281020164489746,0.1778,6272.9142,1.5498,kmeans+dt,bank.zip-10_True_k
10,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,100.0,20,2.425473928451538,0.1727,6036.7154,1.6069,kmeans+dt,bank.zip-10_True_k
