n_clusters,labels_as_tree_leaves,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,criterion,splitter,min_samples_split,min_samples_leaf,min_weight_fraction_leaf,max_features,max_leaf_nodes,min_impurity_decrease,class_weight,ccp_alpha,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,max_nbr_values,max_nbr_values_cat,alg,dataset
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,0.0665819644927978,0.3923,2085.3029,0.8554,0.8852,0.4302,1.7793,0.7388,0.7431,0.6056,0.9615,0.7431,0.552,,,kmeans+dt,2d-20c-no0_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,0.0802650451660156,0.3923,2085.3029,0.8554,0.8852,0.4302,1.7793,0.7388,0.7431,0.6056,0.9615,0.7431,0.552,1000.0,20.0,kmeans+dt,2d-20c-no0_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,0.0650765895843505,0.3923,2085.3029,0.8554,0.8852,0.4302,1.7793,0.7388,0.7431,0.6056,0.9615,0.7431,0.552,100.0,20.0,kmeans+dt,2d-20c-no0_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,0.095452070236206,0.3923,2085.3029,0.8554,0.8852,0.4302,1.7793,0.7388,0.7431,0.6056,0.9615,0.7431,0.552,inf,20.0,kmeans+dt,2d-20c-no0_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,0.0902485847473144,0.3898,2022.3613,1.0083,0.8756,0.4144,1.7301,0.7305,0.7347,0.5888,0.9767,0.7347,0.5461,,,kmeans+dt,2d-20c-no0_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,0.1037631034851074,0.3898,2022.3613,1.0083,0.8756,0.4144,1.7301,0.7305,0.7347,0.5888,0.9767,0.7347,0.5461,1000.0,20.0,kmeans+dt,2d-20c-no0_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,0.0618221759796142,0.3898,2022.3613,1.0083,0.8756,0.4144,1.7301,0.7305,0.7347,0.5888,0.9767,0.7347,0.5461,100.0,20.0,kmeans+dt,2d-20c-no0_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,0.073965311050415,0.3898,2022.3613,1.0083,0.8756,0.4144,1.7301,0.7305,0.7347,0.5888,0.9767,0.7347,0.5461,inf,20.0,kmeans+dt,2d-20c-no0_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,0.0707793235778808,0.3923,2085.3029,0.8554,0.8852,0.4302,1.7793,0.7388,0.7431,0.6056,0.9615,0.7431,0.552,,,kmeans+dt,2d-20c-no0_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,0.0476033687591552,0.3923,2085.3029,0.8554,0.8852,0.4302,1.7793,0.7388,0.7431,0.6056,0.9615,0.7431,0.552,1000.0,20.0,kmeans+dt,2d-20c-no0_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,0.0519640445709228,0.3923,2085.3029,0.8554,0.8852,0.4302,1.7793,0.7388,0.7431,0.6056,0.9615,0.7431,0.552,100.0,20.0,kmeans+dt,2d-20c-no0_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,0.0424568653106689,0.3923,2085.3029,0.8554,0.8852,0.4302,1.7793,0.7388,0.7431,0.6056,0.9615,0.7431,0.552,inf,20.0,kmeans+dt,2d-20c-no0_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,0.0592322349548339,0.3898,2022.3613,1.0083,0.8756,0.4144,1.7301,0.7305,0.7347,0.5888,0.9767,0.7347,0.5461,,,kmeans+dt,2d-20c-no0_y.zip-6_True_k
