amount_initial_centers,kmax,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
10,10,1000.0,100,0.022200584411621,0.0805,63.4222,2.589,0.4425,0.0069,0.0231,0.0131,0.0163,0.0378,0.0104,0.0163,0.2647,pyc_xmeans,german_credit_y.zip
10,10,1000.0,20,0.0193746089935302,0.0834,67.6334,2.359,0.4417,0.0091,0.0403,0.0247,0.0278,0.066,0.0176,0.0278,0.2531,pyc_xmeans,german_credit_y.zip
10,10,100.0,100,0.0189220905303955,0.0838,67.2248,2.4447,0.4443,0.0126,0.0465,0.0292,0.0323,0.0761,0.0205,0.0323,0.2618,pyc_xmeans,german_credit_y.zip
10,10,100.0,20,0.0184569358825683,0.0749,61.5894,2.4582,0.4455,0.012,0.0377,0.0235,0.0266,0.0617,0.017,0.0266,0.2714,pyc_xmeans,german_credit_y.zip
10,10,20.0,20,0.0463011264801025,0.0837,65.8184,2.4806,0.4446,0.0135,0.0404,0.0249,0.028,0.0661,0.0177,0.028,0.2611,pyc_xmeans,german_credit_y.zip
10,10,inf,100,0.0185725688934326,0.0815,65.0443,2.4733,0.442,0.008,0.0248,0.0142,0.0173,0.0406,0.011,0.0173,0.2584,pyc_xmeans,german_credit_y.zip
10,10,inf,20,0.0178749561309814,0.0766,62.0791,2.3431,0.4438,0.0082,0.0365,0.0227,0.0258,0.0597,0.0165,0.0258,0.2701,pyc_xmeans,german_credit_y.zip
10,14,1000.0,100,0.0184962749481201,0.0737,63.6941,2.5014,0.4439,0.0104,0.0261,0.0151,0.0183,0.0427,0.0116,0.0183,0.2645,pyc_xmeans,german_credit_y.zip
10,14,1000.0,20,0.0183134078979492,0.0782,62.5122,2.4085,0.445,0.0107,0.0352,0.0218,0.025,0.0576,0.0159,0.025,0.2715,pyc_xmeans,german_credit_y.zip
10,14,100.0,100,0.0203235149383544,0.0851,66.7937,2.4429,0.442,0.0088,0.0343,0.0207,0.0238,0.0561,0.0151,0.0238,0.2561,pyc_xmeans,german_credit_y.zip
10,14,100.0,20,0.0203866958618164,0.0783,64.6047,2.5278,0.4412,0.0068,0.02,0.0108,0.0139,0.0328,0.0089,0.0139,0.2566,pyc_xmeans,german_credit_y.zip
10,14,20.0,20,0.0318398475646972,0.0817,65.3633,2.4836,0.442,0.0061,0.0282,0.0167,0.0198,0.0461,0.0126,0.0198,0.2638,pyc_xmeans,german_credit_y.zip
10,14,inf,100,0.0213863849639892,0.0834,66.6102,2.414,0.4427,0.0109,0.0387,0.0236,0.0267,0.0633,0.0169,0.0267,0.2551,pyc_xmeans,german_credit_y.zip
10,14,inf,20,0.0235528945922851,0.0788,62.926,2.3278,0.4387,0.0057,0.0291,0.0162,0.0195,0.0476,0.0123,0.0195,0.2412,pyc_xmeans,german_credit_y.zip
10,18,1000.0,100,0.0181310176849365,0.0767,61.8503,2.5678,0.4478,0.0153,0.0412,0.0262,0.0293,0.0674,0.0187,0.0293,0.2784,pyc_xmeans,german_credit_y.zip
10,18,1000.0,20,0.0303075313568115,0.0729,63.3284,2.6126,0.4431,0.0093,0.0484,0.0308,0.0338,0.0793,0.0215,0.0338,0.2624,pyc_xmeans,german_credit_y.zip
10,18,100.0,100,0.0168292522430419,0.0751,63.8353,2.5358,0.4474,0.0178,0.0704,0.046,0.049,0.1153,0.0311,0.049,0.2686,pyc_xmeans,german_credit_y.zip
10,18,100.0,20,0.0172812938690185,0.0845,62.1592,2.2679,0.4439,0.0077,0.0362,0.0226,0.0258,0.0593,0.0165,0.0258,0.272,pyc_xmeans,german_credit_y.zip
10,18,20.0,20,0.0205249786376953,0.084,66.653,2.4226,0.444,0.0113,0.0369,0.0226,0.0257,0.0604,0.0163,0.0257,0.2632,pyc_xmeans,german_credit_y.zip
10,18,inf,100,0.0669753551483154,0.0879,66.5206,2.4982,0.4444,0.0126,0.0437,0.0273,0.0303,0.0715,0.0193,0.0303,0.2621,pyc_xmeans,german_credit_y.zip
10,18,inf,20,0.0254759788513183,0.0822,61.1937,2.3827,0.442,0.0106,0.0331,0.019,0.0224,0.0542,0.0141,0.0224,0.2508,pyc_xmeans,german_credit_y.zip
10,22,1000.0,100,0.0200083255767822,0.0845,65.0423,2.5085,0.4437,0.0093,0.0271,0.016,0.0191,0.0444,0.0122,0.0191,0.2667,pyc_xmeans,german_credit_y.zip
10,22,1000.0,20,0.0235960483551025,0.0791,65.3225,2.3357,0.4442,0.0102,0.0418,0.0262,0.0293,0.0684,0.0187,0.0293,0.2678,pyc_xmeans,german_credit_y.zip
10,22,100.0,100,0.0228841304779052,0.0861,66.3657,2.4362,0.4413,0.0065,0.0264,0.0153,0.0184,0.0432,0.0117,0.0184,0.2575,pyc_xmeans,german_credit_y.zip
10,22,100.0,20,0.020400047302246,0.0827,63.4474,2.4282,0.4454,0.0128,0.0351,0.0215,0.0246,0.0575,0.0157,0.0246,0.2686,pyc_xmeans,german_credit_y.zip
10,22,20.0,20,0.0191924571990966,0.0835,66.8339,2.4347,0.4425,0.0101,0.0345,0.0208,0.0238,0.0565,0.0151,0.0238,0.2556,pyc_xmeans,german_credit_y.zip
10,22,inf,100,0.0293662548065185,0.0802,67.4581,2.2876,0.4409,0.0069,0.0267,0.0154,0.0185,0.0437,0.0117,0.0185,0.2535,pyc_xmeans,german_credit_y.zip
10,22,inf,20,0.0197649002075195,0.0809,66.384,2.3572,0.4424,0.0101,0.0355,0.0215,0.0245,0.0581,0.0155,0.0245,0.2554,pyc_xmeans,german_credit_y.zip
10,2,1000.0,100,0.0162973403930664,0.0785,64.7409,2.3626,0.4422,0.0062,0.0322,0.0196,0.0227,0.0528,0.0145,0.0227,0.2645,pyc_xmeans,german_credit_y.zip
10,2,1000.0,20,0.0157191753387451,0.0852,68.1157,2.3782,0.4413,0.0085,0.0327,0.0194,0.0225,0.0535,0.0142,0.0225,0.2515,pyc_xmeans,german_credit_y.zip
10,2,100.0,100,0.0132162570953369,0.0719,62.9833,2.4406,0.4438,0.0074,0.0237,0.0137,0.0169,0.0387,0.0108,0.0169,0.2727,pyc_xmeans,german_credit_y.zip
10,2,100.0,20,0.0150294303894042,0.0758,64.4445,2.4841,0.4445,0.0105,0.0307,0.0185,0.0216,0.0503,0.0138,0.0216,0.2688,pyc_xmeans,german_credit_y.zip
10,2,20.0,20,0.0150954723358154,0.0781,65.2763,2.498,0.4397,0.0056,0.025,0.0141,0.0172,0.0409,0.0109,0.0172,0.249,pyc_xmeans,german_credit_y.zip
10,2,inf,100,0.0144283771514892,0.0847,67.8244,2.4282,0.4427,0.011,0.0368,0.0223,0.0253,0.0602,0.016,0.0253,0.2547,pyc_xmeans,german_credit_y.zip
10,2,inf,20,0.0160896778106689,0.0812,66.4487,2.4647,0.4431,0.0107,0.0392,0.0241,0.0272,0.0642,0.0172,0.0272,0.2588,pyc_xmeans,german_credit_y.zip
10,6,1000.0,100,0.0137693881988525,0.083,62.8743,2.5146,0.4449,0.0117,0.0442,0.028,0.0311,0.0724,0.0198,0.0311,0.2681,pyc_xmeans,german_credit_y.zip
10,6,1000.0,20,0.0138487815856933,0.087,66.3372,2.3907,0.4411,0.0058,0.0253,0.0146,0.0177,0.0415,0.0113,0.0177,0.2585,pyc_xmeans,german_credit_y.zip
10,6,100.0,100,0.014024019241333,0.084,65.4997,2.4078,0.443,0.0106,0.0368,0.0224,0.0255,0.0602,0.0162,0.0255,0.2583,pyc_xmeans,german_credit_y.zip
10,6,100.0,20,0.0184712409973144,0.0815,65.974,2.456,0.4415,0.0058,0.0234,0.0133,0.0164,0.0384,0.0105,0.0164,0.2613,pyc_xmeans,german_credit_y.zip
10,6,20.0,20,0.0147736072540283,0.0886,65.4844,2.4412,0.44,0.0045,0.0212,0.0116,0.0148,0.0347,0.0094,0.0148,0.254,pyc_xmeans,german_credit_y.zip
10,6,inf,100,0.0634272098541259,0.0814,63.9074,2.423,0.4424,0.0081,0.0318,0.0192,0.0223,0.0521,0.0142,0.0223,0.2608,pyc_xmeans,german_credit_y.zip
10,6,inf,20,0.014798879623413,0.0876,67.066,2.4411,0.4438,0.011,0.0348,0.0212,0.0243,0.0569,0.0154,0.0243,0.263,pyc_xmeans,german_credit_y.zip
12,10,1000.0,100,0.0145013332366943,0.0784,57.8341,2.2188,0.4416,0.0084,0.0491,0.0293,0.0329,0.0803,0.0207,0.0329,0.2544,pyc_xmeans,german_credit_y.zip
12,10,1000.0,20,0.0152423381805419,0.0807,59.7646,2.4192,0.4374,0.0055,0.0311,0.0167,0.0203,0.0509,0.0127,0.0203,0.2319,pyc_xmeans,german_credit_y.zip
12,10,100.0,100,0.0159761905670166,0.0849,60.0431,2.3772,0.436,0.0028,0.0271,0.0142,0.0177,0.0444,0.0111,0.0177,0.2295,pyc_xmeans,german_credit_y.zip
12,10,100.0,20,0.0160744190216064,0.0802,59.6049,2.4269,0.4389,0.0074,0.0321,0.0175,0.021,0.0525,0.0131,0.021,0.2376,pyc_xmeans,german_credit_y.zip
12,10,20.0,20,0.0150659084320068,0.0785,58.1889,2.2865,0.4405,0.007,0.031,0.017,0.0207,0.0508,0.013,0.0207,0.2505,pyc_xmeans,german_credit_y.zip
12,10,inf,100,0.0140540599822998,0.0766,57.7193,2.5272,0.4429,0.0132,0.0409,0.0235,0.0271,0.067,0.017,0.0271,0.2497,pyc_xmeans,german_credit_y.zip
12,10,inf,20,0.012749433517456,0.0756,58.6828,2.4454,0.4413,0.0125,0.0463,0.0267,0.0302,0.0758,0.0188,0.0302,0.2401,pyc_xmeans,german_credit_y.zip
12,14,1000.0,100,0.0190203189849853,0.0785,57.3042,2.4881,0.4399,0.0076,0.0352,0.0197,0.0233,0.0576,0.0146,0.0233,0.2442,pyc_xmeans,german_credit_y.zip
12,14,1000.0,20,0.0194876194000244,0.088,58.9212,2.2757,0.4386,0.0065,0.04,0.0227,0.0263,0.0654,0.0164,0.0263,0.238,pyc_xmeans,german_credit_y.zip
12,14,100.0,100,0.0175952911376953,0.0851,59.5863,2.3965,0.438,0.0052,0.031,0.0168,0.0204,0.0508,0.0128,0.0204,0.2376,pyc_xmeans,german_credit_y.zip
12,14,100.0,20,0.022737979888916,0.0792,59.2204,2.3916,0.438,0.0065,0.0266,0.0138,0.0173,0.0435,0.0108,0.0173,0.2334,pyc_xmeans,german_credit_y.zip
12,14,20.0,20,0.0274045467376709,0.0805,59.37,2.405,0.4414,0.0126,0.0487,0.0283,0.0318,0.0798,0.0199,0.0318,0.2406,pyc_xmeans,german_credit_y.zip
12,14,inf,100,0.0206913948059082,0.0862,60.458,2.3155,0.4392,0.0091,0.0421,0.0238,0.0273,0.0688,0.017,0.0273,0.2341,pyc_xmeans,german_credit_y.zip
12,14,inf,20,0.0247721672058105,0.0795,56.6315,2.2826,0.4421,0.0084,0.0428,0.0252,0.0288,0.07,0.0181,0.0288,0.2577,pyc_xmeans,german_credit_y.zip
12,18,1000.0,100,0.0194895267486572,0.0851,59.8173,2.3253,0.4385,0.0061,0.0283,0.015,0.0186,0.0463,0.0117,0.0186,0.2383,pyc_xmeans,german_credit_y.zip
12,18,1000.0,20,0.0293850898742675,0.0895,59.2872,2.335,0.4396,0.0073,0.0291,0.0157,0.0193,0.0477,0.0121,0.0193,0.2431,pyc_xmeans,german_credit_y.zip
12,18,100.0,100,0.0196478366851806,0.0731,57.4385,2.5468,0.4403,0.0099,0.0315,0.0171,0.0207,0.0515,0.0129,0.0207,0.2404,pyc_xmeans,german_credit_y.zip
12,18,100.0,20,0.0188288688659667,0.0808,57.7519,2.4333,0.4436,0.0155,0.0581,0.0347,0.0382,0.0951,0.0239,0.0382,0.2486,pyc_xmeans,german_credit_y.zip
12,18,20.0,20,0.0211098194122314,0.0741,57.077,2.5336,0.4417,0.0108,0.0374,0.0212,0.0248,0.0612,0.0155,0.0248,0.2481,pyc_xmeans,german_credit_y.zip
12,18,inf,100,0.0660479068756103,0.0871,58.9275,2.4724,0.439,0.0064,0.0292,0.0157,0.0193,0.0479,0.0121,0.0193,0.2415,pyc_xmeans,german_credit_y.zip
12,18,inf,20,0.0228753089904785,0.0826,58.8966,2.4854,0.4403,0.0108,0.0394,0.0221,0.0257,0.0645,0.016,0.0257,0.2376,pyc_xmeans,german_credit_y.zip
12,22,1000.0,100,0.0185208320617675,0.084,58.7642,2.4243,0.4401,0.0083,0.0369,0.0208,0.0244,0.0604,0.0153,0.0244,0.2437,pyc_xmeans,german_credit_y.zip
12,22,1000.0,20,0.0188496112823486,0.0826,58.4952,2.3294,0.4403,0.0094,0.0381,0.0215,0.0251,0.0624,0.0157,0.0251,0.2422,pyc_xmeans,german_credit_y.zip
12,22,100.0,100,0.0217647552490234,0.0872,59.6794,2.3478,0.4394,0.0083,0.0345,0.0191,0.0226,0.0565,0.0141,0.0226,0.2388,pyc_xmeans,german_credit_y.zip
12,22,100.0,20,0.0239150524139404,0.076,58.4833,2.4768,0.4415,0.0123,0.0475,0.0276,0.0311,0.0777,0.0194,0.0311,0.2419,pyc_xmeans,german_credit_y.zip
12,22,20.0,20,0.0223941802978515,0.0798,56.5824,2.4767,0.4409,0.0092,0.0354,0.0199,0.0236,0.058,0.0148,0.0236,0.2469,pyc_xmeans,german_credit_y.zip
12,22,inf,100,0.0197029113769531,0.0821,58.6789,2.4013,0.4397,0.0076,0.0447,0.0259,0.0295,0.0731,0.0185,0.0295,0.2427,pyc_xmeans,german_credit_y.zip
12,22,inf,20,0.023343801498413,0.0777,56.7936,2.4283,0.4405,0.0096,0.0445,0.0258,0.0293,0.0728,0.0184,0.0293,0.2427,pyc_xmeans,german_credit_y.zip
12,2,1000.0,100,0.0145263671875,0.0846,59.2955,2.347,0.4394,0.0089,0.0421,0.0239,0.0275,0.0689,0.0172,0.0275,0.2368,pyc_xmeans,german_credit_y.zip
12,2,1000.0,20,0.0148825645446777,0.0849,59.1986,2.4359,0.4382,0.0068,0.0349,0.0193,0.0228,0.0571,0.0143,0.0228,0.2342,pyc_xmeans,german_credit_y.zip
12,2,100.0,100,0.0126779079437255,0.073,54.6761,2.391,0.4445,0.0143,0.0439,0.0259,0.0296,0.0719,0.0186,0.0296,0.258,pyc_xmeans,german_credit_y.zip
12,2,100.0,20,0.0140581130981445,0.0779,56.9066,2.467,0.4416,0.0108,0.0388,0.0221,0.0257,0.0635,0.0161,0.0257,0.2471,pyc_xmeans,german_credit_y.zip
12,2,20.0,20,0.0162241458892822,0.0833,58.031,2.3775,0.4406,0.0094,0.0401,0.0229,0.0265,0.0657,0.0166,0.0265,0.2441,pyc_xmeans,german_credit_y.zip
12,2,inf,100,0.0175147056579589,0.0778,58.1433,2.3972,0.4414,0.0114,0.0338,0.0187,0.0222,0.0553,0.0139,0.0222,0.244,pyc_xmeans,german_credit_y.zip
12,2,inf,20,0.0140802860260009,0.0871,60.2558,2.3773,0.4389,0.0071,0.0276,0.0146,0.0182,0.0452,0.0114,0.0182,0.2383,pyc_xmeans,german_credit_y.zip
12,6,1000.0,100,0.0188417434692382,0.0798,60.0484,2.3663,0.4401,0.0108,0.0447,0.0255,0.029,0.0732,0.0181,0.029,0.2361,pyc_xmeans,german_credit_y.zip
12,6,1000.0,20,0.0143442153930664,0.0768,57.6186,2.4703,0.4389,0.0055,0.0324,0.0179,0.0215,0.053,0.0135,0.0215,0.2434,pyc_xmeans,german_credit_y.zip
12,6,100.0,100,0.0140197277069091,0.0826,58.6636,2.4266,0.4383,0.0054,0.03,0.0162,0.0198,0.0491,0.0124,0.0198,0.239,pyc_xmeans,german_credit_y.zip
12,6,100.0,20,0.0163228511810302,0.0875,59.349,2.304,0.4382,0.0061,0.0366,0.0204,0.024,0.0599,0.015,0.024,0.236,pyc_xmeans,german_credit_y.zip
12,6,20.0,20,0.0147204399108886,0.0701,56.0031,2.516,0.4426,0.0135,0.048,0.028,0.0316,0.0786,0.0198,0.0316,0.2465,pyc_xmeans,german_credit_y.zip
12,6,inf,100,0.0634901523590087,0.081,56.1825,2.4313,0.4402,0.0073,0.0327,0.0182,0.0218,0.0536,0.0137,0.0218,0.2475,pyc_xmeans,german_credit_y.zip
12,6,inf,20,0.0176873207092285,0.0821,59.6289,2.3457,0.437,0.0042,0.0265,0.0138,0.0174,0.0435,0.0109,0.0174,0.2323,pyc_xmeans,german_credit_y.zip
2,10,1000.0,100,0.0153453350067138,0.1116,138.39,2.5438,0.4866,0.0147,0.0033,0.0028,0.004,0.0054,0.0032,0.004,0.47,pyc_xmeans,german_credit_y.zip
2,10,1000.0,20,0.0166454315185546,0.0835,127.7136,3.0666,0.4818,0.0096,0.0072,0.0074,0.0086,0.0117,0.0067,0.0086,0.4583,pyc_xmeans,german_credit_y.zip
2,10,100.0,100,0.0209033489227294,0.079,127.2969,3.1007,0.4802,0.0055,0.0102,0.011,0.0122,0.0167,0.0096,0.0122,0.4584,pyc_xmeans,german_credit_y.zip
2,10,100.0,20,0.0167274475097656,0.1116,138.39,2.5438,0.4866,0.0147,0.0033,0.0028,0.004,0.0054,0.0032,0.004,0.47,pyc_xmeans,german_credit_y.zip
2,10,20.0,20,0.0609354972839355,0.0872,103.5796,2.7712,0.4827,0.016,0.004,0.0027,0.0044,0.0065,0.0033,0.0044,0.4525,pyc_xmeans,german_credit_y.zip
2,10,inf,100,0.0198123455047607,0.0873,103.6196,2.7763,0.483,0.0159,0.0038,0.0026,0.0042,0.0063,0.0032,0.0042,0.4538,pyc_xmeans,german_credit_y.zip
2,10,inf,20,0.0180516242980957,0.1116,138.39,2.5438,0.4866,0.0147,0.0033,0.0028,0.004,0.0054,0.0032,0.004,0.47,pyc_xmeans,german_credit_y.zip
2,14,1000.0,100,0.0209691524505615,0.1116,138.39,2.5438,0.4866,0.0147,0.0033,0.0028,0.004,0.0054,0.0032,0.004,0.47,pyc_xmeans,german_credit_y.zip
2,14,1000.0,20,0.0112884044647216,0.1717,181.7658,1.9086,0.5274,0.0096,0.0004,-0.0002,0.0007,0.0006,0.0007,0.0007,0.6143,pyc_xmeans,german_credit_y.zip
2,14,100.0,100,0.0159988403320312,0.1116,138.39,2.5438,0.4866,0.0147,0.0033,0.0028,0.004,0.0054,0.0032,0.004,0.47,pyc_xmeans,german_credit_y.zip
2,14,100.0,20,0.0149731636047363,0.1717,181.7632,1.9045,0.5278,0.0102,0.0004,-0.0001,0.0007,0.0007,0.0008,0.0007,0.6151,pyc_xmeans,german_credit_y.zip
2,14,20.0,20,0.0197832584381103,0.0789,127.2803,3.1016,0.4809,0.0067,0.012,0.0132,0.0144,0.0197,0.0113,0.0144,0.4592,pyc_xmeans,german_credit_y.zip
2,14,inf,100,0.017458438873291,0.1116,138.39,2.5438,0.4866,0.0147,0.0033,0.0028,0.004,0.0054,0.0032,0.004,0.47,pyc_xmeans,german_credit_y.zip
2,14,inf,20,0.0157663822174072,0.1116,138.39,2.5438,0.4866,0.0147,0.0033,0.0028,0.004,0.0054,0.0032,0.004,0.47,pyc_xmeans,german_credit_y.zip
2,18,1000.0,100,0.0117180347442626,0.1411,176.4606,2.177,0.5108,0.0031,0.0001,-0.0006,0.0002,0.0002,0.0002,0.0002,0.57,pyc_xmeans,german_credit_y.zip
2,18,1000.0,20,0.0166423320770263,0.0792,127.3044,3.1018,0.481,0.0072,0.0119,0.013,0.0142,0.0195,0.0112,0.0142,0.4592,pyc_xmeans,german_credit_y.zip
2,18,100.0,100,0.0231044292449951,0.1117,138.3906,2.5418,0.4869,0.0151,0.0034,0.0029,0.0041,0.0056,0.0033,0.0041,0.4705,pyc_xmeans,german_credit_y.zip
2,18,100.0,20,0.0111212730407714,0.1296,171.7449,2.3736,0.5011,0.0022,0.0024,0.003,0.0037,0.004,0.0035,0.0037,0.5392,pyc_xmeans,german_credit_y.zip
2,18,20.0,20,0.0143361091613769,0.1717,181.7632,1.9045,0.5278,0.0102,0.0004,-0.0001,0.0007,0.0007,0.0008,0.0007,0.6151,pyc_xmeans,german_credit_y.zip
2,18,inf,100,0.022097110748291,0.0966,113.2246,2.6977,0.4646,0.0076,0.0077,0.0062,0.0077,0.0126,0.0056,0.0077,0.3874,pyc_xmeans,german_credit_y.zip
2,18,inf,20,0.0664308071136474,0.1116,138.39,2.5438,0.4866,0.0147,0.0033,0.0028,0.004,0.0054,0.0032,0.004,0.47,pyc_xmeans,german_credit_y.zip
2,22,1000.0,100,0.0155277252197265,0.1116,138.39,2.5438,0.4866,0.0147,0.0033,0.0028,0.004,0.0054,0.0032,0.004,0.47,pyc_xmeans,german_credit_y.zip
2,22,1000.0,20,0.0167880058288574,0.1116,138.39,2.5438,0.4866,0.0147,0.0033,0.0028,0.004,0.0054,0.0032,0.004,0.47,pyc_xmeans,german_credit_y.zip
2,22,100.0,100,0.0547165870666503,0.1717,181.7658,1.9086,0.5274,0.0096,0.0004,-0.0002,0.0007,0.0006,0.0007,0.0007,0.6143,pyc_xmeans,german_credit_y.zip
2,22,100.0,20,0.0177350044250488,0.1116,138.39,2.5438,0.4866,0.0147,0.0033,0.0028,0.004,0.0054,0.0032,0.004,0.47,pyc_xmeans,german_credit_y.zip
2,22,20.0,20,0.0210649967193603,0.1116,138.39,2.5438,0.4866,0.0147,0.0033,0.0028,0.004,0.0054,0.0032,0.004,0.47,pyc_xmeans,german_credit_y.zip
2,22,inf,100,0.018625259399414,0.1717,181.7632,1.9045,0.5278,0.0102,0.0004,-0.0001,0.0007,0.0007,0.0008,0.0007,0.6151,pyc_xmeans,german_credit_y.zip
2,22,inf,20,0.0144045352935791,0.1717,181.7658,1.9086,0.5274,0.0096,0.0004,-0.0002,0.0007,0.0006,0.0007,0.0007,0.6143,pyc_xmeans,german_credit_y.zip
2,2,1000.0,100,0.0124399662017822,0.1412,176.4553,2.1774,0.5108,0.0031,0.0001,-0.0006,0.0002,0.0002,0.0002,0.0002,0.57,pyc_xmeans,german_credit_y.zip
2,2,1000.0,20,0.0155797004699707,0.1298,171.5658,2.3765,0.5017,0.0035,0.0025,0.0031,0.0039,0.0041,0.0037,0.0039,0.5397,pyc_xmeans,german_credit_y.zip
2,2,100.0,100,0.013782262802124,0.1717,181.7632,1.9045,0.5278,0.0102,0.0004,-0.0001,0.0007,0.0007,0.0008,0.0007,0.6151,pyc_xmeans,german_credit_y.zip
2,2,100.0,20,0.012479543685913,0.1717,181.7658,1.9086,0.5274,0.0096,0.0004,-0.0002,0.0007,0.0006,0.0007,0.0007,0.6143,pyc_xmeans,german_credit_y.zip
2,2,20.0,20,0.0226275920867919,0.1427,176.5322,2.1624,0.512,0.0038,0.0001,-0.0006,0.0002,0.0002,0.0002,0.0002,0.5732,pyc_xmeans,german_credit_y.zip
2,2,inf,100,0.0126194953918457,0.1717,181.7658,1.9086,0.5274,0.0096,0.0004,-0.0002,0.0007,0.0006,0.0007,0.0007,0.6143,pyc_xmeans,german_credit_y.zip
2,2,inf,20,0.0192117691040039,0.1717,181.7658,1.9086,0.5274,0.0096,0.0004,-0.0002,0.0007,0.0006,0.0007,0.0007,0.6143,pyc_xmeans,german_credit_y.zip
2,6,1000.0,100,0.0226936340332031,0.1116,138.39,2.5438,0.4866,0.0147,0.0033,0.0028,0.004,0.0054,0.0032,0.004,0.47,pyc_xmeans,german_credit_y.zip
2,6,1000.0,20,0.0195851325988769,0.1116,138.39,2.5438,0.4866,0.0147,0.0033,0.0028,0.004,0.0054,0.0032,0.004,0.47,pyc_xmeans,german_credit_y.zip
2,6,100.0,100,0.0225830078125,0.1116,138.39,2.5438,0.4866,0.0147,0.0033,0.0028,0.004,0.0054,0.0032,0.004,0.47,pyc_xmeans,german_credit_y.zip
2,6,100.0,20,0.0165877342224121,0.0794,127.3061,3.1016,0.4809,0.0069,0.0113,0.0124,0.0136,0.0186,0.0107,0.0136,0.4589,pyc_xmeans,german_credit_y.zip
2,6,20.0,20,0.0123469829559326,0.1717,181.7658,1.9086,0.5274,0.0096,0.0004,-0.0002,0.0007,0.0006,0.0007,0.0007,0.6143,pyc_xmeans,german_credit_y.zip
2,6,inf,100,0.0221049785614013,0.0969,113.2292,2.6971,0.4648,0.0079,0.0079,0.0064,0.0079,0.0129,0.0057,0.0079,0.3877,pyc_xmeans,german_credit_y.zip
2,6,inf,20,0.0582687854766845,0.1116,138.39,2.5438,0.4866,0.0147,0.0033,0.0028,0.004,0.0054,0.0032,0.004,0.47,pyc_xmeans,german_credit_y.zip
4,10,1000.0,100,0.0129675865173339,0.1116,115.145,2.4694,0.4832,0.0365,0.0218,0.0208,0.0224,0.0357,0.0163,0.0224,0.4213,pyc_xmeans,german_credit_y.zip
4,10,1000.0,20,0.0209918022155761,0.0968,113.2328,2.6994,0.4646,0.0075,0.0074,0.0059,0.0074,0.0121,0.0053,0.0074,0.3875,pyc_xmeans,german_credit_y.zip
