max_depth,max_nbr_clusters,min_samples_leaf,min_samples_split,max_nbr_values,max_nbr_values_cat,bic_eps,random_state,criteria_clf,criteria_reg,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
10,7,30,50,1000.0,100.0,0.0,42,entropy,mape,5.16459846496582,0.1835,578.4977,0.7893,0.6683,0.3665,0.765,0.5798,0.5812,0.4562,0.8006,0.5812,0.627,ImpurityParTree2,cure-t2-4k_y.zip
10,7,30,50,1000.0,100.0,0.0,42,entropy,r2,1.05692458152771,0.0,0.0,0.0,0.2399,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4898,ImpurityParTree2,cure-t2-4k_y.zip
10,7,30,50,1000.0,100.0,0.0,42,gini,mape,5.327753782272339,0.1835,578.4977,0.7893,0.6683,0.3665,0.765,0.5798,0.5812,0.4562,0.8006,0.5812,0.627,ImpurityParTree2,cure-t2-4k_y.zip
10,7,30,50,1000.0,100.0,0.0,42,gini,r2,1.0594985485076904,0.0,0.0,0.0,0.2399,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4898,ImpurityParTree2,cure-t2-4k_y.zip
10,7,30,50,1000.0,100.0,0.0,42,me,mape,5.282083511352539,0.1835,578.4977,0.7893,0.6683,0.3665,0.765,0.5798,0.5812,0.4562,0.8006,0.5812,0.627,ImpurityParTree2,cure-t2-4k_y.zip
10,7,30,50,1000.0,100.0,0.0,42,me,r2,1.0881235599517822,0.0,0.0,0.0,0.2399,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4898,ImpurityParTree2,cure-t2-4k_y.zip
10,7,30,50,1000.0,100.0,0.1,42,entropy,mape,5.490460157394409,-0.1368,429.2655,1.8812,0.6252,0.2955,0.4766,0.3925,0.3948,0.2842,0.6464,0.3948,0.5813,ImpurityParTree2,cure-t2-4k_y.zip
10,7,30,50,1000.0,100.0,0.1,42,entropy,r2,6.3711442947387695,-0.058,4.4842,3.4366,0.2444,0.0014,0.0052,0.0022,0.0061,0.0031,0.1856,0.0061,0.4893,ImpurityParTree2,cure-t2-4k_y.zip
10,7,30,50,1000.0,100.0,0.1,42,gini,mape,5.383033514022827,-0.1368,429.2655,1.8812,0.6252,0.2955,0.4766,0.3925,0.3948,0.2842,0.6464,0.3948,0.5813,ImpurityParTree2,cure-t2-4k_y.zip
10,7,30,50,1000.0,100.0,0.1,42,gini,r2,6.285046339035034,-0.058,4.4842,3.4366,0.2444,0.0014,0.0052,0.0022,0.0061,0.0031,0.1856,0.0061,0.4893,ImpurityParTree2,cure-t2-4k_y.zip
10,7,30,50,1000.0,100.0,0.1,42,me,mape,5.609472274780273,-0.1368,429.2655,1.8812,0.6252,0.2955,0.4766,0.3925,0.3948,0.2842,0.6464,0.3948,0.5813,ImpurityParTree2,cure-t2-4k_y.zip
10,7,30,50,1000.0,100.0,0.1,42,me,r2,6.316896915435791,-0.058,4.4842,3.4366,0.2444,0.0014,0.0052,0.0022,0.0061,0.0031,0.1856,0.0061,0.4893,ImpurityParTree2,cure-t2-4k_y.zip
