n_clusters,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,max_nbr_values,max_nbr_values_cat,alg,dataset
8,k-means++,11,100,0.0001,False,42,True,lloyd,0.0355474948883056,0.4399,3650.222,0.7726,0.8975,0.3344,1.9394,0.7028,0.7066,0.5648,0.9434,0.7066,0.4635,,,skl_kmeans,2d-d31_y.zip-8_k
8,k-means++,11,100,0.0001,False,42,True,lloyd,0.0332717895507812,0.4399,3650.222,0.7726,0.8975,0.3344,1.9394,0.7028,0.7066,0.5648,0.9434,0.7066,0.4635,1000.0,20.0,skl_kmeans,2d-d31_y.zip-8_k
8,k-means++,11,100,0.0001,False,42,True,lloyd,0.0337648391723632,0.4399,3650.222,0.7726,0.8975,0.3344,1.9394,0.7028,0.7066,0.5648,0.9434,0.7066,0.4635,100.0,20.0,skl_kmeans,2d-d31_y.zip-8_k
8,k-means++,11,100,0.0001,False,42,True,lloyd,0.0338821411132812,0.4399,3650.222,0.7726,0.8975,0.3344,1.9394,0.7028,0.7066,0.5648,0.9434,0.7066,0.4635,inf,20.0,skl_kmeans,2d-d31_y.zip-8_k
8,k-means++,11,300,0.0001,False,42,True,lloyd,0.0365214347839355,0.4399,3650.222,0.7726,0.8975,0.3344,1.9394,0.7028,0.7066,0.5648,0.9434,0.7066,0.4635,,,skl_kmeans,2d-d31_y.zip-8_k
8,k-means++,11,300,0.0001,False,42,True,lloyd,0.0334024429321289,0.4399,3650.222,0.7726,0.8975,0.3344,1.9394,0.7028,0.7066,0.5648,0.9434,0.7066,0.4635,1000.0,20.0,skl_kmeans,2d-d31_y.zip-8_k
8,k-means++,11,300,0.0001,False,42,True,lloyd,0.0612034797668457,0.4399,3650.222,0.7726,0.8975,0.3344,1.9394,0.7028,0.7066,0.5648,0.9434,0.7066,0.4635,100.0,20.0,skl_kmeans,2d-d31_y.zip-8_k
8,k-means++,11,300,0.0001,False,42,True,lloyd,0.0753347873687744,0.4399,3650.222,0.7726,0.8975,0.3344,1.9394,0.7028,0.7066,0.5648,0.9434,0.7066,0.4635,inf,20.0,skl_kmeans,2d-d31_y.zip-8_k
8,k-means++,11,500,0.0001,False,42,True,lloyd,0.0606045722961425,0.4399,3650.222,0.7726,0.8975,0.3344,1.9394,0.7028,0.7066,0.5648,0.9434,0.7066,0.4635,,,skl_kmeans,2d-d31_y.zip-8_k
8,k-means++,11,500,0.0001,False,42,True,lloyd,0.0337560176849365,0.4399,3650.222,0.7726,0.8975,0.3344,1.9394,0.7028,0.7066,0.5648,0.9434,0.7066,0.4635,1000.0,20.0,skl_kmeans,2d-d31_y.zip-8_k
8,k-means++,11,500,0.0001,False,42,True,lloyd,0.0347702503204345,0.4399,3650.222,0.7726,0.8975,0.3344,1.9394,0.7028,0.7066,0.5648,0.9434,0.7066,0.4635,100.0,20.0,skl_kmeans,2d-d31_y.zip-8_k
8,k-means++,11,500,0.0001,False,42,True,lloyd,0.052058458328247,0.4399,3650.222,0.7726,0.8975,0.3344,1.9394,0.7028,0.7066,0.5648,0.9434,0.7066,0.4635,inf,20.0,skl_kmeans,2d-d31_y.zip-8_k
8,k-means++,11,100,0.0001,False,42,True,lloyd,0.0332717895507812,0.4399,3650.222,0.7726,0.8975,0.3344,1.9394,0.7028,0.7066,0.5648,0.9434,0.7066,0.4635,1000.0,20.0,skl_kmeans,2d-d31_y.zip-8_k
8,k-means++,11,100,0.0001,False,42,True,lloyd,0.0337648391723632,0.4399,3650.222,0.7726,0.8975,0.3344,1.9394,0.7028,0.7066,0.5648,0.9434,0.7066,0.4635,100.0,20.0,skl_kmeans,2d-d31_y.zip-8_k
8,k-means++,11,100,0.0001,False,42,True,lloyd,0.0338821411132812,0.4399,3650.222,0.7726,0.8975,0.3344,1.9394,0.7028,0.7066,0.5648,0.9434,0.7066,0.4635,inf,20.0,skl_kmeans,2d-d31_y.zip-8_k
8,k-means++,11,300,0.0001,False,42,True,lloyd,0.0334024429321289,0.4399,3650.222,0.7726,0.8975,0.3344,1.9394,0.7028,0.7066,0.5648,0.9434,0.7066,0.4635,1000.0,20.0,skl_kmeans,2d-d31_y.zip-8_k
8,k-means++,11,300,0.0001,False,42,True,lloyd,0.0612034797668457,0.4399,3650.222,0.7726,0.8975,0.3344,1.9394,0.7028,0.7066,0.5648,0.9434,0.7066,0.4635,100.0,20.0,skl_kmeans,2d-d31_y.zip-8_k
8,k-means++,11,300,0.0001,False,42,True,lloyd,0.0753347873687744,0.4399,3650.222,0.7726,0.8975,0.3344,1.9394,0.7028,0.7066,0.5648,0.9434,0.7066,0.4635,inf,20.0,skl_kmeans,2d-d31_y.zip-8_k
8,k-means++,11,500,0.0001,False,42,True,lloyd,0.0337560176849365,0.4399,3650.222,0.7726,0.8975,0.3344,1.9394,0.7028,0.7066,0.5648,0.9434,0.7066,0.4635,1000.0,20.0,skl_kmeans,2d-d31_y.zip-8_k
8,k-means++,11,500,0.0001,False,42,True,lloyd,0.0347702503204345,0.4399,3650.222,0.7726,0.8975,0.3344,1.9394,0.7028,0.7066,0.5648,0.9434,0.7066,0.4635,100.0,20.0,skl_kmeans,2d-d31_y.zip-8_k
8,k-means++,11,500,0.0001,False,42,True,lloyd,0.052058458328247,0.4399,3650.222,0.7726,0.8975,0.3344,1.9394,0.7028,0.7066,0.5648,0.9434,0.7066,0.4635,inf,20.0,skl_kmeans,2d-d31_y.zip-8_k
