min_samples,max_eps,metric,algorithm,n_jobs,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
10,inf,euclidean,auto,4,1000.0,20,78.53585195541382,0.0,0.0,0.0,0.7521,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8672,skl_OPTICS,churn_y.zip
10,inf,euclidean,auto,4,100.0,100,84.88195133209229,0.0,0.0,0.0,0.7521,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8672,skl_OPTICS,churn_y.zip
10,inf,euclidean,auto,4,100.0,20,77.87260150909424,0.0,0.0,0.0,0.7521,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8672,skl_OPTICS,churn_y.zip
10,inf,euclidean,auto,4,20.0,20,87.71543169021606,-0.2177,2.3344,2.1391,0.7487,-0.0015,0.0,-0.0007,0.0001,0.0001,0.0013,0.0001,0.8644,skl_OPTICS,churn_y.zip
10,inf,euclidean,auto,4,inf,100,79.24498701095581,0.0,0.0,0.0,0.7521,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8672,skl_OPTICS,churn_y.zip
10,inf,euclidean,auto,4,inf,20,76.31799793243408,0.0,0.0,0.0,0.7521,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8672,skl_OPTICS,churn_y.zip
20,inf,correlation,auto,4,1000.0,100,9.192774534225464,0.0,0.0,0.0,0.7521,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8672,skl_OPTICS,churn_y.zip
20,inf,correlation,auto,4,1000.0,20,9.201114416122437,0.0,0.0,0.0,0.7521,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8672,skl_OPTICS,churn_y.zip
20,inf,correlation,auto,4,100.0,100,9.218329668045044,0.0,0.0,0.0,0.7521,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8672,skl_OPTICS,churn_y.zip
20,inf,correlation,auto,4,100.0,20,9.216832160949709,0.0,0.0,0.0,0.7521,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8672,skl_OPTICS,churn_y.zip
20,inf,correlation,auto,4,20.0,20,9.719207286834717,0.2548,578.1539,0.649,0.6997,-0.0064,0.0,-0.0003,0.0002,0.0001,0.0002,0.0002,0.8215,skl_OPTICS,churn_y.zip
20,inf,correlation,auto,4,inf,100,9.200045824050903,0.0,0.0,0.0,0.7521,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8672,skl_OPTICS,churn_y.zip
20,inf,correlation,auto,4,inf,20,9.22716212272644,0.0,0.0,0.0,0.7521,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8672,skl_OPTICS,churn_y.zip
20,inf,cosine,auto,4,1000.0,100,14.495909214019775,0.0,0.0,0.0,0.7521,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8672,skl_OPTICS,churn_y.zip
20,inf,cosine,auto,4,1000.0,20,14.020578384399414,0.0,0.0,0.0,0.7521,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8672,skl_OPTICS,churn_y.zip
20,inf,cosine,auto,4,100.0,100,13.941346406936646,0.0,0.0,0.0,0.7521,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8672,skl_OPTICS,churn_y.zip
20,inf,cosine,auto,4,100.0,20,14.390060663223268,0.0,0.0,0.0,0.7521,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8672,skl_OPTICS,churn_y.zip
20,inf,cosine,auto,4,20.0,20,15.239100933074951,0.0,0.0,0.0,0.7521,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8672,skl_OPTICS,churn_y.zip
20,inf,cosine,auto,4,inf,100,14.67813229560852,0.0,0.0,0.0,0.7521,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8672,skl_OPTICS,churn_y.zip
20,inf,cosine,auto,4,inf,20,14.38790202140808,0.0,0.0,0.0,0.7521,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8672,skl_OPTICS,churn_y.zip
20,inf,euclidean,auto,4,1000.0,100,74.9701235294342,0.0,0.0,0.0,0.7521,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8672,skl_OPTICS,churn_y.zip
20,inf,euclidean,auto,4,1000.0,20,80.23138666152954,0.0,0.0,0.0,0.7521,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8672,skl_OPTICS,churn_y.zip
20,inf,euclidean,auto,4,100.0,100,77.69695711135864,0.0,0.0,0.0,0.7521,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8672,skl_OPTICS,churn_y.zip
20,inf,euclidean,auto,4,100.0,20,76.48947358131409,0.0,0.0,0.0,0.7521,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8672,skl_OPTICS,churn_y.zip
20,inf,euclidean,auto,4,20.0,20,86.95520091056824,0.0,0.0,0.0,0.7521,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8672,skl_OPTICS,churn_y.zip
20,inf,euclidean,auto,4,inf,100,79.23631381988525,0.0,0.0,0.0,0.7521,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8672,skl_OPTICS,churn_y.zip
20,inf,euclidean,auto,4,inf,20,81.81878924369812,0.0,0.0,0.0,0.7521,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8672,skl_OPTICS,churn_y.zip
2,inf,correlation,auto,4,1000.0,100,9.184191703796388,-0.5999,3.341,2.7952,0.5083,-0.0333,0.0621,0.0064,0.0495,0.1501,0.0297,0.0495,0.6296,skl_OPTICS,churn_y.zip
2,inf,correlation,auto,4,1000.0,20,9.187246084213257,-0.5999,3.341,2.7952,0.5083,-0.0333,0.0621,0.0064,0.0495,0.1501,0.0297,0.0495,0.6296,skl_OPTICS,churn_y.zip
2,inf,correlation,auto,4,100.0,100,9.178247928619385,-0.5996,3.3106,2.9031,0.5077,-0.0279,0.0653,0.0082,0.0514,0.1578,0.0307,0.0514,0.6279,skl_OPTICS,churn_y.zip
2,inf,correlation,auto,4,100.0,20,9.209868669509888,-0.5999,3.341,2.7952,0.5083,-0.0333,0.0621,0.0064,0.0495,0.1501,0.0297,0.0495,0.6296,skl_OPTICS,churn_y.zip
2,inf,correlation,auto,4,20.0,20,9.687403440475464,-0.6035,3.2627,2.897,0.5074,-0.0426,0.0605,0.0046,0.0487,0.1463,0.0292,0.0487,0.6302,skl_OPTICS,churn_y.zip
2,inf,correlation,auto,4,inf,100,9.211182594299316,-0.5999,3.341,2.7952,0.5083,-0.0333,0.0621,0.0064,0.0495,0.1501,0.0297,0.0495,0.6296,skl_OPTICS,churn_y.zip
2,inf,correlation,auto,4,inf,20,9.17308783531189,-0.5999,3.341,2.7952,0.5083,-0.0333,0.0621,0.0064,0.0495,0.1501,0.0297,0.0495,0.6296,skl_OPTICS,churn_y.zip
2,inf,cosine,auto,4,1000.0,100,14.021230936050417,-0.6001,3.3562,2.9585,0.5016,-0.0454,0.0624,0.0057,0.0494,0.1507,0.0296,0.0494,0.624,skl_OPTICS,churn_y.zip
2,inf,cosine,auto,4,1000.0,20,14.214358568191528,-0.6001,3.3562,2.9585,0.5016,-0.0454,0.0624,0.0057,0.0494,0.1507,0.0296,0.0494,0.624,skl_OPTICS,churn_y.zip
2,inf,cosine,auto,4,100.0,100,13.59101128578186,-0.5992,3.3437,3.0621,0.5095,-0.0366,0.0634,0.0075,0.051,0.1532,0.0306,0.051,0.6316,skl_OPTICS,churn_y.zip
2,inf,cosine,auto,4,100.0,20,14.65509557723999,-0.6001,3.3562,2.9585,0.5016,-0.0454,0.0624,0.0057,0.0494,0.1507,0.0296,0.0494,0.624,skl_OPTICS,churn_y.zip
2,inf,cosine,auto,4,20.0,20,15.130858421325684,-0.5974,3.35,2.7639,0.5191,-0.0207,0.0663,0.0097,0.0537,0.1601,0.0322,0.0537,0.6399,skl_OPTICS,churn_y.zip
2,inf,cosine,auto,4,inf,100,14.088433980941772,-0.6001,3.3562,2.9585,0.5016,-0.0454,0.0624,0.0057,0.0494,0.1507,0.0296,0.0494,0.624,skl_OPTICS,churn_y.zip
2,inf,cosine,auto,4,inf,20,16.22743558883667,-0.6001,3.3562,2.9585,0.5016,-0.0454,0.0624,0.0057,0.0494,0.1507,0.0296,0.0494,0.624,skl_OPTICS,churn_y.zip
2,inf,euclidean,auto,4,1000.0,100,80.73445057868958,-0.4591,2.852,1.7089,0.4542,-0.0592,0.0723,0.0048,0.0493,0.1748,0.0287,0.0493,0.5687,skl_OPTICS,churn_y.zip
2,inf,euclidean,auto,4,1000.0,20,76.81237626075745,-0.4591,2.852,1.7089,0.4542,-0.0592,0.0723,0.0048,0.0493,0.1748,0.0287,0.0493,0.5687,skl_OPTICS,churn_y.zip
2,inf,euclidean,auto,4,100.0,100,77.3776490688324,-0.4558,2.9362,1.702,0.4561,-0.0517,0.0735,0.0056,0.0498,0.1777,0.0289,0.0498,0.5694,skl_OPTICS,churn_y.zip
2,inf,euclidean,auto,4,100.0,20,77.14428043365479,-0.4591,2.852,1.7089,0.4542,-0.0592,0.0723,0.0048,0.0493,0.1748,0.0287,0.0493,0.5687,skl_OPTICS,churn_y.zip
2,inf,euclidean,auto,4,20.0,20,85.2830765247345,-0.4614,2.9745,1.7243,0.4553,-0.0462,0.074,0.0053,0.0495,0.1788,0.0287,0.0495,0.5671,skl_OPTICS,churn_y.zip
2,inf,euclidean,auto,4,inf,100,83.13971519470215,-0.4591,2.852,1.7089,0.4542,-0.0592,0.0723,0.0048,0.0493,0.1748,0.0287,0.0493,0.5687,skl_OPTICS,churn_y.zip
2,inf,euclidean,auto,4,inf,20,82.78623127937317,-0.4591,2.852,1.7089,0.4542,-0.0592,0.0723,0.0048,0.0493,0.1748,0.0287,0.0493,0.5687,skl_OPTICS,churn_y.zip
3,inf,correlation,auto,4,1000.0,100,9.20934557914734,-0.6293,5.7147,3.0382,0.6589,-0.0384,0.0127,0.0023,0.0241,0.0306,0.0199,0.0241,0.787,skl_OPTICS,churn_y.zip
3,inf,correlation,auto,4,1000.0,20,9.230257272720335,-0.6293,5.7147,3.0382,0.6589,-0.0384,0.0127,0.0023,0.0241,0.0306,0.0199,0.0241,0.787,skl_OPTICS,churn_y.zip
3,inf,correlation,auto,4,100.0,100,9.164728879928589,-0.633,5.4736,2.8797,0.6659,-0.0366,0.0118,0.0025,0.0237,0.0286,0.0202,0.0237,0.7933,skl_OPTICS,churn_y.zip
3,inf,correlation,auto,4,100.0,20,9.235335111618042,-0.6293,5.7147,3.0382,0.6589,-0.0384,0.0127,0.0023,0.0241,0.0306,0.0199,0.0241,0.787,skl_OPTICS,churn_y.zip
3,inf,correlation,auto,4,20.0,20,9.670844554901125,-0.6179,5.8283,3.1009,0.678,-0.0122,0.0115,0.003,0.0238,0.0278,0.0208,0.0238,0.8021,skl_OPTICS,churn_y.zip
3,inf,correlation,auto,4,inf,100,9.210880041122437,-0.6293,5.7147,3.0382,0.6589,-0.0384,0.0127,0.0023,0.0241,0.0306,0.0199,0.0241,0.787,skl_OPTICS,churn_y.zip
3,inf,correlation,auto,4,inf,20,9.213003158569336,-0.6293,5.7147,3.0382,0.6589,-0.0384,0.0127,0.0023,0.0241,0.0306,0.0199,0.0241,0.787,skl_OPTICS,churn_y.zip
3,inf,cosine,auto,4,1000.0,100,13.75316858291626,-0.6292,5.8888,3.1747,0.674,-0.0374,0.0109,0.003,0.0234,0.0264,0.021,0.0234,0.8009,skl_OPTICS,churn_y.zip
3,inf,cosine,auto,4,1000.0,20,14.020807027816772,-0.6292,5.8888,3.1747,0.674,-0.0374,0.0109,0.003,0.0234,0.0264,0.021,0.0234,0.8009,skl_OPTICS,churn_y.zip
3,inf,cosine,auto,4,100.0,100,14.341035842895508,-0.6336,5.8812,2.8602,0.6752,-0.0421,0.0109,0.003,0.0237,0.0263,0.0216,0.0237,0.8024,skl_OPTICS,churn_y.zip
3,inf,cosine,auto,4,100.0,20,13.841199159622192,-0.6292,5.8888,3.1747,0.674,-0.0374,0.0109,0.003,0.0234,0.0264,0.021,0.0234,0.8009,skl_OPTICS,churn_y.zip
3,inf,cosine,auto,4,20.0,20,15.41726016998291,-0.6277,6.1456,3.1601,0.6701,-0.0314,0.0142,0.0075,0.0289,0.0343,0.0249,0.0289,0.7967,skl_OPTICS,churn_y.zip
3,inf,cosine,auto,4,inf,100,14.085357904434204,-0.6292,5.8888,3.1747,0.674,-0.0374,0.0109,0.003,0.0234,0.0264,0.021,0.0234,0.8009,skl_OPTICS,churn_y.zip
3,inf,cosine,auto,4,inf,20,14.040901184082031,-0.6292,5.8888,3.1747,0.674,-0.0374,0.0109,0.003,0.0234,0.0264,0.021,0.0234,0.8009,skl_OPTICS,churn_y.zip
3,inf,euclidean,auto,4,1000.0,100,83.1011095046997,-0.6465,4.2076,1.8532,0.6236,-0.063,0.0175,0.0024,0.0276,0.0423,0.0205,0.0276,0.756,skl_OPTICS,churn_y.zip
3,inf,euclidean,auto,4,1000.0,20,75.76716113090515,-0.6465,4.2076,1.8532,0.6236,-0.063,0.0175,0.0024,0.0276,0.0423,0.0205,0.0276,0.756,skl_OPTICS,churn_y.zip
3,inf,euclidean,auto,4,100.0,100,75.39325857162476,-0.6438,4.406,1.9014,0.6188,-0.066,0.0186,0.0043,0.0288,0.0449,0.0212,0.0288,0.7517,skl_OPTICS,churn_y.zip
3,inf,euclidean,auto,4,100.0,20,79.05998659133911,-0.6465,4.2076,1.8532,0.6236,-0.063,0.0175,0.0024,0.0276,0.0423,0.0205,0.0276,0.756,skl_OPTICS,churn_y.zip
3,inf,euclidean,auto,4,20.0,20,83.67972779273987,-0.6483,3.8563,1.8725,0.6254,-0.057,0.0161,0.0002,0.0254,0.039,0.0188,0.0254,0.7571,skl_OPTICS,churn_y.zip
3,inf,euclidean,auto,4,inf,100,79.53199505805969,-0.6465,4.2076,1.8532,0.6236,-0.063,0.0175,0.0024,0.0276,0.0423,0.0205,0.0276,0.756,skl_OPTICS,churn_y.zip
3,inf,euclidean,auto,4,inf,20,76.96138143539429,-0.6465,4.2076,1.8532,0.6236,-0.063,0.0175,0.0024,0.0276,0.0423,0.0205,0.0276,0.756,skl_OPTICS,churn_y.zip
5,inf,correlation,auto,4,1000.0,100,9.21171760559082,-0.1005,10.9303,2.5599,0.7369,-0.0008,0.0015,0.001,0.0057,0.0036,0.014,0.0057,0.8541,skl_OPTICS,churn_y.zip
5,inf,correlation,auto,4,1000.0,20,9.211934089660645,-0.1005,10.9303,2.5599,0.7369,-0.0008,0.0015,0.001,0.0057,0.0036,0.014,0.0057,0.8541,skl_OPTICS,churn_y.zip
5,inf,correlation,auto,4,100.0,100,9.21121072769165,-0.0927,13.9112,2.2134,0.7336,-0.0089,0.002,0.0035,0.0075,0.0048,0.0178,0.0075,0.8518,skl_OPTICS,churn_y.zip
5,inf,correlation,auto,4,100.0,20,9.255585670471191,-0.1005,10.9303,2.5599,0.7369,-0.0008,0.0015,0.001,0.0057,0.0036,0.014,0.0057,0.8541,skl_OPTICS,churn_y.zip
5,inf,correlation,auto,4,20.0,20,9.7173593044281,-0.0995,10.9421,2.5997,0.7377,0.0024,0.0014,0.0006,0.0054,0.0034,0.0131,0.0054,0.8546,skl_OPTICS,churn_y.zip
5,inf,correlation,auto,4,inf,100,9.22379469871521,-0.1005,10.9303,2.5599,0.7369,-0.0008,0.0015,0.001,0.0057,0.0036,0.014,0.0057,0.8541,skl_OPTICS,churn_y.zip
5,inf,correlation,auto,4,inf,20,9.24842643737793,-0.1005,10.9303,2.5599,0.7369,-0.0008,0.0015,0.001,0.0057,0.0036,0.014,0.0057,0.8541,skl_OPTICS,churn_y.zip
5,inf,cosine,auto,4,1000.0,100,14.016752004623411,-0.1507,10.8422,2.2821,0.7327,-0.0121,0.0016,0.0009,0.0062,0.004,0.0142,0.0062,0.8513,skl_OPTICS,churn_y.zip
5,inf,cosine,auto,4,1000.0,20,13.977462768554688,-0.1507,10.8422,2.2821,0.7327,-0.0121,0.0016,0.0009,0.0062,0.004,0.0142,0.0062,0.8513,skl_OPTICS,churn_y.zip
5,inf,cosine,auto,4,100.0,100,14.007847785949709,-0.0663,11.5907,2.346,0.7319,-0.013,0.0017,0.0012,0.0065,0.0042,0.0145,0.0065,0.8507,skl_OPTICS,churn_y.zip
5,inf,cosine,auto,4,100.0,20,14.406712532043455,-0.1507,10.8422,2.2821,0.7327,-0.0121,0.0016,0.0009,0.0062,0.004,0.0142,0.0062,0.8513,skl_OPTICS,churn_y.zip
5,inf,cosine,auto,4,20.0,20,16.215941429138184,-0.0395,11.8835,1.9915,0.7373,-0.0072,0.0006,-0.0017,0.0025,0.0015,0.0069,0.0025,0.855,skl_OPTICS,churn_y.zip
5,inf,cosine,auto,4,inf,100,14.580186367034912,-0.1507,10.8422,2.2821,0.7327,-0.0121,0.0016,0.0009,0.0062,0.004,0.0142,0.0062,0.8513,skl_OPTICS,churn_y.zip
5,inf,cosine,auto,4,inf,20,14.601083755493164,-0.1507,10.8422,2.2821,0.7327,-0.0121,0.0016,0.0009,0.0062,0.004,0.0142,0.0062,0.8513,skl_OPTICS,churn_y.zip
5,inf,euclidean,auto,4,1000.0,100,77.40429425239563,-0.668,7.0038,2.4183,0.7344,-0.0173,0.0019,0.0018,0.0073,0.0045,0.0191,0.0073,0.8532,skl_OPTICS,churn_y.zip
5,inf,euclidean,auto,4,1000.0,20,78.69298100471497,-0.668,7.0038,2.4183,0.7344,-0.0173,0.0019,0.0018,0.0073,0.0045,0.0191,0.0073,0.8532,skl_OPTICS,churn_y.zip
5,inf,euclidean,auto,4,100.0,100,79.63718557357788,-0.6398,5.9244,2.335,0.7335,-0.0181,0.002,0.0015,0.0076,0.0047,0.019,0.0076,0.8525,skl_OPTICS,churn_y.zip
5,inf,euclidean,auto,4,100.0,20,81.02807641029358,-0.668,7.0038,2.4183,0.7344,-0.0173,0.0019,0.0018,0.0073,0.0045,0.0191,0.0073,0.8532,skl_OPTICS,churn_y.zip
5,inf,euclidean,auto,4,20.0,20,87.98759293556213,-0.6295,8.6945,1.1405,0.7211,-0.024,0.0029,0.0011,0.0099,0.0071,0.0162,0.0099,0.8421,skl_OPTICS,churn_y.zip
5,inf,euclidean,auto,4,inf,100,82.82499051094055,-0.668,7.0038,2.4183,0.7344,-0.0173,0.0019,0.0018,0.0073,0.0045,0.0191,0.0073,0.8532,skl_OPTICS,churn_y.zip
5,inf,euclidean,auto,4,inf,20,81.66742539405823,-0.668,7.0038,2.4183,0.7344,-0.0173,0.0019,0.0018,0.0073,0.0045,0.0191,0.0073,0.8532,skl_OPTICS,churn_y.zip
