max_depth,max_nbr_clusters,min_samples_leaf,min_samples_split,max_nbr_values,max_nbr_values_cat,bic_eps,random_state,criteria_clf,criteria_reg,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
2,10,30,50,20,20,0.0,42,gini,mape,0.6477136611938477,0.0,0.0,0.0,0.5385,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7338,ImpurityParTree2,ionosphere_y.zip
2,10,30,50,20,20,0.0,42,gini,r2,0.5826582908630371,0.0,0.0,0.0,0.5385,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7338,ImpurityParTree2,ionosphere_y.zip
2,10,30,50,20,20,0.0,42,me,mape,1.1351752281188965,-0.0833,17.1066,1.854,0.5004,-0.0465,0.0439,0.084,0.0866,0.0672,0.1218,0.0866,0.6365,ImpurityParTree2,ionosphere_y.zip
2,10,30,50,20,20,0.0,42,me,r2,1.1229519844055176,-0.0833,17.1066,1.854,0.5004,-0.0465,0.0439,0.084,0.0866,0.0672,0.1218,0.0866,0.6365,ImpurityParTree2,ionosphere_y.zip
2,10,30,50,20,20,0.1,42,gini,mape,1.0505242347717283,-0.111,12.0937,3.0821,0.5769,0.1357,0.1512,0.2249,0.2283,0.2316,0.225,0.2283,0.6421,ImpurityParTree2,ionosphere_y.zip
2,10,30,50,20,20,0.1,42,gini,r2,1.0522058010101318,-0.111,12.0937,3.0821,0.5769,0.1357,0.1512,0.2249,0.2283,0.2316,0.225,0.2283,0.6421,ImpurityParTree2,ionosphere_y.zip
2,10,30,50,20,20,0.1,42,me,mape,1.1151258945465088,-0.1026,11.1882,5.1629,0.5405,0.0832,0.0909,0.1156,0.1189,0.1393,0.1037,0.1189,0.5514,ImpurityParTree2,ionosphere_y.zip
2,10,30,50,20,20,0.1,42,me,r2,1.1656858921051023,-0.1026,11.1882,5.1629,0.5405,0.0832,0.0909,0.1156,0.1189,0.1393,0.1037,0.1189,0.5514,ImpurityParTree2,ionosphere_y.zip
2,10,30,5,20,20,0.0,42,gini,mape,0.5624377727508545,0.0,0.0,0.0,0.5385,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7338,ImpurityParTree2,ionosphere_y.zip
2,10,30,5,20,20,0.0,42,gini,r2,0.5648300647735596,0.0,0.0,0.0,0.5385,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7338,ImpurityParTree2,ionosphere_y.zip
2,10,30,5,20,20,0.0,42,me,mape,1.4515609741210938,-0.1776,8.841,2.0529,0.4944,-0.0579,0.0453,0.0781,0.0831,0.0694,0.1033,0.0831,0.6295,ImpurityParTree2,ionosphere_y.zip
2,10,30,5,20,20,0.0,42,me,r2,1.4650697708129885,-0.1776,8.841,2.0529,0.4944,-0.0579,0.0453,0.0781,0.0831,0.0694,0.1033,0.0831,0.6295,ImpurityParTree2,ionosphere_y.zip
2,10,30,5,20,20,0.1,42,gini,mape,1.403250217437744,-0.1492,8.4347,4.1289,0.5707,0.1239,0.1512,0.2111,0.216,0.2316,0.2024,0.216,0.6347,ImpurityParTree2,ionosphere_y.zip
2,10,30,5,20,20,0.1,42,gini,r2,1.3474829196929932,-0.1492,8.4347,4.1289,0.5707,0.1239,0.1512,0.2111,0.216,0.2316,0.2024,0.216,0.6347,ImpurityParTree2,ionosphere_y.zip
2,10,30,5,20,20,0.1,42,me,mape,1.4148900508880615,-0.1936,7.6511,4.431,0.5345,0.0722,0.0924,0.1101,0.1149,0.1415,0.0968,0.1149,0.5428,ImpurityParTree2,ionosphere_y.zip
2,10,30,5,20,20,0.1,42,me,r2,1.4172749519348145,-0.1936,7.6511,4.431,0.5345,0.0722,0.0924,0.1101,0.1149,0.1415,0.0968,0.1149,0.5428,ImpurityParTree2,ionosphere_y.zip
2,10,3,50,20,20,0.0,42,gini,mape,0.5866029262542725,0.0,0.0,0.0,0.5385,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7338,ImpurityParTree2,ionosphere_y.zip
2,10,3,50,20,20,0.0,42,gini,r2,0.5667707920074463,0.0,0.0,0.0,0.5385,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7338,ImpurityParTree2,ionosphere_y.zip
2,10,3,50,20,20,0.0,42,me,mape,1.1081180572509766,-0.0833,17.1066,1.854,0.5004,-0.0465,0.0439,0.084,0.0866,0.0672,0.1218,0.0866,0.6365,ImpurityParTree2,ionosphere_y.zip
2,10,3,50,20,20,0.0,42,me,r2,1.1247236728668213,-0.0833,17.1066,1.854,0.5004,-0.0465,0.0439,0.084,0.0866,0.0672,0.1218,0.0866,0.6365,ImpurityParTree2,ionosphere_y.zip
2,10,3,50,20,20,0.1,42,gini,mape,1.080006122589111,-0.111,12.0937,3.0821,0.5769,0.1357,0.1512,0.2249,0.2283,0.2316,0.225,0.2283,0.6421,ImpurityParTree2,ionosphere_y.zip
2,10,3,50,20,20,0.1,42,gini,r2,1.1661980152130127,-0.111,12.0937,3.0821,0.5769,0.1357,0.1512,0.2249,0.2283,0.2316,0.225,0.2283,0.6421,ImpurityParTree2,ionosphere_y.zip
2,10,3,50,20,20,0.1,42,me,mape,1.1010034084320068,-0.1026,11.1882,5.1629,0.5405,0.0832,0.0909,0.1156,0.1189,0.1393,0.1037,0.1189,0.5514,ImpurityParTree2,ionosphere_y.zip
2,10,3,50,20,20,0.1,42,me,r2,1.0941576957702637,-0.1026,11.1882,5.1629,0.5405,0.0832,0.0909,0.1156,0.1189,0.1393,0.1037,0.1189,0.5514,ImpurityParTree2,ionosphere_y.zip
2,10,3,5,20,20,0.0,42,gini,mape,0.6052043437957764,0.0,0.0,0.0,0.5385,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7338,ImpurityParTree2,ionosphere_y.zip
