n_clusters,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
12,k-means++,11,100,0.0001,False,42,True,lloyd,1000.0,20,0.0888538360595703,0.214,151.4036,1.4998,0.4389,0.0063,0.0301,0.0163,0.0199,0.0493,0.0124,0.0199,0.2409,skl_kmeans,german_creditONEHOT_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,100.0,20,0.0833010673522949,0.214,151.4036,1.4998,0.4389,0.0063,0.0301,0.0163,0.0199,0.0493,0.0124,0.0199,0.2409,skl_kmeans,german_creditONEHOT_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,inf,20,0.0847387313842773,0.214,151.4036,1.4998,0.4389,0.0063,0.0301,0.0163,0.0199,0.0493,0.0124,0.0199,0.2409,skl_kmeans,german_creditONEHOT_y.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,1000.0,20,0.080533742904663,0.214,151.4036,1.4998,0.4389,0.0063,0.0301,0.0163,0.0199,0.0493,0.0124,0.0199,0.2409,skl_kmeans,german_creditONEHOT_y.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,100.0,20,0.0838773250579834,0.214,151.4036,1.4998,0.4389,0.0063,0.0301,0.0163,0.0199,0.0493,0.0124,0.0199,0.2409,skl_kmeans,german_creditONEHOT_y.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,inf,20,0.0819864273071289,0.214,151.4036,1.4998,0.4389,0.0063,0.0301,0.0163,0.0199,0.0493,0.0124,0.0199,0.2409,skl_kmeans,german_creditONEHOT_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,1000.0,20,0.0730986595153808,0.214,151.4036,1.4998,0.4389,0.0063,0.0301,0.0163,0.0199,0.0493,0.0124,0.0199,0.2409,skl_kmeans,german_creditONEHOT_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,100.0,20,0.0986847877502441,0.214,151.4036,1.4998,0.4389,0.0063,0.0301,0.0163,0.0199,0.0493,0.0124,0.0199,0.2409,skl_kmeans,german_creditONEHOT_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,inf,20,0.0810723304748535,0.214,151.4036,1.4998,0.4389,0.0063,0.0301,0.0163,0.0199,0.0493,0.0124,0.0199,0.2409,skl_kmeans,german_creditONEHOT_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,1000.0,20,0.0888538360595703,0.214,151.4036,1.4998,0.4389,0.0063,0.0301,0.0163,0.0199,0.0493,0.0124,0.0199,0.2409,skl_kmeans,german_creditONEHOT_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,100.0,20,0.0833010673522949,0.214,151.4036,1.4998,0.4389,0.0063,0.0301,0.0163,0.0199,0.0493,0.0124,0.0199,0.2409,skl_kmeans,german_creditONEHOT_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,inf,20,0.0847387313842773,0.214,151.4036,1.4998,0.4389,0.0063,0.0301,0.0163,0.0199,0.0493,0.0124,0.0199,0.2409,skl_kmeans,german_creditONEHOT_y.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,1000.0,20,0.080533742904663,0.214,151.4036,1.4998,0.4389,0.0063,0.0301,0.0163,0.0199,0.0493,0.0124,0.0199,0.2409,skl_kmeans,german_creditONEHOT_y.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,100.0,20,0.0838773250579834,0.214,151.4036,1.4998,0.4389,0.0063,0.0301,0.0163,0.0199,0.0493,0.0124,0.0199,0.2409,skl_kmeans,german_creditONEHOT_y.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,inf,20,0.0819864273071289,0.214,151.4036,1.4998,0.4389,0.0063,0.0301,0.0163,0.0199,0.0493,0.0124,0.0199,0.2409,skl_kmeans,german_creditONEHOT_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,1000.0,20,0.0730986595153808,0.214,151.4036,1.4998,0.4389,0.0063,0.0301,0.0163,0.0199,0.0493,0.0124,0.0199,0.2409,skl_kmeans,german_creditONEHOT_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,100.0,20,0.0986847877502441,0.214,151.4036,1.4998,0.4389,0.0063,0.0301,0.0163,0.0199,0.0493,0.0124,0.0199,0.2409,skl_kmeans,german_creditONEHOT_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,inf,20,0.0810723304748535,0.214,151.4036,1.4998,0.4389,0.0063,0.0301,0.0163,0.0199,0.0493,0.0124,0.0199,0.2409,skl_kmeans,german_creditONEHOT_y.zip-12_k
