amount_initial_centers,kmax,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,max_nbr_values,max_nbr_values_cat,alg,dataset
12,14,0.0094130039215087,0.4245,1243.0065,0.7872,0.7005,0.3131,0.9397,0.5746,0.5788,0.9834,0.4101,0.5788,0.5295,100.0,20.0,pyc_xmeans,2d-3c-no123_y.zip
12,14,0.0123939514160156,0.414,1158.9996,0.8327,0.7045,0.3232,0.9397,0.5818,0.586,0.9834,0.4174,0.586,0.5384,inf,20.0,pyc_xmeans,2d-3c-no123_y.zip
12,18,0.007500410079956,0.4065,1177.1927,0.8213,0.7009,0.3141,0.9301,0.5692,0.5734,0.9734,0.4064,0.5734,0.5303,,,pyc_xmeans,2d-3c-no123_y.zip
12,18,0.0086407661437988,0.4204,1187.3278,0.8053,0.699,0.3102,0.9102,0.5584,0.5627,0.9526,0.3993,0.5627,0.5261,1000.0,20.0,pyc_xmeans,2d-3c-no123_y.zip
12,18,0.0083308219909667,0.3807,1185.6767,0.8327,0.6928,0.2939,0.9003,0.5455,0.5499,0.9422,0.3883,0.5499,0.5116,100.0,20.0,pyc_xmeans,2d-3c-no123_y.zip
12,18,0.00706148147583,0.4063,1212.2773,0.7954,0.6999,0.3115,0.9216,0.5637,0.5679,0.9646,0.4025,0.5679,0.528,inf,20.0,pyc_xmeans,2d-3c-no123_y.zip
12,2,0.0054528713226318,0.4242,1192.9275,0.7528,0.6993,0.3105,0.9177,0.5622,0.5665,0.9605,0.4017,0.5665,0.5267,,,pyc_xmeans,2d-3c-no123_y.zip
12,22,0.0069806575775146,0.3967,1262.174,0.8018,0.6795,0.2599,0.9165,0.5457,0.55,0.9592,0.3855,0.55,0.4797,,,pyc_xmeans,2d-3c-no123_y.zip
12,22,0.0070769786834716,0.3877,1265.6718,0.8191,0.6816,0.2646,0.929,0.5536,0.5578,0.9723,0.3911,0.5578,0.4848,1000.0,20.0,pyc_xmeans,2d-3c-no123_y.zip
12,22,0.0078442096710205,0.3924,1212.5797,0.8272,0.6847,0.2723,0.9342,0.5588,0.563,0.9777,0.3953,0.563,0.4923,100.0,20.0,pyc_xmeans,2d-3c-no123_y.zip
12,22,0.0121805667877197,0.4198,1188.1262,0.7984,0.6993,0.3108,0.9161,0.5612,0.5656,0.9588,0.4011,0.5656,0.5268,inf,20.0,pyc_xmeans,2d-3c-no123_y.zip
12,2,0.0051710605621337,0.3691,1180.6303,0.868,0.6832,0.2686,0.9293,0.5554,0.5596,0.9726,0.3928,0.5596,0.4886,1000.0,20.0,pyc_xmeans,2d-3c-no123_y.zip
12,2,0.0062291622161865,0.4276,1241.0437,0.7783,0.7011,0.3146,0.9397,0.5757,0.5799,0.9834,0.4112,0.5799,0.5308,100.0,20.0,pyc_xmeans,2d-3c-no123_y.zip
12,2,0.0052602291107177,0.3835,1175.7746,0.8269,0.6916,0.2909,0.9048,0.5471,0.5515,0.947,0.3891,0.5515,0.509,inf,20.0,pyc_xmeans,2d-3c-no123_y.zip
12,6,0.0061402320861816,0.4105,1197.9844,0.8541,0.7,0.3118,0.9338,0.5704,0.5746,0.9773,0.407,0.5746,0.5283,,,pyc_xmeans,2d-3c-no123_y.zip
12,6,0.0606141090393066,0.375,1132.573,0.8889,0.6857,0.2755,0.9198,0.5569,0.5612,0.9626,0.396,0.5612,0.4949,1000.0,20.0,pyc_xmeans,2d-3c-no123_y.zip
12,6,0.0050656795501708,0.4128,1174.5924,0.8376,0.6989,0.3099,0.9159,0.561,0.5653,0.9586,0.4009,0.5653,0.5259,100.0,20.0,pyc_xmeans,2d-3c-no123_y.zip
12,6,0.0049529075622558,0.4117,1153.2188,0.8055,0.6992,0.3107,0.9162,0.5615,0.5658,0.9589,0.4013,0.5658,0.5267,inf,20.0,pyc_xmeans,2d-3c-no123_y.zip
2,10,0.0113523006439208,0.5643,1201.1235,0.6501,0.8798,0.7623,0.6486,0.8037,0.8041,0.6788,0.986,0.8041,0.8803,,,pyc_xmeans,2d-3c-no123_y.zip
2,10,0.0056867599487304,0.5643,1201.1235,0.6501,0.8798,0.7623,0.6486,0.8037,0.8041,0.6788,0.986,0.8041,0.8803,1000.0,20.0,pyc_xmeans,2d-3c-no123_y.zip
2,10,0.0054514408111572,0.5643,1201.1235,0.6501,0.8798,0.7623,0.6486,0.8037,0.8041,0.6788,0.986,0.8041,0.8803,100.0,20.0,pyc_xmeans,2d-3c-no123_y.zip
2,10,0.0082020759582519,0.5643,1201.1235,0.6501,0.8798,0.7623,0.6486,0.8037,0.8041,0.6788,0.986,0.8041,0.8803,inf,20.0,pyc_xmeans,2d-3c-no123_y.zip
2,14,0.0091652870178222,0.5643,1201.1235,0.6501,0.8798,0.7623,0.6486,0.8037,0.8041,0.6788,0.986,0.8041,0.8803,,,pyc_xmeans,2d-3c-no123_y.zip
2,14,0.0053498744964599,0.5643,1201.1235,0.6501,0.8798,0.7623,0.6486,0.8037,0.8041,0.6788,0.986,0.8041,0.8803,1000.0,20.0,pyc_xmeans,2d-3c-no123_y.zip
2,14,0.0062637329101562,0.5643,1201.1235,0.6501,0.8798,0.7623,0.6486,0.8037,0.8041,0.6788,0.986,0.8041,0.8803,100.0,20.0,pyc_xmeans,2d-3c-no123_y.zip
2,14,0.0065808296203613,0.5643,1201.1235,0.6501,0.8798,0.7623,0.6486,0.8037,0.8041,0.6788,0.986,0.8041,0.8803,inf,20.0,pyc_xmeans,2d-3c-no123_y.zip
2,18,0.0069870948791503,0.5643,1201.1235,0.6501,0.8798,0.7623,0.6486,0.8037,0.8041,0.6788,0.986,0.8041,0.8803,,,pyc_xmeans,2d-3c-no123_y.zip
2,18,0.0064363479614257,0.5643,1201.1235,0.6501,0.8798,0.7623,0.6486,0.8037,0.8041,0.6788,0.986,0.8041,0.8803,1000.0,20.0,pyc_xmeans,2d-3c-no123_y.zip
2,18,0.005441665649414,0.5643,1201.1235,0.6501,0.8798,0.7623,0.6486,0.8037,0.8041,0.6788,0.986,0.8041,0.8803,100.0,20.0,pyc_xmeans,2d-3c-no123_y.zip
2,18,0.0055537223815917,0.5643,1201.1235,0.6501,0.8798,0.7623,0.6486,0.8037,0.8041,0.6788,0.986,0.8041,0.8803,inf,20.0,pyc_xmeans,2d-3c-no123_y.zip
2,2,0.009899616241455,0.5643,1201.1235,0.6501,0.8798,0.7623,0.6486,0.8037,0.8041,0.6788,0.986,0.8041,0.8803,,,pyc_xmeans,2d-3c-no123_y.zip
2,22,0.0070910453796386,0.5643,1201.1235,0.6501,0.8798,0.7623,0.6486,0.8037,0.8041,0.6788,0.986,0.8041,0.8803,,,pyc_xmeans,2d-3c-no123_y.zip
2,22,0.006462812423706,0.5643,1201.1235,0.6501,0.8798,0.7623,0.6486,0.8037,0.8041,0.6788,0.986,0.8041,0.8803,1000.0,20.0,pyc_xmeans,2d-3c-no123_y.zip
2,22,0.0054903030395507,0.5643,1201.1235,0.6501,0.8798,0.7623,0.6486,0.8037,0.8041,0.6788,0.986,0.8041,0.8803,100.0,20.0,pyc_xmeans,2d-3c-no123_y.zip
2,22,0.0054659843444824,0.5643,1201.1235,0.6501,0.8798,0.7623,0.6486,0.8037,0.8041,0.6788,0.986,0.8041,0.8803,inf,20.0,pyc_xmeans,2d-3c-no123_y.zip
2,2,0.0056030750274658,0.5643,1201.1235,0.6501,0.8798,0.7623,0.6486,0.8037,0.8041,0.6788,0.986,0.8041,0.8803,1000.0,20.0,pyc_xmeans,2d-3c-no123_y.zip
2,2,0.0065894126892089,0.5643,1201.1235,0.6501,0.8798,0.7623,0.6486,0.8037,0.8041,0.6788,0.986,0.8041,0.8803,100.0,20.0,pyc_xmeans,2d-3c-no123_y.zip
2,2,0.0058083534240722,0.5643,1201.1235,0.6501,0.8798,0.7623,0.6486,0.8037,0.8041,0.6788,0.986,0.8041,0.8803,inf,20.0,pyc_xmeans,2d-3c-no123_y.zip
2,6,0.0076761245727539,0.5643,1201.1235,0.6501,0.8798,0.7623,0.6486,0.8037,0.8041,0.6788,0.986,0.8041,0.8803,,,pyc_xmeans,2d-3c-no123_y.zip
2,6,0.0063416957855224,0.5643,1201.1235,0.6501,0.8798,0.7623,0.6486,0.8037,0.8041,0.6788,0.986,0.8041,0.8803,1000.0,20.0,pyc_xmeans,2d-3c-no123_y.zip
2,6,0.0085768699645996,0.5643,1201.1235,0.6501,0.8798,0.7623,0.6486,0.8037,0.8041,0.6788,0.986,0.8041,0.8803,100.0,20.0,pyc_xmeans,2d-3c-no123_y.zip
2,6,0.0081791877746582,0.5643,1201.1235,0.6501,0.8798,0.7623,0.6486,0.8037,0.8041,0.6788,0.986,0.8041,0.8803,inf,20.0,pyc_xmeans,2d-3c-no123_y.zip
3,3,0.0082533359527587,0.4948,1127.4741,0.7912,0.8319,0.6444,0.6984,0.6816,0.6825,0.731,0.64,0.6825,0.7812,,,pyc_xmeans,2d-3c-no123_y.zip
4,10,0.0128331184387207,0.4214,1235.1868,0.7956,0.7216,0.3683,0.8942,0.607,0.6097,0.9358,0.4522,0.6097,0.5755,,,pyc_xmeans,2d-3c-no123_y.zip
4,10,0.0089094638824462,0.4317,1176.9748,0.7472,0.7395,0.4132,0.8901,0.6336,0.6358,0.9316,0.4826,0.6358,0.6118,1000.0,20.0,pyc_xmeans,2d-3c-no123_y.zip
4,10,0.0093083381652832,0.4305,1179.034,0.7597,0.7416,0.4176,0.9023,0.6407,0.6429,0.9443,0.4873,0.6429,0.6158,100.0,20.0,pyc_xmeans,2d-3c-no123_y.zip
4,10,0.0093753337860107,0.4304,1178.8323,0.76,0.7414,0.4173,0.9023,0.6406,0.6428,0.9443,0.4872,0.6428,0.6155,inf,20.0,pyc_xmeans,2d-3c-no123_y.zip
4,14,0.0111017227172851,0.4313,1176.3001,0.7471,0.7408,0.4164,0.8847,0.6307,0.633,0.9259,0.4809,0.633,0.6144,,,pyc_xmeans,2d-3c-no123_y.zip
4,14,0.0581271648406982,0.4311,1174.825,0.7486,0.7394,0.4129,0.8901,0.6335,0.6357,0.9316,0.4825,0.6357,0.6116,1000.0,20.0,pyc_xmeans,2d-3c-no123_y.zip
4,14,0.0076980590820312,0.4309,1174.8248,0.7489,0.7392,0.4125,0.8901,0.6334,0.6356,0.9316,0.4824,0.6356,0.6113,100.0,20.0,pyc_xmeans,2d-3c-no123_y.zip
4,14,0.0115587711334228,0.4311,1174.825,0.7486,0.7394,0.4129,0.8901,0.6335,0.6357,0.9316,0.4825,0.6357,0.6116,inf,20.0,pyc_xmeans,2d-3c-no123_y.zip
4,18,0.0098426342010498,0.4304,1178.8323,0.76,0.7414,0.4173,0.9023,0.6406,0.6428,0.9443,0.4872,0.6428,0.6155,,,pyc_xmeans,2d-3c-no123_y.zip
4,18,0.0088045597076416,0.4316,1178.3119,0.7463,0.7401,0.4148,0.8841,0.63,0.6323,0.9252,0.4803,0.6323,0.613,1000.0,20.0,pyc_xmeans,2d-3c-no123_y.zip
4,18,0.0084192752838134,0.4289,1232.5457,0.7611,0.7421,0.422,0.8416,0.6213,0.6233,0.8807,0.4823,0.6233,0.6178,100.0,20.0,pyc_xmeans,2d-3c-no123_y.zip
4,18,0.008202314376831,0.4317,1176.9748,0.7472,0.7395,0.4132,0.8901,0.6336,0.6358,0.9316,0.4826,0.6358,0.6118,inf,20.0,pyc_xmeans,2d-3c-no123_y.zip
4,2,0.0058083534240722,0.4487,1075.9547,0.8673,0.7892,0.5438,0.7627,0.6641,0.6654,0.7982,0.5704,0.6654,0.7097,,,pyc_xmeans,2d-3c-no123_y.zip
4,22,0.0512259006500244,0.4309,1174.8248,0.7489,0.7392,0.4125,0.8901,0.6334,0.6356,0.9316,0.4824,0.6356,0.6113,,,pyc_xmeans,2d-3c-no123_y.zip
4,22,0.0099649429321289,0.4306,1179.2304,0.7603,0.7415,0.4174,0.9022,0.6406,0.6428,0.9442,0.4872,0.6428,0.6156,1000.0,20.0,pyc_xmeans,2d-3c-no123_y.zip
4,22,0.0081958770751953,0.4309,1174.8248,0.7489,0.7392,0.4125,0.8901,0.6334,0.6356,0.9316,0.4824,0.6356,0.6113,100.0,20.0,pyc_xmeans,2d-3c-no123_y.zip
4,22,0.0091578960418701,0.4315,1178.1515,0.7458,0.7402,0.415,0.8841,0.6301,0.6324,0.9252,0.4803,0.6324,0.6132,inf,20.0,pyc_xmeans,2d-3c-no123_y.zip
4,2,0.0050876140594482,0.4743,1051.411,0.7265,0.8207,0.6131,0.7976,0.7042,0.7053,0.8348,0.6106,0.7053,0.7573,1000.0,20.0,pyc_xmeans,2d-3c-no123_y.zip
4,2,0.0057053565979003,0.4458,1075.354,0.8779,0.7923,0.5504,0.7798,0.6781,0.6793,0.8161,0.5818,0.6793,0.7142,100.0,20.0,pyc_xmeans,2d-3c-no123_y.zip
4,2,0.0057599544525146,0.4904,1078.598,0.7091,0.8085,0.5887,0.7226,0.6451,0.6464,0.7562,0.5645,0.6464,0.7415,inf,20.0,pyc_xmeans,2d-3c-no123_y.zip
4,6,0.010793924331665,0.4471,1159.7064,0.7606,0.7901,0.5348,0.9313,0.7158,0.7174,0.9747,0.5676,0.7174,0.7039,,,pyc_xmeans,2d-3c-no123_y.zip
4,6,0.007054328918457,0.4274,1229.0875,0.7583,0.7357,0.4069,0.828,0.6092,0.6112,0.8665,0.4721,0.6112,0.6057,1000.0,20.0,pyc_xmeans,2d-3c-no123_y.zip
4,6,0.0082449913024902,0.4273,1227.8773,0.7567,0.7352,0.406,0.8271,0.6085,0.6106,0.8656,0.4716,0.6106,0.6049,100.0,20.0,pyc_xmeans,2d-3c-no123_y.zip
4,6,0.0070216655731201,0.4278,1228.5136,0.7553,0.7379,0.4121,0.8355,0.6151,0.6171,0.8745,0.4768,0.6171,0.6099,inf,20.0,pyc_xmeans,2d-3c-no123_y.zip
6,10,0.0120458602905273,0.3764,1178.519,0.8457,0.6968,0.3053,0.8908,0.5726,0.5758,0.9322,0.4165,0.5758,0.5212,,,pyc_xmeans,2d-3c-no123_y.zip
6,10,0.0075244903564453,0.4158,1239.1113,0.798,0.719,0.362,0.888,0.6007,0.6034,0.9293,0.4468,0.6034,0.5702,1000.0,20.0,pyc_xmeans,2d-3c-no123_y.zip
6,10,0.0083198547363281,0.4297,1174.8833,0.7613,0.7431,0.4211,0.9034,0.6421,0.6443,0.9454,0.4886,0.6443,0.6186,100.0,20.0,pyc_xmeans,2d-3c-no123_y.zip
6,10,0.00870943069458,0.4207,1243.7015,0.8061,0.7195,0.3631,0.8942,0.6051,0.6078,0.9358,0.45,0.6078,0.5712,inf,20.0,pyc_xmeans,2d-3c-no123_y.zip
6,14,0.0086033344268798,0.4148,1239.0229,0.7945,0.7182,0.36,0.8901,0.6019,0.6046,0.9316,0.4475,0.6046,0.5685,,,pyc_xmeans,2d-3c-no123_y.zip
6,14,0.0093457698822021,0.4148,1238.8103,0.7942,0.7184,0.3605,0.8901,0.602,0.6047,0.9316,0.4477,0.6047,0.5689,1000.0,20.0,pyc_xmeans,2d-3c-no123_y.zip
6,14,0.0104422569274902,0.4183,1245.2441,0.7951,0.7188,0.3614,0.8942,0.6044,0.6071,0.9358,0.4493,0.6071,0.5698,100.0,20.0,pyc_xmeans,2d-3c-no123_y.zip
6,14,0.0080893039703369,0.4274,1230.7043,0.7631,0.738,0.4125,0.8226,0.6064,0.6085,0.8609,0.4705,0.6085,0.6101,inf,20.0,pyc_xmeans,2d-3c-no123_y.zip
6,18,0.0081846714019775,0.4223,1245.5171,0.8043,0.7203,0.3648,0.8987,0.608,0.6106,0.9406,0.4521,0.6106,0.5728,,,pyc_xmeans,2d-3c-no123_y.zip
6,18,0.0083298683166503,0.4303,1174.6143,0.7512,0.7402,0.4152,0.8785,0.6266,0.6289,0.9194,0.4779,0.6289,0.6133,1000.0,20.0,pyc_xmeans,2d-3c-no123_y.zip
6,18,0.0086584091186523,0.4155,1227.4716,0.8135,0.7223,0.3696,0.9037,0.6121,0.6148,0.9457,0.4554,0.6148,0.5769,100.0,20.0,pyc_xmeans,2d-3c-no123_y.zip
