n_clusters,labels_as_tree_leaves,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,criterion,splitter,min_samples_split,min_samples_leaf,min_weight_fraction_leaf,max_features,max_leaf_nodes,min_impurity_decrease,class_weight,ccp_alpha,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,1000.0,100,0.1145062446594238,0.0852,70.588,2.3576,0.494,0.0458,0.0507,0.0358,0.0392,0.0784,0.0262,0.0392,0.3394,kmeans+dt,diabetes_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,1000.0,20,0.1335546970367431,0.0852,70.588,2.3576,0.494,0.0458,0.0507,0.0358,0.0392,0.0784,0.0262,0.0392,0.3394,kmeans+dt,diabetes_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,100.0,100,0.0448963642120361,0.0364,64.9894,2.5462,0.4896,0.0382,0.0512,0.036,0.0394,0.0792,0.0262,0.0394,0.3293,kmeans+dt,diabetes_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,100.0,20,0.0858583450317382,0.0852,70.588,2.3576,0.494,0.0458,0.0507,0.0358,0.0392,0.0784,0.0262,0.0392,0.3394,kmeans+dt,diabetes_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,20.0,100,0.0654613971710205,0.0311,60.9859,2.5001,0.492,0.043,0.0478,0.0332,0.0366,0.0739,0.0243,0.0366,0.3317,kmeans+dt,diabetes_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,20.0,20,0.0670125484466552,0.0311,60.9859,2.5001,0.492,0.043,0.0478,0.0332,0.0366,0.0739,0.0243,0.0366,0.3317,kmeans+dt,diabetes_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,inf,100,0.119504690170288,0.0852,70.588,2.3576,0.494,0.0458,0.0507,0.0358,0.0392,0.0784,0.0262,0.0392,0.3394,kmeans+dt,diabetes_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,inf,20,0.1007192134857177,0.0852,70.588,2.3576,0.494,0.0458,0.0507,0.0358,0.0392,0.0784,0.0262,0.0392,0.3394,kmeans+dt,diabetes_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,1000.0,100,0.1083869934082031,0.1184,74.7339,2.2482,0.5042,0.0596,0.053,0.04,0.0437,0.082,0.0298,0.0437,0.3766,kmeans+dt,diabetes_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,1000.0,20,0.1052298545837402,0.1184,74.7339,2.2482,0.5042,0.0596,0.053,0.04,0.0437,0.082,0.0298,0.0437,0.3766,kmeans+dt,diabetes_y.zip-6_True_k
