n_clusters,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,max_nbr_values,max_nbr_values_cat,alg,dataset
6,k-means++,11,100,0.0001,False,42,True,lloyd,0.133882999420166,0.536,2426.2836,0.7528,0.895,0.7223,1.257,0.8417,0.8425,0.9821,0.7376,0.8425,0.8057,,,skl_kmeans,triangle2_y.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,0.0721402168273925,0.536,2426.2836,0.7528,0.895,0.7223,1.257,0.8417,0.8425,0.9821,0.7376,0.8425,0.8057,1000.0,20.0,skl_kmeans,triangle2_y.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,0.0801227092742919,0.536,2426.2836,0.7528,0.895,0.7223,1.257,0.8417,0.8425,0.9821,0.7376,0.8425,0.8057,100.0,20.0,skl_kmeans,triangle2_y.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,0.0623040199279785,0.536,2426.2836,0.7528,0.895,0.7223,1.257,0.8417,0.8425,0.9821,0.7376,0.8425,0.8057,inf,20.0,skl_kmeans,triangle2_y.zip-6_k
6,k-means++,11,300,0.0001,False,42,True,lloyd,0.0676755905151367,0.536,2426.2836,0.7528,0.895,0.7223,1.257,0.8417,0.8425,0.9821,0.7376,0.8425,0.8057,,,skl_kmeans,triangle2_y.zip-6_k
6,k-means++,11,300,0.0001,False,42,True,lloyd,0.0810728073120117,0.536,2426.2836,0.7528,0.895,0.7223,1.257,0.8417,0.8425,0.9821,0.7376,0.8425,0.8057,1000.0,20.0,skl_kmeans,triangle2_y.zip-6_k
6,k-means++,11,300,0.0001,False,42,True,lloyd,0.0760254859924316,0.536,2426.2836,0.7528,0.895,0.7223,1.257,0.8417,0.8425,0.9821,0.7376,0.8425,0.8057,100.0,20.0,skl_kmeans,triangle2_y.zip-6_k
6,k-means++,11,300,0.0001,False,42,True,lloyd,0.0847189426422119,0.536,2426.2836,0.7528,0.895,0.7223,1.257,0.8417,0.8425,0.9821,0.7376,0.8425,0.8057,inf,20.0,skl_kmeans,triangle2_y.zip-6_k
6,k-means++,11,500,0.0001,False,42,True,lloyd,0.0768923759460449,0.536,2426.2836,0.7528,0.895,0.7223,1.257,0.8417,0.8425,0.9821,0.7376,0.8425,0.8057,,,skl_kmeans,triangle2_y.zip-6_k
6,k-means++,11,500,0.0001,False,42,True,lloyd,0.0969414710998535,0.536,2426.2836,0.7528,0.895,0.7223,1.257,0.8417,0.8425,0.9821,0.7376,0.8425,0.8057,1000.0,20.0,skl_kmeans,triangle2_y.zip-6_k
6,k-means++,11,500,0.0001,False,42,True,lloyd,0.0707807540893554,0.536,2426.2836,0.7528,0.895,0.7223,1.257,0.8417,0.8425,0.9821,0.7376,0.8425,0.8057,100.0,20.0,skl_kmeans,triangle2_y.zip-6_k
6,k-means++,11,500,0.0001,False,42,True,lloyd,0.069894790649414,0.536,2426.2836,0.7528,0.895,0.7223,1.257,0.8417,0.8425,0.9821,0.7376,0.8425,0.8057,inf,20.0,skl_kmeans,triangle2_y.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,0.0721402168273925,0.536,2426.2836,0.7528,0.895,0.7223,1.257,0.8417,0.8425,0.9821,0.7376,0.8425,0.8057,1000.0,20.0,skl_kmeans,triangle2_y.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,0.0801227092742919,0.536,2426.2836,0.7528,0.895,0.7223,1.257,0.8417,0.8425,0.9821,0.7376,0.8425,0.8057,100.0,20.0,skl_kmeans,triangle2_y.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,0.0623040199279785,0.536,2426.2836,0.7528,0.895,0.7223,1.257,0.8417,0.8425,0.9821,0.7376,0.8425,0.8057,inf,20.0,skl_kmeans,triangle2_y.zip-6_k
6,k-means++,11,300,0.0001,False,42,True,lloyd,0.0810728073120117,0.536,2426.2836,0.7528,0.895,0.7223,1.257,0.8417,0.8425,0.9821,0.7376,0.8425,0.8057,1000.0,20.0,skl_kmeans,triangle2_y.zip-6_k
6,k-means++,11,300,0.0001,False,42,True,lloyd,0.0760254859924316,0.536,2426.2836,0.7528,0.895,0.7223,1.257,0.8417,0.8425,0.9821,0.7376,0.8425,0.8057,100.0,20.0,skl_kmeans,triangle2_y.zip-6_k
6,k-means++,11,300,0.0001,False,42,True,lloyd,0.0847189426422119,0.536,2426.2836,0.7528,0.895,0.7223,1.257,0.8417,0.8425,0.9821,0.7376,0.8425,0.8057,inf,20.0,skl_kmeans,triangle2_y.zip-6_k
6,k-means++,11,500,0.0001,False,42,True,lloyd,0.0969414710998535,0.536,2426.2836,0.7528,0.895,0.7223,1.257,0.8417,0.8425,0.9821,0.7376,0.8425,0.8057,1000.0,20.0,skl_kmeans,triangle2_y.zip-6_k
6,k-means++,11,500,0.0001,False,42,True,lloyd,0.0707807540893554,0.536,2426.2836,0.7528,0.895,0.7223,1.257,0.8417,0.8425,0.9821,0.7376,0.8425,0.8057,100.0,20.0,skl_kmeans,triangle2_y.zip-6_k
6,k-means++,11,500,0.0001,False,42,True,lloyd,0.069894790649414,0.536,2426.2836,0.7528,0.895,0.7223,1.257,0.8417,0.8425,0.9821,0.7376,0.8425,0.8057,inf,20.0,skl_kmeans,triangle2_y.zip-6_k
