max_depth,max_nbr_clusters,min_samples_leaf,min_samples_split,max_nbr_values,max_nbr_values_cat,bic_eps,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
10,10,30,50,1000.0,100.0,0.0,4.082829713821411,0.2818,3654.06,1.0195,0.857,0.5349,1.3178,0.7321,0.7342,0.9506,0.598,0.7342,0.6536,VarianceParTree,triangle1_y.zip
10,10,30,50,1000.0,100.0,0.1,4.248808145523071,0.2818,3654.06,1.0195,0.857,0.5349,1.3178,0.7321,0.7342,0.9506,0.598,0.7342,0.6536,VarianceParTree,triangle1_y.zip
10,10,30,50,1000.0,100.0,0.2,4.14331841468811,0.2818,3654.06,1.0195,0.857,0.5349,1.3178,0.7321,0.7342,0.9506,0.598,0.7342,0.6536,VarianceParTree,triangle1_y.zip
10,10,30,50,1000.0,20.0,0.0,4.2261998653411865,0.2818,3654.06,1.0195,0.857,0.5349,1.3178,0.7321,0.7342,0.9506,0.598,0.7342,0.6536,VarianceParTree,triangle1_y.zip
10,10,30,50,1000.0,20.0,0.1,4.0910584926605225,0.2818,3654.06,1.0195,0.857,0.5349,1.3178,0.7321,0.7342,0.9506,0.598,0.7342,0.6536,VarianceParTree,triangle1_y.zip
10,10,30,50,1000.0,20.0,0.2,4.152906656265259,0.2818,3654.06,1.0195,0.857,0.5349,1.3178,0.7321,0.7342,0.9506,0.598,0.7342,0.6536,VarianceParTree,triangle1_y.zip
10,10,30,50,1000.0,inf,0.0,5.415097713470459,-0.3513,2.0914,0.6942,0.2593,0.0001,0.0139,0.0015,0.019,0.01,0.1794,0.019,0.4943,VarianceParTree,triangle1_y.zip
10,10,30,50,1000.0,inf,0.1,5.309369802474976,-0.3513,2.0914,0.6942,0.2593,0.0001,0.0139,0.0015,0.019,0.01,0.1794,0.019,0.4943,VarianceParTree,triangle1_y.zip
10,10,30,50,1000.0,inf,0.2,5.388120412826538,-0.3513,2.0914,0.6942,0.2593,0.0001,0.0139,0.0015,0.019,0.01,0.1794,0.019,0.4943,VarianceParTree,triangle1_y.zip
10,10,30,50,100.0,20.0,0.0,0.4540033340454101,0.2908,3769.4918,1.0162,0.8555,0.5283,1.3239,0.7339,0.736,0.955,0.5987,0.736,0.6488,VarianceParTree,triangle1_y.zip
