n_clusters,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
3,k-means++,11,100,0.0001,False,42,True,lloyd,0.0439605712890625,0.4457,2076.1262,0.7783,0.5958,0.2658,0.3637,0.4212,0.4218,0.5691,0.3351,0.4218,0.6289,skl_kmeans,cure-t0-2000n-2D_y.zip-3_k
3,k-means++,11,300,0.0001,False,42,True,lloyd,0.0449762344360351,0.4457,2076.1262,0.7783,0.5958,0.2658,0.3637,0.4212,0.4218,0.5691,0.3351,0.4218,0.6289,skl_kmeans,cure-t0-2000n-2D_y.zip-3_k
3,k-means++,11,500,0.0001,False,42,True,lloyd,0.0447590351104736,0.4457,2076.1262,0.7783,0.5958,0.2658,0.3637,0.4212,0.4218,0.5691,0.3351,0.4218,0.6289,skl_kmeans,cure-t0-2000n-2D_y.zip-3_k
