n_clusters,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,bisecting_strategy,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,alg,dataset
4,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,100,3.355067253112793,0.1358,3873.8243,1.912,skl_bis_kmeans,fico.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,20,3.5467443466186523,0.1358,3873.8243,1.912,skl_bis_kmeans,fico.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,100.0,100,3.39177680015564,0.1359,3873.9527,1.9147,skl_bis_kmeans,fico.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,100.0,20,3.334002017974853,0.1358,3873.8243,1.912,skl_bis_kmeans,fico.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,20.0,20,3.465193748474121,0.1334,3842.8083,1.9266,skl_bis_kmeans,fico.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,inf,100,3.279171705245972,0.1358,3873.8243,1.912,skl_bis_kmeans,fico.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,inf,20,3.6785290241241455,0.1358,3873.8243,1.912,skl_bis_kmeans,fico.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,1000.0,100,3.3396828174591064,0.1358,3873.8243,1.912,skl_bis_kmeans,fico.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,1000.0,20,3.674994468688965,0.1358,3873.8243,1.912,skl_bis_kmeans,fico.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,100.0,100,3.572750329971313,0.1359,3873.9527,1.9147,skl_bis_kmeans,fico.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,100.0,20,3.880582571029663,0.1358,3873.8243,1.912,skl_bis_kmeans,fico.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,20.0,20,3.411370277404785,0.1334,3842.8083,1.9266,skl_bis_kmeans,fico.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,inf,100,3.354311466217041,0.1358,3873.8243,1.912,skl_bis_kmeans,fico.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,inf,20,3.331127166748047,0.1358,3873.8243,1.912,skl_bis_kmeans,fico.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,100,3.563037395477295,0.1358,3873.8243,1.912,skl_bis_kmeans,fico.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,20,3.1378793716430664,0.1358,3873.8243,1.912,skl_bis_kmeans,fico.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,100.0,100,3.467738628387451,0.1359,3873.9527,1.9147,skl_bis_kmeans,fico.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,100.0,20,3.6072282791137695,0.1358,3873.8243,1.912,skl_bis_kmeans,fico.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,20.0,20,3.710813522338867,0.1334,3842.8083,1.9266,skl_bis_kmeans,fico.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,inf,100,3.4792182445526123,0.1358,3873.8243,1.912,skl_bis_kmeans,fico.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,inf,20,3.814284563064575,0.1358,3873.8243,1.912,skl_bis_kmeans,fico.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,1000.0,100,3.6570255756378174,0.1358,3873.8243,1.912,skl_bis_kmeans,fico.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,1000.0,20,3.330475091934204,0.1358,3873.8243,1.912,skl_bis_kmeans,fico.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,100.0,100,3.5588111877441406,0.1359,3873.9527,1.9147,skl_bis_kmeans,fico.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,100.0,20,3.662135601043701,0.1358,3873.8243,1.912,skl_bis_kmeans,fico.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,20.0,20,3.80906343460083,0.1334,3842.8083,1.9266,skl_bis_kmeans,fico.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,inf,100,3.568091869354248,0.1358,3873.8243,1.912,skl_bis_kmeans,fico.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,inf,20,3.294735908508301,0.1358,3873.8243,1.912,skl_bis_kmeans,fico.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,100,3.542066097259521,0.1358,3873.8243,1.912,skl_bis_kmeans,fico.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,20,3.3922107219696045,0.1358,3873.8243,1.912,skl_bis_kmeans,fico.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,100.0,100,3.580556154251098,0.1359,3873.9527,1.9147,skl_bis_kmeans,fico.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,100.0,20,3.3061108589172363,0.1358,3873.8243,1.912,skl_bis_kmeans,fico.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,20.0,20,3.8515570163726807,0.1334,3842.8083,1.9266,skl_bis_kmeans,fico.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,inf,100,3.623235940933228,0.1358,3873.8243,1.912,skl_bis_kmeans,fico.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,inf,20,3.7647645473480233,0.1358,3873.8243,1.912,skl_bis_kmeans,fico.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,1000.0,100,3.38238787651062,0.1358,3873.8243,1.912,skl_bis_kmeans,fico.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,1000.0,20,3.590867519378662,0.1358,3873.8243,1.912,skl_bis_kmeans,fico.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,100.0,100,3.501661777496338,0.1359,3873.9527,1.9147,skl_bis_kmeans,fico.zip-4_k
