max_depth,max_nbr_clusters,min_samples_leaf,min_samples_split,max_nbr_values,max_nbr_values_cat,bic_eps,random_state,n_components,oblique_splits,max_oblique_features,time,silhouette,calinski_harabasz,davies_bouldin,alg,dataset
2,2,3,5,20,20,0.1,42,1,False,1,5.440708637237549,0.1439,9908.7322,2.4143,PrincipalParTree,bank.zip
2,2,3,5,20,20,0.1,42,1,False,2,5.61455774307251,0.1439,9908.7322,2.4143,PrincipalParTree,bank.zip
2,2,3,5,20,20,0.1,42,1,False,5,5.740304231643677,0.1439,9908.7322,2.4143,PrincipalParTree,bank.zip
2,2,3,5,20,20,0.1,42,2,False,0,5.766179800033569,0.493,15940.1586,1.1461,PrincipalParTree,bank.zip
2,2,3,5,20,20,0.1,42,2,False,1,5.678297519683838,0.493,15940.1586,1.1461,PrincipalParTree,bank.zip
2,2,3,5,20,20,0.1,42,2,False,2,5.620932340621948,0.493,15940.1586,1.1461,PrincipalParTree,bank.zip
2,2,3,5,20,20,0.1,42,2,False,5,5.699556827545166,0.493,15940.1586,1.1461,PrincipalParTree,bank.zip
2,2,3,5,20,20,0.1,42,3,False,0,6.181872606277466,0.493,15940.1586,1.1461,PrincipalParTree,bank.zip
2,2,3,5,20,20,0.1,42,3,False,1,6.379699230194092,0.493,15940.1586,1.1461,PrincipalParTree,bank.zip
2,2,3,5,20,20,0.1,42,3,False,2,6.083575248718262,0.493,15940.1586,1.1461,PrincipalParTree,bank.zip
2,2,3,5,20,20,0.1,42,3,False,5,6.253320217132568,0.493,15940.1586,1.1461,PrincipalParTree,bank.zip
2,2,3,5,20,20,0.2,42,1,False,0,5.53273344039917,0.1439,9908.7322,2.4143,PrincipalParTree,bank.zip
2,2,3,5,20,20,0.2,42,1,False,1,5.759407997131348,0.1439,9908.7322,2.4143,PrincipalParTree,bank.zip
2,2,3,5,20,20,0.2,42,1,False,2,5.535589694976807,0.1439,9908.7322,2.4143,PrincipalParTree,bank.zip
2,2,3,5,20,20,0.2,42,1,False,5,5.653466701507568,0.1439,9908.7322,2.4143,PrincipalParTree,bank.zip
2,2,3,5,20,20,0.2,42,2,False,0,5.82664155960083,0.493,15940.1586,1.1461,PrincipalParTree,bank.zip
2,2,3,5,20,20,0.2,42,2,False,1,5.871330499649048,0.493,15940.1586,1.1461,PrincipalParTree,bank.zip
2,2,3,5,20,20,0.2,42,2,False,2,5.7810564041137695,0.493,15940.1586,1.1461,PrincipalParTree,bank.zip
2,2,3,5,20,20,0.2,42,2,False,5,5.696092128753662,0.493,15940.1586,1.1461,PrincipalParTree,bank.zip
2,2,3,5,20,20,0.2,42,3,False,0,6.229161977767944,0.493,15940.1586,1.1461,PrincipalParTree,bank.zip
2,2,3,5,20,20,0.2,42,3,False,1,6.393871784210205,0.493,15940.1586,1.1461,PrincipalParTree,bank.zip
2,2,3,5,20,20,0.2,42,3,False,2,6.1474714279174805,0.493,15940.1586,1.1461,PrincipalParTree,bank.zip
2,2,3,5,20,20,0.2,42,3,False,5,6.209047317504883,0.493,15940.1586,1.1461,PrincipalParTree,bank.zip
2,4,30,50,20,20,0.0,42,1,False,0,9.618622064590454,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,4,30,50,20,20,0.0,42,1,False,1,9.43407416343689,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,4,30,50,20,20,0.0,42,1,False,2,9.446799755096436,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,4,30,50,20,20,0.0,42,2,False,0,9.778630018234251,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,4,30,50,20,20,0.0,42,2,False,1,9.974912405014038,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,4,30,50,20,20,0.0,42,2,False,2,9.937060117721558,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,4,30,50,20,20,0.1,42,1,False,0,9.247110366821287,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,4,30,50,20,20,0.1,42,1,False,1,9.414864778518677,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,4,30,50,20,20,0.1,42,1,False,2,9.360280990600586,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,4,30,50,20,20,0.1,42,2,False,0,9.989400148391724,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,4,30,50,20,20,0.1,42,2,False,1,10.150618076324465,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,4,30,50,20,20,0.1,42,2,False,2,9.970019340515137,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,4,30,5,20,20,0.0,42,1,False,0,9.68844199180603,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,4,30,5,20,20,0.0,42,1,False,1,9.751066207885742,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,4,30,5,20,20,0.0,42,1,False,2,9.553109407424929,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,4,30,5,20,20,0.0,42,1,False,5,9.679986953735352,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,4,30,5,20,20,0.0,42,2,False,0,10.035600423812866,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,4,30,5,20,20,0.0,42,2,False,1,9.941275119781494,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,4,30,5,20,20,0.0,42,2,False,2,10.157453298568726,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,4,30,5,20,20,0.1,42,1,False,0,9.424079418182371,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,4,30,5,20,20,0.1,42,1,False,1,9.318650007247925,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,4,30,5,20,20,0.1,42,1,False,2,9.400901317596436,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,4,30,5,20,20,0.1,42,2,False,0,10.029941320419312,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,4,30,5,20,20,0.1,42,2,False,1,9.815776109695436,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,4,30,5,20,20,0.1,42,2,False,2,10.125055074691772,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,4,3,50,20,20,0.0,42,1,False,0,9.906800985336304,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,4,3,50,20,20,0.0,42,1,False,1,9.29929494857788,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,4,3,50,20,20,0.0,42,1,False,2,9.58695387840271,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,4,3,50,20,20,0.0,42,1,False,5,9.432255506515505,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,4,3,50,20,20,0.0,42,2,False,0,9.980069160461426,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,4,3,50,20,20,0.0,42,2,False,1,10.006375551223757,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,4,3,50,20,20,0.0,42,2,False,2,10.36758279800415,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,4,3,50,20,20,0.0,42,2,False,5,9.860814332962036,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,4,3,50,20,20,0.0,42,3,False,0,10.282022953033447,0.1537,9482.0312,2.4322,PrincipalParTree,bank.zip
2,4,3,50,20,20,0.0,42,3,False,1,10.133754014968872,0.1537,9482.0312,2.4322,PrincipalParTree,bank.zip
2,4,3,50,20,20,0.0,42,3,False,2,10.726094722747805,0.1537,9482.0312,2.4322,PrincipalParTree,bank.zip
2,4,3,50,20,20,0.0,42,3,False,5,10.527017593383787,0.1537,9482.0312,2.4322,PrincipalParTree,bank.zip
2,4,3,50,20,20,0.1,42,1,False,0,9.57428789138794,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,4,3,50,20,20,0.1,42,1,False,1,9.60010266304016,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,4,3,50,20,20,0.1,42,1,False,2,9.43695306777954,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,4,3,50,20,20,0.1,42,1,False,5,9.328643321990969,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,4,3,50,20,20,0.1,42,2,False,0,10.372623682022097,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,4,3,50,20,20,0.1,42,2,False,1,9.908297538757324,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,4,3,50,20,20,0.1,42,2,False,2,10.240518569946287,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,4,3,50,20,20,0.1,42,2,False,5,10.11682677268982,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,4,3,50,20,20,0.1,42,3,False,0,10.779282808303831,0.1537,9482.0312,2.4322,PrincipalParTree,bank.zip
2,4,3,50,20,20,0.1,42,3,False,1,10.492583751678469,0.1537,9482.0312,2.4322,PrincipalParTree,bank.zip
2,4,3,50,20,20,0.1,42,3,False,2,10.738558292388916,0.1537,9482.0312,2.4322,PrincipalParTree,bank.zip
2,4,3,50,20,20,0.1,42,3,False,5,10.519997835159302,0.1537,9482.0312,2.4322,PrincipalParTree,bank.zip
2,4,3,5,20,20,0.0,42,1,False,0,9.838746309280396,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,4,3,5,20,20,0.0,42,1,False,1,9.523898124694824,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,4,3,5,20,20,0.0,42,1,False,2,9.552062749862673,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,4,3,5,20,20,0.0,42,1,False,5,9.654038906097412,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,4,3,5,20,20,0.0,42,2,False,0,9.890763521194458,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,4,3,5,20,20,0.0,42,2,False,1,9.921993255615234,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,4,3,5,20,20,0.0,42,2,False,2,10.09018349647522,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,4,3,5,20,20,0.0,42,2,False,5,10.031045913696287,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,4,3,5,20,20,0.0,42,3,False,0,10.563879251480104,0.1537,9482.0312,2.4322,PrincipalParTree,bank.zip
2,4,3,5,20,20,0.0,42,3,False,1,10.744949102401732,0.1537,9482.0312,2.4322,PrincipalParTree,bank.zip
2,4,3,5,20,20,0.0,42,3,False,2,10.202399969100952,0.1537,9482.0312,2.4322,PrincipalParTree,bank.zip
2,4,3,5,20,20,0.0,42,3,False,5,10.753845930099487,0.1537,9482.0312,2.4322,PrincipalParTree,bank.zip
2,4,3,5,20,20,0.1,42,1,False,0,9.502357482910156,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,4,3,5,20,20,0.1,42,1,False,1,9.681228876113892,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,4,3,5,20,20,0.1,42,1,False,2,9.663645029067991,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,4,3,5,20,20,0.1,42,1,False,5,9.579734802246094,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,4,3,5,20,20,0.1,42,2,False,0,9.940674543380736,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,4,3,5,20,20,0.1,42,2,False,1,10.133178234100342,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,4,3,5,20,20,0.1,42,2,False,2,10.349597215652466,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,4,3,5,20,20,0.1,42,2,False,5,10.110734701156616,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,4,3,5,20,20,0.1,42,3,False,0,10.68346095085144,0.1537,9482.0312,2.4322,PrincipalParTree,bank.zip
2,4,3,5,20,20,0.1,42,3,False,1,10.52974772453308,0.1537,9482.0312,2.4322,PrincipalParTree,bank.zip
2,4,3,5,20,20,0.1,42,3,False,2,10.74260687828064,0.1537,9482.0312,2.4322,PrincipalParTree,bank.zip
2,4,3,5,20,20,0.1,42,3,False,5,10.50247883796692,0.1537,9482.0312,2.4322,PrincipalParTree,bank.zip
2,6,30,50,20,20,0.0,42,1,False,0,9.938498497009276,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,6,30,50,20,20,0.0,42,1,False,1,9.350603342056274,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,6,30,50,20,20,0.0,42,1,False,2,9.47479486465454,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,6,30,50,20,20,0.0,42,2,False,0,10.157551765441896,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,6,30,50,20,20,0.0,42,2,False,1,10.202095985412598,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,6,30,50,20,20,0.0,42,2,False,2,9.993836164474487,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,6,30,50,20,20,0.1,42,1,False,0,9.595452547073364,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,6,30,50,20,20,0.1,42,1,False,1,9.57786512374878,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,6,30,50,20,20,0.1,42,1,False,2,9.493561029434204,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,6,30,50,20,20,0.1,42,2,False,0,10.020185708999634,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,6,30,50,20,20,0.1,42,2,False,1,10.020822763442991,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,6,30,50,20,20,0.1,42,2,False,2,9.94644331932068,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,6,30,5,20,20,0.0,42,1,False,0,9.338886976242064,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,6,30,5,20,20,0.0,42,1,False,1,9.315568923950195,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,6,30,5,20,20,0.0,42,1,False,2,9.231968402862549,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,6,30,5,20,20,0.0,42,2,False,0,10.221923112869264,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,6,30,5,20,20,0.0,42,2,False,1,10.136300325393677,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,6,30,5,20,20,0.0,42,2,False,2,10.172551393508911,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,6,30,5,20,20,0.1,42,1,False,0,9.754408359527588,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,6,30,5,20,20,0.1,42,1,False,1,9.479119539260864,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,6,30,5,20,20,0.1,42,1,False,2,9.4321551322937,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,6,30,5,20,20,0.1,42,2,False,0,10.177070140838625,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,6,30,5,20,20,0.1,42,2,False,1,10.031972646713257,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,6,30,5,20,20,0.1,42,2,False,2,10.03016757965088,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,6,3,50,20,20,0.0,42,1,False,0,9.352219104766846,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,6,3,50,20,20,0.0,42,1,False,1,9.462061166763306,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,6,3,50,20,20,0.0,42,1,False,2,9.516879796981812,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,6,3,50,20,20,0.0,42,2,False,0,10.30359148979187,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,6,3,50,20,20,0.0,42,2,False,1,9.920075178146362,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,6,3,50,20,20,0.0,42,2,False,2,10.206546545028688,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,6,3,50,20,20,0.1,42,1,False,0,9.547699928283691,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,6,3,50,20,20,0.1,42,1,False,1,9.65742325782776,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,6,3,50,20,20,0.1,42,1,False,2,9.351979494094849,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,6,3,50,20,20,0.1,42,2,False,0,10.217078685760498,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,6,3,50,20,20,0.1,42,2,False,1,9.93692421913147,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,6,3,50,20,20,0.1,42,2,False,2,9.995130777359009,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,6,3,5,20,20,0.0,42,1,False,0,9.325981378555298,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,6,3,5,20,20,0.0,42,1,False,1,9.664798259735107,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,6,3,5,20,20,0.0,42,1,False,2,9.214282512664797,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,6,3,5,20,20,0.0,42,2,False,0,10.121350526809692,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,6,3,5,20,20,0.0,42,2,False,1,9.796990156173706,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,6,3,5,20,20,0.0,42,2,False,2,9.767547607421877,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,6,3,5,20,20,0.1,42,1,False,0,9.66526174545288,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,6,3,5,20,20,0.1,42,1,False,1,9.359803438186646,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,6,3,5,20,20,0.1,42,1,False,2,9.560057878494264,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,6,3,5,20,20,0.1,42,2,False,0,10.184652328491213,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,6,3,5,20,20,0.1,42,2,False,1,10.068197011947632,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,6,3,5,20,20,0.1,42,2,False,2,10.192919492721558,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,8,30,50,20,20,0.0,42,1,False,0,9.193970203399658,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,8,30,50,20,20,0.0,42,1,False,1,9.618444919586182,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,8,30,50,20,20,0.0,42,1,False,2,9.482878923416138,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,8,30,50,20,20,0.0,42,2,False,0,10.433822393417358,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,8,30,50,20,20,0.0,42,2,False,1,10.189460039138794,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,8,30,50,20,20,0.0,42,2,False,2,10.568627834320068,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,8,30,50,20,20,0.1,42,1,False,0,9.789273977279665,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,8,30,50,20,20,0.1,42,1,False,1,9.490039825439451,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,8,30,50,20,20,0.1,42,1,False,2,9.577267169952393,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,8,30,50,20,20,0.1,42,2,False,0,10.20646619796753,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,8,30,50,20,20,0.1,42,2,False,1,9.959709405899048,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,8,30,50,20,20,0.1,42,2,False,2,9.962165355682371,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,8,30,5,20,20,0.0,42,1,False,0,9.31026291847229,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,8,30,5,20,20,0.0,42,1,False,1,9.388103246688845,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,8,30,5,20,20,0.0,42,1,False,2,9.308263540267944,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,8,30,5,20,20,0.0,42,2,False,0,10.161640167236328,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,8,30,5,20,20,0.0,42,2,False,1,9.886249542236328,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,8,30,5,20,20,0.0,42,2,False,2,10.193249225616457,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,8,30,5,20,20,0.1,42,1,False,0,9.414862871170044,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,8,30,5,20,20,0.1,42,1,False,1,9.57746148109436,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,8,30,5,20,20,0.1,42,1,False,2,9.47721242904663,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,8,30,5,20,20,0.1,42,2,False,0,9.962443351745604,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,8,30,5,20,20,0.1,42,2,False,1,9.828230381011965,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,8,30,5,20,20,0.1,42,2,False,2,9.96845769882202,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,8,3,50,20,20,0.0,42,1,False,0,9.496375799179075,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,8,3,50,20,20,0.0,42,1,False,1,9.664016962051392,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,8,3,50,20,20,0.0,42,1,False,2,9.399042129516602,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,8,3,50,20,20,0.0,42,2,False,0,10.355628728866575,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,8,3,50,20,20,0.0,42,2,False,1,9.802406549453735,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,8,3,50,20,20,0.0,42,2,False,2,10.049152851104736,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,8,3,50,20,20,0.1,42,1,False,0,9.476051807403564,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,8,3,50,20,20,0.1,42,1,False,1,9.508966207504272,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,8,3,50,20,20,0.1,42,1,False,2,9.568738222122192,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,8,3,50,20,20,0.1,42,2,False,0,10.24355673789978,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,8,3,50,20,20,0.1,42,2,False,1,9.736562252044678,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,8,3,50,20,20,0.1,42,2,False,2,10.107667922973633,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,8,3,5,20,20,0.0,42,1,False,0,9.602856159210203,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,8,3,5,20,20,0.0,42,1,False,1,9.496833086013794,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,8,3,5,20,20,0.0,42,1,False,2,9.438730239868164,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,8,3,5,20,20,0.0,42,2,False,0,9.96550989151001,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,8,3,5,20,20,0.0,42,2,False,1,10.141978979110718,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,8,3,5,20,20,0.0,42,2,False,2,10.003230333328249,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,8,3,5,20,20,0.1,42,1,False,0,9.272729635238647,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,8,3,5,20,20,0.1,42,1,False,1,9.481146812438965,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,8,3,5,20,20,0.1,42,1,False,2,9.631388664245604,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,8,3,5,20,20,0.1,42,2,False,0,10.076881408691406,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,8,3,5,20,20,0.1,42,2,False,1,9.967936992645264,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
2,8,3,5,20,20,0.1,42,2,False,2,10.196133375167848,0.151,9515.3546,2.2095,PrincipalParTree,bank.zip
3,10,30,50,20,20,0.0,42,1,False,0,13.514612674713137,0.1493,11474.4532,2.6972,PrincipalParTree,bank.zip
3,10,30,50,20,20,0.0,42,1,False,1,13.608770370483398,0.1493,11474.4532,2.6972,PrincipalParTree,bank.zip
3,10,30,50,20,20,0.0,42,1,False,2,13.506680727005005,0.1493,11474.4532,2.6972,PrincipalParTree,bank.zip
3,10,30,50,20,20,0.0,42,2,False,0,14.43744134902954,0.1396,5980.7251,3.0044,PrincipalParTree,bank.zip
3,10,30,50,20,20,0.0,42,2,False,1,14.492634296417236,0.1396,5980.7251,3.0044,PrincipalParTree,bank.zip
3,10,30,50,20,20,0.0,42,2,False,2,14.268068075180054,0.1396,5980.7251,3.0044,PrincipalParTree,bank.zip
3,10,30,50,20,20,0.1,42,1,False,0,13.523032188415527,0.1493,11474.4532,2.6972,PrincipalParTree,bank.zip
3,10,30,50,20,20,0.1,42,1,False,1,13.53176212310791,0.1493,11474.4532,2.6972,PrincipalParTree,bank.zip
3,10,30,50,20,20,0.1,42,1,False,2,13.469659090042114,0.1493,11474.4532,2.6972,PrincipalParTree,bank.zip
3,10,30,50,20,20,0.1,42,2,False,0,14.232426643371582,0.1396,5980.7251,3.0044,PrincipalParTree,bank.zip
3,10,30,50,20,20,0.1,42,2,False,1,14.153665781021118,0.1396,5980.7251,3.0044,PrincipalParTree,bank.zip
3,10,30,50,20,20,0.1,42,2,False,2,14.009979009628296,0.1396,5980.7251,3.0044,PrincipalParTree,bank.zip
3,10,30,5,20,20,0.0,42,1,False,0,13.055979490280151,0.1493,11474.4532,2.6972,PrincipalParTree,bank.zip
3,10,30,5,20,20,0.0,42,1,False,1,13.768516778945925,0.1493,11474.4532,2.6972,PrincipalParTree,bank.zip
3,10,30,5,20,20,0.0,42,1,False,2,13.22503662109375,0.1493,11474.4532,2.6972,PrincipalParTree,bank.zip
3,10,30,5,20,20,0.0,42,2,False,0,14.23179292678833,0.1396,5980.7251,3.0044,PrincipalParTree,bank.zip
3,10,30,5,20,20,0.0,42,2,False,1,14.540670156478882,0.1396,5980.7251,3.0044,PrincipalParTree,bank.zip
3,10,30,5,20,20,0.0,42,2,False,2,14.27453327178955,0.1396,5980.7251,3.0044,PrincipalParTree,bank.zip
3,10,30,5,20,20,0.1,42,1,False,0,13.45169472694397,0.1493,11474.4532,2.6972,PrincipalParTree,bank.zip
3,10,30,5,20,20,0.1,42,1,False,1,13.38454246520996,0.1493,11474.4532,2.6972,PrincipalParTree,bank.zip
3,10,30,5,20,20,0.1,42,1,False,2,13.691500902175903,0.1493,11474.4532,2.6972,PrincipalParTree,bank.zip
3,10,30,5,20,20,0.1,42,2,False,0,14.475775241851808,0.1396,5980.7251,3.0044,PrincipalParTree,bank.zip
3,10,30,5,20,20,0.1,42,2,False,1,14.54992938041687,0.1396,5980.7251,3.0044,PrincipalParTree,bank.zip
3,10,30,5,20,20,0.1,42,2,False,2,14.179838180541992,0.1396,5980.7251,3.0044,PrincipalParTree,bank.zip
3,10,3,50,20,20,0.0,42,1,False,0,13.3918719291687,0.1493,11474.4532,2.6972,PrincipalParTree,bank.zip
3,10,3,50,20,20,0.0,42,1,False,1,13.460668802261353,0.1493,11474.4532,2.6972,PrincipalParTree,bank.zip
3,10,3,50,20,20,0.0,42,1,False,2,13.75389289855957,0.1493,11474.4532,2.6972,PrincipalParTree,bank.zip
3,10,3,50,20,20,0.0,42,2,False,0,14.139901399612429,0.1396,5980.7251,3.0044,PrincipalParTree,bank.zip
3,10,3,50,20,20,0.0,42,2,False,1,14.105073690414429,0.1396,5980.7251,3.0044,PrincipalParTree,bank.zip
3,10,3,50,20,20,0.0,42,2,False,2,14.141412258148192,0.1396,5980.7251,3.0044,PrincipalParTree,bank.zip
3,10,3,50,20,20,0.1,42,1,False,0,13.44922685623169,0.1493,11474.4532,2.6972,PrincipalParTree,bank.zip
