n_clusters,labels_as_tree_leaves,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,criterion,splitter,min_samples_split,min_samples_leaf,min_weight_fraction_leaf,max_features,max_leaf_nodes,min_impurity_decrease,class_weight,ccp_alpha,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,1000.0,100,0.5093648433685303,0.0476,30.8856,2.961,0.5411,0.1224,0.1797,0.1554,0.1597,0.2752,0.1125,0.1597,0.427,kmeans+dt,ionosphere_y.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,1000.0,20,0.6478719711303711,0.0476,30.8856,2.961,0.5411,0.1224,0.1797,0.1554,0.1597,0.2752,0.1125,0.1597,0.427,kmeans+dt,ionosphere_y.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,100.0,100,0.4549484252929687,0.0572,34.6133,2.6301,0.5299,0.0991,0.1314,0.1139,0.1185,0.2013,0.084,0.1185,0.4168,kmeans+dt,ionosphere_y.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,100.0,20,0.2719616889953613,0.0476,30.8856,2.961,0.5411,0.1224,0.1797,0.1554,0.1597,0.2752,0.1125,0.1597,0.427,kmeans+dt,ionosphere_y.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,20.0,100,0.5675556659698486,0.0399,32.6699,3.3086,0.5263,0.0931,0.1305,0.1122,0.1168,0.1999,0.0825,0.1168,0.4082,kmeans+dt,ionosphere_y.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,20.0,20,0.6625664234161377,0.0399,32.6699,3.3086,0.5263,0.0931,0.1305,0.1122,0.1168,0.1999,0.0825,0.1168,0.4082,kmeans+dt,ionosphere_y.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,inf,100,0.6277985572814941,0.0476,30.8856,2.961,0.5411,0.1224,0.1797,0.1554,0.1597,0.2752,0.1125,0.1597,0.427,kmeans+dt,ionosphere_y.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,inf,20,0.6533598899841309,0.0476,30.8856,2.961,0.5411,0.1224,0.1797,0.1554,0.1597,0.2752,0.1125,0.1597,0.427,kmeans+dt,ionosphere_y.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,1000.0,100,0.6366767883300781,0.087,27.4544,2.6135,0.5394,0.1223,0.23,0.1765,0.1833,0.3523,0.1238,0.1833,0.4129,kmeans+dt,ionosphere_y.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,1000.0,20,0.6044588088989258,0.087,27.4544,2.6135,0.5394,0.1223,0.23,0.1765,0.1833,0.3523,0.1238,0.1833,0.4129,kmeans+dt,ionosphere_y.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,100.0,100,0.5521247386932373,0.184,31.2969,2.3031,0.5521,0.1411,0.2006,0.1587,0.1658,0.3073,0.1135,0.1658,0.4518,kmeans+dt,ionosphere_y.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,100.0,20,0.601158857345581,0.087,27.4544,2.6135,0.5394,0.1223,0.23,0.1765,0.1833,0.3523,0.1238,0.1833,0.4129,kmeans+dt,ionosphere_y.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,20.0,100,0.5418438911437988,0.2075,31.9078,2.3891,0.5744,0.1852,0.2198,0.1726,0.1795,0.3368,0.1224,0.1795,0.48,kmeans+dt,ionosphere_y.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,20.0,20,0.550628662109375,0.2075,31.9078,2.3891,0.5744,0.1852,0.2198,0.1726,0.1795,0.3368,0.1224,0.1795,0.48,kmeans+dt,ionosphere_y.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,inf,100,0.6565024852752686,0.087,27.4544,2.6135,0.5394,0.1223,0.23,0.1765,0.1833,0.3523,0.1238,0.1833,0.4129,kmeans+dt,ionosphere_y.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,inf,20,0.6588921546936035,0.087,27.4544,2.6135,0.5394,0.1223,0.23,0.1765,0.1833,0.3523,0.1238,0.1833,0.4129,kmeans+dt,ionosphere_y.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,1000.0,100,0.4865305423736572,0.0476,30.8856,2.961,0.5411,0.1224,0.1797,0.1554,0.1597,0.2752,0.1125,0.1597,0.427,kmeans+dt,ionosphere_y.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,1000.0,20,0.5669589042663574,0.0476,30.8856,2.961,0.5411,0.1224,0.1797,0.1554,0.1597,0.2752,0.1125,0.1597,0.427,kmeans+dt,ionosphere_y.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,100.0,100,0.5328078269958496,0.0572,34.6133,2.6301,0.5299,0.0991,0.1314,0.1139,0.1185,0.2013,0.084,0.1185,0.4168,kmeans+dt,ionosphere_y.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,100.0,20,0.5632569789886475,0.0476,30.8856,2.961,0.5411,0.1224,0.1797,0.1554,0.1597,0.2752,0.1125,0.1597,0.427,kmeans+dt,ionosphere_y.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,20.0,100,0.5401043891906738,0.0399,32.6699,3.3086,0.5263,0.0931,0.1305,0.1122,0.1168,0.1999,0.0825,0.1168,0.4082,kmeans+dt,ionosphere_y.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,20.0,20,0.5497405529022217,0.0399,32.6699,3.3086,0.5263,0.0931,0.1305,0.1122,0.1168,0.1999,0.0825,0.1168,0.4082,kmeans+dt,ionosphere_y.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,inf,100,0.5444796085357666,0.0476,30.8856,2.961,0.5411,0.1224,0.1797,0.1554,0.1597,0.2752,0.1125,0.1597,0.427,kmeans+dt,ionosphere_y.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,inf,20,0.641793966293335,0.0476,30.8856,2.961,0.5411,0.1224,0.1797,0.1554,0.1597,0.2752,0.1125,0.1597,0.427,kmeans+dt,ionosphere_y.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,1000.0,100,0.5109043121337891,0.087,27.4544,2.6135,0.5394,0.1223,0.23,0.1765,0.1833,0.3523,0.1238,0.1833,0.4129,kmeans+dt,ionosphere_y.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,1000.0,20,0.6273806095123291,0.087,27.4544,2.6135,0.5394,0.1223,0.23,0.1765,0.1833,0.3523,0.1238,0.1833,0.4129,kmeans+dt,ionosphere_y.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,100.0,100,0.5207703113555908,0.184,31.2969,2.3031,0.5521,0.1411,0.2006,0.1587,0.1658,0.3073,0.1135,0.1658,0.4518,kmeans+dt,ionosphere_y.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,100.0,20,0.448275089263916,0.087,27.4544,2.6135,0.5394,0.1223,0.23,0.1765,0.1833,0.3523,0.1238,0.1833,0.4129,kmeans+dt,ionosphere_y.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,20.0,100,0.6122481822967529,0.2075,31.9078,2.3891,0.5744,0.1852,0.2198,0.1726,0.1795,0.3368,0.1224,0.1795,0.48,kmeans+dt,ionosphere_y.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,20.0,20,0.5821762084960938,0.2075,31.9078,2.3891,0.5744,0.1852,0.2198,0.1726,0.1795,0.3368,0.1224,0.1795,0.48,kmeans+dt,ionosphere_y.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,inf,100,0.4984540939331054,0.087,27.4544,2.6135,0.5394,0.1223,0.23,0.1765,0.1833,0.3523,0.1238,0.1833,0.4129,kmeans+dt,ionosphere_y.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,inf,20,0.6239147186279297,0.087,27.4544,2.6135,0.5394,0.1223,0.23,0.1765,0.1833,0.3523,0.1238,0.1833,0.4129,kmeans+dt,ionosphere_y.zip-8_True_k
8,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,1000.0,100,0.571974515914917,0.0476,30.8856,2.961,0.5411,0.1224,0.1797,0.1554,0.1597,0.2752,0.1125,0.1597,0.427,kmeans+dt,ionosphere_y.zip-8_True_k
8,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,1000.0,20,0.4282472133636474,0.0476,30.8856,2.961,0.5411,0.1224,0.1797,0.1554,0.1597,0.2752,0.1125,0.1597,0.427,kmeans+dt,ionosphere_y.zip-8_True_k
8,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,100.0,100,0.5801045894622803,0.0572,34.6133,2.6301,0.5299,0.0991,0.1314,0.1139,0.1185,0.2013,0.084,0.1185,0.4168,kmeans+dt,ionosphere_y.zip-8_True_k
8,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,100.0,20,0.5212879180908203,0.0476,30.8856,2.961,0.5411,0.1224,0.1797,0.1554,0.1597,0.2752,0.1125,0.1597,0.427,kmeans+dt,ionosphere_y.zip-8_True_k
8,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,20.0,100,0.6332242488861084,0.0399,32.6699,3.3086,0.5263,0.0931,0.1305,0.1122,0.1168,0.1999,0.0825,0.1168,0.4082,kmeans+dt,ionosphere_y.zip-8_True_k
8,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,20.0,20,0.5858759880065918,0.0399,32.6699,3.3086,0.5263,0.0931,0.1305,0.1122,0.1168,0.1999,0.0825,0.1168,0.4082,kmeans+dt,ionosphere_y.zip-8_True_k
8,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,inf,100,0.4612643718719482,0.0476,30.8856,2.961,0.5411,0.1224,0.1797,0.1554,0.1597,0.2752,0.1125,0.1597,0.427,kmeans+dt,ionosphere_y.zip-8_True_k
8,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,inf,20,0.677196741104126,0.0476,30.8856,2.961,0.5411,0.1224,0.1797,0.1554,0.1597,0.2752,0.1125,0.1597,0.427,kmeans+dt,ionosphere_y.zip-8_True_k
8,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,1000.0,100,0.5714459419250488,0.087,27.4544,2.6135,0.5394,0.1223,0.23,0.1765,0.1833,0.3523,0.1238,0.1833,0.4129,kmeans+dt,ionosphere_y.zip-8_True_k
8,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,1000.0,20,0.5006227493286133,0.087,27.4544,2.6135,0.5394,0.1223,0.23,0.1765,0.1833,0.3523,0.1238,0.1833,0.4129,kmeans+dt,ionosphere_y.zip-8_True_k
8,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,100.0,100,0.583228588104248,0.184,31.2969,2.3031,0.5521,0.1411,0.2006,0.1587,0.1658,0.3073,0.1135,0.1658,0.4518,kmeans+dt,ionosphere_y.zip-8_True_k
