n_clusters,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,max_nbr_values,max_nbr_values_cat,alg,dataset
10,k-means++,11,100,0.0001,False,42,True,lloyd,0.0334463119506835,0.7713,47384.9242,0.422,0.9887,0.9509,2.0553,0.9716,0.9718,0.9956,0.949,0.9718,0.9582,,,skl_kmeans,2d-10c_y.zip-10_k
10,k-means++,11,100,0.0001,False,42,True,lloyd,0.0287919044494628,0.7713,47384.9242,0.422,0.9887,0.9509,2.0553,0.9716,0.9718,0.9956,0.949,0.9718,0.9582,1000.0,20.0,skl_kmeans,2d-10c_y.zip-10_k
10,k-means++,11,100,0.0001,False,42,True,lloyd,0.0296974182128906,0.7713,47384.9242,0.422,0.9887,0.9509,2.0553,0.9716,0.9718,0.9956,0.949,0.9718,0.9582,100.0,20.0,skl_kmeans,2d-10c_y.zip-10_k
10,k-means++,11,100,0.0001,False,42,True,lloyd,0.0292212963104248,0.7713,47384.9242,0.422,0.9887,0.9509,2.0553,0.9716,0.9718,0.9956,0.949,0.9718,0.9582,inf,20.0,skl_kmeans,2d-10c_y.zip-10_k
10,k-means++,11,300,0.0001,False,42,True,lloyd,0.0747385025024414,0.7713,47384.9242,0.422,0.9887,0.9509,2.0553,0.9716,0.9718,0.9956,0.949,0.9718,0.9582,,,skl_kmeans,2d-10c_y.zip-10_k
10,k-means++,11,300,0.0001,False,42,True,lloyd,0.0296146869659423,0.7713,47384.9242,0.422,0.9887,0.9509,2.0553,0.9716,0.9718,0.9956,0.949,0.9718,0.9582,1000.0,20.0,skl_kmeans,2d-10c_y.zip-10_k
10,k-means++,11,300,0.0001,False,42,True,lloyd,0.0294139385223388,0.7713,47384.9242,0.422,0.9887,0.9509,2.0553,0.9716,0.9718,0.9956,0.949,0.9718,0.9582,100.0,20.0,skl_kmeans,2d-10c_y.zip-10_k
10,k-means++,11,300,0.0001,False,42,True,lloyd,0.0289790630340576,0.7713,47384.9242,0.422,0.9887,0.9509,2.0553,0.9716,0.9718,0.9956,0.949,0.9718,0.9582,inf,20.0,skl_kmeans,2d-10c_y.zip-10_k
10,k-means++,11,500,0.0001,False,42,True,lloyd,0.0311415195465087,0.7713,47384.9242,0.422,0.9887,0.9509,2.0553,0.9716,0.9718,0.9956,0.949,0.9718,0.9582,,,skl_kmeans,2d-10c_y.zip-10_k
10,k-means++,11,500,0.0001,False,42,True,lloyd,0.0290634632110595,0.7713,47384.9242,0.422,0.9887,0.9509,2.0553,0.9716,0.9718,0.9956,0.949,0.9718,0.9582,1000.0,20.0,skl_kmeans,2d-10c_y.zip-10_k
10,k-means++,11,500,0.0001,False,42,True,lloyd,0.0289587974548339,0.7713,47384.9242,0.422,0.9887,0.9509,2.0553,0.9716,0.9718,0.9956,0.949,0.9718,0.9582,100.0,20.0,skl_kmeans,2d-10c_y.zip-10_k
10,k-means++,11,500,0.0001,False,42,True,lloyd,0.0288434028625488,0.7713,47384.9242,0.422,0.9887,0.9509,2.0553,0.9716,0.9718,0.9956,0.949,0.9718,0.9582,inf,20.0,skl_kmeans,2d-10c_y.zip-10_k
10,k-means++,11,100,0.0001,False,42,True,lloyd,0.0287919044494628,0.7713,47384.9242,0.422,0.9887,0.9509,2.0553,0.9716,0.9718,0.9956,0.949,0.9718,0.9582,1000.0,20.0,skl_kmeans,2d-10c_y.zip-10_k
10,k-means++,11,100,0.0001,False,42,True,lloyd,0.0296974182128906,0.7713,47384.9242,0.422,0.9887,0.9509,2.0553,0.9716,0.9718,0.9956,0.949,0.9718,0.9582,100.0,20.0,skl_kmeans,2d-10c_y.zip-10_k
10,k-means++,11,100,0.0001,False,42,True,lloyd,0.0292212963104248,0.7713,47384.9242,0.422,0.9887,0.9509,2.0553,0.9716,0.9718,0.9956,0.949,0.9718,0.9582,inf,20.0,skl_kmeans,2d-10c_y.zip-10_k
10,k-means++,11,300,0.0001,False,42,True,lloyd,0.0296146869659423,0.7713,47384.9242,0.422,0.9887,0.9509,2.0553,0.9716,0.9718,0.9956,0.949,0.9718,0.9582,1000.0,20.0,skl_kmeans,2d-10c_y.zip-10_k
10,k-means++,11,300,0.0001,False,42,True,lloyd,0.0294139385223388,0.7713,47384.9242,0.422,0.9887,0.9509,2.0553,0.9716,0.9718,0.9956,0.949,0.9718,0.9582,100.0,20.0,skl_kmeans,2d-10c_y.zip-10_k
10,k-means++,11,300,0.0001,False,42,True,lloyd,0.0289790630340576,0.7713,47384.9242,0.422,0.9887,0.9509,2.0553,0.9716,0.9718,0.9956,0.949,0.9718,0.9582,inf,20.0,skl_kmeans,2d-10c_y.zip-10_k
10,k-means++,11,500,0.0001,False,42,True,lloyd,0.0290634632110595,0.7713,47384.9242,0.422,0.9887,0.9509,2.0553,0.9716,0.9718,0.9956,0.949,0.9718,0.9582,1000.0,20.0,skl_kmeans,2d-10c_y.zip-10_k
10,k-means++,11,500,0.0001,False,42,True,lloyd,0.0289587974548339,0.7713,47384.9242,0.422,0.9887,0.9509,2.0553,0.9716,0.9718,0.9956,0.949,0.9718,0.9582,100.0,20.0,skl_kmeans,2d-10c_y.zip-10_k
10,k-means++,11,500,0.0001,False,42,True,lloyd,0.0288434028625488,0.7713,47384.9242,0.422,0.9887,0.9509,2.0553,0.9716,0.9718,0.9956,0.949,0.9718,0.9582,inf,20.0,skl_kmeans,2d-10c_y.zip-10_k
