max_depth,max_nbr_clusters,min_samples_leaf,min_samples_split,max_nbr_values,max_nbr_values_cat,bic_eps,random_state,metric_con,metric_cat,time,silhouette,calinski_harabasz,davies_bouldin,alg,dataset
12,6,3,5,1000.0,100.0,0.1,42,cos,jaccard,210.8347427845001,-0.0096,229.8914,4.3365,CenterParTree2,wine.zip
12,6,3,5,1000.0,100.0,0.2,42,cos,jaccard,178.24219584465027,0.0576,581.542,2.6584,CenterParTree2,wine.zip
12,6,3,5,1000.0,20.0,0.1,42,cos,jaccard,184.56575512886047,-0.1571,30.5525,0.9732,CenterParTree2,wine.zip
12,6,3,5,1000.0,20.0,0.2,42,cos,jaccard,184.4791271686554,0.1277,8.9953,0.5059,CenterParTree2,wine.zip
12,6,3,5,1000.0,inf,0.0,42,cos,jaccard,19.540154457092285,0.0188,468.1347,6.9995,CenterParTree2,wine.zip
12,6,3,5,1000.0,inf,0.1,42,cos,jaccard,18.811260223388672,0.0188,468.1347,6.9995,CenterParTree2,wine.zip
12,6,3,5,1000.0,inf,0.2,42,cos,jaccard,18.807982921600345,0.0188,468.1347,6.9995,CenterParTree2,wine.zip
12,6,3,5,100.0,100.0,0.0,42,cos,jaccard,4.744793653488159,0.0188,468.1347,6.9995,CenterParTree2,wine.zip
12,6,3,5,100.0,100.0,0.1,42,cos,jaccard,5.0302019119262695,0.0188,468.1347,6.9995,CenterParTree2,wine.zip
12,6,3,5,100.0,100.0,0.2,42,cos,jaccard,4.764588117599487,0.0188,468.1347,6.9995,CenterParTree2,wine.zip
12,6,3,5,100.0,20.0,0.1,42,cos,jaccard,52.1989803314209,0.1411,9.1331,0.5014,CenterParTree2,wine.zip
12,6,3,5,100.0,20.0,0.2,42,cos,jaccard,51.37434220314026,0.1263,9.6125,0.5142,CenterParTree2,wine.zip
12,6,3,5,100.0,inf,0.0,42,cos,jaccard,4.716820478439331,0.0188,468.1347,6.9995,CenterParTree2,wine.zip
12,6,3,5,100.0,inf,0.1,42,cos,jaccard,4.989263534545898,0.0188,468.1347,6.9995,CenterParTree2,wine.zip
12,6,3,5,100.0,inf,0.2,42,cos,jaccard,4.691739559173584,0.0188,468.1347,6.9995,CenterParTree2,wine.zip
12,6,3,5,inf,100.0,0.0,42,cos,jaccard,200.5646049976349,0.0811,577.5343,2.349,CenterParTree2,wine.zip
12,6,3,5,inf,100.0,0.1,42,cos,jaccard,181.88966393470764,0.0634,474.7228,1.7058,CenterParTree2,wine.zip
12,6,3,5,inf,100.0,0.2,42,cos,jaccard,193.44505381584167,-0.116,289.9194,1.5099,CenterParTree2,wine.zip
12,6,3,5,inf,20.0,0.1,42,cos,jaccard,183.7997982501984,-0.1194,11.2775,0.9064,CenterParTree2,wine.zip
12,6,3,5,inf,20.0,0.2,42,cos,jaccard,183.0319266319275,-0.0711,112.4623,1.6557,CenterParTree2,wine.zip
12,6,3,5,inf,inf,0.0,42,cos,jaccard,19.169883966445923,0.0188,468.1347,6.9995,CenterParTree2,wine.zip
12,6,3,5,inf,inf,0.1,42,cos,jaccard,18.822032690048218,0.0188,468.1347,6.9995,CenterParTree2,wine.zip
12,6,3,5,inf,inf,0.2,42,cos,jaccard,18.864607334136963,0.0188,468.1347,6.9995,CenterParTree2,wine.zip
12,8,30,50,1000.0,100.0,0.1,42,cos,jaccard,272.85842728614807,-0.0456,225.2254,5.6006,CenterParTree2,wine.zip
12,8,30,50,1000.0,100.0,0.2,42,cos,jaccard,247.5799114704132,-0.0167,386.8035,3.2993,CenterParTree2,wine.zip
12,8,30,50,1000.0,20.0,0.1,42,cos,jaccard,256.4345443248749,-0.1627,96.6252,0.9763,CenterParTree2,wine.zip
12,8,30,50,1000.0,20.0,0.2,42,cos,jaccard,258.39562487602234,-0.0091,86.1334,0.8994,CenterParTree2,wine.zip
12,8,30,50,1000.0,inf,0.0,42,cos,jaccard,24.34973692893982,0.0131,402.7038,6.8216,CenterParTree2,wine.zip
12,8,30,50,1000.0,inf,0.1,42,cos,jaccard,24.78692960739136,0.0131,402.7038,6.8216,CenterParTree2,wine.zip
12,8,30,50,1000.0,inf,0.2,42,cos,jaccard,24.505216360092163,0.0131,402.7038,6.8216,CenterParTree2,wine.zip
12,8,30,50,100.0,100.0,0.0,42,cos,jaccard,6.699655771255493,0.0156,404.9029,6.2393,CenterParTree2,wine.zip
12,8,30,50,100.0,100.0,0.1,42,cos,jaccard,6.548634052276611,0.0156,404.9029,6.2393,CenterParTree2,wine.zip
12,8,30,50,100.0,100.0,0.2,42,cos,jaccard,6.677203416824341,0.0156,404.9029,6.2393,CenterParTree2,wine.zip
12,8,30,50,100.0,inf,0.0,42,cos,jaccard,6.693556308746338,0.0156,404.9029,6.2393,CenterParTree2,wine.zip
12,8,30,50,100.0,inf,0.1,42,cos,jaccard,6.590198040008545,0.0156,404.9029,6.2393,CenterParTree2,wine.zip
12,8,30,50,100.0,inf,0.2,42,cos,jaccard,6.685410261154175,0.0156,404.9029,6.2393,CenterParTree2,wine.zip
12,8,30,50,inf,100.0,0.0,42,cos,jaccard,117.02726125717165,0.2027,349.3019,1.3891,CenterParTree2,wine.zip
12,8,30,50,inf,100.0,0.1,42,cos,jaccard,254.0912184715271,-0.1032,76.4504,4.2453,CenterParTree2,wine.zip
12,8,30,50,inf,100.0,0.2,42,cos,jaccard,257.48127698898315,-0.0503,111.8276,1.3277,CenterParTree2,wine.zip
12,8,30,50,inf,20.0,0.1,42,cos,jaccard,264.751770734787,0.0092,165.6132,1.3023,CenterParTree2,wine.zip
12,8,30,50,inf,20.0,0.2,42,cos,jaccard,258.7016866207123,-0.1352,6.3662,0.7447,CenterParTree2,wine.zip
12,8,30,50,inf,inf,0.0,42,cos,jaccard,24.805458784103397,0.0131,402.7038,6.8216,CenterParTree2,wine.zip
12,8,30,50,inf,inf,0.1,42,cos,jaccard,24.908461093902588,0.0131,402.7038,6.8216,CenterParTree2,wine.zip
12,8,30,50,inf,inf,0.2,42,cos,jaccard,24.986117362976078,0.0131,402.7038,6.8216,CenterParTree2,wine.zip
12,8,30,5,1000.0,100.0,0.0,42,cos,jaccard,72.89834189414978,0.7511,28.1353,0.178,CenterParTree2,wine.zip
12,8,30,5,1000.0,100.0,0.1,42,cos,jaccard,294.8509304523468,-0.0921,185.0186,2.457,CenterParTree2,wine.zip
12,8,30,5,1000.0,100.0,0.2,42,cos,jaccard,305.74225759506226,0.0062,241.6187,3.1724,CenterParTree2,wine.zip
12,8,30,5,1000.0,20.0,0.1,42,cos,jaccard,258.9386794567108,-0.0851,63.4542,0.9826,CenterParTree2,wine.zip
12,8,30,5,1000.0,20.0,0.2,42,cos,jaccard,255.03001189231875,-0.1358,64.8103,0.9512,CenterParTree2,wine.zip
12,8,30,5,1000.0,inf,0.0,42,cos,jaccard,25.488487243652344,0.0131,402.7038,6.8216,CenterParTree2,wine.zip
12,8,30,5,1000.0,inf,0.1,42,cos,jaccard,24.945701122283936,0.0131,402.7038,6.8216,CenterParTree2,wine.zip
12,8,30,5,1000.0,inf,0.2,42,cos,jaccard,25.071481704711918,0.0131,402.7038,6.8216,CenterParTree2,wine.zip
12,8,30,5,100.0,100.0,0.0,42,cos,jaccard,6.422451734542847,0.0156,404.9029,6.2393,CenterParTree2,wine.zip
12,8,30,5,100.0,100.0,0.1,42,cos,jaccard,6.716243505477905,0.0156,404.9029,6.2393,CenterParTree2,wine.zip
12,8,30,5,100.0,100.0,0.2,42,cos,jaccard,6.546950340270996,0.0156,404.9029,6.2393,CenterParTree2,wine.zip
12,8,30,5,100.0,20.0,0.1,42,cos,jaccard,71.63205313682556,0.1261,10.5909,0.4589,CenterParTree2,wine.zip
12,8,30,5,100.0,inf,0.0,42,cos,jaccard,6.5427868366241455,0.0156,404.9029,6.2393,CenterParTree2,wine.zip
12,8,30,5,100.0,inf,0.1,42,cos,jaccard,6.68434476852417,0.0156,404.9029,6.2393,CenterParTree2,wine.zip
12,8,30,5,100.0,inf,0.2,42,cos,jaccard,6.627721071243286,0.0156,404.9029,6.2393,CenterParTree2,wine.zip
12,8,30,5,inf,100.0,0.1,42,cos,jaccard,263.5053579807281,-0.0641,103.622,7.4917,CenterParTree2,wine.zip
12,8,30,5,inf,100.0,0.2,42,cos,jaccard,254.7643682956696,0.0187,194.3173,1.6346,CenterParTree2,wine.zip
12,8,30,5,inf,20.0,0.2,42,cos,jaccard,257.75600504875183,0.0284,6.3512,0.6413,CenterParTree2,wine.zip
12,8,30,5,inf,inf,0.0,42,cos,jaccard,24.581531524658203,0.0131,402.7038,6.8216,CenterParTree2,wine.zip
12,8,30,5,inf,inf,0.1,42,cos,jaccard,24.967957258224487,0.0131,402.7038,6.8216,CenterParTree2,wine.zip
12,8,30,5,inf,inf,0.2,42,cos,jaccard,24.897350311279297,0.0131,402.7038,6.8216,CenterParTree2,wine.zip
12,8,3,50,1000.0,100.0,0.0,42,cos,jaccard,118.90870237350464,0.092,420.829,1.641,CenterParTree2,wine.zip
12,8,3,50,1000.0,100.0,0.1,42,cos,jaccard,221.5022737979889,0.0536,421.9473,2.6308,CenterParTree2,wine.zip
12,8,3,50,1000.0,100.0,0.2,42,cos,jaccard,253.38947224617004,-0.0458,140.1289,1.155,CenterParTree2,wine.zip
12,8,3,50,1000.0,20.0,0.1,42,cos,jaccard,255.269553899765,-0.165,67.5295,0.9107,CenterParTree2,wine.zip
12,8,3,50,1000.0,20.0,0.2,42,cos,jaccard,255.5452070236206,-0.1035,144.8808,1.1301,CenterParTree2,wine.zip
12,8,3,50,1000.0,inf,0.0,42,cos,jaccard,25.42823076248169,0.0131,402.7038,6.8216,CenterParTree2,wine.zip
12,8,3,50,1000.0,inf,0.1,42,cos,jaccard,24.920332431793213,0.0131,402.7038,6.8216,CenterParTree2,wine.zip
12,8,3,50,1000.0,inf,0.2,42,cos,jaccard,25.20885682106018,0.0131,402.7038,6.8216,CenterParTree2,wine.zip
12,8,3,50,100.0,100.0,0.0,42,cos,jaccard,6.706688642501831,0.0156,404.9029,6.2393,CenterParTree2,wine.zip
12,8,3,50,100.0,100.0,0.1,42,cos,jaccard,6.453985929489136,0.0156,404.9029,6.2393,CenterParTree2,wine.zip
12,8,3,50,100.0,100.0,0.2,42,cos,jaccard,6.620527744293213,0.0156,404.9029,6.2393,CenterParTree2,wine.zip
12,8,3,50,100.0,20.0,0.1,42,cos,jaccard,70.64789319038391,0.114,10.4723,0.4623,CenterParTree2,wine.zip
12,8,3,50,100.0,20.0,0.2,42,cos,jaccard,71.78016352653503,0.114,10.4723,0.4623,CenterParTree2,wine.zip
12,8,3,50,100.0,inf,0.0,42,cos,jaccard,6.604328155517578,0.0156,404.9029,6.2393,CenterParTree2,wine.zip
12,8,3,50,100.0,inf,0.1,42,cos,jaccard,6.555291175842285,0.0156,404.9029,6.2393,CenterParTree2,wine.zip
12,8,3,50,100.0,inf,0.2,42,cos,jaccard,6.743465423583984,0.0156,404.9029,6.2393,CenterParTree2,wine.zip
12,8,3,50,inf,100.0,0.1,42,cos,jaccard,221.31219148635864,-0.0878,355.3105,3.3263,CenterParTree2,wine.zip
12,8,3,50,inf,100.0,0.2,42,cos,jaccard,260.351548910141,0.0308,396.3657,2.0041,CenterParTree2,wine.zip
12,8,3,50,inf,20.0,0.1,42,cos,jaccard,255.00429463386536,-0.1717,82.4883,1.5034,CenterParTree2,wine.zip
12,8,3,50,inf,20.0,0.2,42,cos,jaccard,255.8145122528076,-0.0731,19.8069,0.916,CenterParTree2,wine.zip
12,8,3,50,inf,inf,0.0,42,cos,jaccard,25.13194704055786,0.0131,402.7038,6.8216,CenterParTree2,wine.zip
12,8,3,50,inf,inf,0.1,42,cos,jaccard,25.348737001419067,0.0131,402.7038,6.8216,CenterParTree2,wine.zip
12,8,3,50,inf,inf,0.2,42,cos,jaccard,25.092161178588867,0.0131,402.7038,6.8216,CenterParTree2,wine.zip
12,8,3,5,1000.0,100.0,0.1,42,cos,jaccard,300.9217755794525,-0.0508,219.567,4.8682,CenterParTree2,wine.zip
12,8,3,5,1000.0,100.0,0.2,42,cos,jaccard,261.3232197761536,-0.0542,218.152,1.5032,CenterParTree2,wine.zip
12,8,3,5,1000.0,20.0,0.2,42,cos,jaccard,255.2835211753845,0.0329,71.6306,1.2356,CenterParTree2,wine.zip
12,8,3,5,1000.0,inf,0.0,42,cos,jaccard,25.501850366592407,0.0131,402.7038,6.8216,CenterParTree2,wine.zip
12,8,3,5,1000.0,inf,0.1,42,cos,jaccard,25.261132955551147,0.0131,402.7038,6.8216,CenterParTree2,wine.zip
12,8,3,5,1000.0,inf,0.2,42,cos,jaccard,25.72861266136169,0.0131,402.7038,6.8216,CenterParTree2,wine.zip
12,8,3,5,100.0,100.0,0.0,42,cos,jaccard,6.56423807144165,0.0156,404.9029,6.2393,CenterParTree2,wine.zip
12,8,3,5,100.0,100.0,0.1,42,cos,jaccard,6.719971895217896,0.0156,404.9029,6.2393,CenterParTree2,wine.zip
12,8,3,5,100.0,100.0,0.2,42,cos,jaccard,6.607315540313721,0.0156,404.9029,6.2393,CenterParTree2,wine.zip
12,8,3,5,100.0,inf,0.0,42,cos,jaccard,7.038146018981934,0.0156,404.9029,6.2393,CenterParTree2,wine.zip
12,8,3,5,100.0,inf,0.1,42,cos,jaccard,6.669043064117432,0.0156,404.9029,6.2393,CenterParTree2,wine.zip
12,8,3,5,100.0,inf,0.2,42,cos,jaccard,6.536025524139404,0.0156,404.9029,6.2393,CenterParTree2,wine.zip
12,8,3,5,inf,100.0,0.0,42,cos,jaccard,179.7212381362915,-0.0549,126.021,4.0452,CenterParTree2,wine.zip
12,8,3,5,inf,100.0,0.1,42,cos,jaccard,253.60267305374143,0.0241,276.0853,1.6306,CenterParTree2,wine.zip
12,8,3,5,inf,100.0,0.2,42,cos,jaccard,253.78168034553528,-0.134,184.7236,2.1063,CenterParTree2,wine.zip
12,8,3,5,inf,20.0,0.1,42,cos,jaccard,257.5004322528839,-0.2504,20.8315,1.0358,CenterParTree2,wine.zip
12,8,3,5,inf,20.0,0.2,42,cos,jaccard,258.4120717048645,-0.1501,22.189,0.8382,CenterParTree2,wine.zip
12,8,3,5,inf,inf,0.0,42,cos,jaccard,25.12485647201538,0.0131,402.7038,6.8216,CenterParTree2,wine.zip
12,8,3,5,inf,inf,0.1,42,cos,jaccard,25.25349354743957,0.0131,402.7038,6.8216,CenterParTree2,wine.zip
12,8,3,5,inf,inf,0.2,42,cos,jaccard,25.22532868385315,0.0131,402.7038,6.8216,CenterParTree2,wine.zip
2,10,30,50,1000.0,100.0,0.1,42,cos,jaccard,81.0314564704895,0.0847,203.7193,1.7011,CenterParTree2,wine.zip
2,10,30,50,1000.0,100.0,0.2,42,cos,jaccard,77.20047330856323,0.1324,470.0649,1.5189,CenterParTree2,wine.zip
2,10,30,50,1000.0,20.0,0.0,42,cos,jaccard,78.68057441711426,0.1083,431.0016,1.8313,CenterParTree2,wine.zip
2,10,30,50,1000.0,20.0,0.1,42,cos,jaccard,73.50619745254517,0.1525,1.994,0.6703,CenterParTree2,wine.zip
2,10,30,50,1000.0,20.0,0.2,42,cos,jaccard,73.91143584251404,0.1902,15.0484,0.5092,CenterParTree2,wine.zip
2,10,30,50,1000.0,inf,0.0,42,cos,jaccard,11.937959671020508,-0.0022,477.1846,5.6172,CenterParTree2,wine.zip
2,10,30,50,1000.0,inf,0.1,42,cos,jaccard,11.995114088058472,-0.0242,312.1072,6.5506,CenterParTree2,wine.zip
2,10,30,50,1000.0,inf,0.2,42,cos,jaccard,12.03281831741333,-0.0022,477.1846,5.6172,CenterParTree2,wine.zip
2,10,30,50,100.0,100.0,0.0,42,cos,jaccard,2.8818531036376958,0.0291,467.0313,2.9192,CenterParTree2,wine.zip
2,10,30,50,100.0,100.0,0.1,42,cos,jaccard,2.874696969985962,-0.0372,312.3173,4.9379,CenterParTree2,wine.zip
2,10,30,50,100.0,100.0,0.2,42,cos,jaccard,2.9060020446777344,-0.0022,477.1846,5.6172,CenterParTree2,wine.zip
2,10,30,50,100.0,20.0,0.1,42,cos,jaccard,20.88945317268372,0.1902,15.0484,0.5092,CenterParTree2,wine.zip
2,10,30,50,100.0,20.0,0.2,42,cos,jaccard,20.94338893890381,0.1771,4.0468,0.637,CenterParTree2,wine.zip
2,10,30,50,100.0,inf,0.0,42,cos,jaccard,2.816182851791382,-0.0022,477.1846,5.6172,CenterParTree2,wine.zip
2,10,30,50,100.0,inf,0.1,42,cos,jaccard,2.979952812194824,-0.0372,312.3173,4.9379,CenterParTree2,wine.zip
2,10,30,50,100.0,inf,0.2,42,cos,jaccard,2.844489812850952,-0.0372,312.3173,4.9379,CenterParTree2,wine.zip
2,10,30,50,inf,100.0,0.0,42,cos,jaccard,76.07862091064453,0.082,389.1016,1.6832,CenterParTree2,wine.zip
2,10,30,50,inf,100.0,0.1,42,cos,jaccard,77.63116884231567,0.1346,209.3617,1.2124,CenterParTree2,wine.zip
2,10,30,50,inf,100.0,0.2,42,cos,jaccard,81.89948391914368,-0.0375,220.5158,2.3956,CenterParTree2,wine.zip
2,10,30,50,inf,20.0,0.1,42,cos,jaccard,74.03762578964233,0.0525,1.7776,0.7211,CenterParTree2,wine.zip
2,10,30,50,inf,20.0,0.2,42,cos,jaccard,73.78820991516113,0.0664,216.5654,1.4435,CenterParTree2,wine.zip
2,10,30,50,inf,inf,0.0,42,cos,jaccard,11.948838472366331,-0.0242,312.1072,6.5506,CenterParTree2,wine.zip
2,10,30,50,inf,inf,0.1,42,cos,jaccard,12.118759870529177,-0.0242,312.1072,6.5506,CenterParTree2,wine.zip
2,10,30,50,inf,inf,0.2,42,cos,jaccard,11.912022590637209,-0.0242,312.1072,6.5506,CenterParTree2,wine.zip
2,10,30,5,1000.0,100.0,0.0,42,cos,jaccard,82.19908094406128,-0.0148,329.3147,1.9015,CenterParTree2,wine.zip
2,10,30,5,1000.0,100.0,0.1,42,cos,jaccard,76.41623044013977,-0.0022,9.1537,3.8605,CenterParTree2,wine.zip
2,10,30,5,1000.0,100.0,0.2,42,cos,jaccard,77.23446774482727,0.1283,170.419,0.9656,CenterParTree2,wine.zip
2,10,30,5,1000.0,20.0,0.1,42,cos,jaccard,73.77350878715515,0.175,3.7284,0.5841,CenterParTree2,wine.zip
2,10,30,5,1000.0,20.0,0.2,42,cos,jaccard,74.04748964309692,0.175,3.7284,0.5841,CenterParTree2,wine.zip
2,10,30,5,1000.0,inf,0.0,42,cos,jaccard,11.628563642501833,-0.0242,312.1072,6.5506,CenterParTree2,wine.zip
2,10,30,5,1000.0,inf,0.1,42,cos,jaccard,12.173299312591553,-0.0022,477.1846,5.6172,CenterParTree2,wine.zip
2,10,30,5,1000.0,inf,0.2,42,cos,jaccard,11.98713755607605,-0.0242,312.1072,6.5506,CenterParTree2,wine.zip
2,10,30,5,100.0,100.0,0.0,42,cos,jaccard,2.9388015270233154,0.0291,467.0313,2.9192,CenterParTree2,wine.zip
2,10,30,5,100.0,100.0,0.1,42,cos,jaccard,2.823890447616577,-0.0022,477.1846,5.6172,CenterParTree2,wine.zip
2,10,30,5,100.0,100.0,0.2,42,cos,jaccard,2.987921476364136,-0.0372,312.3173,4.9379,CenterParTree2,wine.zip
2,10,30,5,100.0,20.0,0.1,42,cos,jaccard,21.07393479347229,0.1902,15.0484,0.5092,CenterParTree2,wine.zip
2,10,30,5,100.0,20.0,0.2,42,cos,jaccard,21.0965428352356,0.3115,17.1619,0.4333,CenterParTree2,wine.zip
2,10,30,5,100.0,inf,0.0,42,cos,jaccard,2.9308853149414062,-0.0022,477.1846,5.6172,CenterParTree2,wine.zip
2,10,30,5,100.0,inf,0.1,42,cos,jaccard,2.8657901287078857,-0.0022,477.1846,5.6172,CenterParTree2,wine.zip
2,10,30,5,100.0,inf,0.2,42,cos,jaccard,2.864603042602539,-0.0022,477.1846,5.6172,CenterParTree2,wine.zip
2,10,30,5,inf,100.0,0.0,42,cos,jaccard,77.5403528213501,0.092,420.829,1.641,CenterParTree2,wine.zip
2,10,30,5,inf,100.0,0.1,42,cos,jaccard,80.8493640422821,-0.0319,264.5895,2.1755,CenterParTree2,wine.zip
2,10,30,5,inf,100.0,0.2,42,cos,jaccard,76.97700452804565,0.0241,281.4412,1.4178,CenterParTree2,wine.zip
2,10,30,5,inf,20.0,0.0,42,cos,jaccard,78.58305549621582,0.1083,431.0016,1.8313,CenterParTree2,wine.zip
2,10,30,5,inf,20.0,0.1,42,cos,jaccard,73.23794960975647,0.1884,4.1359,0.5752,CenterParTree2,wine.zip
2,10,30,5,inf,20.0,0.2,42,cos,jaccard,73.27792191505432,0.175,3.7284,0.5841,CenterParTree2,wine.zip
2,10,30,5,inf,inf,0.0,42,cos,jaccard,12.193459749221802,-0.0022,477.1846,5.6172,CenterParTree2,wine.zip
2,10,30,5,inf,inf,0.1,42,cos,jaccard,12.33645248413086,-0.0022,477.1846,5.6172,CenterParTree2,wine.zip
2,10,30,5,inf,inf,0.2,42,cos,jaccard,12.126365900039673,-0.0022,477.1846,5.6172,CenterParTree2,wine.zip
2,10,3,50,1000.0,100.0,0.0,42,cos,jaccard,80.15523743629456,0.0324,165.7742,1.6609,CenterParTree2,wine.zip
2,10,3,50,1000.0,100.0,0.1,42,cos,jaccard,76.82508850097656,0.1302,201.5814,1.0424,CenterParTree2,wine.zip
2,10,3,50,1000.0,100.0,0.2,42,cos,jaccard,81.71710348129272,0.0397,211.4673,1.5497,CenterParTree2,wine.zip
2,10,3,50,1000.0,20.0,0.1,42,cos,jaccard,74.19052863121033,-0.108,1.5969,1.0219,CenterParTree2,wine.zip
2,10,3,50,1000.0,20.0,0.2,42,cos,jaccard,74.07250881195068,-0.0519,2.197,1.4522,CenterParTree2,wine.zip
2,10,3,50,1000.0,inf,0.0,42,cos,jaccard,12.168721914291382,-0.0022,477.1846,5.6172,CenterParTree2,wine.zip
2,10,3,50,1000.0,inf,0.1,42,cos,jaccard,12.131890773773192,-0.0022,477.1846,5.6172,CenterParTree2,wine.zip
2,10,3,50,1000.0,inf,0.2,42,cos,jaccard,12.600793838500977,-0.0022,477.1846,5.6172,CenterParTree2,wine.zip
2,10,3,50,100.0,100.0,0.0,42,cos,jaccard,2.9412341117858887,0.0291,467.0313,2.9192,CenterParTree2,wine.zip
2,10,3,50,100.0,100.0,0.1,42,cos,jaccard,2.944556474685669,-0.0372,312.3173,4.9379,CenterParTree2,wine.zip
2,10,3,50,100.0,100.0,0.2,42,cos,jaccard,2.881237506866455,-0.0372,312.3173,4.9379,CenterParTree2,wine.zip
2,10,3,50,100.0,20.0,0.1,42,cos,jaccard,21.28031325340271,0.1902,15.0484,0.5092,CenterParTree2,wine.zip
2,10,3,50,100.0,20.0,0.2,42,cos,jaccard,20.826792001724243,0.3115,17.1619,0.4333,CenterParTree2,wine.zip
2,10,3,50,100.0,inf,0.0,42,cos,jaccard,2.8768935203552246,0.0291,467.0313,2.9192,CenterParTree2,wine.zip
2,10,3,50,100.0,inf,0.1,42,cos,jaccard,2.931481122970581,-0.0372,312.3173,4.9379,CenterParTree2,wine.zip
2,10,3,50,100.0,inf,0.2,42,cos,jaccard,2.947716474533081,-0.0372,312.3173,4.9379,CenterParTree2,wine.zip
2,10,3,50,inf,100.0,0.1,42,cos,jaccard,73.02759504318237,-0.0392,3.104,1.3723,CenterParTree2,wine.zip
2,10,3,50,inf,100.0,0.2,42,cos,jaccard,80.51750040054321,-0.0353,234.8377,2.5055,CenterParTree2,wine.zip
2,10,3,50,inf,20.0,0.1,42,cos,jaccard,74.07515525817871,-0.108,1.5969,1.0219,CenterParTree2,wine.zip
2,10,3,50,inf,20.0,0.2,42,cos,jaccard,73.72085094451904,0.0664,216.5654,1.4435,CenterParTree2,wine.zip
2,10,3,50,inf,inf,0.0,42,cos,jaccard,12.41582489013672,-0.0022,477.1846,5.6172,CenterParTree2,wine.zip
2,10,3,50,inf,inf,0.1,42,cos,jaccard,12.4587721824646,-0.0242,312.1072,6.5506,CenterParTree2,wine.zip
2,10,3,50,inf,inf,0.2,42,cos,jaccard,11.895878553390505,-0.0242,312.1072,6.5506,CenterParTree2,wine.zip
2,10,3,5,1000.0,100.0,0.0,42,cos,jaccard,76.33432388305664,0.1851,718.3451,1.8233,CenterParTree2,wine.zip
2,10,3,5,1000.0,100.0,0.1,42,cos,jaccard,72.9168312549591,0.2057,15.0927,0.4994,CenterParTree2,wine.zip
2,10,3,5,1000.0,100.0,0.2,42,cos,jaccard,72.45437550544739,0.2442,222.5086,0.9477,CenterParTree2,wine.zip
2,10,3,5,1000.0,20.0,0.1,42,cos,jaccard,74.59692144393921,0.1543,2.4572,0.6326,CenterParTree2,wine.zip
2,10,3,5,1000.0,20.0,0.2,42,cos,jaccard,74.11944389343262,0.175,3.7284,0.5841,CenterParTree2,wine.zip
2,10,3,5,1000.0,inf,0.0,42,cos,jaccard,12.100914239883425,-0.0022,477.1846,5.6172,CenterParTree2,wine.zip
2,10,3,5,1000.0,inf,0.1,42,cos,jaccard,11.78127670288086,-0.0242,312.1072,6.5506,CenterParTree2,wine.zip
2,10,3,5,1000.0,inf,0.2,42,cos,jaccard,12.380601406097412,-0.0022,477.1846,5.6172,CenterParTree2,wine.zip
2,10,3,5,100.0,100.0,0.0,42,cos,jaccard,2.868868112564087,0.0291,467.0313,2.9192,CenterParTree2,wine.zip
2,10,3,5,100.0,100.0,0.1,42,cos,jaccard,2.9653100967407227,-0.0022,477.1846,5.6172,CenterParTree2,wine.zip
2,10,3,5,100.0,100.0,0.2,42,cos,jaccard,2.856881618499756,-0.0372,312.3173,4.9379,CenterParTree2,wine.zip
2,10,3,5,100.0,20.0,0.1,42,cos,jaccard,20.96271538734436,0.1543,2.4572,0.6326,CenterParTree2,wine.zip
2,10,3,5,100.0,20.0,0.2,42,cos,jaccard,20.89678311347961,0.1902,15.0484,0.5092,CenterParTree2,wine.zip
2,10,3,5,100.0,inf,0.0,42,cos,jaccard,2.9040260314941406,0.0291,467.0313,2.9192,CenterParTree2,wine.zip
2,10,3,5,100.0,inf,0.1,42,cos,jaccard,2.881945848464966,-0.0372,312.3173,4.9379,CenterParTree2,wine.zip
2,10,3,5,100.0,inf,0.2,42,cos,jaccard,2.957712888717652,-0.0372,312.3173,4.9379,CenterParTree2,wine.zip
2,10,3,5,inf,100.0,0.0,42,cos,jaccard,74.72232151031494,0.0542,199.4435,1.8183,CenterParTree2,wine.zip
2,10,3,5,inf,100.0,0.1,42,cos,jaccard,80.59031009674072,-0.0857,189.8316,1.9185,CenterParTree2,wine.zip
2,10,3,5,inf,100.0,0.2,42,cos,jaccard,77.47639393806458,0.0509,167.2644,1.2694,CenterParTree2,wine.zip
2,10,3,5,inf,20.0,0.1,42,cos,jaccard,74.28082299232483,0.175,3.7284,0.5841,CenterParTree2,wine.zip
2,10,3,5,inf,20.0,0.2,42,cos,jaccard,73.93941831588745,0.0664,216.5654,1.4435,CenterParTree2,wine.zip
2,10,3,5,inf,inf,0.0,42,cos,jaccard,12.330475568771362,-0.0022,477.1846,5.6172,CenterParTree2,wine.zip
2,10,3,5,inf,inf,0.1,42,cos,jaccard,11.865827798843384,-0.0022,477.1846,5.6172,CenterParTree2,wine.zip
2,10,3,5,inf,inf,0.2,42,cos,jaccard,11.580331325531006,-0.0242,312.1072,6.5506,CenterParTree2,wine.zip
2,12,30,50,1000.0,100.0,0.0,42,cos,jaccard,75.69835019111633,0.2596,185.5015,1.3334,CenterParTree2,wine.zip
2,12,30,50,1000.0,100.0,0.1,42,cos,jaccard,73.09260725975037,0.1912,16.1462,0.4966,CenterParTree2,wine.zip
2,12,30,50,1000.0,20.0,0.1,42,cos,jaccard,73.90984964370728,0.0525,1.7776,0.7211,CenterParTree2,wine.zip
