n_clusters,max_leaves,base_tree,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
10,10,IMM,1000.0,100,0.2888267040252685,0.7698,47367.247,0.4246,0.9886,0.9502,2.0553,0.9714,0.9715,0.9956,0.9486,0.9715,0.9576,ExKMC,2d-10c_y.zip
10,10,IMM,1000.0,20,0.1693148612976074,0.7698,47367.247,0.4246,0.9886,0.9502,2.0553,0.9714,0.9715,0.9956,0.9486,0.9715,0.9576,ExKMC,2d-10c_y.zip
10,10,IMM,100.0,100,0.2715122699737549,0.7746,46580.0381,0.3116,0.9858,0.9376,2.0569,0.9693,0.9694,0.9964,0.9439,0.9694,0.9471,ExKMC,2d-10c_y.zip
10,10,IMM,100.0,20,0.1278395652770996,0.7698,47367.247,0.4246,0.9886,0.9502,2.0553,0.9714,0.9715,0.9956,0.9486,0.9715,0.9576,ExKMC,2d-10c_y.zip
10,10,IMM,inf,100,0.3454914093017578,0.7698,47367.247,0.4246,0.9886,0.9502,2.0553,0.9714,0.9715,0.9956,0.9486,0.9715,0.9576,ExKMC,2d-10c_y.zip
10,10,IMM,inf,20,0.2841939926147461,0.7698,47367.247,0.4246,0.9886,0.9502,2.0553,0.9714,0.9715,0.9956,0.9486,0.9715,0.9576,ExKMC,2d-10c_y.zip
10,10,NONE,1000.0,100,0.4307131767272949,0.7561,43245.3187,0.4356,0.9823,0.9226,2.0183,0.9532,0.9535,0.9777,0.9304,0.9535,0.9337,ExKMC,2d-10c_y.zip
10,10,NONE,1000.0,20,0.4030389785766601,0.7561,43245.3187,0.4356,0.9823,0.9226,2.0183,0.9532,0.9535,0.9777,0.9304,0.9535,0.9337,ExKMC,2d-10c_y.zip
10,10,NONE,100.0,100,0.258922815322876,0.8337,46661.4668,0.2335,0.9989,0.9952,2.0509,0.9928,0.9928,0.9935,0.9921,0.9928,0.9958,ExKMC,2d-10c_y.zip
10,10,NONE,100.0,20,0.3843989372253418,0.7561,43245.3187,0.4356,0.9823,0.9226,2.0183,0.9532,0.9535,0.9777,0.9304,0.9535,0.9337,ExKMC,2d-10c_y.zip
10,10,NONE,inf,100,0.2657890319824219,0.7561,43245.3187,0.4356,0.9823,0.9226,2.0183,0.9532,0.9535,0.9777,0.9304,0.9535,0.9337,ExKMC,2d-10c_y.zip
10,10,NONE,inf,20,0.1851406097412109,0.7561,43245.3187,0.4356,0.9823,0.9226,2.0183,0.9532,0.9535,0.9777,0.9304,0.9535,0.9337,ExKMC,2d-10c_y.zip
10,12,IMM,1000.0,100,0.2073736190795898,0.77,47289.5817,0.4266,0.9886,0.9502,2.0553,0.9714,0.9715,0.9956,0.9486,0.9715,0.9576,ExKMC,2d-10c_y.zip
10,12,IMM,1000.0,20,0.2220168113708496,0.77,47289.5817,0.4266,0.9886,0.9502,2.0553,0.9714,0.9715,0.9956,0.9486,0.9715,0.9576,ExKMC,2d-10c_y.zip
10,12,IMM,100.0,100,0.2812743186950683,0.7746,46580.0381,0.3116,0.9858,0.9376,2.0569,0.9693,0.9694,0.9964,0.9439,0.9694,0.9471,ExKMC,2d-10c_y.zip
10,12,IMM,100.0,20,0.1143345832824707,0.77,47289.5817,0.4266,0.9886,0.9502,2.0553,0.9714,0.9715,0.9956,0.9486,0.9715,0.9576,ExKMC,2d-10c_y.zip
10,12,IMM,inf,100,0.2199146747589111,0.77,47289.5817,0.4266,0.9886,0.9502,2.0553,0.9714,0.9715,0.9956,0.9486,0.9715,0.9576,ExKMC,2d-10c_y.zip
10,12,IMM,inf,20,0.4057040214538574,0.77,47289.5817,0.4266,0.9886,0.9502,2.0553,0.9714,0.9715,0.9956,0.9486,0.9715,0.9576,ExKMC,2d-10c_y.zip
10,12,NONE,1000.0,100,0.440549373626709,0.77,47289.5817,0.4266,0.9886,0.9502,2.0553,0.9714,0.9715,0.9956,0.9486,0.9715,0.9576,ExKMC,2d-10c_y.zip
10,12,NONE,1000.0,20,0.3972580432891845,0.77,47289.5817,0.4266,0.9886,0.9502,2.0553,0.9714,0.9715,0.9956,0.9486,0.9715,0.9576,ExKMC,2d-10c_y.zip
10,12,NONE,100.0,100,0.2706117630004883,0.7746,46580.0381,0.3116,0.9858,0.9376,2.0569,0.9693,0.9694,0.9964,0.9439,0.9694,0.9471,ExKMC,2d-10c_y.zip
10,12,NONE,100.0,20,0.2270326614379882,0.77,47289.5817,0.4266,0.9886,0.9502,2.0553,0.9714,0.9715,0.9956,0.9486,0.9715,0.9576,ExKMC,2d-10c_y.zip
10,12,NONE,inf,100,0.1492557525634765,0.77,47289.5817,0.4266,0.9886,0.9502,2.0553,0.9714,0.9715,0.9956,0.9486,0.9715,0.9576,ExKMC,2d-10c_y.zip
10,12,NONE,inf,20,0.4689984321594238,0.77,47289.5817,0.4266,0.9886,0.9502,2.0553,0.9714,0.9715,0.9956,0.9486,0.9715,0.9576,ExKMC,2d-10c_y.zip
12,12,IMM,1000.0,100,0.1514444351196289,0.7154,44686.655,0.5592,0.9732,0.8768,2.0624,0.9372,0.9376,0.9991,0.8833,0.9376,0.8971,ExKMC,2d-10c_y.zip
12,12,IMM,1000.0,20,0.3428297042846679,0.7154,44686.655,0.5592,0.9732,0.8768,2.0624,0.9372,0.9376,0.9991,0.8833,0.9376,0.8971,ExKMC,2d-10c_y.zip
12,12,IMM,100.0,100,0.0801901817321777,0.6594,48265.2977,0.5841,0.9637,0.8281,2.0601,0.9255,0.926,0.998,0.8637,0.926,0.858,ExKMC,2d-10c_y.zip
12,12,IMM,100.0,20,0.0132019519805908,0.7154,44686.655,0.5592,0.9732,0.8768,2.0624,0.9372,0.9376,0.9991,0.8833,0.9376,0.8971,ExKMC,2d-10c_y.zip
12,12,IMM,inf,100,0.3376226425170898,0.7154,44686.655,0.5592,0.9732,0.8768,2.0624,0.9372,0.9376,0.9991,0.8833,0.9376,0.8971,ExKMC,2d-10c_y.zip
12,12,IMM,inf,20,0.3408036231994629,0.7154,44686.655,0.5592,0.9732,0.8768,2.0624,0.9372,0.9376,0.9991,0.8833,0.9376,0.8971,ExKMC,2d-10c_y.zip
12,12,NONE,1000.0,100,0.3413741588592529,0.7701,47315.2002,0.4237,0.9882,0.9487,2.0523,0.9699,0.9701,0.9942,0.9472,0.9701,0.9563,ExKMC,2d-10c_y.zip
12,12,NONE,1000.0,20,0.3734645843505859,0.7701,47315.2002,0.4237,0.9882,0.9487,2.0523,0.9699,0.9701,0.9942,0.9472,0.9701,0.9563,ExKMC,2d-10c_y.zip
12,12,NONE,100.0,100,0.6074249744415283,0.6446,44932.6042,0.5697,0.9684,0.8528,2.0541,0.9301,0.9306,0.9951,0.874,0.9306,0.8777,ExKMC,2d-10c_y.zip
12,12,NONE,100.0,20,0.4892427921295166,0.7701,47315.2002,0.4237,0.9882,0.9487,2.0523,0.9699,0.9701,0.9942,0.9472,0.9701,0.9563,ExKMC,2d-10c_y.zip
12,12,NONE,inf,100,0.4766666889190674,0.7701,47315.2002,0.4237,0.9882,0.9487,2.0523,0.9699,0.9701,0.9942,0.9472,0.9701,0.9563,ExKMC,2d-10c_y.zip
12,12,NONE,inf,20,0.0976471900939941,0.7701,47315.2002,0.4237,0.9882,0.9487,2.0523,0.9699,0.9701,0.9942,0.9472,0.9701,0.9563,ExKMC,2d-10c_y.zip
2,10,IMM,1000.0,100,0.1726646423339843,0.4761,2221.9822,1.0466,0.6366,0.2733,0.6851,0.4965,0.497,0.3319,0.9888,0.497,0.5228,ExKMC,2d-10c_y.zip
2,10,IMM,1000.0,20,0.047278881072998,0.4761,2221.9822,1.0466,0.6366,0.2733,0.6851,0.4965,0.497,0.3319,0.9888,0.497,0.5228,ExKMC,2d-10c_y.zip
2,10,IMM,100.0,100,0.2345514297485351,0.4778,2234.5143,1.0439,0.6374,0.275,0.6928,0.5021,0.5026,0.3356,1.0,0.5026,0.5245,ExKMC,2d-10c_y.zip
2,10,IMM,100.0,20,0.2078528404235839,0.4761,2221.9822,1.0466,0.6366,0.2733,0.6851,0.4965,0.497,0.3319,0.9888,0.497,0.5228,ExKMC,2d-10c_y.zip
2,10,IMM,inf,100,0.2065577507019043,0.4761,2221.9822,1.0466,0.6366,0.2733,0.6851,0.4965,0.497,0.3319,0.9888,0.497,0.5228,ExKMC,2d-10c_y.zip
2,10,IMM,inf,20,0.1614422798156738,0.4761,2221.9822,1.0466,0.6366,0.2733,0.6851,0.4965,0.497,0.3319,0.9888,0.497,0.5228,ExKMC,2d-10c_y.zip
2,10,NONE,1000.0,100,0.0312881469726562,0.4761,2221.9822,1.0466,0.6366,0.2733,0.6851,0.4965,0.497,0.3319,0.9888,0.497,0.5228,ExKMC,2d-10c_y.zip
2,10,NONE,1000.0,20,0.1918814182281494,0.4761,2221.9822,1.0466,0.6366,0.2733,0.6851,0.4965,0.497,0.3319,0.9888,0.497,0.5228,ExKMC,2d-10c_y.zip
2,10,NONE,100.0,100,0.1313188076019287,0.4778,2234.5143,1.0439,0.6374,0.275,0.6928,0.5021,0.5026,0.3356,1.0,0.5026,0.5245,ExKMC,2d-10c_y.zip
2,10,NONE,100.0,20,0.0527284145355224,0.4761,2221.9822,1.0466,0.6366,0.2733,0.6851,0.4965,0.497,0.3319,0.9888,0.497,0.5228,ExKMC,2d-10c_y.zip
2,10,NONE,inf,100,0.2001988887786865,0.4761,2221.9822,1.0466,0.6366,0.2733,0.6851,0.4965,0.497,0.3319,0.9888,0.497,0.5228,ExKMC,2d-10c_y.zip
2,10,NONE,inf,20,0.132699966430664,0.4761,2221.9822,1.0466,0.6366,0.2733,0.6851,0.4965,0.497,0.3319,0.9888,0.497,0.5228,ExKMC,2d-10c_y.zip
2,12,IMM,1000.0,100,0.2209470272064209,0.4761,2221.9822,1.0466,0.6366,0.2733,0.6851,0.4965,0.497,0.3319,0.9888,0.497,0.5228,ExKMC,2d-10c_y.zip
2,12,IMM,1000.0,20,0.1639518737792968,0.4761,2221.9822,1.0466,0.6366,0.2733,0.6851,0.4965,0.497,0.3319,0.9888,0.497,0.5228,ExKMC,2d-10c_y.zip
2,12,IMM,100.0,100,0.168353796005249,0.4778,2234.5143,1.0439,0.6374,0.275,0.6928,0.5021,0.5026,0.3356,1.0,0.5026,0.5245,ExKMC,2d-10c_y.zip
