amount_initial_centers,kmax,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,max_nbr_values,max_nbr_values_cat,alg,dataset
6,10,0.0098240375518798,0.5525,711.5524,0.6052,0.9009,0.6968,1.3814,0.7973,0.8005,1.0,0.6674,0.8005,0.778,100.0,20.0,pyc_xmeans,zelnik5_y.zip
6,10,0.0097053050994873,0.5623,859.137,0.575,0.8683,0.5807,1.3335,0.7446,0.7485,0.9654,0.6112,0.7485,0.6898,inf,20.0,pyc_xmeans,zelnik5_y.zip
6,14,0.010981798171997,0.5606,1309.0674,0.5237,0.8322,0.4263,1.3814,0.6966,0.7027,1.0,0.5416,0.7027,0.5759,,,pyc_xmeans,zelnik5_y.zip
6,14,0.0120096206665039,0.5596,1160.6549,0.5289,0.8348,0.4376,1.3814,0.7008,0.7069,1.0,0.5466,0.7069,0.5847,1000.0,20.0,pyc_xmeans,zelnik5_y.zip
6,14,0.0085752010345458,0.5594,1249.0372,0.5268,0.832,0.4255,1.3814,0.6963,0.7024,1.0,0.5413,0.7024,0.5752,100.0,20.0,pyc_xmeans,zelnik5_y.zip
6,14,0.0119352340698242,0.5529,959.8276,0.5338,0.8539,0.5182,1.3814,0.7139,0.7198,1.0,0.5622,0.7198,0.6465,inf,20.0,pyc_xmeans,zelnik5_y.zip
6,18,0.0105297565460205,0.5449,1378.9904,0.5365,0.8256,0.397,1.3814,0.6667,0.6753,1.0,0.5098,0.6753,0.5526,,,pyc_xmeans,zelnik5_y.zip
6,18,0.0129973888397216,0.5236,1593.0856,0.5405,0.8087,0.3188,1.3814,0.646,0.6547,1.0,0.4866,0.6547,0.4879,1000.0,20.0,pyc_xmeans,zelnik5_y.zip
6,18,0.009446382522583,0.5396,1026.6274,0.5349,0.8518,0.5099,1.3814,0.6872,0.6955,1.0,0.5331,0.6955,0.6402,100.0,20.0,pyc_xmeans,zelnik5_y.zip
6,18,0.012566328048706,0.5459,1328.4944,0.5348,0.826,0.399,1.3814,0.6675,0.6761,1.0,0.5107,0.6761,0.5542,inf,20.0,pyc_xmeans,zelnik5_y.zip
6,2,0.0037012100219726,0.5461,623.2379,0.6225,0.882,0.6633,1.1569,0.7498,0.7522,0.8375,0.6827,0.7522,0.743,,,pyc_xmeans,zelnik5_y.zip
6,22,0.0126731395721435,0.5103,1547.8165,0.5573,0.8076,0.3133,1.3814,0.6249,0.6362,1.0,0.4665,0.6362,0.4832,,,pyc_xmeans,zelnik5_y.zip
6,22,0.0129616260528564,0.5109,1550.296,0.556,0.8075,0.313,1.3814,0.6249,0.6362,1.0,0.4664,0.6362,0.4829,1000.0,20.0,pyc_xmeans,zelnik5_y.zip
6,22,0.0093245506286621,0.532,1468.9553,0.5475,0.8196,0.3697,1.3814,0.6399,0.6512,1.0,0.4828,0.6512,0.5305,100.0,20.0,pyc_xmeans,zelnik5_y.zip
6,22,0.0124158859252929,0.5313,1465.3744,0.5485,0.8196,0.3699,1.3814,0.6399,0.6511,1.0,0.4827,0.6511,0.5306,inf,20.0,pyc_xmeans,zelnik5_y.zip
6,2,0.0035605430603027,0.5419,639.3743,0.6102,0.8646,0.6199,1.1194,0.7328,0.7355,0.8104,0.6732,0.7355,0.7097,1000.0,20.0,pyc_xmeans,zelnik5_y.zip
6,2,0.0035779476165771,0.5416,639.208,0.608,0.8624,0.6144,1.1135,0.7298,0.7325,0.8061,0.6712,0.7325,0.7056,100.0,20.0,pyc_xmeans,zelnik5_y.zip
6,2,0.0046164989471435,0.5539,624.0516,0.6282,0.886,0.6752,1.2128,0.7869,0.789,0.878,0.7164,0.789,0.7523,inf,20.0,pyc_xmeans,zelnik5_y.zip
6,6,0.0049059391021728,0.5431,638.9859,0.6153,0.8705,0.6348,1.1394,0.7437,0.7462,0.8248,0.6812,0.7462,0.721,,,pyc_xmeans,zelnik5_y.zip
6,6,0.0555124282836914,0.5431,638.9859,0.6153,0.8705,0.6348,1.1394,0.7437,0.7462,0.8248,0.6812,0.7462,0.721,1000.0,20.0,pyc_xmeans,zelnik5_y.zip
6,6,0.0078001022338867,0.5443,639.4912,0.6121,0.8696,0.6326,1.1379,0.7432,0.7457,0.8237,0.6812,0.7457,0.7194,100.0,20.0,pyc_xmeans,zelnik5_y.zip
6,6,0.0087208747863769,0.5429,639.2615,0.6166,0.8693,0.6315,1.135,0.7412,0.7437,0.8217,0.6792,0.7437,0.7185,inf,20.0,pyc_xmeans,zelnik5_y.zip
8,10,0.0102758407592773,0.5761,871.4513,0.5727,0.8746,0.6003,1.3814,0.771,0.7745,1.0,0.632,0.7745,0.7075,,,pyc_xmeans,zelnik5_y.zip
8,10,0.0079386234283447,0.5471,808.8711,0.588,0.8964,0.6806,1.3814,0.7895,0.7928,1.0,0.6567,0.7928,0.7663,1000.0,20.0,pyc_xmeans,zelnik5_y.zip
8,10,0.0068659782409667,0.5757,924.4364,0.5443,0.8718,0.5894,1.3814,0.7669,0.7704,1.0,0.6266,0.7704,0.6995,100.0,20.0,pyc_xmeans,zelnik5_y.zip
8,10,0.0101351737976074,0.552,709.8349,0.6122,0.901,0.6969,1.3814,0.7972,0.8004,1.0,0.6673,0.8004,0.7781,inf,20.0,pyc_xmeans,zelnik5_y.zip
8,14,0.006993293762207,0.5584,1252.8488,0.5253,0.832,0.4255,1.3814,0.6962,0.7023,1.0,0.5411,0.7023,0.5752,,,pyc_xmeans,zelnik5_y.zip
