n_clusters,labels_as_tree_leaves,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,criterion,splitter,min_samples_split,min_samples_leaf,min_weight_fraction_leaf,max_features,max_leaf_nodes,min_impurity_decrease,class_weight,ccp_alpha,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,1000.0,100,0.0970726013183593,0.7394,1668.6623,0.557,0.5573,0.0974,0.0339,0.0515,0.0532,0.0509,0.0558,0.0532,0.6381,kmeans+dt,titanic_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,1000.0,20,0.0897057056427002,0.7394,1668.6623,0.557,0.5573,0.0974,0.0339,0.0515,0.0532,0.0509,0.0558,0.0532,0.6381,kmeans+dt,titanic_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,100.0,100,0.1026930809020996,0.7394,1668.4426,0.557,0.5573,0.0974,0.0339,0.0515,0.0532,0.0509,0.0558,0.0532,0.6381,kmeans+dt,titanic_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,100.0,20,0.0494635105133056,0.7394,1668.6623,0.557,0.5573,0.0974,0.0339,0.0515,0.0532,0.0509,0.0558,0.0532,0.6381,kmeans+dt,titanic_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,20.0,100,0.0931549072265625,0.7344,2120.6543,0.5632,0.5561,0.0949,0.0332,0.0472,0.0496,0.0498,0.0494,0.0496,0.6379,kmeans+dt,titanic_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,20.0,20,0.0813274383544921,0.7344,2120.6543,0.5632,0.5561,0.0949,0.0332,0.0472,0.0496,0.0498,0.0494,0.0496,0.6379,kmeans+dt,titanic_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,inf,100,0.1151559352874755,0.7394,1668.6623,0.557,0.5573,0.0974,0.0339,0.0515,0.0532,0.0509,0.0558,0.0532,0.6381,kmeans+dt,titanic_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,inf,20,0.0735878944396972,0.7394,1668.6623,0.557,0.5573,0.0974,0.0339,0.0515,0.0532,0.0509,0.0558,0.0532,0.6381,kmeans+dt,titanic_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,1000.0,100,0.1069319248199462,0.6689,2055.3308,0.9898,0.5564,0.0967,0.0344,0.0425,0.0471,0.0517,0.0433,0.0471,0.6332,kmeans+dt,titanic_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,1000.0,20,0.0722696781158447,0.6689,2055.3308,0.9898,0.5564,0.0967,0.0344,0.0425,0.0471,0.0517,0.0433,0.0471,0.6332,kmeans+dt,titanic_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,100.0,100,0.0641427040100097,0.6747,2107.2342,0.72,0.5564,0.0967,0.0344,0.0425,0.0471,0.0517,0.0433,0.0471,0.6332,kmeans+dt,titanic_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,100.0,20,0.0956649780273437,0.6689,2055.3308,0.9898,0.5564,0.0967,0.0344,0.0425,0.0471,0.0517,0.0433,0.0471,0.6332,kmeans+dt,titanic_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,20.0,100,0.0891478061676025,0.7057,2227.4322,0.6131,0.5558,0.0946,0.0345,0.0445,0.0483,0.0518,0.0453,0.0483,0.6361,kmeans+dt,titanic_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,20.0,20,0.0544960498809814,0.7057,2227.4322,0.6131,0.5558,0.0946,0.0345,0.0445,0.0483,0.0518,0.0453,0.0483,0.6361,kmeans+dt,titanic_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,inf,100,0.0675644874572753,0.6689,2055.3308,0.9898,0.5564,0.0967,0.0344,0.0425,0.0471,0.0517,0.0433,0.0471,0.6332,kmeans+dt,titanic_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,inf,20,0.104119062423706,0.6689,2055.3308,0.9898,0.5564,0.0967,0.0344,0.0425,0.0471,0.0517,0.0433,0.0471,0.6332,kmeans+dt,titanic_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,1000.0,100,0.1106202602386474,0.7394,1668.6623,0.557,0.5573,0.0974,0.0339,0.0515,0.0532,0.0509,0.0558,0.0532,0.6381,kmeans+dt,titanic_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,1000.0,20,0.0902595520019531,0.7394,1668.6623,0.557,0.5573,0.0974,0.0339,0.0515,0.0532,0.0509,0.0558,0.0532,0.6381,kmeans+dt,titanic_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,100.0,100,0.0666003227233886,0.7394,1668.4426,0.557,0.5573,0.0974,0.0339,0.0515,0.0532,0.0509,0.0558,0.0532,0.6381,kmeans+dt,titanic_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,100.0,20,0.1041572093963623,0.7394,1668.6623,0.557,0.5573,0.0974,0.0339,0.0515,0.0532,0.0509,0.0558,0.0532,0.6381,kmeans+dt,titanic_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,20.0,100,0.0499484539031982,0.7344,2120.6543,0.5632,0.5561,0.0949,0.0332,0.0472,0.0496,0.0498,0.0494,0.0496,0.6379,kmeans+dt,titanic_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,20.0,20,0.1134014129638671,0.7344,2120.6543,0.5632,0.5561,0.0949,0.0332,0.0472,0.0496,0.0498,0.0494,0.0496,0.6379,kmeans+dt,titanic_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,inf,100,0.0649046897888183,0.7394,1668.6623,0.557,0.5573,0.0974,0.0339,0.0515,0.0532,0.0509,0.0558,0.0532,0.6381,kmeans+dt,titanic_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,inf,20,0.0717730522155761,0.7394,1668.6623,0.557,0.5573,0.0974,0.0339,0.0515,0.0532,0.0509,0.0558,0.0532,0.6381,kmeans+dt,titanic_y.zip-6_True_k
