n_clusters,labels_as_tree_leaves,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,criterion,splitter,min_samples_split,min_samples_leaf,min_weight_fraction_leaf,max_features,max_leaf_nodes,min_impurity_decrease,class_weight,ccp_alpha,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,1000.0,100,1.5220677852630615,0.1856,5769.0684,2.0235,0.4268,-0.0254,0.0179,0.0172,0.0173,0.0325,0.0118,0.0173,0.4051,kmeans+dt,adult_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,1000.0,20,1.2942137718200684,0.1856,5769.0684,2.0235,0.4268,-0.0254,0.0179,0.0172,0.0173,0.0325,0.0118,0.0173,0.4051,kmeans+dt,adult_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,100.0,100,1.4632372856140137,0.1856,5768.5241,2.0236,0.4268,-0.0254,0.0179,0.0172,0.0173,0.0325,0.0118,0.0173,0.4051,kmeans+dt,adult_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,100.0,20,1.5452582836151123,0.1856,5769.0684,2.0235,0.4268,-0.0254,0.0179,0.0172,0.0173,0.0325,0.0118,0.0173,0.4051,kmeans+dt,adult_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,20.0,100,1.357060432434082,0.1856,5769.0684,2.0235,0.4268,-0.0254,0.0179,0.0172,0.0173,0.0325,0.0118,0.0173,0.4051,kmeans+dt,adult_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,20.0,20,1.4834060668945312,0.1856,5769.0684,2.0235,0.4268,-0.0254,0.0179,0.0172,0.0173,0.0325,0.0118,0.0173,0.4051,kmeans+dt,adult_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,inf,100,1.2861824035644531,0.1856,5769.0684,2.0235,0.4268,-0.0254,0.0179,0.0172,0.0173,0.0325,0.0118,0.0173,0.4051,kmeans+dt,adult_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,inf,20,1.3981890678405762,0.1856,5769.0684,2.0235,0.4268,-0.0254,0.0179,0.0172,0.0173,0.0325,0.0118,0.0173,0.4051,kmeans+dt,adult_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,1000.0,100,1.3360991477966309,0.1856,5769.0684,2.0235,0.4268,-0.0254,0.0179,0.0172,0.0173,0.0325,0.0118,0.0173,0.4051,kmeans+dt,adult_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,1000.0,20,1.4157497882843018,0.1856,5769.0684,2.0235,0.4268,-0.0254,0.0179,0.0172,0.0173,0.0325,0.0118,0.0173,0.4051,kmeans+dt,adult_y.zip-6_True_k
