max_depth,max_nbr_clusters,min_samples_leaf,min_samples_split,max_nbr_values,max_nbr_values_cat,bic_eps,random_state,criteria_clf,criteria_reg,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
2,10,30,50,20,20,0.0,42,gini,mape,1.276201248168945,-0.0411,0.7698,61.8245,0.5225,-0.0079,0.0006,0.0002,0.0009,0.0014,0.0007,0.0009,0.6415,ImpurityParTree2,churn_y.zip
2,10,30,50,20,20,0.0,42,gini,r2,1.287684679031372,-0.0411,0.7698,61.8245,0.5225,-0.0079,0.0006,0.0002,0.0009,0.0014,0.0007,0.0009,0.6415,ImpurityParTree2,churn_y.zip
2,10,30,50,20,20,0.0,42,me,mape,1.3288905620574951,-0.0318,2.3624,21.1102,0.5229,-0.0625,0.0072,0.0114,0.0121,0.0173,0.0093,0.0121,0.6515,ImpurityParTree2,churn_y.zip
2,10,30,50,20,20,0.0,42,me,r2,1.384066820144653,-0.0318,2.3624,21.1102,0.5229,-0.0625,0.0072,0.0114,0.0121,0.0173,0.0093,0.0121,0.6515,ImpurityParTree2,churn_y.zip
2,10,30,50,20,20,0.1,42,gini,mape,1.2732791900634766,-0.0411,0.7698,61.8245,0.5225,-0.0079,0.0006,0.0002,0.0009,0.0014,0.0007,0.0009,0.6415,ImpurityParTree2,churn_y.zip
2,10,30,50,20,20,0.1,42,gini,r2,1.2849576473236084,-0.0411,0.7698,61.8245,0.5225,-0.0079,0.0006,0.0002,0.0009,0.0014,0.0007,0.0009,0.6415,ImpurityParTree2,churn_y.zip
2,10,30,50,20,20,0.1,42,me,mape,1.3884153366088867,-0.0318,2.3624,21.1102,0.5229,-0.0625,0.0072,0.0114,0.0121,0.0173,0.0093,0.0121,0.6515,ImpurityParTree2,churn_y.zip
2,10,30,50,20,20,0.1,42,me,r2,1.396808624267578,-0.0318,2.3624,21.1102,0.5229,-0.0625,0.0072,0.0114,0.0121,0.0173,0.0093,0.0121,0.6515,ImpurityParTree2,churn_y.zip
2,10,30,5,20,20,0.0,42,gini,mape,1.3342819213867188,-0.0411,0.7698,61.8245,0.5225,-0.0079,0.0006,0.0002,0.0009,0.0014,0.0007,0.0009,0.6415,ImpurityParTree2,churn_y.zip
2,10,30,5,20,20,0.0,42,gini,r2,1.3276543617248535,-0.0411,0.7698,61.8245,0.5225,-0.0079,0.0006,0.0002,0.0009,0.0014,0.0007,0.0009,0.6415,ImpurityParTree2,churn_y.zip
2,10,30,5,20,20,0.0,42,me,mape,1.3568322658538818,-0.0318,2.3624,21.1102,0.5229,-0.0625,0.0072,0.0114,0.0121,0.0173,0.0093,0.0121,0.6515,ImpurityParTree2,churn_y.zip
2,10,30,5,20,20,0.0,42,me,r2,1.2913179397583008,-0.0318,2.3624,21.1102,0.5229,-0.0625,0.0072,0.0114,0.0121,0.0173,0.0093,0.0121,0.6515,ImpurityParTree2,churn_y.zip
2,10,30,5,20,20,0.1,42,gini,mape,1.329029560089111,-0.0411,0.7698,61.8245,0.5225,-0.0079,0.0006,0.0002,0.0009,0.0014,0.0007,0.0009,0.6415,ImpurityParTree2,churn_y.zip
2,10,30,5,20,20,0.1,42,gini,r2,1.3622417449951172,-0.0411,0.7698,61.8245,0.5225,-0.0079,0.0006,0.0002,0.0009,0.0014,0.0007,0.0009,0.6415,ImpurityParTree2,churn_y.zip
2,10,30,5,20,20,0.1,42,me,mape,1.2989859580993652,-0.0318,2.3624,21.1102,0.5229,-0.0625,0.0072,0.0114,0.0121,0.0173,0.0093,0.0121,0.6515,ImpurityParTree2,churn_y.zip
2,10,30,5,20,20,0.1,42,me,r2,1.4040892124176023,-0.0318,2.3624,21.1102,0.5229,-0.0625,0.0072,0.0114,0.0121,0.0173,0.0093,0.0121,0.6515,ImpurityParTree2,churn_y.zip
2,10,3,50,20,20,0.0,42,gini,mape,1.3708446025848389,-0.0411,0.7698,61.8245,0.5225,-0.0079,0.0006,0.0002,0.0009,0.0014,0.0007,0.0009,0.6415,ImpurityParTree2,churn_y.zip
2,10,3,50,20,20,0.0,42,gini,r2,1.349085569381714,-0.0411,0.7698,61.8245,0.5225,-0.0079,0.0006,0.0002,0.0009,0.0014,0.0007,0.0009,0.6415,ImpurityParTree2,churn_y.zip
2,10,3,50,20,20,0.0,42,me,mape,1.3510098457336426,-0.0318,2.3624,21.1102,0.5229,-0.0625,0.0072,0.0114,0.0121,0.0173,0.0093,0.0121,0.6515,ImpurityParTree2,churn_y.zip
2,10,3,50,20,20,0.0,42,me,r2,1.318119764328003,-0.0318,2.3624,21.1102,0.5229,-0.0625,0.0072,0.0114,0.0121,0.0173,0.0093,0.0121,0.6515,ImpurityParTree2,churn_y.zip
2,10,3,50,20,20,0.1,42,gini,mape,1.3470659255981443,-0.0411,0.7698,61.8245,0.5225,-0.0079,0.0006,0.0002,0.0009,0.0014,0.0007,0.0009,0.6415,ImpurityParTree2,churn_y.zip
2,10,3,50,20,20,0.1,42,gini,r2,1.3626630306243896,-0.0411,0.7698,61.8245,0.5225,-0.0079,0.0006,0.0002,0.0009,0.0014,0.0007,0.0009,0.6415,ImpurityParTree2,churn_y.zip
2,10,3,50,20,20,0.1,42,me,mape,1.391700267791748,-0.0318,2.3624,21.1102,0.5229,-0.0625,0.0072,0.0114,0.0121,0.0173,0.0093,0.0121,0.6515,ImpurityParTree2,churn_y.zip
2,10,3,50,20,20,0.1,42,me,r2,1.3592798709869385,-0.0318,2.3624,21.1102,0.5229,-0.0625,0.0072,0.0114,0.0121,0.0173,0.0093,0.0121,0.6515,ImpurityParTree2,churn_y.zip
2,10,3,5,20,20,0.0,42,gini,mape,1.3072905540466309,-0.0411,0.7698,61.8245,0.5225,-0.0079,0.0006,0.0002,0.0009,0.0014,0.0007,0.0009,0.6415,ImpurityParTree2,churn_y.zip
2,10,3,5,20,20,0.0,42,gini,r2,1.3488013744354248,-0.0411,0.7698,61.8245,0.5225,-0.0079,0.0006,0.0002,0.0009,0.0014,0.0007,0.0009,0.6415,ImpurityParTree2,churn_y.zip
2,10,3,5,20,20,0.0,42,me,mape,1.3136413097381592,-0.0318,2.3624,21.1102,0.5229,-0.0625,0.0072,0.0114,0.0121,0.0173,0.0093,0.0121,0.6515,ImpurityParTree2,churn_y.zip
2,10,3,5,20,20,0.0,42,me,r2,1.3366730213165283,-0.0318,2.3624,21.1102,0.5229,-0.0625,0.0072,0.0114,0.0121,0.0173,0.0093,0.0121,0.6515,ImpurityParTree2,churn_y.zip
2,10,3,5,20,20,0.1,42,gini,mape,1.3521981239318848,-0.0411,0.7698,61.8245,0.5225,-0.0079,0.0006,0.0002,0.0009,0.0014,0.0007,0.0009,0.6415,ImpurityParTree2,churn_y.zip
2,10,3,5,20,20,0.1,42,gini,r2,1.420414924621582,-0.0411,0.7698,61.8245,0.5225,-0.0079,0.0006,0.0002,0.0009,0.0014,0.0007,0.0009,0.6415,ImpurityParTree2,churn_y.zip
2,10,3,5,20,20,0.1,42,me,mape,1.352994441986084,-0.0318,2.3624,21.1102,0.5229,-0.0625,0.0072,0.0114,0.0121,0.0173,0.0093,0.0121,0.6515,ImpurityParTree2,churn_y.zip
2,10,3,5,20,20,0.1,42,me,r2,1.3557336330413818,-0.0318,2.3624,21.1102,0.5229,-0.0625,0.0072,0.0114,0.0121,0.0173,0.0093,0.0121,0.6515,ImpurityParTree2,churn_y.zip
2,12,30,50,20,20,0.0,42,gini,mape,1.3037586212158203,-0.0411,0.7698,61.8245,0.5225,-0.0079,0.0006,0.0002,0.0009,0.0014,0.0007,0.0009,0.6415,ImpurityParTree2,churn_y.zip
2,12,30,50,20,20,0.0,42,gini,r2,1.3535816669464111,-0.0411,0.7698,61.8245,0.5225,-0.0079,0.0006,0.0002,0.0009,0.0014,0.0007,0.0009,0.6415,ImpurityParTree2,churn_y.zip
2,12,30,50,20,20,0.0,42,me,mape,1.345170259475708,-0.0318,2.3624,21.1102,0.5229,-0.0625,0.0072,0.0114,0.0121,0.0173,0.0093,0.0121,0.6515,ImpurityParTree2,churn_y.zip
2,12,30,50,20,20,0.0,42,me,r2,1.2606067657470703,-0.0318,2.3624,21.1102,0.5229,-0.0625,0.0072,0.0114,0.0121,0.0173,0.0093,0.0121,0.6515,ImpurityParTree2,churn_y.zip
2,12,30,50,20,20,0.1,42,gini,mape,1.393315315246582,-0.0411,0.7698,61.8245,0.5225,-0.0079,0.0006,0.0002,0.0009,0.0014,0.0007,0.0009,0.6415,ImpurityParTree2,churn_y.zip
2,12,30,50,20,20,0.1,42,gini,r2,1.3083088397979736,-0.0411,0.7698,61.8245,0.5225,-0.0079,0.0006,0.0002,0.0009,0.0014,0.0007,0.0009,0.6415,ImpurityParTree2,churn_y.zip
2,12,30,50,20,20,0.1,42,me,mape,1.3010876178741455,-0.0318,2.3624,21.1102,0.5229,-0.0625,0.0072,0.0114,0.0121,0.0173,0.0093,0.0121,0.6515,ImpurityParTree2,churn_y.zip
2,12,30,50,20,20,0.1,42,me,r2,1.3547170162200928,-0.0318,2.3624,21.1102,0.5229,-0.0625,0.0072,0.0114,0.0121,0.0173,0.0093,0.0121,0.6515,ImpurityParTree2,churn_y.zip
2,12,30,5,20,20,0.0,42,gini,mape,1.371188402175903,-0.0411,0.7698,61.8245,0.5225,-0.0079,0.0006,0.0002,0.0009,0.0014,0.0007,0.0009,0.6415,ImpurityParTree2,churn_y.zip
2,12,30,5,20,20,0.0,42,gini,r2,1.351886749267578,-0.0411,0.7698,61.8245,0.5225,-0.0079,0.0006,0.0002,0.0009,0.0014,0.0007,0.0009,0.6415,ImpurityParTree2,churn_y.zip
2,12,30,5,20,20,0.0,42,me,mape,1.3661549091339111,-0.0318,2.3624,21.1102,0.5229,-0.0625,0.0072,0.0114,0.0121,0.0173,0.0093,0.0121,0.6515,ImpurityParTree2,churn_y.zip
2,12,30,5,20,20,0.0,42,me,r2,1.3433640003204346,-0.0318,2.3624,21.1102,0.5229,-0.0625,0.0072,0.0114,0.0121,0.0173,0.0093,0.0121,0.6515,ImpurityParTree2,churn_y.zip
2,12,30,5,20,20,0.1,42,gini,mape,1.3017199039459229,-0.0411,0.7698,61.8245,0.5225,-0.0079,0.0006,0.0002,0.0009,0.0014,0.0007,0.0009,0.6415,ImpurityParTree2,churn_y.zip
2,12,30,5,20,20,0.1,42,gini,r2,1.2708914279937744,-0.0411,0.7698,61.8245,0.5225,-0.0079,0.0006,0.0002,0.0009,0.0014,0.0007,0.0009,0.6415,ImpurityParTree2,churn_y.zip
2,12,30,5,20,20,0.1,42,me,mape,1.438823699951172,-0.0318,2.3624,21.1102,0.5229,-0.0625,0.0072,0.0114,0.0121,0.0173,0.0093,0.0121,0.6515,ImpurityParTree2,churn_y.zip
2,12,30,5,20,20,0.1,42,me,r2,1.281250238418579,-0.0318,2.3624,21.1102,0.5229,-0.0625,0.0072,0.0114,0.0121,0.0173,0.0093,0.0121,0.6515,ImpurityParTree2,churn_y.zip
2,12,3,50,20,20,0.0,42,gini,mape,1.3344204425811768,-0.0411,0.7698,61.8245,0.5225,-0.0079,0.0006,0.0002,0.0009,0.0014,0.0007,0.0009,0.6415,ImpurityParTree2,churn_y.zip
