n_clusters,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,bisecting_strategy,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
6,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,20,4.3376305103302,0.1908,732.1751,2.1441,0.6604,0.3238,0.3217,0.2985,0.2987,0.4674,0.2195,0.2987,0.5914,skl_bis_kmeans,compas-scores-two-yearsONEHOT_y.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,100.0,20,4.568088531494141,0.1908,732.1751,2.1441,0.6604,0.3238,0.3217,0.2985,0.2987,0.4674,0.2195,0.2987,0.5914,skl_bis_kmeans,compas-scores-two-yearsONEHOT_y.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,inf,20,4.233256578445435,0.1908,732.1751,2.1441,0.6604,0.3238,0.3217,0.2985,0.2987,0.4674,0.2195,0.2987,0.5914,skl_bis_kmeans,compas-scores-two-yearsONEHOT_y.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,1000.0,20,4.473839521408081,0.0947,733.111,2.1073,0.6111,0.2265,0.3097,0.2686,0.2689,0.4499,0.1917,0.2689,0.4996,skl_bis_kmeans,compas-scores-two-yearsONEHOT_y.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,100.0,20,4.519686222076416,0.0947,733.111,2.1073,0.6111,0.2265,0.3097,0.2686,0.2689,0.4499,0.1917,0.2689,0.4996,skl_bis_kmeans,compas-scores-two-yearsONEHOT_y.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,inf,20,4.15993070602417,0.0947,733.111,2.1073,0.6111,0.2265,0.3097,0.2686,0.2689,0.4499,0.1917,0.2689,0.4996,skl_bis_kmeans,compas-scores-two-yearsONEHOT_y.zip-6_k
6,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,20,4.619852304458618,0.1908,732.1751,2.1441,0.6604,0.3238,0.3217,0.2985,0.2987,0.4674,0.2195,0.2987,0.5914,skl_bis_kmeans,compas-scores-two-yearsONEHOT_y.zip-6_k
6,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,100.0,20,4.537236213684082,0.1908,732.1751,2.1441,0.6604,0.3238,0.3217,0.2985,0.2987,0.4674,0.2195,0.2987,0.5914,skl_bis_kmeans,compas-scores-two-yearsONEHOT_y.zip-6_k
6,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,inf,20,4.2930006980896,0.1908,732.1751,2.1441,0.6604,0.3238,0.3217,0.2985,0.2987,0.4674,0.2195,0.2987,0.5914,skl_bis_kmeans,compas-scores-two-yearsONEHOT_y.zip-6_k
6,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,1000.0,20,4.620510578155518,0.0947,733.111,2.1073,0.6111,0.2265,0.3097,0.2686,0.2689,0.4499,0.1917,0.2689,0.4996,skl_bis_kmeans,compas-scores-two-yearsONEHOT_y.zip-6_k
6,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,100.0,20,4.882879495620728,0.0947,733.111,2.1073,0.6111,0.2265,0.3097,0.2686,0.2689,0.4499,0.1917,0.2689,0.4996,skl_bis_kmeans,compas-scores-two-yearsONEHOT_y.zip-6_k
6,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,inf,20,3.957594871520996,0.0947,733.111,2.1073,0.6111,0.2265,0.3097,0.2686,0.2689,0.4499,0.1917,0.2689,0.4996,skl_bis_kmeans,compas-scores-two-yearsONEHOT_y.zip-6_k
6,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,20,5.000588893890381,0.1908,732.1751,2.1441,0.6604,0.3238,0.3217,0.2985,0.2987,0.4674,0.2195,0.2987,0.5914,skl_bis_kmeans,compas-scores-two-yearsONEHOT_y.zip-6_k
6,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,100.0,20,3.795978546142578,0.1908,732.1751,2.1441,0.6604,0.3238,0.3217,0.2985,0.2987,0.4674,0.2195,0.2987,0.5914,skl_bis_kmeans,compas-scores-two-yearsONEHOT_y.zip-6_k
