n_clusters,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,bisecting_strategy,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,alg,dataset
8,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,100,8.719980478286743,0.1053,2116.1201,2.4981,skl_bis_kmeans,fico.zip-8_k
8,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,20,8.782698154449463,0.1053,2116.1201,2.4981,skl_bis_kmeans,fico.zip-8_k
8,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,100.0,100,8.272531032562256,0.1052,2115.7574,2.5042,skl_bis_kmeans,fico.zip-8_k
8,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,100.0,20,8.465290069580078,0.1053,2116.1201,2.4981,skl_bis_kmeans,fico.zip-8_k
8,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,20.0,20,8.872002840042114,0.1009,2089.2531,2.5457,skl_bis_kmeans,fico.zip-8_k
8,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,inf,100,8.27177095413208,0.1053,2116.1201,2.4981,skl_bis_kmeans,fico.zip-8_k
8,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,inf,20,8.317898035049438,0.1053,2116.1201,2.4981,skl_bis_kmeans,fico.zip-8_k
8,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,1000.0,100,8.743600845336914,0.1053,2116.1201,2.4981,skl_bis_kmeans,fico.zip-8_k
8,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,1000.0,20,8.308653593063354,0.1053,2116.1201,2.4981,skl_bis_kmeans,fico.zip-8_k
8,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,100.0,100,8.436531782150269,0.1052,2115.7574,2.5042,skl_bis_kmeans,fico.zip-8_k
8,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,100.0,20,8.587183713912964,0.1053,2116.1201,2.4981,skl_bis_kmeans,fico.zip-8_k
8,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,20.0,20,9.18548822402954,0.1009,2089.1645,2.5457,skl_bis_kmeans,fico.zip-8_k
8,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,inf,100,8.479048728942871,0.1053,2116.1201,2.4981,skl_bis_kmeans,fico.zip-8_k
8,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,inf,20,8.55083155632019,0.1053,2116.1201,2.4981,skl_bis_kmeans,fico.zip-8_k
8,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,100,8.427184820175171,0.1053,2116.1201,2.4981,skl_bis_kmeans,fico.zip-8_k
8,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,20,8.35174036026001,0.1053,2116.1201,2.4981,skl_bis_kmeans,fico.zip-8_k
8,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,100.0,100,8.864703893661499,0.1052,2115.7574,2.5042,skl_bis_kmeans,fico.zip-8_k
8,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,100.0,20,8.491358995437622,0.1053,2116.1201,2.4981,skl_bis_kmeans,fico.zip-8_k
8,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,20.0,20,9.261210203170776,0.1009,2089.2531,2.5457,skl_bis_kmeans,fico.zip-8_k
8,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,inf,100,8.297067403793335,0.1053,2116.1201,2.4981,skl_bis_kmeans,fico.zip-8_k
8,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,inf,20,8.497567415237427,0.1053,2116.1201,2.4981,skl_bis_kmeans,fico.zip-8_k
8,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,1000.0,100,7.860059261322021,0.1053,2116.1201,2.4981,skl_bis_kmeans,fico.zip-8_k
8,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,1000.0,20,8.537341594696045,0.1053,2116.1201,2.4981,skl_bis_kmeans,fico.zip-8_k
8,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,100.0,100,8.364992618560791,0.1052,2115.7574,2.5042,skl_bis_kmeans,fico.zip-8_k
8,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,100.0,20,8.92737603187561,0.1053,2116.1201,2.4981,skl_bis_kmeans,fico.zip-8_k
8,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,20.0,20,8.504768133163452,0.1009,2089.1645,2.5457,skl_bis_kmeans,fico.zip-8_k
8,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,inf,100,8.508365869522095,0.1053,2116.1201,2.4981,skl_bis_kmeans,fico.zip-8_k
8,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,inf,20,8.203861951828003,0.1053,2116.1201,2.4981,skl_bis_kmeans,fico.zip-8_k
8,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,100,8.787367582321167,0.1053,2116.1201,2.4981,skl_bis_kmeans,fico.zip-8_k
8,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,20,8.668835878372192,0.1053,2116.1201,2.4981,skl_bis_kmeans,fico.zip-8_k
8,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,100.0,100,8.351455688476562,0.1052,2115.7574,2.5042,skl_bis_kmeans,fico.zip-8_k
8,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,100.0,20,8.60448169708252,0.1053,2116.1201,2.4981,skl_bis_kmeans,fico.zip-8_k
8,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,20.0,20,10.635885953903198,0.1009,2089.2531,2.5457,skl_bis_kmeans,fico.zip-8_k
8,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,inf,100,8.220308542251587,0.1053,2116.1201,2.4981,skl_bis_kmeans,fico.zip-8_k
8,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,inf,20,8.341976404190063,0.1053,2116.1201,2.4981,skl_bis_kmeans,fico.zip-8_k
8,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,1000.0,100,8.6078200340271,0.1053,2116.1201,2.4981,skl_bis_kmeans,fico.zip-8_k
8,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,1000.0,20,8.385605573654175,0.1053,2116.1201,2.4981,skl_bis_kmeans,fico.zip-8_k
8,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,100.0,100,8.922548055648804,0.1052,2115.7574,2.5042,skl_bis_kmeans,fico.zip-8_k
8,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,100.0,20,8.013991355895996,0.1053,2116.1201,2.4981,skl_bis_kmeans,fico.zip-8_k
8,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,20.0,20,9.553552627563477,0.1009,2089.1645,2.5457,skl_bis_kmeans,fico.zip-8_k
8,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,inf,100,8.403399229049683,0.1053,2116.1201,2.4981,skl_bis_kmeans,fico.zip-8_k
8,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,inf,20,8.474603414535522,0.1053,2116.1201,2.4981,skl_bis_kmeans,fico.zip-8_k
