n_clusters,depth_factor,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
10,0.01,1000.0,100,0.0682737827301025,0.4143,2452.4404,0.8633,0.4427,0.1112,0.639,0.435,0.4367,1.0,0.2794,0.4367,0.3941,ShallowTree,cure-t0-2000n-2D_y.zip
10,0.01,1000.0,20,0.0788888931274414,0.4143,2452.4404,0.8633,0.4427,0.1112,0.639,0.435,0.4367,1.0,0.2794,0.4367,0.3941,ShallowTree,cure-t0-2000n-2D_y.zip
10,0.01,100.0,100,0.0500760078430175,0.4393,2617.1073,0.7898,0.4428,0.1113,0.639,0.435,0.4367,1.0,0.2794,0.4367,0.3943,ShallowTree,cure-t0-2000n-2D_y.zip
10,0.01,100.0,20,0.0853092670440673,0.4143,2452.4404,0.8633,0.4427,0.1112,0.639,0.435,0.4367,1.0,0.2794,0.4367,0.3941,ShallowTree,cure-t0-2000n-2D_y.zip
10,0.01,inf,100,0.0700581073760986,0.4143,2452.4404,0.8633,0.4427,0.1112,0.639,0.435,0.4367,1.0,0.2794,0.4367,0.3941,ShallowTree,cure-t0-2000n-2D_y.zip
10,0.01,inf,20,0.0671267509460449,0.4143,2452.4404,0.8633,0.4427,0.1112,0.639,0.435,0.4367,1.0,0.2794,0.4367,0.3941,ShallowTree,cure-t0-2000n-2D_y.zip
10,0.03,1000.0,100,0.0683200359344482,0.4143,2452.4404,0.8633,0.4427,0.1112,0.639,0.435,0.4367,1.0,0.2794,0.4367,0.3941,ShallowTree,cure-t0-2000n-2D_y.zip
10,0.03,1000.0,20,0.0687043666839599,0.4143,2452.4404,0.8633,0.4427,0.1112,0.639,0.435,0.4367,1.0,0.2794,0.4367,0.3941,ShallowTree,cure-t0-2000n-2D_y.zip
10,0.03,100.0,100,0.0499155521392822,0.4393,2617.1073,0.7898,0.4428,0.1113,0.639,0.435,0.4367,1.0,0.2794,0.4367,0.3943,ShallowTree,cure-t0-2000n-2D_y.zip
10,0.03,100.0,20,0.0910305976867675,0.4143,2452.4404,0.8633,0.4427,0.1112,0.639,0.435,0.4367,1.0,0.2794,0.4367,0.3941,ShallowTree,cure-t0-2000n-2D_y.zip
10,0.03,inf,100,0.0780427455902099,0.4143,2452.4404,0.8633,0.4427,0.1112,0.639,0.435,0.4367,1.0,0.2794,0.4367,0.3941,ShallowTree,cure-t0-2000n-2D_y.zip
10,0.03,inf,20,0.0696375370025634,0.4143,2452.4404,0.8633,0.4427,0.1112,0.639,0.435,0.4367,1.0,0.2794,0.4367,0.3941,ShallowTree,cure-t0-2000n-2D_y.zip
10,0.05,1000.0,100,0.0691790580749511,0.4143,2452.4404,0.8633,0.4427,0.1112,0.639,0.435,0.4367,1.0,0.2794,0.4367,0.3941,ShallowTree,cure-t0-2000n-2D_y.zip
10,0.05,1000.0,20,0.0845708847045898,0.4143,2452.4404,0.8633,0.4427,0.1112,0.639,0.435,0.4367,1.0,0.2794,0.4367,0.3941,ShallowTree,cure-t0-2000n-2D_y.zip
10,0.05,100.0,100,0.0496084690093994,0.4171,2466.2157,0.8923,0.4428,0.1113,0.639,0.4349,0.4367,1.0,0.2793,0.4367,0.3943,ShallowTree,cure-t0-2000n-2D_y.zip
10,0.05,100.0,20,0.0660443305969238,0.4143,2452.4404,0.8633,0.4427,0.1112,0.639,0.435,0.4367,1.0,0.2794,0.4367,0.3941,ShallowTree,cure-t0-2000n-2D_y.zip
10,0.05,inf,100,0.1180155277252197,0.4143,2452.4404,0.8633,0.4427,0.1112,0.639,0.435,0.4367,1.0,0.2794,0.4367,0.3941,ShallowTree,cure-t0-2000n-2D_y.zip
