n_clusters,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,bisecting_strategy,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
10,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,100,7.894346714019775,0.4949,13255.3402,0.6825,0.5389,0.0842,0.232,0.1648,0.1652,0.3371,0.1094,0.1652,0.3429,skl_bis_kmeans,compas-scores-two-years_y.zip-10_k
10,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,20,7.5385777950286865,0.4949,13255.3402,0.6825,0.5389,0.0842,0.232,0.1648,0.1652,0.3371,0.1094,0.1652,0.3429,skl_bis_kmeans,compas-scores-two-years_y.zip-10_k
10,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,100.0,100,7.409372806549072,0.4946,13259.8848,0.6817,0.5389,0.0842,0.2316,0.1645,0.1649,0.3365,0.1092,0.1649,0.343,skl_bis_kmeans,compas-scores-two-years_y.zip-10_k
10,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,100.0,20,7.609358072280884,0.4949,13255.3402,0.6825,0.5389,0.0842,0.232,0.1648,0.1652,0.3371,0.1094,0.1652,0.3429,skl_bis_kmeans,compas-scores-two-years_y.zip-10_k
10,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,20.0,20,6.92353081703186,0.5322,13064.2999,0.6849,0.5511,0.1083,0.2627,0.1889,0.1892,0.3817,0.1258,0.1892,0.3697,skl_bis_kmeans,compas-scores-two-years_y.zip-10_k
10,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,inf,100,7.244275331497192,0.4949,13255.3402,0.6825,0.5389,0.0842,0.232,0.1648,0.1652,0.3371,0.1094,0.1652,0.3429,skl_bis_kmeans,compas-scores-two-years_y.zip-10_k
10,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,inf,20,8.451759099960327,0.4949,13255.3402,0.6825,0.5389,0.0842,0.232,0.1648,0.1652,0.3371,0.1094,0.1652,0.3429,skl_bis_kmeans,compas-scores-two-years_y.zip-10_k
10,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,1000.0,100,8.267161846160889,0.4626,7600.0374,0.6558,0.5537,0.1138,0.2598,0.1822,0.1825,0.3775,0.1203,0.1825,0.3651,skl_bis_kmeans,compas-scores-two-years_y.zip-10_k
10,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,1000.0,20,8.266934156417847,0.4626,7600.0374,0.6558,0.5537,0.1138,0.2598,0.1822,0.1825,0.3775,0.1203,0.1825,0.3651,skl_bis_kmeans,compas-scores-two-years_y.zip-10_k
10,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,100.0,100,6.869671583175659,0.4624,7610.3015,0.6572,0.5536,0.1137,0.2594,0.1819,0.1822,0.3769,0.1201,0.1822,0.3649,skl_bis_kmeans,compas-scores-two-years_y.zip-10_k
10,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,100.0,20,7.498351812362671,0.4626,7600.0374,0.6558,0.5537,0.1138,0.2598,0.1822,0.1825,0.3775,0.1203,0.1825,0.3651,skl_bis_kmeans,compas-scores-two-years_y.zip-10_k
10,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,20.0,20,8.628578662872314,0.4453,7577.9676,0.687,0.5533,0.1131,0.263,0.1837,0.1841,0.3821,0.1212,0.1841,0.3634,skl_bis_kmeans,compas-scores-two-years_y.zip-10_k
10,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,inf,100,7.785754919052124,0.4626,7600.0374,0.6558,0.5537,0.1138,0.2598,0.1822,0.1825,0.3775,0.1203,0.1825,0.3651,skl_bis_kmeans,compas-scores-two-years_y.zip-10_k
10,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,inf,20,6.9303600788116455,0.4626,7600.0374,0.6558,0.5537,0.1138,0.2598,0.1822,0.1825,0.3775,0.1203,0.1825,0.3651,skl_bis_kmeans,compas-scores-two-years_y.zip-10_k
10,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,100,7.974417686462402,0.4949,13255.3402,0.6825,0.5389,0.0842,0.232,0.1648,0.1652,0.3371,0.1094,0.1652,0.3429,skl_bis_kmeans,compas-scores-two-years_y.zip-10_k
10,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,20,7.598981618881226,0.4949,13255.3402,0.6825,0.5389,0.0842,0.232,0.1648,0.1652,0.3371,0.1094,0.1652,0.3429,skl_bis_kmeans,compas-scores-two-years_y.zip-10_k
10,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,100.0,100,7.444005250930786,0.4946,13259.8848,0.6817,0.5389,0.0842,0.2316,0.1645,0.1649,0.3365,0.1092,0.1649,0.343,skl_bis_kmeans,compas-scores-two-years_y.zip-10_k
10,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,100.0,20,7.797451972961426,0.4949,13255.3402,0.6825,0.5389,0.0842,0.232,0.1648,0.1652,0.3371,0.1094,0.1652,0.3429,skl_bis_kmeans,compas-scores-two-years_y.zip-10_k
10,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,20.0,20,8.309817552566528,0.5322,13064.2999,0.6849,0.5511,0.1083,0.2627,0.1889,0.1892,0.3817,0.1258,0.1892,0.3697,skl_bis_kmeans,compas-scores-two-years_y.zip-10_k
10,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,inf,100,8.01773977279663,0.4949,13255.3402,0.6825,0.5389,0.0842,0.232,0.1648,0.1652,0.3371,0.1094,0.1652,0.3429,skl_bis_kmeans,compas-scores-two-years_y.zip-10_k
10,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,inf,20,7.93689227104187,0.4949,13255.3402,0.6825,0.5389,0.0842,0.232,0.1648,0.1652,0.3371,0.1094,0.1652,0.3429,skl_bis_kmeans,compas-scores-two-years_y.zip-10_k
10,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,1000.0,100,8.225977659225464,0.4626,7600.0374,0.6558,0.5537,0.1138,0.2598,0.1822,0.1825,0.3775,0.1203,0.1825,0.3651,skl_bis_kmeans,compas-scores-two-years_y.zip-10_k
10,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,1000.0,20,7.918067693710327,0.4626,7600.0374,0.6558,0.5537,0.1138,0.2598,0.1822,0.1825,0.3775,0.1203,0.1825,0.3651,skl_bis_kmeans,compas-scores-two-years_y.zip-10_k
10,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,100.0,100,8.104178667068481,0.4624,7610.3015,0.6572,0.5536,0.1137,0.2594,0.1819,0.1822,0.3769,0.1201,0.1822,0.3649,skl_bis_kmeans,compas-scores-two-years_y.zip-10_k
10,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,100.0,20,7.914286136627197,0.4626,7600.0374,0.6558,0.5537,0.1138,0.2598,0.1822,0.1825,0.3775,0.1203,0.1825,0.3651,skl_bis_kmeans,compas-scores-two-years_y.zip-10_k
10,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,20.0,20,7.0523200035095215,0.4453,7577.9676,0.687,0.5533,0.1131,0.263,0.1837,0.1841,0.3821,0.1212,0.1841,0.3634,skl_bis_kmeans,compas-scores-two-years_y.zip-10_k
10,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,inf,100,8.030806064605713,0.4626,7600.0374,0.6558,0.5537,0.1138,0.2598,0.1822,0.1825,0.3775,0.1203,0.1825,0.3651,skl_bis_kmeans,compas-scores-two-years_y.zip-10_k
10,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,inf,20,7.701535701751709,0.4626,7600.0374,0.6558,0.5537,0.1138,0.2598,0.1822,0.1825,0.3775,0.1203,0.1825,0.3651,skl_bis_kmeans,compas-scores-two-years_y.zip-10_k
10,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,100,9.124153852462769,0.4949,13255.3402,0.6825,0.5389,0.0842,0.232,0.1648,0.1652,0.3371,0.1094,0.1652,0.3429,skl_bis_kmeans,compas-scores-two-years_y.zip-10_k
10,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,20,8.09741997718811,0.4949,13255.3402,0.6825,0.5389,0.0842,0.232,0.1648,0.1652,0.3371,0.1094,0.1652,0.3429,skl_bis_kmeans,compas-scores-two-years_y.zip-10_k
10,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,100.0,100,7.699643135070801,0.4946,13259.8848,0.6817,0.5389,0.0842,0.2316,0.1645,0.1649,0.3365,0.1092,0.1649,0.343,skl_bis_kmeans,compas-scores-two-years_y.zip-10_k
