max_depth,max_nbr_clusters,min_samples_leaf,min_samples_split,max_nbr_values,max_nbr_values_cat,bic_eps,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
10,10,30,50,20,20,0.0,0.3560638427734375,-0.0649,48.2554,2.5884,0.525,0.054,0.1327,0.0927,0.0991,0.1925,0.0668,0.0991,0.3266,VarianceParTree,home_y.zip
10,10,30,50,20,20,0.1,0.4204046726226806,-0.0649,48.2554,2.5884,0.525,0.054,0.1327,0.0927,0.0991,0.1925,0.0668,0.0991,0.3266,VarianceParTree,home_y.zip
10,10,30,50,20,20,0.2,0.372835636138916,-0.0649,48.2554,2.5884,0.525,0.054,0.1327,0.0927,0.0991,0.1925,0.0668,0.0991,0.3266,VarianceParTree,home_y.zip
10,10,30,5,20,20,0.0,0.4284708499908447,-0.0649,48.2554,2.5884,0.525,0.054,0.1327,0.0927,0.0991,0.1925,0.0668,0.0991,0.3266,VarianceParTree,home_y.zip
10,10,30,5,20,20,0.1,0.4290339946746826,-0.0649,48.2554,2.5884,0.525,0.054,0.1327,0.0927,0.0991,0.1925,0.0668,0.0991,0.3266,VarianceParTree,home_y.zip
10,10,30,5,20,20,0.2,0.3736147880554199,-0.0649,48.2554,2.5884,0.525,0.054,0.1327,0.0927,0.0991,0.1925,0.0668,0.0991,0.3266,VarianceParTree,home_y.zip
10,10,3,50,20,20,0.0,0.4231469631195068,-0.0649,48.2554,2.5884,0.525,0.054,0.1327,0.0927,0.0991,0.1925,0.0668,0.0991,0.3266,VarianceParTree,home_y.zip
10,10,3,50,20,20,0.1,0.4092590808868408,-0.0649,48.2554,2.5884,0.525,0.054,0.1327,0.0927,0.0991,0.1925,0.0668,0.0991,0.3266,VarianceParTree,home_y.zip
10,10,3,50,20,20,0.2,0.4344601631164551,-0.0649,48.2554,2.5884,0.525,0.054,0.1327,0.0927,0.0991,0.1925,0.0668,0.0991,0.3266,VarianceParTree,home_y.zip
10,10,3,5,20,20,0.0,0.4145631790161133,-0.0649,48.2554,2.5884,0.525,0.054,0.1327,0.0927,0.0991,0.1925,0.0668,0.0991,0.3266,VarianceParTree,home_y.zip
10,10,3,5,20,20,0.1,0.4302666187286377,-0.0649,48.2554,2.5884,0.525,0.054,0.1327,0.0927,0.0991,0.1925,0.0668,0.0991,0.3266,VarianceParTree,home_y.zip
10,10,3,5,20,20,0.2,0.4314348697662353,-0.0649,48.2554,2.5884,0.525,0.054,0.1327,0.0927,0.0991,0.1925,0.0668,0.0991,0.3266,VarianceParTree,home_y.zip
10,12,30,50,20,20,0.0,0.5118398666381836,-0.0833,41.2968,2.3798,0.5246,0.0532,0.1426,0.096,0.104,0.2069,0.0694,0.104,0.3209,VarianceParTree,home_y.zip
10,12,30,50,20,20,0.1,0.5010778903961182,-0.0833,41.2968,2.3798,0.5246,0.0532,0.1426,0.096,0.104,0.2069,0.0694,0.104,0.3209,VarianceParTree,home_y.zip
10,12,30,50,20,20,0.2,0.5194952487945557,-0.0833,41.2968,2.3798,0.5246,0.0532,0.1426,0.096,0.104,0.2069,0.0694,0.104,0.3209,VarianceParTree,home_y.zip
10,12,30,5,20,20,0.0,0.4429471492767334,-0.0833,41.2968,2.3798,0.5246,0.0532,0.1426,0.096,0.104,0.2069,0.0694,0.104,0.3209,VarianceParTree,home_y.zip
10,12,30,5,20,20,0.1,0.506110668182373,-0.0833,41.2968,2.3798,0.5246,0.0532,0.1426,0.096,0.104,0.2069,0.0694,0.104,0.3209,VarianceParTree,home_y.zip
10,12,30,5,20,20,0.2,0.5028166770935059,-0.0833,41.2968,2.3798,0.5246,0.0532,0.1426,0.096,0.104,0.2069,0.0694,0.104,0.3209,VarianceParTree,home_y.zip
10,12,3,50,20,20,0.0,0.4377086162567138,-0.0833,41.2968,2.3798,0.5246,0.0532,0.1426,0.096,0.104,0.2069,0.0694,0.104,0.3209,VarianceParTree,home_y.zip
10,12,3,50,20,20,0.1,0.5447373390197754,-0.0833,41.2968,2.3798,0.5246,0.0532,0.1426,0.096,0.104,0.2069,0.0694,0.104,0.3209,VarianceParTree,home_y.zip
10,12,3,50,20,20,0.2,0.4540371894836426,-0.0833,41.2968,2.3798,0.5246,0.0532,0.1426,0.096,0.104,0.2069,0.0694,0.104,0.3209,VarianceParTree,home_y.zip
10,12,3,5,20,20,0.0,0.5058927536010742,-0.0833,41.2968,2.3798,0.5246,0.0532,0.1426,0.096,0.104,0.2069,0.0694,0.104,0.3209,VarianceParTree,home_y.zip
10,12,3,5,20,20,0.1,0.4934337139129638,-0.0833,41.2968,2.3798,0.5246,0.0532,0.1426,0.096,0.104,0.2069,0.0694,0.104,0.3209,VarianceParTree,home_y.zip
10,12,3,5,20,20,0.2,0.5333819389343262,-0.0833,41.2968,2.3798,0.5246,0.0532,0.1426,0.096,0.104,0.2069,0.0694,0.104,0.3209,VarianceParTree,home_y.zip
10,2,30,50,20,20,0.0,0.055917739868164,0.1702,121.1687,1.5996,0.5157,0.0313,0.0143,0.0196,0.021,0.0208,0.0213,0.021,0.5262,VarianceParTree,home_y.zip
10,2,30,50,20,20,0.1,0.0472846031188964,0.1702,121.1687,1.5996,0.5157,0.0313,0.0143,0.0196,0.021,0.0208,0.0213,0.021,0.5262,VarianceParTree,home_y.zip
10,2,30,50,20,20,0.2,0.0476858615875244,0.1702,121.1687,1.5996,0.5157,0.0313,0.0143,0.0196,0.021,0.0208,0.0213,0.021,0.5262,VarianceParTree,home_y.zip
10,2,30,5,20,20,0.0,0.0474989414215087,0.1702,121.1687,1.5996,0.5157,0.0313,0.0143,0.0196,0.021,0.0208,0.0213,0.021,0.5262,VarianceParTree,home_y.zip
10,2,30,5,20,20,0.1,0.046994924545288,0.1702,121.1687,1.5996,0.5157,0.0313,0.0143,0.0196,0.021,0.0208,0.0213,0.021,0.5262,VarianceParTree,home_y.zip
10,2,30,5,20,20,0.2,0.0491716861724853,0.1702,121.1687,1.5996,0.5157,0.0313,0.0143,0.0196,0.021,0.0208,0.0213,0.021,0.5262,VarianceParTree,home_y.zip
10,2,3,50,20,20,0.0,0.0488667488098144,0.1702,121.1687,1.5996,0.5157,0.0313,0.0143,0.0196,0.021,0.0208,0.0213,0.021,0.5262,VarianceParTree,home_y.zip
10,2,3,50,20,20,0.1,0.0501062870025634,0.1702,121.1687,1.5996,0.5157,0.0313,0.0143,0.0196,0.021,0.0208,0.0213,0.021,0.5262,VarianceParTree,home_y.zip
10,2,3,50,20,20,0.2,0.0475149154663085,0.1702,121.1687,1.5996,0.5157,0.0313,0.0143,0.0196,0.021,0.0208,0.0213,0.021,0.5262,VarianceParTree,home_y.zip
10,2,3,5,20,20,0.0,0.0503559112548828,0.1702,121.1687,1.5996,0.5157,0.0313,0.0143,0.0196,0.021,0.0208,0.0213,0.021,0.5262,VarianceParTree,home_y.zip
10,2,3,5,20,20,0.1,0.0557515621185302,0.1702,121.1687,1.5996,0.5157,0.0313,0.0143,0.0196,0.021,0.0208,0.0213,0.021,0.5262,VarianceParTree,home_y.zip
10,2,3,5,20,20,0.2,0.0473783016204834,0.1702,121.1687,1.5996,0.5157,0.0313,0.0143,0.0196,0.021,0.0208,0.0213,0.021,0.5262,VarianceParTree,home_y.zip
10,4,30,50,20,20,0.0,0.149930715560913,0.1269,90.3884,1.9606,0.5094,0.0207,0.0278,0.0271,0.0305,0.0403,0.0245,0.0305,0.4246,VarianceParTree,home_y.zip
10,4,30,50,20,20,0.1,0.1349561214447021,0.1269,90.3884,1.9606,0.5094,0.0207,0.0278,0.0271,0.0305,0.0403,0.0245,0.0305,0.4246,VarianceParTree,home_y.zip
10,4,30,50,20,20,0.2,0.1250231266021728,0.1269,90.3884,1.9606,0.5094,0.0207,0.0278,0.0271,0.0305,0.0403,0.0245,0.0305,0.4246,VarianceParTree,home_y.zip
