n_clusters,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
20,k-means++,11,100,0.0001,False,42,True,lloyd,0.0806515216827392,0.6613,5993.1803,0.4755,0.9977,0.9773,2.8842,0.9807,0.9815,0.9816,0.9814,0.9815,0.9785,skl_kmeans,2d-20c-no0_y.zip-20_k
20,k-means++,11,300,0.0001,False,42,True,lloyd,0.0863239765167236,0.6613,5993.1803,0.4755,0.9977,0.9773,2.8842,0.9807,0.9815,0.9816,0.9814,0.9815,0.9785,skl_kmeans,2d-20c-no0_y.zip-20_k
20,k-means++,11,500,0.0001,False,42,True,lloyd,0.0849087238311767,0.6613,5993.1803,0.4755,0.9977,0.9773,2.8842,0.9807,0.9815,0.9816,0.9814,0.9815,0.9785,skl_kmeans,2d-20c-no0_y.zip-20_k
