amount_initial_centers,kmax,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
10,22,100.0,100,0.0248048305511474,0.1818,217.8102,1.4366,0.7408,0.0897,0.4805,0.2254,0.2358,0.3468,0.1786,0.2358,0.2289,pyc_xmeans,vehicle_y.zip
10,22,100.0,20,0.0224628448486328,0.1885,234.2382,1.4256,0.74,0.104,0.454,0.2216,0.231,0.3276,0.1784,0.231,0.2484,pyc_xmeans,vehicle_y.zip
10,22,20.0,20,0.0267565250396728,0.1856,218.1835,1.4543,0.7454,0.1046,0.4793,0.2245,0.2349,0.3459,0.1778,0.2349,0.2447,pyc_xmeans,vehicle_y.zip
10,22,inf,100,0.019524335861206,0.1895,220.6683,1.4484,0.7453,0.104,0.4759,0.2229,0.2333,0.3435,0.1766,0.2333,0.2439,pyc_xmeans,vehicle_y.zip
10,22,inf,20,0.0392441749572753,0.1842,182.8924,1.2377,0.7428,0.1057,0.4901,0.2316,0.2441,0.3537,0.1864,0.2441,0.2481,pyc_xmeans,vehicle_y.zip
10,2,1000.0,100,0.0092396736145019,0.1858,256.8846,1.5309,0.7101,0.0951,0.2943,0.1639,0.1722,0.2124,0.1448,0.1722,0.269,pyc_xmeans,vehicle_y.zip
10,2,1000.0,20,0.0113370418548583,0.1735,252.422,1.5317,0.7242,0.1146,0.3542,0.1949,0.2026,0.2556,0.1678,0.2026,0.2772,pyc_xmeans,vehicle_y.zip
10,2,100.0,100,0.0097317695617675,0.1836,275.9898,1.4664,0.7297,0.1243,0.4061,0.2209,0.2281,0.2931,0.1867,0.2281,0.2835,pyc_xmeans,vehicle_y.zip
10,2,100.0,20,0.0116665363311767,0.1762,266.7256,1.5068,0.7285,0.125,0.4033,0.2202,0.2275,0.2911,0.1867,0.2275,0.2855,pyc_xmeans,vehicle_y.zip
10,2,20.0,20,0.0117774009704589,0.2002,280.1547,1.3794,0.7317,0.1374,0.417,0.2281,0.2353,0.3009,0.1931,0.2353,0.2971,pyc_xmeans,vehicle_y.zip
10,2,inf,100,0.0106856822967529,0.1847,253.2631,1.4366,0.7196,0.1116,0.3357,0.1857,0.1937,0.2423,0.1613,0.1937,0.2785,pyc_xmeans,vehicle_y.zip
10,2,inf,20,0.0616390705108642,0.1804,253.1994,1.4716,0.7088,0.0805,0.2817,0.155,0.1632,0.2033,0.1364,0.1632,0.2526,pyc_xmeans,vehicle_y.zip
10,6,1000.0,100,0.0096113681793212,0.178,257.6102,1.5317,0.7183,0.1107,0.3677,0.2059,0.2137,0.2654,0.1788,0.2137,0.2788,pyc_xmeans,vehicle_y.zip
10,6,1000.0,20,0.0104639530181884,0.1836,277.7624,1.4731,0.7288,0.1194,0.3884,0.2106,0.2178,0.2803,0.1782,0.2178,0.2785,pyc_xmeans,vehicle_y.zip
10,6,100.0,100,0.0128896236419677,0.1924,276.3978,1.4085,0.7284,0.1266,0.3891,0.2122,0.2195,0.2808,0.1802,0.2195,0.2876,pyc_xmeans,vehicle_y.zip
10,6,100.0,20,0.0107662677764892,0.1804,249.3831,1.501,0.6999,0.0688,0.2651,0.1472,0.1556,0.1913,0.1312,0.1556,0.2485,pyc_xmeans,vehicle_y.zip
10,6,20.0,20,0.0122616291046142,0.1827,275.8514,1.4482,0.7247,0.1066,0.3758,0.2034,0.2108,0.2712,0.1724,0.2108,0.267,pyc_xmeans,vehicle_y.zip
10,6,inf,100,0.0132031440734863,0.1842,276.5924,1.4617,0.727,0.1164,0.3799,0.2061,0.2135,0.2741,0.1748,0.2135,0.2766,pyc_xmeans,vehicle_y.zip
10,6,inf,20,0.0119562149047851,0.2007,272.8109,1.3863,0.7283,0.131,0.383,0.2097,0.217,0.2764,0.1787,0.217,0.2928,pyc_xmeans,vehicle_y.zip
12,10,1000.0,100,0.0169284343719482,0.1876,249.3055,1.4219,0.7348,0.1219,0.429,0.2245,0.2331,0.3096,0.1869,0.2331,0.2755,pyc_xmeans,vehicle_y.zip
12,10,1000.0,20,0.0109829902648925,0.1799,234.9584,1.5246,0.7142,0.0687,0.2957,0.1529,0.1625,0.2134,0.1312,0.1625,0.2314,pyc_xmeans,vehicle_y.zip
12,10,100.0,100,0.0103287696838378,0.1794,247.8483,1.4717,0.7409,0.131,0.4401,0.2258,0.234,0.3176,0.1853,0.234,0.2811,pyc_xmeans,vehicle_y.zip
12,10,100.0,20,0.0091810226440429,0.1796,234.4694,1.49,0.7308,0.1178,0.4066,0.2143,0.2231,0.2934,0.18,0.2231,0.2745,pyc_xmeans,vehicle_y.zip
12,10,20.0,20,0.0146088600158691,0.1874,255.0481,1.4495,0.7373,0.1188,0.4304,0.2206,0.2289,0.3106,0.1812,0.2289,0.2694,pyc_xmeans,vehicle_y.zip
12,10,inf,100,0.0119473934173583,0.192,241.0313,1.4049,0.7167,0.0778,0.328,0.171,0.1804,0.2367,0.1458,0.1804,0.24,pyc_xmeans,vehicle_y.zip
12,10,inf,20,0.0124657154083251,0.1925,232.7648,1.4398,0.7154,0.0805,0.3172,0.1676,0.1773,0.2289,0.1447,0.1773,0.245,pyc_xmeans,vehicle_y.zip
12,14,1000.0,100,0.018568992614746,0.1862,246.289,1.3908,0.7382,0.1061,0.4427,0.2205,0.2293,0.3195,0.1789,0.2293,0.2527,pyc_xmeans,vehicle_y.zip
12,14,1000.0,20,0.0230004787445068,0.1916,236.9862,1.3982,0.7429,0.1122,0.4765,0.2327,0.242,0.3439,0.1866,0.242,0.2563,pyc_xmeans,vehicle_y.zip
12,14,100.0,100,0.022578477859497,0.1829,230.4483,1.439,0.7381,0.1059,0.4373,0.2165,0.2263,0.3156,0.1764,0.2263,0.2525,pyc_xmeans,vehicle_y.zip
12,14,100.0,20,0.0281538963317871,0.1905,236.0267,1.4016,0.7418,0.1081,0.4714,0.2299,0.2392,0.3402,0.1844,0.2392,0.252,pyc_xmeans,vehicle_y.zip
12,14,20.0,20,0.0203087329864501,0.1743,213.2607,1.4138,0.7257,0.0834,0.3717,0.1868,0.1972,0.2682,0.1558,0.1972,0.2368,pyc_xmeans,vehicle_y.zip
12,14,inf,100,0.0216202735900878,0.1865,235.9057,1.4205,0.7412,0.1033,0.4604,0.2236,0.2329,0.3322,0.1792,0.2329,0.2463,pyc_xmeans,vehicle_y.zip
12,14,inf,20,0.0341713428497314,0.1917,229.5195,1.4866,0.741,0.1171,0.4731,0.2348,0.2443,0.3414,0.1903,0.2443,0.264,pyc_xmeans,vehicle_y.zip
12,18,1000.0,100,0.0259463787078857,0.1756,201.9486,1.4627,0.7418,0.0879,0.4834,0.2219,0.2338,0.3489,0.1758,0.2338,0.2255,pyc_xmeans,vehicle_y.zip
12,18,1000.0,20,0.0344560146331787,0.1805,202.1485,1.46,0.7441,0.0937,0.5041,0.2313,0.243,0.3638,0.1824,0.243,0.2313,pyc_xmeans,vehicle_y.zip
12,18,100.0,100,0.0219738483428955,0.1856,211.3464,1.3692,0.7424,0.1088,0.4666,0.2251,0.236,0.3367,0.1816,0.236,0.2524,pyc_xmeans,vehicle_y.zip
12,18,100.0,20,0.0276741981506347,0.1861,207.1123,1.4546,0.744,0.1009,0.4913,0.2295,0.2408,0.3546,0.1822,0.2408,0.2409,pyc_xmeans,vehicle_y.zip
12,18,20.0,20,0.021028995513916,0.182,215.7189,1.4866,0.7445,0.1076,0.4823,0.2289,0.2396,0.3481,0.1827,0.2396,0.2491,pyc_xmeans,vehicle_y.zip
12,18,inf,100,0.0230944156646728,0.1834,215.6392,1.4414,0.7434,0.1061,0.469,0.2229,0.2337,0.3385,0.1784,0.2337,0.2482,pyc_xmeans,vehicle_y.zip
12,18,inf,20,0.0275230407714843,0.1831,230.6838,1.4239,0.7392,0.1089,0.4539,0.225,0.2347,0.3276,0.1828,0.2347,0.2553,pyc_xmeans,vehicle_y.zip
12,22,1000.0,100,0.0386970043182373,0.1814,209.1069,1.4288,0.7415,0.0925,0.4751,0.2216,0.233,0.3429,0.1764,0.233,0.2319,pyc_xmeans,vehicle_y.zip
12,22,1000.0,20,0.0780737400054931,0.1867,224.5582,1.4363,0.7422,0.1091,0.4742,0.2301,0.2402,0.3422,0.1851,0.2402,0.253,pyc_xmeans,vehicle_y.zip
12,22,100.0,100,0.0250706672668457,0.1817,198.0339,1.4004,0.7446,0.1044,0.5017,0.2343,0.246,0.362,0.1863,0.246,0.245,pyc_xmeans,vehicle_y.zip
12,22,100.0,20,0.0328993797302246,0.1804,205.8783,1.4451,0.7465,0.0938,0.5265,0.2387,0.2499,0.38,0.1862,0.2499,0.2297,pyc_xmeans,vehicle_y.zip
12,22,20.0,20,0.0210425853729248,0.1872,225.8604,1.4336,0.7431,0.104,0.4718,0.2252,0.2351,0.3405,0.1795,0.2351,0.2457,pyc_xmeans,vehicle_y.zip
12,22,inf,100,0.0279889106750488,0.1719,208.6976,1.4746,0.7444,0.0972,0.4892,0.2273,0.2384,0.3531,0.18,0.2384,0.2358,pyc_xmeans,vehicle_y.zip
12,22,inf,20,0.0294089317321777,0.1792,210.7021,1.3547,0.7393,0.0922,0.4832,0.2298,0.2404,0.3487,0.1835,0.2404,0.2337,pyc_xmeans,vehicle_y.zip
12,2,1000.0,100,0.0104622840881347,0.2002,244.6293,1.43,0.7356,0.1368,0.4232,0.2233,0.2321,0.3054,0.1872,0.2321,0.2928,pyc_xmeans,vehicle_y.zip
12,2,1000.0,20,0.0117475986480712,0.1835,227.951,1.4101,0.718,0.0879,0.3288,0.1748,0.1844,0.2373,0.1507,0.1844,0.2512,pyc_xmeans,vehicle_y.zip
12,2,100.0,100,0.0129511356353759,0.1797,241.0836,1.5115,0.7302,0.1048,0.3809,0.1977,0.2066,0.2749,0.1655,0.2066,0.259,pyc_xmeans,vehicle_y.zip
12,2,100.0,20,0.0113959312438964,0.2053,251.848,1.3871,0.735,0.1252,0.4163,0.2156,0.2241,0.3005,0.1787,0.2241,0.2794,pyc_xmeans,vehicle_y.zip
12,2,20.0,20,0.0138041973114013,0.1961,240.574,1.3565,0.7171,0.0762,0.3264,0.1695,0.1788,0.2356,0.144,0.1788,0.2376,pyc_xmeans,vehicle_y.zip
12,2,inf,100,0.0126395225524902,0.1847,244.3171,1.4635,0.724,0.085,0.3734,0.1928,0.2016,0.2695,0.161,0.2016,0.2408,pyc_xmeans,vehicle_y.zip
12,2,inf,20,0.0104212760925292,0.1855,241.6931,1.4679,0.7364,0.1358,0.441,0.2332,0.2419,0.3183,0.195,0.2419,0.2909,pyc_xmeans,vehicle_y.zip
12,6,1000.0,100,0.0617086887359619,0.1896,238.5009,1.4359,0.717,0.0753,0.3334,0.1728,0.1819,0.2406,0.1463,0.1819,0.2365,pyc_xmeans,vehicle_y.zip
12,6,1000.0,20,0.0135166645050048,0.1918,257.677,1.4227,0.7372,0.113,0.4184,0.213,0.2214,0.302,0.1747,0.2214,0.2624,pyc_xmeans,vehicle_y.zip
12,6,100.0,100,0.0124385356903076,0.1887,249.362,1.4189,0.7348,0.1212,0.4282,0.224,0.2326,0.309,0.1865,0.2326,0.2748,pyc_xmeans,vehicle_y.zip
12,6,100.0,20,0.0094265937805175,0.1842,241.3102,1.4622,0.7303,0.1148,0.4012,0.2108,0.2197,0.2896,0.1769,0.2197,0.2713,pyc_xmeans,vehicle_y.zip
12,6,20.0,20,0.0153472423553466,0.19,256.1784,1.4209,0.7358,0.1109,0.413,0.2106,0.219,0.298,0.1731,0.219,0.261,pyc_xmeans,vehicle_y.zip
12,6,inf,100,0.0119111537933349,0.1778,243.1718,1.4817,0.732,0.1144,0.4136,0.2164,0.2252,0.2985,0.1807,0.2252,0.2691,pyc_xmeans,vehicle_y.zip
12,6,inf,20,0.0121710300445556,0.1942,236.5893,1.4035,0.7293,0.1184,0.3835,0.2017,0.2107,0.2767,0.1701,0.2107,0.2767,pyc_xmeans,vehicle_y.zip
2,10,1000.0,100,0.0239787101745605,0.1995,271.2027,1.4277,0.7165,0.1021,0.3238,0.1773,0.1851,0.2337,0.1532,0.1851,0.2704,pyc_xmeans,vehicle_y.zip
2,10,1000.0,20,0.025378942489624,0.1851,277.4449,1.4315,0.7348,0.1412,0.4405,0.2404,0.2474,0.3179,0.2025,0.2474,0.2987,pyc_xmeans,vehicle_y.zip
2,10,100.0,100,0.0234076976776123,0.1863,276.376,1.4287,0.7247,0.1092,0.3794,0.2059,0.2132,0.2738,0.1746,0.2132,0.2702,pyc_xmeans,vehicle_y.zip
2,10,100.0,20,0.0223429203033447,0.1953,263.0532,1.454,0.7265,0.1391,0.405,0.2281,0.2357,0.2923,0.1975,0.2357,0.3042,pyc_xmeans,vehicle_y.zip
2,10,20.0,20,0.0266220569610595,0.1939,276.3385,1.4248,0.7153,0.0814,0.3135,0.1688,0.1765,0.2263,0.1447,0.1765,0.2462,pyc_xmeans,vehicle_y.zip
2,10,inf,100,0.0244016647338867,0.1868,270.5414,1.5426,0.7128,0.08,0.2962,0.1598,0.1677,0.2138,0.1379,0.1677,0.2474,pyc_xmeans,vehicle_y.zip
2,10,inf,20,0.0267481803894042,0.2017,280.9655,1.38,0.7313,0.1362,0.4089,0.2235,0.2307,0.2951,0.1894,0.2307,0.2961,pyc_xmeans,vehicle_y.zip
2,14,1000.0,100,0.0307283401489257,0.1899,228.3984,1.5812,0.7419,0.1204,0.4717,0.2349,0.2445,0.3404,0.1907,0.2445,0.2674,pyc_xmeans,vehicle_y.zip
2,14,1000.0,20,0.0302612781524658,0.1821,231.5821,1.519,0.7438,0.1165,0.4689,0.229,0.2383,0.3384,0.1839,0.2383,0.261,pyc_xmeans,vehicle_y.zip
2,14,100.0,100,0.0271668434143066,0.1896,236.9,1.415,0.7419,0.1119,0.4468,0.2181,0.2275,0.3225,0.1758,0.2275,0.2568,pyc_xmeans,vehicle_y.zip
2,14,100.0,20,0.027339220046997,0.1897,234.4187,1.422,0.7389,0.1011,0.4495,0.2194,0.2288,0.3244,0.1767,0.2288,0.2456,pyc_xmeans,vehicle_y.zip
2,14,20.0,20,0.026134967803955,0.1887,244.4343,1.4487,0.7395,0.1165,0.4352,0.2178,0.2267,0.3141,0.1774,0.2267,0.2646,pyc_xmeans,vehicle_y.zip
2,14,inf,100,0.0308482646942138,0.1882,236.9726,1.426,0.743,0.1104,0.4757,0.2318,0.241,0.3433,0.1857,0.241,0.2539,pyc_xmeans,vehicle_y.zip
2,14,inf,20,0.0444953441619873,0.1806,234.3713,1.4507,0.739,0.1027,0.4294,0.2091,0.2187,0.3099,0.1689,0.2187,0.2476,pyc_xmeans,vehicle_y.zip
2,18,1000.0,100,0.0375037193298339,0.1721,202.4344,1.4426,0.7447,0.0895,0.5067,0.2299,0.2413,0.3657,0.18,0.2413,0.2253,pyc_xmeans,vehicle_y.zip
2,18,1000.0,20,0.028717041015625,0.1853,220.946,1.4473,0.7466,0.1068,0.4927,0.2307,0.241,0.3556,0.1823,0.241,0.2466,pyc_xmeans,vehicle_y.zip
2,18,100.0,100,0.03239107131958,0.1804,225.8367,1.3979,0.7419,0.0994,0.4896,0.2341,0.2439,0.3533,0.1862,0.2439,0.2407,pyc_xmeans,vehicle_y.zip
2,18,100.0,20,0.0358285903930664,0.1861,220.6553,1.4494,0.7465,0.1058,0.4884,0.2283,0.2386,0.3525,0.1804,0.2386,0.2453,pyc_xmeans,vehicle_y.zip
2,18,20.0,20,0.034106969833374,0.186,225.9312,1.41,0.743,0.1051,0.4694,0.2243,0.2342,0.3387,0.1789,0.2342,0.2472,pyc_xmeans,vehicle_y.zip
2,18,inf,100,0.042898416519165,0.1835,217.9923,1.4058,0.7418,0.0928,0.4819,0.2261,0.2365,0.3478,0.1791,0.2365,0.2322,pyc_xmeans,vehicle_y.zip
2,18,inf,20,0.0426521301269531,0.1745,214.617,1.4175,0.7407,0.096,0.4711,0.2238,0.2345,0.34,0.179,0.2345,0.2374,pyc_xmeans,vehicle_y.zip
2,22,1000.0,100,0.0355076789855957,0.1684,199.6069,1.5055,0.7432,0.0817,0.4895,0.2208,0.2322,0.3533,0.173,0.2322,0.2157,pyc_xmeans,vehicle_y.zip
2,22,1000.0,20,0.0427002906799316,0.1674,193.5465,1.5903,0.7445,0.0879,0.5003,0.2252,0.2375,0.361,0.1769,0.2375,0.2232,pyc_xmeans,vehicle_y.zip
2,22,100.0,100,0.0340223312377929,0.1764,217.5836,1.4453,0.7449,0.1023,0.5191,0.2442,0.2543,0.3747,0.1925,0.2543,0.2421,pyc_xmeans,vehicle_y.zip
2,22,100.0,20,0.0322036743164062,0.1912,236.5139,1.4175,0.7428,0.111,0.4837,0.2362,0.2454,0.3491,0.1892,0.2454,0.2549,pyc_xmeans,vehicle_y.zip
2,22,20.0,20,0.0268218517303466,0.184,223.6194,1.4615,0.7433,0.1051,0.4626,0.2206,0.2306,0.3338,0.1761,0.2306,0.2469,pyc_xmeans,vehicle_y.zip
2,22,inf,100,0.0761888027191162,0.1876,221.7111,1.4316,0.7479,0.1115,0.5031,0.2358,0.2461,0.363,0.1861,0.2461,0.2518,pyc_xmeans,vehicle_y.zip
2,22,inf,20,0.0415601730346679,0.1764,212.3679,1.4424,0.7455,0.0952,0.4973,0.2284,0.2392,0.3589,0.1794,0.2392,0.2323,pyc_xmeans,vehicle_y.zip
2,2,1000.0,100,0.0117943286895751,0.6175,80.9363,0.5853,0.2593,0.0006,0.0082,0.0086,0.0114,0.0059,0.1538,0.0114,0.4952,pyc_xmeans,vehicle_y.zip
2,2,1000.0,20,0.0096321105957031,0.3896,588.9425,1.032,0.5208,0.0832,0.1261,0.1225,0.1241,0.091,0.195,0.1241,0.4277,pyc_xmeans,vehicle_y.zip
2,2,100.0,100,0.009185791015625,0.3896,588.9425,1.032,0.5208,0.0832,0.1261,0.1225,0.1241,0.091,0.195,0.1241,0.4277,pyc_xmeans,vehicle_y.zip
2,2,100.0,20,0.0100996494293212,0.3896,588.9425,1.032,0.5208,0.0832,0.1261,0.1225,0.1241,0.091,0.195,0.1241,0.4277,pyc_xmeans,vehicle_y.zip
2,2,20.0,20,0.0208427906036376,0.3911,588.5912,1.0358,0.5208,0.0832,0.1261,0.1225,0.1241,0.091,0.195,0.1241,0.4277,pyc_xmeans,vehicle_y.zip
2,2,inf,100,0.0099849700927734,0.3896,588.9425,1.032,0.5208,0.0832,0.1261,0.1225,0.1241,0.091,0.195,0.1241,0.4277,pyc_xmeans,vehicle_y.zip
2,2,inf,20,0.0262646675109863,0.3896,588.9425,1.032,0.5208,0.0832,0.1261,0.1225,0.1241,0.091,0.195,0.1241,0.4277,pyc_xmeans,vehicle_y.zip
2,6,1000.0,100,0.0179736614227294,0.2706,300.2495,1.2115,0.6355,0.0973,0.2193,0.1598,0.1661,0.1583,0.1747,0.1661,0.348,pyc_xmeans,vehicle_y.zip
2,6,1000.0,20,0.0153226852416992,0.2175,348.1997,1.2874,0.6804,0.0946,0.2239,0.1438,0.1491,0.1616,0.1384,0.1491,0.3005,pyc_xmeans,vehicle_y.zip
2,6,100.0,100,0.0212152004241943,0.2379,347.1733,1.2671,0.6703,0.0985,0.2181,0.1446,0.15,0.1574,0.1433,0.15,0.3155,pyc_xmeans,vehicle_y.zip
2,6,100.0,20,0.072406530380249,0.2389,346.5564,1.2655,0.6691,0.0937,0.2175,0.1441,0.1495,0.157,0.1427,0.1495,0.3112,pyc_xmeans,vehicle_y.zip
2,6,20.0,20,0.0204379558563232,0.2376,346.5633,1.2637,0.6691,0.0977,0.2201,0.1462,0.1517,0.1589,0.1451,0.1517,0.3157,pyc_xmeans,vehicle_y.zip
2,6,inf,100,0.014981985092163,0.2358,346.4063,1.2617,0.6713,0.1003,0.2211,0.1466,0.152,0.1596,0.1451,0.152,0.3165,pyc_xmeans,vehicle_y.zip
2,6,inf,20,0.0176498889923095,0.1627,262.4013,1.8211,0.6969,0.0941,0.217,0.1323,0.1371,0.1566,0.122,0.1371,0.2823,pyc_xmeans,vehicle_y.zip
4,10,1000.0,100,0.0214803218841552,0.2045,272.8821,1.3895,0.7316,0.1424,0.4059,0.2231,0.2303,0.293,0.1898,0.2303,0.3031,pyc_xmeans,vehicle_y.zip
4,10,1000.0,20,0.0198180675506591,0.183,277.6566,1.4661,0.7292,0.1207,0.3962,0.215,0.2222,0.286,0.1817,0.2222,0.2796,pyc_xmeans,vehicle_y.zip
4,10,100.0,100,0.0201449394226074,0.1886,258.0951,1.6758,0.7117,0.0907,0.3076,0.1707,0.1789,0.222,0.1498,0.1789,0.2619,pyc_xmeans,vehicle_y.zip
4,10,100.0,20,0.0207788944244384,0.1971,277.8982,1.4034,0.7152,0.0819,0.3154,0.17,0.1777,0.2276,0.1457,0.1777,0.2469,pyc_xmeans,vehicle_y.zip
4,10,20.0,20,0.0256614685058593,0.1842,277.0305,1.448,0.7301,0.1239,0.3993,0.2167,0.2239,0.2882,0.1831,0.2239,0.2826,pyc_xmeans,vehicle_y.zip
4,10,inf,100,0.0209417343139648,0.1837,277.4743,1.4611,0.7285,0.1181,0.3872,0.2097,0.217,0.2794,0.1774,0.217,0.2771,pyc_xmeans,vehicle_y.zip
4,10,inf,20,0.0203771591186523,0.1846,275.7092,1.4402,0.7256,0.111,0.3792,0.2056,0.213,0.2737,0.1743,0.213,0.2715,pyc_xmeans,vehicle_y.zip
4,14,1000.0,100,0.0288646221160888,0.1846,231.8848,1.5154,0.741,0.1078,0.4439,0.2164,0.2259,0.3203,0.1745,0.2259,0.2523,pyc_xmeans,vehicle_y.zip
4,14,1000.0,20,0.0349507331848144,0.1857,234.9365,1.4229,0.7396,0.1044,0.4309,0.21,0.2195,0.311,0.1696,0.2195,0.2493,pyc_xmeans,vehicle_y.zip
4,14,100.0,100,0.0224511623382568,0.1879,214.4369,1.4001,0.7373,0.1314,0.4279,0.2194,0.2294,0.3088,0.1824,0.2294,0.2848,pyc_xmeans,vehicle_y.zip
4,14,100.0,20,0.0312447547912597,0.1884,234.2748,1.4277,0.7397,0.1036,0.459,0.2242,0.2336,0.3312,0.1804,0.2336,0.2481,pyc_xmeans,vehicle_y.zip
4,14,20.0,20,0.035860538482666,0.1911,234.1864,1.4097,0.7406,0.1062,0.4561,0.2227,0.2321,0.3292,0.1792,0.2321,0.2507,pyc_xmeans,vehicle_y.zip
4,14,inf,100,0.0769720077514648,0.1878,235.9714,1.4132,0.7406,0.1071,0.4351,0.2119,0.2214,0.314,0.171,0.2214,0.2518,pyc_xmeans,vehicle_y.zip
4,14,inf,20,0.0292696952819824,0.1909,223.1816,1.3347,0.736,0.1124,0.4212,0.2131,0.2231,0.304,0.1762,0.2231,0.2627,pyc_xmeans,vehicle_y.zip
4,18,1000.0,100,0.0361385345458984,0.1787,213.5172,1.4182,0.7468,0.1011,0.5193,0.2395,0.2502,0.3748,0.1878,0.2502,0.2391,pyc_xmeans,vehicle_y.zip
4,18,1000.0,20,0.0344431400299072,0.1746,208.6204,1.4283,0.7428,0.0879,0.4694,0.2153,0.2264,0.3387,0.17,0.2264,0.2246,pyc_xmeans,vehicle_y.zip
