n_clusters,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
7,k-means++,11,100,0.0001,False,42,True,lloyd,0.0373857021331787,0.4761,5947.6735,0.7086,0.8215,0.4371,1.2004,0.6652,0.666,0.7158,0.6226,0.666,0.556,skl_kmeans,cure-t2-4k_y.zip-7_k
7,k-means++,11,300,0.0001,False,42,True,lloyd,0.0411851406097412,0.4761,5947.6735,0.7086,0.8215,0.4371,1.2004,0.6652,0.666,0.7158,0.6226,0.666,0.556,skl_kmeans,cure-t2-4k_y.zip-7_k
7,k-means++,11,500,0.0001,False,42,True,lloyd,0.0370986461639404,0.4761,5947.6735,0.7086,0.8215,0.4371,1.2004,0.6652,0.666,0.7158,0.6226,0.666,0.556,skl_kmeans,cure-t2-4k_y.zip-7_k
