n_clusters,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,bisecting_strategy,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
3,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,0.0716736316680908,0.4599,241.9044,0.8336,0.8322,0.6201,0.7241,0.6552,0.6595,0.6591,0.6598,0.6595,0.7452,skl_bis_kmeans,iris_y.zip-3_k
3,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,0.0381374359130859,0.4599,241.9044,0.8336,0.8322,0.6201,0.7241,0.6552,0.6595,0.6591,0.6598,0.6595,0.7452,skl_bis_kmeans,iris_y.zip-3_k
3,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,0.0792415142059326,0.4599,241.9044,0.8336,0.8322,0.6201,0.7241,0.6552,0.6595,0.6591,0.6598,0.6595,0.7452,skl_bis_kmeans,iris_y.zip-3_k
3,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,0.0424864292144775,0.4599,241.9044,0.8336,0.8322,0.6201,0.7241,0.6552,0.6595,0.6591,0.6598,0.6595,0.7452,skl_bis_kmeans,iris_y.zip-3_k
3,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,0.0830550193786621,0.4599,241.9044,0.8336,0.8322,0.6201,0.7241,0.6552,0.6595,0.6591,0.6598,0.6595,0.7452,skl_bis_kmeans,iris_y.zip-3_k
3,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,0.095050573348999,0.4599,241.9044,0.8336,0.8322,0.6201,0.7241,0.6552,0.6595,0.6591,0.6598,0.6595,0.7452,skl_bis_kmeans,iris_y.zip-3_k
