n_clusters,labels_as_tree_leaves,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,criterion,splitter,min_samples_split,min_samples_leaf,min_weight_fraction_leaf,max_features,max_leaf_nodes,min_impurity_decrease,class_weight,ccp_alpha,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
2,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,1000.0,100,1.0777037143707275,0.5443,12295.8618,0.7027,0.503,0.0058,0.0021,0.003,0.0031,0.0031,0.0031,0.0031,0.5098,kmeans+dt,compas-scores-two-years_y.zip-2_True_k
2,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,1000.0,20,1.3208703994750977,0.5443,12295.8618,0.7027,0.503,0.0058,0.0021,0.003,0.0031,0.0031,0.0031,0.0031,0.5098,kmeans+dt,compas-scores-two-years_y.zip-2_True_k
2,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,100.0,100,1.0462512969970703,0.5434,12239.548,0.7044,0.503,0.0058,0.0022,0.0031,0.0032,0.0032,0.0032,0.0032,0.5099,kmeans+dt,compas-scores-two-years_y.zip-2_True_k
2,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,100.0,20,1.064833402633667,0.5443,12295.8618,0.7027,0.503,0.0058,0.0021,0.003,0.0031,0.0031,0.0031,0.0031,0.5098,kmeans+dt,compas-scores-two-years_y.zip-2_True_k
2,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,20.0,100,1.0518529415130615,0.5444,12292.3136,0.7026,0.5031,0.0059,0.0022,0.0031,0.0032,0.0032,0.0032,0.0032,0.51,kmeans+dt,compas-scores-two-years_y.zip-2_True_k
2,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,20.0,20,1.2519478797912598,0.5444,12292.3136,0.7026,0.5031,0.0059,0.0022,0.0031,0.0032,0.0032,0.0032,0.0032,0.51,kmeans+dt,compas-scores-two-years_y.zip-2_True_k
2,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,inf,100,1.160871982574463,0.5443,12295.8618,0.7027,0.503,0.0058,0.0021,0.003,0.0031,0.0031,0.0031,0.0031,0.5098,kmeans+dt,compas-scores-two-years_y.zip-2_True_k
2,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,inf,20,1.2610862255096436,0.5443,12295.8618,0.7027,0.503,0.0058,0.0021,0.003,0.0031,0.0031,0.0031,0.0031,0.5098,kmeans+dt,compas-scores-two-years_y.zip-2_True_k
2,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,1000.0,100,1.1219797134399414,0.5443,12295.8618,0.7027,0.503,0.0058,0.0021,0.003,0.0031,0.0031,0.0031,0.0031,0.5098,kmeans+dt,compas-scores-two-years_y.zip-2_True_k
2,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,1000.0,20,1.0514514446258545,0.5443,12295.8618,0.7027,0.503,0.0058,0.0021,0.003,0.0031,0.0031,0.0031,0.0031,0.5098,kmeans+dt,compas-scores-two-years_y.zip-2_True_k
2,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,100.0,100,1.2141413688659668,0.5434,12239.548,0.7044,0.503,0.0058,0.0022,0.0031,0.0032,0.0032,0.0032,0.0032,0.5099,kmeans+dt,compas-scores-two-years_y.zip-2_True_k
2,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,100.0,20,1.2143819332122805,0.5443,12295.8618,0.7027,0.503,0.0058,0.0021,0.003,0.0031,0.0031,0.0031,0.0031,0.5098,kmeans+dt,compas-scores-two-years_y.zip-2_True_k
2,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,20.0,100,1.0808453559875488,0.5444,12292.3136,0.7026,0.5031,0.0059,0.0022,0.0031,0.0032,0.0032,0.0032,0.0032,0.51,kmeans+dt,compas-scores-two-years_y.zip-2_True_k
2,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,20.0,20,0.9870321750640868,0.5444,12292.3136,0.7026,0.5031,0.0059,0.0022,0.0031,0.0032,0.0032,0.0032,0.0032,0.51,kmeans+dt,compas-scores-two-years_y.zip-2_True_k
2,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,inf,100,1.116323471069336,0.5443,12295.8618,0.7027,0.503,0.0058,0.0021,0.003,0.0031,0.0031,0.0031,0.0031,0.5098,kmeans+dt,compas-scores-two-years_y.zip-2_True_k
2,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,inf,20,1.1204321384429932,0.5443,12295.8618,0.7027,0.503,0.0058,0.0021,0.003,0.0031,0.0031,0.0031,0.0031,0.5098,kmeans+dt,compas-scores-two-years_y.zip-2_True_k
2,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,1000.0,100,1.233926773071289,0.5443,12295.8618,0.7027,0.503,0.0058,0.0021,0.003,0.0031,0.0031,0.0031,0.0031,0.5098,kmeans+dt,compas-scores-two-years_y.zip-2_True_k
2,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,1000.0,20,1.1363554000854492,0.5443,12295.8618,0.7027,0.503,0.0058,0.0021,0.003,0.0031,0.0031,0.0031,0.0031,0.5098,kmeans+dt,compas-scores-two-years_y.zip-2_True_k
2,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,100.0,100,0.9307262897491456,0.5434,12239.548,0.7044,0.503,0.0058,0.0022,0.0031,0.0032,0.0032,0.0032,0.0032,0.5099,kmeans+dt,compas-scores-two-years_y.zip-2_True_k
2,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,100.0,20,1.1389784812927246,0.5443,12295.8618,0.7027,0.503,0.0058,0.0021,0.003,0.0031,0.0031,0.0031,0.0031,0.5098,kmeans+dt,compas-scores-two-years_y.zip-2_True_k
2,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,20.0,100,0.9861149787902832,0.5444,12292.3136,0.7026,0.5031,0.0059,0.0022,0.0031,0.0032,0.0032,0.0032,0.0032,0.51,kmeans+dt,compas-scores-two-years_y.zip-2_True_k
2,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,20.0,20,1.0333549976348877,0.5444,12292.3136,0.7026,0.5031,0.0059,0.0022,0.0031,0.0032,0.0032,0.0032,0.0032,0.51,kmeans+dt,compas-scores-two-years_y.zip-2_True_k
2,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,inf,100,1.1367790699005127,0.5443,12295.8618,0.7027,0.503,0.0058,0.0021,0.003,0.0031,0.0031,0.0031,0.0031,0.5098,kmeans+dt,compas-scores-two-years_y.zip-2_True_k
2,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,inf,20,1.190652847290039,0.5443,12295.8618,0.7027,0.503,0.0058,0.0021,0.003,0.0031,0.0031,0.0031,0.0031,0.5098,kmeans+dt,compas-scores-two-years_y.zip-2_True_k
2,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,1000.0,100,1.063850164413452,0.5443,12295.8618,0.7027,0.503,0.0058,0.0021,0.003,0.0031,0.0031,0.0031,0.0031,0.5098,kmeans+dt,compas-scores-two-years_y.zip-2_True_k
2,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,1000.0,20,0.8400883674621582,0.5443,12295.8618,0.7027,0.503,0.0058,0.0021,0.003,0.0031,0.0031,0.0031,0.0031,0.5098,kmeans+dt,compas-scores-two-years_y.zip-2_True_k
2,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,100.0,100,0.9549076557159424,0.5434,12239.548,0.7044,0.503,0.0058,0.0022,0.0031,0.0032,0.0032,0.0032,0.0032,0.5099,kmeans+dt,compas-scores-two-years_y.zip-2_True_k
2,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,100.0,20,1.283622980117798,0.5443,12295.8618,0.7027,0.503,0.0058,0.0021,0.003,0.0031,0.0031,0.0031,0.0031,0.5098,kmeans+dt,compas-scores-two-years_y.zip-2_True_k
2,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,20.0,100,1.1436192989349363,0.5444,12292.3136,0.7026,0.5031,0.0059,0.0022,0.0031,0.0032,0.0032,0.0032,0.0032,0.51,kmeans+dt,compas-scores-two-years_y.zip-2_True_k
2,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,20.0,20,1.2610745429992676,0.5444,12292.3136,0.7026,0.5031,0.0059,0.0022,0.0031,0.0032,0.0032,0.0032,0.0032,0.51,kmeans+dt,compas-scores-two-years_y.zip-2_True_k
2,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,inf,100,1.2500593662261963,0.5443,12295.8618,0.7027,0.503,0.0058,0.0021,0.003,0.0031,0.0031,0.0031,0.0031,0.5098,kmeans+dt,compas-scores-two-years_y.zip-2_True_k
