max_depth,max_nbr_clusters,min_samples_leaf,min_samples_split,max_nbr_values,max_nbr_values_cat,bic_eps,random_state,n_components,oblique_splits,max_oblique_features,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
2,10,30,50,20,20,0.0,42,1,False,0,0.8128323554992676,-0.0032,13.3653,10.9999,0.495,0.0482,0.0212,0.0309,0.0313,0.0511,0.0226,0.0313,0.5971,PrincipalParTree,churn_y.zip
2,10,30,50,20,20,0.0,42,1,False,1,0.8053350448608398,-0.0032,13.3653,10.9999,0.495,0.0482,0.0212,0.0309,0.0313,0.0511,0.0226,0.0313,0.5971,PrincipalParTree,churn_y.zip
2,10,30,50,20,20,0.0,42,1,False,2,0.7364192008972168,-0.0032,13.3653,10.9999,0.495,0.0482,0.0212,0.0309,0.0313,0.0511,0.0226,0.0313,0.5971,PrincipalParTree,churn_y.zip
2,10,30,50,20,20,0.0,42,2,False,0,0.9454705715179444,-0.0107,11.8191,16.3482,0.3845,0.0053,0.0013,0.0009,0.0014,0.003,0.0009,0.0014,0.4496,PrincipalParTree,churn_y.zip
2,10,30,50,20,20,0.0,42,2,False,1,0.8023240566253662,-0.0107,11.8191,16.3482,0.3845,0.0053,0.0013,0.0009,0.0014,0.003,0.0009,0.0014,0.4496,PrincipalParTree,churn_y.zip
2,10,30,50,20,20,0.0,42,2,False,2,0.755063533782959,-0.0107,11.8191,16.3482,0.3845,0.0053,0.0013,0.0009,0.0014,0.003,0.0009,0.0014,0.4496,PrincipalParTree,churn_y.zip
2,10,30,50,20,20,0.1,42,1,False,0,0.9367928504943848,-0.0177,10.1749,10.597,0.4929,0.0624,0.0233,0.0311,0.0317,0.0563,0.0221,0.0317,0.5914,PrincipalParTree,churn_y.zip
2,10,30,50,20,20,0.1,42,1,False,1,0.842897891998291,-0.0177,10.1749,10.597,0.4929,0.0624,0.0233,0.0311,0.0317,0.0563,0.0221,0.0317,0.5914,PrincipalParTree,churn_y.zip
2,10,30,50,20,20,0.1,42,1,False,2,1.0223538875579834,-0.0177,10.1749,10.597,0.4929,0.0624,0.0233,0.0311,0.0317,0.0563,0.0221,0.0317,0.5914,PrincipalParTree,churn_y.zip
2,10,30,50,20,20,0.1,42,2,False,0,0.8626458644866943,-0.0107,11.8191,16.3482,0.3845,0.0053,0.0013,0.0009,0.0014,0.003,0.0009,0.0014,0.4496,PrincipalParTree,churn_y.zip
2,10,30,50,20,20,0.1,42,2,False,1,0.7532203197479248,-0.0107,11.8191,16.3482,0.3845,0.0053,0.0013,0.0009,0.0014,0.003,0.0009,0.0014,0.4496,PrincipalParTree,churn_y.zip
2,10,30,50,20,20,0.1,42,2,False,2,0.8475112915039062,-0.0107,11.8191,16.3482,0.3845,0.0053,0.0013,0.0009,0.0014,0.003,0.0009,0.0014,0.4496,PrincipalParTree,churn_y.zip
2,10,30,5,20,20,0.0,42,1,False,0,0.742804765701294,-0.0032,13.3653,10.9999,0.495,0.0482,0.0212,0.0309,0.0313,0.0511,0.0226,0.0313,0.5971,PrincipalParTree,churn_y.zip
2,10,30,5,20,20,0.0,42,1,False,1,1.059844732284546,-0.0032,13.3653,10.9999,0.495,0.0482,0.0212,0.0309,0.0313,0.0511,0.0226,0.0313,0.5971,PrincipalParTree,churn_y.zip
2,10,30,5,20,20,0.0,42,1,False,2,0.8346893787384033,-0.0032,13.3653,10.9999,0.495,0.0482,0.0212,0.0309,0.0313,0.0511,0.0226,0.0313,0.5971,PrincipalParTree,churn_y.zip
2,10,30,5,20,20,0.0,42,2,False,0,0.8654744625091553,-0.0107,11.8191,16.3482,0.3845,0.0053,0.0013,0.0009,0.0014,0.003,0.0009,0.0014,0.4496,PrincipalParTree,churn_y.zip
2,10,30,5,20,20,0.0,42,2,False,1,0.8559165000915527,-0.0107,11.8191,16.3482,0.3845,0.0053,0.0013,0.0009,0.0014,0.003,0.0009,0.0014,0.4496,PrincipalParTree,churn_y.zip
2,10,30,5,20,20,0.0,42,2,False,2,0.8809232711791992,-0.0107,11.8191,16.3482,0.3845,0.0053,0.0013,0.0009,0.0014,0.003,0.0009,0.0014,0.4496,PrincipalParTree,churn_y.zip
2,10,30,5,20,20,0.1,42,1,False,0,0.7518248558044434,-0.0177,10.1749,10.597,0.4929,0.0624,0.0233,0.0311,0.0317,0.0563,0.0221,0.0317,0.5914,PrincipalParTree,churn_y.zip
2,10,30,5,20,20,0.1,42,1,False,1,0.8453497886657715,-0.0177,10.1749,10.597,0.4929,0.0624,0.0233,0.0311,0.0317,0.0563,0.0221,0.0317,0.5914,PrincipalParTree,churn_y.zip
2,10,30,5,20,20,0.1,42,1,False,2,0.942610502243042,-0.0177,10.1749,10.597,0.4929,0.0624,0.0233,0.0311,0.0317,0.0563,0.0221,0.0317,0.5914,PrincipalParTree,churn_y.zip
2,10,30,5,20,20,0.1,42,2,False,0,0.9530317783355712,-0.0107,11.8191,16.3482,0.3845,0.0053,0.0013,0.0009,0.0014,0.003,0.0009,0.0014,0.4496,PrincipalParTree,churn_y.zip
2,10,30,5,20,20,0.1,42,2,False,1,0.8086888790130615,-0.0107,11.8191,16.3482,0.3845,0.0053,0.0013,0.0009,0.0014,0.003,0.0009,0.0014,0.4496,PrincipalParTree,churn_y.zip
2,10,30,5,20,20,0.1,42,2,False,2,0.9525134563446044,-0.0107,11.8191,16.3482,0.3845,0.0053,0.0013,0.0009,0.0014,0.003,0.0009,0.0014,0.4496,PrincipalParTree,churn_y.zip
2,10,3,50,20,20,0.0,42,1,False,0,0.7345833778381348,-0.0032,13.3653,10.9999,0.495,0.0482,0.0212,0.0309,0.0313,0.0511,0.0226,0.0313,0.5971,PrincipalParTree,churn_y.zip
2,10,3,50,20,20,0.0,42,1,False,1,0.8592538833618164,-0.0032,13.3653,10.9999,0.495,0.0482,0.0212,0.0309,0.0313,0.0511,0.0226,0.0313,0.5971,PrincipalParTree,churn_y.zip
2,10,3,50,20,20,0.0,42,1,False,2,0.7357897758483887,-0.0032,13.3653,10.9999,0.495,0.0482,0.0212,0.0309,0.0313,0.0511,0.0226,0.0313,0.5971,PrincipalParTree,churn_y.zip
2,10,3,50,20,20,0.0,42,2,False,0,0.9585700035095216,-0.0107,11.8191,16.3482,0.3845,0.0053,0.0013,0.0009,0.0014,0.003,0.0009,0.0014,0.4496,PrincipalParTree,churn_y.zip
2,10,3,50,20,20,0.0,42,2,False,1,0.7834920883178711,-0.0107,11.8191,16.3482,0.3845,0.0053,0.0013,0.0009,0.0014,0.003,0.0009,0.0014,0.4496,PrincipalParTree,churn_y.zip
2,10,3,50,20,20,0.0,42,2,False,2,0.8443810939788818,-0.0107,11.8191,16.3482,0.3845,0.0053,0.0013,0.0009,0.0014,0.003,0.0009,0.0014,0.4496,PrincipalParTree,churn_y.zip
2,10,3,50,20,20,0.1,42,1,False,0,0.7486045360565186,-0.0177,10.1749,10.597,0.4929,0.0624,0.0233,0.0311,0.0317,0.0563,0.0221,0.0317,0.5914,PrincipalParTree,churn_y.zip
2,10,3,50,20,20,0.1,42,1,False,1,0.8384878635406494,-0.0177,10.1749,10.597,0.4929,0.0624,0.0233,0.0311,0.0317,0.0563,0.0221,0.0317,0.5914,PrincipalParTree,churn_y.zip
