n_clusters,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,bisecting_strategy,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,alg,dataset
8,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,20,6.908731937408447,0.1108,2165.3927,2.4628,skl_bis_kmeans,ficoONEHOT.zip-8_k
8,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,100.0,20,6.2293431758880615,0.1108,2165.3927,2.4628,skl_bis_kmeans,ficoONEHOT.zip-8_k
8,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,inf,20,6.520030736923218,0.1108,2165.3927,2.4628,skl_bis_kmeans,ficoONEHOT.zip-8_k
8,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,1000.0,20,6.319327354431152,0.1108,2165.3927,2.4628,skl_bis_kmeans,ficoONEHOT.zip-8_k
8,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,100.0,20,6.607017517089844,0.1108,2165.3927,2.4628,skl_bis_kmeans,ficoONEHOT.zip-8_k
8,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,inf,20,6.295792818069458,0.1108,2165.3927,2.4628,skl_bis_kmeans,ficoONEHOT.zip-8_k
8,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,20,6.382269144058228,0.1108,2165.3927,2.4628,skl_bis_kmeans,ficoONEHOT.zip-8_k
8,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,100.0,20,6.271688938140869,0.1108,2165.3927,2.4628,skl_bis_kmeans,ficoONEHOT.zip-8_k
8,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,inf,20,6.279570817947388,0.1108,2165.3927,2.4628,skl_bis_kmeans,ficoONEHOT.zip-8_k
8,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,1000.0,20,6.816848993301392,0.1108,2165.3927,2.4628,skl_bis_kmeans,ficoONEHOT.zip-8_k
8,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,100.0,20,6.892863750457764,0.1108,2165.3927,2.4628,skl_bis_kmeans,ficoONEHOT.zip-8_k
8,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,inf,20,7.496880054473877,0.1108,2165.3927,2.4628,skl_bis_kmeans,ficoONEHOT.zip-8_k
8,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,20,6.414053916931152,0.1108,2165.3927,2.4628,skl_bis_kmeans,ficoONEHOT.zip-8_k
8,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,100.0,20,6.607553958892822,0.1108,2165.3927,2.4628,skl_bis_kmeans,ficoONEHOT.zip-8_k
8,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,inf,20,6.576836109161377,0.1108,2165.3927,2.4628,skl_bis_kmeans,ficoONEHOT.zip-8_k
8,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,1000.0,20,6.790892839431763,0.1108,2165.3927,2.4628,skl_bis_kmeans,ficoONEHOT.zip-8_k
8,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,100.0,20,6.764642715454102,0.1108,2165.3927,2.4628,skl_bis_kmeans,ficoONEHOT.zip-8_k
8,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,inf,20,6.259387016296387,0.1108,2165.3927,2.4628,skl_bis_kmeans,ficoONEHOT.zip-8_k
8,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,20,6.908731937408447,0.1108,2165.3927,2.4628,skl_bis_kmeans,ficoONEHOT.zip-8_k
