n_clusters,max_iter,init,n_init,verbose,random_state,n_jobs,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
12,500,Cao,11,False,42,4,1000.0,100,0.0553512573242187,-0.3706,6.357,4.2422,0.6674,0.1085,0.3649,0.1791,0.2209,0.3321,0.1655,0.2209,0.3043,kmodes,iris_y.zip
12,500,Cao,11,False,42,4,1000.0,20,0.055535078048706,-0.3706,6.357,4.2422,0.6674,0.1085,0.3649,0.1791,0.2209,0.3321,0.1655,0.2209,0.3043,kmodes,iris_y.zip
12,500,Cao,11,False,42,4,100.0,100,0.0548412799835205,-0.3706,6.357,4.2422,0.6674,0.1085,0.3649,0.1791,0.2209,0.3321,0.1655,0.2209,0.3043,kmodes,iris_y.zip
12,500,Cao,11,False,42,4,100.0,20,0.0558114051818847,-0.3706,6.357,4.2422,0.6674,0.1085,0.3649,0.1791,0.2209,0.3321,0.1655,0.2209,0.3043,kmodes,iris_y.zip
12,500,Cao,11,False,42,4,20.0,20,0.0399515628814697,-0.2064,11.5077,3.4127,0.7031,0.205,0.589,0.3208,0.3551,0.5361,0.2655,0.3551,0.392,kmodes,iris_y.zip
12,500,Cao,11,False,42,4,inf,100,0.0554754734039306,-0.3706,6.357,4.2422,0.6674,0.1085,0.3649,0.1791,0.2209,0.3321,0.1655,0.2209,0.3043,kmodes,iris_y.zip
12,500,Cao,11,False,42,4,inf,20,0.0547518730163574,-0.3706,6.357,4.2422,0.6674,0.1085,0.3649,0.1791,0.2209,0.3321,0.1655,0.2209,0.3043,kmodes,iris_y.zip
2,100,Cao,11,False,42,4,1000.0,100,0.0159664154052734,0.2002,26.8407,1.3341,0.4581,0.0633,0.107,0.1313,0.1391,0.0974,0.2434,0.1391,0.5271,kmodes,iris_y.zip
2,100,Cao,11,False,42,4,1000.0,20,0.015233039855957,0.2002,26.8407,1.3341,0.4581,0.0633,0.107,0.1313,0.1391,0.0974,0.2434,0.1391,0.5271,kmodes,iris_y.zip
2,100,Cao,11,False,42,4,100.0,100,0.0151019096374511,0.2002,26.8407,1.3341,0.4581,0.0633,0.107,0.1313,0.1391,0.0974,0.2434,0.1391,0.5271,kmodes,iris_y.zip
2,100,Cao,11,False,42,4,100.0,20,0.0150842666625976,0.2002,26.8407,1.3341,0.4581,0.0633,0.107,0.1313,0.1391,0.0974,0.2434,0.1391,0.5271,kmodes,iris_y.zip
2,100,Cao,11,False,42,4,20.0,20,0.0148541927337646,0.1334,34.6701,1.3895,0.5279,0.127,0.1705,0.1983,0.2049,0.1552,0.3013,0.2049,0.5273,kmodes,iris_y.zip
2,100,Cao,11,False,42,4,inf,100,0.0150887966156005,0.2002,26.8407,1.3341,0.4581,0.0633,0.107,0.1313,0.1391,0.0974,0.2434,0.1391,0.5271,kmodes,iris_y.zip
2,100,Cao,11,False,42,4,inf,20,0.0150177478790283,0.2002,26.8407,1.3341,0.4581,0.0633,0.107,0.1313,0.1391,0.0974,0.2434,0.1391,0.5271,kmodes,iris_y.zip
2,300,Cao,11,False,42,4,1000.0,100,0.0150003433227539,0.2002,26.8407,1.3341,0.4581,0.0633,0.107,0.1313,0.1391,0.0974,0.2434,0.1391,0.5271,kmodes,iris_y.zip
2,300,Cao,11,False,42,4,1000.0,20,0.0151090621948242,0.2002,26.8407,1.3341,0.4581,0.0633,0.107,0.1313,0.1391,0.0974,0.2434,0.1391,0.5271,kmodes,iris_y.zip
2,300,Cao,11,False,42,4,100.0,100,0.0157346725463867,0.2002,26.8407,1.3341,0.4581,0.0633,0.107,0.1313,0.1391,0.0974,0.2434,0.1391,0.5271,kmodes,iris_y.zip
2,300,Cao,11,False,42,4,100.0,20,0.0150809288024902,0.2002,26.8407,1.3341,0.4581,0.0633,0.107,0.1313,0.1391,0.0974,0.2434,0.1391,0.5271,kmodes,iris_y.zip
2,300,Cao,11,False,42,4,20.0,20,0.0149977207183837,0.1334,34.6701,1.3895,0.5279,0.127,0.1705,0.1983,0.2049,0.1552,0.3013,0.2049,0.5273,kmodes,iris_y.zip
2,300,Cao,11,False,42,4,inf,100,0.0157146453857421,0.2002,26.8407,1.3341,0.4581,0.0633,0.107,0.1313,0.1391,0.0974,0.2434,0.1391,0.5271,kmodes,iris_y.zip
2,300,Cao,11,False,42,4,inf,20,0.0151896476745605,0.2002,26.8407,1.3341,0.4581,0.0633,0.107,0.1313,0.1391,0.0974,0.2434,0.1391,0.5271,kmodes,iris_y.zip
2,500,Cao,11,False,42,4,1000.0,100,0.0157191753387451,0.2002,26.8407,1.3341,0.4581,0.0633,0.107,0.1313,0.1391,0.0974,0.2434,0.1391,0.5271,kmodes,iris_y.zip
2,500,Cao,11,False,42,4,1000.0,20,0.0150537490844726,0.2002,26.8407,1.3341,0.4581,0.0633,0.107,0.1313,0.1391,0.0974,0.2434,0.1391,0.5271,kmodes,iris_y.zip
2,500,Cao,11,False,42,4,100.0,100,0.015087604522705,0.2002,26.8407,1.3341,0.4581,0.0633,0.107,0.1313,0.1391,0.0974,0.2434,0.1391,0.5271,kmodes,iris_y.zip
2,500,Cao,11,False,42,4,100.0,20,0.0153582096099853,0.2002,26.8407,1.3341,0.4581,0.0633,0.107,0.1313,0.1391,0.0974,0.2434,0.1391,0.5271,kmodes,iris_y.zip
2,500,Cao,11,False,42,4,20.0,20,0.0150225162506103,0.1334,34.6701,1.3895,0.5279,0.127,0.1705,0.1983,0.2049,0.1552,0.3013,0.2049,0.5273,kmodes,iris_y.zip
2,500,Cao,11,False,42,4,inf,100,0.0150313377380371,0.2002,26.8407,1.3341,0.4581,0.0633,0.107,0.1313,0.1391,0.0974,0.2434,0.1391,0.5271,kmodes,iris_y.zip
2,500,Cao,11,False,42,4,inf,20,0.0150179862976074,0.2002,26.8407,1.3341,0.4581,0.0633,0.107,0.1313,0.1391,0.0974,0.2434,0.1391,0.5271,kmodes,iris_y.zip
4,100,Cao,11,False,42,4,1000.0,100,0.0206105709075927,-0.1271,9.3602,3.4014,0.5658,0.0577,0.1425,0.1108,0.1274,0.1297,0.1251,0.1274,0.3934,kmodes,iris_y.zip
4,100,Cao,11,False,42,4,1000.0,20,0.0192139148712158,-0.1271,9.3602,3.4014,0.5658,0.0577,0.1425,0.1108,0.1274,0.1297,0.1251,0.1274,0.3934,kmodes,iris_y.zip
4,100,Cao,11,False,42,4,100.0,100,0.0193030834197998,-0.1271,9.3602,3.4014,0.5658,0.0577,0.1425,0.1108,0.1274,0.1297,0.1251,0.1274,0.3934,kmodes,iris_y.zip
4,100,Cao,11,False,42,4,100.0,20,0.019371747970581,-0.1271,9.3602,3.4014,0.5658,0.0577,0.1425,0.1108,0.1274,0.1297,0.1251,0.1274,0.3934,kmodes,iris_y.zip
4,100,Cao,11,False,42,4,20.0,20,0.0199244022369384,0.0291,23.4175,2.0986,0.6817,0.2862,0.3561,0.2971,0.3099,0.3242,0.2968,0.3099,0.5256,kmodes,iris_y.zip
4,100,Cao,11,False,42,4,inf,100,0.0199775695800781,-0.1271,9.3602,3.4014,0.5658,0.0577,0.1425,0.1108,0.1274,0.1297,0.1251,0.1274,0.3934,kmodes,iris_y.zip
4,100,Cao,11,False,42,4,inf,20,0.0192198753356933,-0.1271,9.3602,3.4014,0.5658,0.0577,0.1425,0.1108,0.1274,0.1297,0.1251,0.1274,0.3934,kmodes,iris_y.zip
4,300,Cao,11,False,42,4,1000.0,100,0.0193350315093994,-0.1271,9.3602,3.4014,0.5658,0.0577,0.1425,0.1108,0.1274,0.1297,0.1251,0.1274,0.3934,kmodes,iris_y.zip
4,300,Cao,11,False,42,4,1000.0,20,0.0189151763916015,-0.1271,9.3602,3.4014,0.5658,0.0577,0.1425,0.1108,0.1274,0.1297,0.1251,0.1274,0.3934,kmodes,iris_y.zip
4,300,Cao,11,False,42,4,100.0,100,0.0193798542022705,-0.1271,9.3602,3.4014,0.5658,0.0577,0.1425,0.1108,0.1274,0.1297,0.1251,0.1274,0.3934,kmodes,iris_y.zip
4,300,Cao,11,False,42,4,100.0,20,0.0193367004394531,-0.1271,9.3602,3.4014,0.5658,0.0577,0.1425,0.1108,0.1274,0.1297,0.1251,0.1274,0.3934,kmodes,iris_y.zip
4,300,Cao,11,False,42,4,20.0,20,0.0195958614349365,0.0291,23.4175,2.0986,0.6817,0.2862,0.3561,0.2971,0.3099,0.3242,0.2968,0.3099,0.5256,kmodes,iris_y.zip
4,300,Cao,11,False,42,4,inf,100,0.0202500820159912,-0.1271,9.3602,3.4014,0.5658,0.0577,0.1425,0.1108,0.1274,0.1297,0.1251,0.1274,0.3934,kmodes,iris_y.zip
4,300,Cao,11,False,42,4,inf,20,0.0194966793060302,-0.1271,9.3602,3.4014,0.5658,0.0577,0.1425,0.1108,0.1274,0.1297,0.1251,0.1274,0.3934,kmodes,iris_y.zip
4,500,Cao,11,False,42,4,1000.0,100,0.0202236175537109,-0.1271,9.3602,3.4014,0.5658,0.0577,0.1425,0.1108,0.1274,0.1297,0.1251,0.1274,0.3934,kmodes,iris_y.zip
4,500,Cao,11,False,42,4,1000.0,20,0.0192983150482177,-0.1271,9.3602,3.4014,0.5658,0.0577,0.1425,0.1108,0.1274,0.1297,0.1251,0.1274,0.3934,kmodes,iris_y.zip
4,500,Cao,11,False,42,4,100.0,100,0.0192914009094238,-0.1271,9.3602,3.4014,0.5658,0.0577,0.1425,0.1108,0.1274,0.1297,0.1251,0.1274,0.3934,kmodes,iris_y.zip
4,500,Cao,11,False,42,4,100.0,20,0.0192446708679199,-0.1271,9.3602,3.4014,0.5658,0.0577,0.1425,0.1108,0.1274,0.1297,0.1251,0.1274,0.3934,kmodes,iris_y.zip
4,500,Cao,11,False,42,4,20.0,20,0.0195410251617431,0.0291,23.4175,2.0986,0.6817,0.2862,0.3561,0.2971,0.3099,0.3242,0.2968,0.3099,0.5256,kmodes,iris_y.zip
4,500,Cao,11,False,42,4,inf,100,0.0193214416503906,-0.1271,9.3602,3.4014,0.5658,0.0577,0.1425,0.1108,0.1274,0.1297,0.1251,0.1274,0.3934,kmodes,iris_y.zip
4,500,Cao,11,False,42,4,inf,20,0.0192384719848632,-0.1271,9.3602,3.4014,0.5658,0.0577,0.1425,0.1108,0.1274,0.1297,0.1251,0.1274,0.3934,kmodes,iris_y.zip
6,100,Cao,11,False,42,4,1000.0,100,0.0234527587890625,-0.1904,6.1332,7.4757,0.6181,0.0778,0.2044,0.1302,0.1532,0.186,0.1302,0.1532,0.3426,kmodes,iris_y.zip
6,100,Cao,11,False,42,4,1000.0,20,0.0238897800445556,-0.1904,6.1332,7.4757,0.6181,0.0778,0.2044,0.1302,0.1532,0.186,0.1302,0.1532,0.3426,kmodes,iris_y.zip
6,100,Cao,11,False,42,4,100.0,100,0.0236656665802001,-0.1904,6.1332,7.4757,0.6181,0.0778,0.2044,0.1302,0.1532,0.186,0.1302,0.1532,0.3426,kmodes,iris_y.zip
6,100,Cao,11,False,42,4,100.0,20,0.0238561630249023,-0.1904,6.1332,7.4757,0.6181,0.0778,0.2044,0.1302,0.1532,0.186,0.1302,0.1532,0.3426,kmodes,iris_y.zip
6,100,Cao,11,False,42,4,20.0,20,0.0250823497772216,-0.1973,15.8112,2.9814,0.6729,0.2035,0.385,0.2691,0.2886,0.3504,0.2454,0.2886,0.4294,kmodes,iris_y.zip
6,100,Cao,11,False,42,4,inf,100,0.0242218971252441,-0.1904,6.1332,7.4757,0.6181,0.0778,0.2044,0.1302,0.1532,0.186,0.1302,0.1532,0.3426,kmodes,iris_y.zip
6,100,Cao,11,False,42,4,inf,20,0.0240957736968994,-0.1904,6.1332,7.4757,0.6181,0.0778,0.2044,0.1302,0.1532,0.186,0.1302,0.1532,0.3426,kmodes,iris_y.zip
6,300,Cao,11,False,42,4,1000.0,100,0.0234558582305908,-0.1904,6.1332,7.4757,0.6181,0.0778,0.2044,0.1302,0.1532,0.186,0.1302,0.1532,0.3426,kmodes,iris_y.zip
6,300,Cao,11,False,42,4,1000.0,20,0.0233848094940185,-0.1904,6.1332,7.4757,0.6181,0.0778,0.2044,0.1302,0.1532,0.186,0.1302,0.1532,0.3426,kmodes,iris_y.zip
6,300,Cao,11,False,42,4,100.0,100,0.0248286724090576,-0.1904,6.1332,7.4757,0.6181,0.0778,0.2044,0.1302,0.1532,0.186,0.1302,0.1532,0.3426,kmodes,iris_y.zip
6,300,Cao,11,False,42,4,100.0,20,0.0257904529571533,-0.1904,6.1332,7.4757,0.6181,0.0778,0.2044,0.1302,0.1532,0.186,0.1302,0.1532,0.3426,kmodes,iris_y.zip
6,300,Cao,11,False,42,4,20.0,20,0.0249609947204589,-0.1973,15.8112,2.9814,0.6729,0.2035,0.385,0.2691,0.2886,0.3504,0.2454,0.2886,0.4294,kmodes,iris_y.zip
6,300,Cao,11,False,42,4,inf,100,0.0245015621185302,-0.1904,6.1332,7.4757,0.6181,0.0778,0.2044,0.1302,0.1532,0.186,0.1302,0.1532,0.3426,kmodes,iris_y.zip
6,300,Cao,11,False,42,4,inf,20,0.0267136096954345,-0.1904,6.1332,7.4757,0.6181,0.0778,0.2044,0.1302,0.1532,0.186,0.1302,0.1532,0.3426,kmodes,iris_y.zip
6,500,Cao,11,False,42,4,1000.0,100,0.0247838497161865,-0.1904,6.1332,7.4757,0.6181,0.0778,0.2044,0.1302,0.1532,0.186,0.1302,0.1532,0.3426,kmodes,iris_y.zip
6,500,Cao,11,False,42,4,1000.0,20,0.0235388278961181,-0.1904,6.1332,7.4757,0.6181,0.0778,0.2044,0.1302,0.1532,0.186,0.1302,0.1532,0.3426,kmodes,iris_y.zip
6,500,Cao,11,False,42,4,100.0,100,0.0248112678527832,-0.1904,6.1332,7.4757,0.6181,0.0778,0.2044,0.1302,0.1532,0.186,0.1302,0.1532,0.3426,kmodes,iris_y.zip
6,500,Cao,11,False,42,4,100.0,20,0.0240190029144287,-0.1904,6.1332,7.4757,0.6181,0.0778,0.2044,0.1302,0.1532,0.186,0.1302,0.1532,0.3426,kmodes,iris_y.zip
6,500,Cao,11,False,42,4,20.0,20,0.0237882137298584,-0.1973,15.8112,2.9814,0.6729,0.2035,0.385,0.2691,0.2886,0.3504,0.2454,0.2886,0.4294,kmodes,iris_y.zip
6,500,Cao,11,False,42,4,inf,100,0.0245301723480224,-0.1904,6.1332,7.4757,0.6181,0.0778,0.2044,0.1302,0.1532,0.186,0.1302,0.1532,0.3426,kmodes,iris_y.zip
6,500,Cao,11,False,42,4,inf,20,0.0234858989715576,-0.1904,6.1332,7.4757,0.6181,0.0778,0.2044,0.1302,0.1532,0.186,0.1302,0.1532,0.3426,kmodes,iris_y.zip
8,100,Cao,11,False,42,4,1000.0,100,0.0293993949890136,-0.2552,6.2181,7.0874,0.6422,0.0887,0.2692,0.1535,0.1827,0.245,0.1457,0.1827,0.3179,kmodes,iris_y.zip
8,100,Cao,11,False,42,4,1000.0,20,0.0282464027404785,-0.2552,6.2181,7.0874,0.6422,0.0887,0.2692,0.1535,0.1827,0.245,0.1457,0.1827,0.3179,kmodes,iris_y.zip
8,100,Cao,11,False,42,4,100.0,100,0.029552936553955,-0.2552,6.2181,7.0874,0.6422,0.0887,0.2692,0.1535,0.1827,0.245,0.1457,0.1827,0.3179,kmodes,iris_y.zip
8,100,Cao,11,False,42,4,100.0,20,0.0286929607391357,-0.2552,6.2181,7.0874,0.6422,0.0887,0.2692,0.1535,0.1827,0.245,0.1457,0.1827,0.3179,kmodes,iris_y.zip
8,100,Cao,11,False,42,4,20.0,20,0.0283529758453369,-0.2156,13.4762,4.2801,0.6864,0.2062,0.4729,0.3009,0.3258,0.4304,0.262,0.3258,0.4136,kmodes,iris_y.zip
8,100,Cao,11,False,42,4,inf,100,0.0297510623931884,-0.2552,6.2181,7.0874,0.6422,0.0887,0.2692,0.1535,0.1827,0.245,0.1457,0.1827,0.3179,kmodes,iris_y.zip
8,100,Cao,11,False,42,4,inf,20,0.0283863544464111,-0.2552,6.2181,7.0874,0.6422,0.0887,0.2692,0.1535,0.1827,0.245,0.1457,0.1827,0.3179,kmodes,iris_y.zip
8,300,Cao,11,False,42,4,1000.0,100,0.0328655242919921,-0.2552,6.2181,7.0874,0.6422,0.0887,0.2692,0.1535,0.1827,0.245,0.1457,0.1827,0.3179,kmodes,iris_y.zip
8,300,Cao,11,False,42,4,1000.0,20,0.0280914306640625,-0.2552,6.2181,7.0874,0.6422,0.0887,0.2692,0.1535,0.1827,0.245,0.1457,0.1827,0.3179,kmodes,iris_y.zip
8,300,Cao,11,False,42,4,100.0,100,0.0278046131134033,-0.2552,6.2181,7.0874,0.6422,0.0887,0.2692,0.1535,0.1827,0.245,0.1457,0.1827,0.3179,kmodes,iris_y.zip
8,300,Cao,11,False,42,4,100.0,20,0.0276319980621337,-0.2552,6.2181,7.0874,0.6422,0.0887,0.2692,0.1535,0.1827,0.245,0.1457,0.1827,0.3179,kmodes,iris_y.zip
8,300,Cao,11,False,42,4,20.0,20,0.0292270183563232,-0.2156,13.4762,4.2801,0.6864,0.2062,0.4729,0.3009,0.3258,0.4304,0.262,0.3258,0.4136,kmodes,iris_y.zip
8,300,Cao,11,False,42,4,inf,100,0.029219627380371,-0.2552,6.2181,7.0874,0.6422,0.0887,0.2692,0.1535,0.1827,0.245,0.1457,0.1827,0.3179,kmodes,iris_y.zip
8,300,Cao,11,False,42,4,inf,20,0.0280909538269042,-0.2552,6.2181,7.0874,0.6422,0.0887,0.2692,0.1535,0.1827,0.245,0.1457,0.1827,0.3179,kmodes,iris_y.zip
8,500,Cao,11,False,42,4,1000.0,100,0.0289297103881835,-0.2552,6.2181,7.0874,0.6422,0.0887,0.2692,0.1535,0.1827,0.245,0.1457,0.1827,0.3179,kmodes,iris_y.zip
8,500,Cao,11,False,42,4,1000.0,20,0.0279040336608886,-0.2552,6.2181,7.0874,0.6422,0.0887,0.2692,0.1535,0.1827,0.245,0.1457,0.1827,0.3179,kmodes,iris_y.zip
8,500,Cao,11,False,42,4,100.0,100,0.0279104709625244,-0.2552,6.2181,7.0874,0.6422,0.0887,0.2692,0.1535,0.1827,0.245,0.1457,0.1827,0.3179,kmodes,iris_y.zip
8,500,Cao,11,False,42,4,100.0,20,0.0276341438293457,-0.2552,6.2181,7.0874,0.6422,0.0887,0.2692,0.1535,0.1827,0.245,0.1457,0.1827,0.3179,kmodes,iris_y.zip
8,500,Cao,11,False,42,4,20.0,20,0.0299665927886962,-0.2156,13.4762,4.2801,0.6864,0.2062,0.4729,0.3009,0.3258,0.4304,0.262,0.3258,0.4136,kmodes,iris_y.zip
8,500,Cao,11,False,42,4,inf,100,0.0324270725250244,-0.2552,6.2181,7.0874,0.6422,0.0887,0.2692,0.1535,0.1827,0.245,0.1457,0.1827,0.3179,kmodes,iris_y.zip
8,500,Cao,11,False,42,4,inf,20,0.027618408203125,-0.2552,6.2181,7.0874,0.6422,0.0887,0.2692,0.1535,0.1827,0.245,0.1457,0.1827,0.3179,kmodes,iris_y.zip
