max_depth,max_nbr_clusters,min_samples_leaf,min_samples_split,max_nbr_values,max_nbr_values_cat,bic_eps,random_state,criteria_clf,criteria_reg,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
10,6,30,50,1000.0,100.0,0.0,42,entropy,mape,3.0516483783721924,0.357,538.5293,1.3071,0.5911,0.2144,0.5723,0.4295,0.4348,0.3194,0.6805,0.4348,0.4846,ImpurityParTree2,longsquare_y.zip
10,6,30,50,1000.0,100.0,0.0,42,entropy,r2,0.6574583053588867,0.0,0.0,0.0,0.1658,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4072,ImpurityParTree2,longsquare_y.zip
10,6,30,50,1000.0,100.0,0.0,42,gini,mape,2.975101947784424,0.357,538.5293,1.3071,0.5911,0.2144,0.5723,0.4295,0.4348,0.3194,0.6805,0.4348,0.4846,ImpurityParTree2,longsquare_y.zip
10,6,30,50,1000.0,100.0,0.0,42,gini,r2,0.6517984867095947,0.0,0.0,0.0,0.1658,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4072,ImpurityParTree2,longsquare_y.zip
10,6,30,50,1000.0,100.0,0.0,42,me,mape,3.014347791671753,0.357,538.5293,1.3071,0.5911,0.2144,0.5723,0.4295,0.4348,0.3194,0.6805,0.4348,0.4846,ImpurityParTree2,longsquare_y.zip
10,6,30,50,1000.0,100.0,0.0,42,me,r2,0.6360197067260742,0.0,0.0,0.0,0.1658,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4072,ImpurityParTree2,longsquare_y.zip
10,6,30,50,1000.0,100.0,0.1,42,entropy,mape,2.68805193901062,0.1527,474.2001,1.1528,0.6216,0.2509,0.6345,0.4721,0.4777,0.3541,0.7338,0.4777,0.5085,ImpurityParTree2,longsquare_y.zip
10,6,30,50,1000.0,100.0,0.1,42,entropy,r2,3.177079439163208,0.2561,3.9737,0.4634,0.1732,0.0,0.01,0.0,0.0109,0.0056,0.2308,0.0109,0.4049,ImpurityParTree2,longsquare_y.zip
10,6,30,50,1000.0,100.0,0.1,42,gini,mape,2.6511778831481934,0.1527,474.2001,1.1528,0.6216,0.2509,0.6345,0.4721,0.4777,0.3541,0.7338,0.4777,0.5085,ImpurityParTree2,longsquare_y.zip
10,6,30,50,1000.0,100.0,0.1,42,gini,r2,3.223827600479126,0.2561,3.9737,0.4634,0.1732,0.0,0.01,0.0,0.0109,0.0056,0.2308,0.0109,0.4049,ImpurityParTree2,longsquare_y.zip
