max_depth,max_nbr_clusters,min_samples_leaf,min_samples_split,max_nbr_values,max_nbr_values_cat,bic_eps,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
2,10,30,50,20,20,0.0,0.5859360694885254,-0.0993,11.8734,3.1607,0.549,0.0803,0.1025,0.1491,0.1528,0.157,0.1488,0.1528,0.614,VarianceParTree,ionosphere_y.zip
2,10,30,50,20,20,0.1,0.5132653713226318,-0.0993,11.8734,3.1607,0.549,0.0803,0.1025,0.1491,0.1528,0.157,0.1488,0.1528,0.614,VarianceParTree,ionosphere_y.zip
2,10,30,5,20,20,0.0,0.6814148426055908,-0.1207,8.474,2.815,0.549,0.0805,0.1063,0.15,0.156,0.1629,0.1496,0.156,0.6136,VarianceParTree,ionosphere_y.zip
2,10,30,5,20,20,0.1,0.6981756687164307,-0.1207,8.474,2.815,0.549,0.0805,0.1063,0.15,0.156,0.1629,0.1496,0.156,0.6136,VarianceParTree,ionosphere_y.zip
2,10,3,50,20,20,0.0,0.5604598522186279,-0.0993,11.8734,3.1607,0.549,0.0803,0.1025,0.1491,0.1528,0.157,0.1488,0.1528,0.614,VarianceParTree,ionosphere_y.zip
2,10,3,50,20,20,0.1,0.525989294052124,-0.0993,11.8734,3.1607,0.549,0.0803,0.1025,0.1491,0.1528,0.157,0.1488,0.1528,0.614,VarianceParTree,ionosphere_y.zip
2,10,3,5,1000,100,0.0,7.296197175979614,0.2056,38.1611,2.7527,0.6043,0.2272,0.1783,0.1878,0.1916,0.2731,0.1475,0.1916,0.5654,VarianceParTree,ionosphere_y.zip
2,10,3,5,1000,100,0.1,7.252604961395264,0.2056,38.1611,2.7527,0.6043,0.2272,0.1783,0.1878,0.1916,0.2731,0.1475,0.1916,0.5654,VarianceParTree,ionosphere_y.zip
2,10,3,5,1000,20,0.0,7.173949241638184,0.2056,38.1611,2.7527,0.6043,0.2272,0.1783,0.1878,0.1916,0.2731,0.1475,0.1916,0.5654,VarianceParTree,ionosphere_y.zip
2,10,3,5,1000,20,0.1,7.191477298736572,0.2056,38.1611,2.7527,0.6043,0.2272,0.1783,0.1878,0.1916,0.2731,0.1475,0.1916,0.5654,VarianceParTree,ionosphere_y.zip
2,10,3,5,20,20,0.0,0.7236418724060059,-0.1207,8.474,2.815,0.549,0.0805,0.1063,0.15,0.156,0.1629,0.1496,0.156,0.6136,VarianceParTree,ionosphere_y.zip
2,10,3,5,20,20,0.1,0.7015299797058105,-0.1207,8.474,2.815,0.549,0.0805,0.1063,0.15,0.156,0.1629,0.1496,0.156,0.6136,VarianceParTree,ionosphere_y.zip
2,12,30,50,20,20,0.0,0.5292835235595703,-0.0993,11.8734,3.1607,0.549,0.0803,0.1025,0.1491,0.1528,0.157,0.1488,0.1528,0.614,VarianceParTree,ionosphere_y.zip
2,12,30,50,20,20,0.1,0.5078423023223877,-0.0993,11.8734,3.1607,0.549,0.0803,0.1025,0.1491,0.1528,0.157,0.1488,0.1528,0.614,VarianceParTree,ionosphere_y.zip
2,12,30,5,20,20,0.0,0.7440314292907715,-0.1207,8.474,2.815,0.549,0.0805,0.1063,0.15,0.156,0.1629,0.1496,0.156,0.6136,VarianceParTree,ionosphere_y.zip
2,12,30,5,20,20,0.1,0.7726166248321533,-0.1207,8.474,2.815,0.549,0.0805,0.1063,0.15,0.156,0.1629,0.1496,0.156,0.6136,VarianceParTree,ionosphere_y.zip
2,12,3,50,20,20,0.0,0.580528736114502,-0.0993,11.8734,3.1607,0.549,0.0803,0.1025,0.1491,0.1528,0.157,0.1488,0.1528,0.614,VarianceParTree,ionosphere_y.zip
2,12,3,50,20,20,0.1,0.5106875896453857,-0.0993,11.8734,3.1607,0.549,0.0803,0.1025,0.1491,0.1528,0.157,0.1488,0.1528,0.614,VarianceParTree,ionosphere_y.zip
2,12,3,5,20,20,0.0,0.68719482421875,-0.1207,8.474,2.815,0.549,0.0805,0.1063,0.15,0.156,0.1629,0.1496,0.156,0.6136,VarianceParTree,ionosphere_y.zip
