age,fnlwgt,education_num,capital_gain,hours_per_week,type
-0.19478692402931544,-0.026282271395721403,-0.9377535238308189,0.26508163007733637,-0.10824672916953797,0
0.20260850845335807,0.6999346291523595,-0.4591335203312478,-0.48003218238925033,-0.16675377535307392,0
-0.6793242723729217,-0.03825536459105315,-0.01669914254127188,-0.453564349425437,0.5753742952319582,0
-0.3494859966157724,-0.01968090168970807,-0.685669419273044,0.6303423835808966,0.0999906356289475,0
-0.18482518234467027,-0.013571017817615941,0.37799640935859347,-0.9053452752558064,-0.055893886344145834,0
0.7623342425629023,-0.039116167724532254,-0.41985578714095356,-0.46377022819285935,-0.1611046910700788,0
0.10235510037070276,0.15092154578787528,-0.2830448799166037,0.9397232665788757,-0.059597807412892986,0
-0.3942278637754456,0.7982633788331849,-0.4475978274036994,-0.017599691821384662,-0.081892644286018,0
-0.32455970650655,-0.060755224639878924,-0.5563125649066859,-0.7203278346072182,-0.2502277770519499,0
-0.9779491292390946,-0.044663098783258866,-0.07886755992185433,-0.03953310328645225,-0.18395040082611708,1
0.9090849146878489,-0.03047015311711495,-0.16241182657427974,-0.3612611021537576,-0.1254950290468288,1
0.6955723082500381,0.7052908905311799,0.016416037605057675,-0.02855887578458518,-0.13288652321706418,0
-0.9831853015354877,-0.03498394595465958,0.10199628550201122,-0.030965696211648026,-0.1440856334682045,0
-0.7963760009481341,-0.37908105596808656,-0.4639262627734051,-0.017396699203890354,-0.08094810489374579,0
-0.32550181609137113,-0.020747975044699312,0.666881327547623,0.6645187426037448,-0.08545305699284111,1
-0.2547628592216485,0.8683391485549622,-0.09442532231443915,0.4115412033313675,-0.0529216885070588,0
-0.9754248995620646,-0.030252852503613155,0.17716883374757142,-0.026778015303842703,-0.12460005005875198,0
0.8581848887390431,-0.47938086625591175,-0.17844942737980915,-0.009082390072033937,-0.04226102064652058,0
-0.8611099811280936,-0.03593140135295127,0.23197594175528605,-0.42601090991581,-0.1479878436826456,0
0.06193822518559996,-0.021103777382818698,-0.8892059386073549,0.44438301585736273,-0.08691847216767137,0
0.511105654204685,-0.7636916243546114,0.05341260629789095,-0.3891166462901618,-0.035797237309322355,0
-0.5603419105036587,-0.5545307017544537,0.42169789656098167,-0.444687627546586,-0.05418894802314957,1
-0.2217321767739915,-0.014133542250413234,-0.24132669628677036,-0.94287222012415,-0.058210711591531766,0
-0.4996273507497494,-0.27990609294333685,0.8064392455066602,-0.1390908295553061,-0.048317429114639314,0
0.5724396980802277,-0.020616567967869173,0.47819285392957644,0.660310020293434,-0.08491184097530512,0
0.3659879057857877,-0.02384213108785976,-0.8808717819424283,-0.2826777575218869,-0.0981967147296227,1
0.8799951810077928,0.3600635176219578,-0.16620660718777203,-0.2469403126576768,-0.08578222655318829,0
0.16658740136971098,-0.014858011336774482,0.6111345587573224,-0.17615997959397212,0.7533326555287163,1
0.5490276062662065,-0.22873144880253107,0.770003076665653,-0.2181779885993087,-0.0757907586878687,1
0.6610789034801134,-0.03066479504816095,0.6433515470272603,-0.36356882139181806,-0.12629668549720707,0
-0.2315580973594512,0.4382507761152572,0.06579689292337072,0.8620728845506052,-0.08257248564670341,0
-0.25759562913280926,-0.014506201397920394,-0.5254105619054554,-0.808584115746613,-0.059745553584652854,0
0.10040740314378976,0.24006584164858552,0.6492944826667355,0.7132022938817585,-0.045231712855149216,1
0.890585781934591,-0.023367422243519443,0.3761677755047842,0.23568261227322743,-0.09624156865666739,0
-0.12355788905251824,-0.037752596992115715,0.9787823121093323,-0.03341634048868424,-0.15548865927613614,1
-0.5190410759364418,-0.8365190079122963,0.14443103137982785,-0.02098197529034251,-0.09763065491761849,1
-0.561996027589009,-0.39337791307818254,-0.6096130600591977,-0.3752278153446551,-0.1303467915729654,1
-0.27043228736415353,-0.02852481170552701,0.2785541040988179,0.9135962409212592,-0.11748290400056179,0
-0.5536751307518438,0.610435708425485,-0.5540512452667972,-0.024717967870347787,-0.11501449973232299,0
0.2396367832673931,0.5498642156144034,0.004927696321761908,0.7985202555142317,-0.050642628629049495,0
-0.17769652422035165,0.9386182136704663,0.1873635512310303,-0.04805818230254051,-0.22361821265259635,0
0.6622074094662834,-0.03397855514141335,-0.16976344931910642,0.7154876842337227,-0.13994480920562863,1
-0.5567916426581492,-0.040883115641256046,0.6519248837420302,-0.4847195666943904,-0.1683820808252663,0
0.8566386832453454,-0.011063660950227336,-0.19404533270471608,0.4757287212202317,-0.04556703233411609,0
0.1447764708625198,0.577441006792145,0.029363322901831457,0.41356905478968065,0.6882587372115233,0
0.3312540176364821,0.41567995113832873,-0.2067743461589844,0.8176743409427091,-0.07831983117804017,1
-0.9936677334131205,-0.025842994472233052,-0.010216663766153643,-0.022874672773151864,-0.10643751376911363,1
-0.601977277247528,-0.030361679351580472,-0.7010580914350404,-0.359975012387778,-0.12504826665924756,0
-0.29476318651481825,-0.021643351871337695,0.740145060254603,-0.2566085283946015,0.5467939119369116,0
-0.30641404820230767,-0.13233880915871937,0.21117823883697165,-0.30717942690312605,0.8658183538040227,1
-0.46197696572592883,-0.026015701153707715,0.03563797092563465,-0.8792892187921449,-0.10714882722805619,0
-0.7798723330676705,-0.04971023479634711,-0.0068242904022027965,-0.5893759096590588,-0.20473764394010172,1
0.3127575578588726,-0.04421572194487733,-0.7695749055811634,-0.5242317090083237,-0.18210782494171712,0
-0.38435363829727626,-0.01273826472778756,0.8263822494475951,0.40798273767085586,-0.05246409152837418,0
-0.0189361847389132,-0.01573327084269039,-0.523616480551771,0.8491293809986302,-0.06479938823464648,0
0.6131785769903917,0.3718818208634195,0.6634171983990144,-0.2017029695891452,-0.07006765986294301,0
-0.3306338941142417,-0.5328702291771856,0.7595061212906417,-0.01336570941700237,0.17234371602507428,1
-0.19809064856779066,-0.037081133645135794,-0.8618441177333819,-0.4396423988505684,-0.15272315586992596,1
0.4167331656190501,0.3053285906019927,-0.35159829770828677,-0.7785737431789267,-0.05752811412792728,0
0.6920049396249699,0.4196885975001161,0.5817636710168618,-0.016994171745484506,-0.07907511539477445,0
0.8886165499359123,-0.04121935254133902,0.08369080623234455,0.4157362580225587,-0.16976691336550145,0
0.6567215869448436,0.6876760659743695,0.2986423369105072,-0.017109983826132262,-0.07961399741729866,0
-0.7914319588245008,0.029661571168916,-0.5375330916804236,-0.27347544477770225,-0.09500001157435764,0
-0.9902858726383336,-0.027219922240459063,0.07378443803680532,-0.024093446865460628,-0.1121085581384919,1
0.05025336252160782,0.7656982788977311,-0.3247523520216244,0.5484008058537618,-0.07052099860106703,0
-0.37301252480665975,-0.021005771049020485,-0.632699591367167,0.6727754653090067,-0.08651482116993907,0
-0.40889931562372184,0.45081805113500023,0.43133234662114533,0.6605315896802418,-0.08494033344696149,0
-0.7785960451617716,-0.23884180332948052,0.5746218190477577,-0.01700829907341736,-0.07914085087769418,0
0.3861820387142417,-0.022169238337330487,0.5812739988422192,0.7100391412977569,-0.09130670260815495,1
-0.7344885188334025,-0.5431052239150687,-0.3988579141883962,-0.016908252083662985,-0.07867532496809349,1
-0.4713044529002877,-0.030041654282155807,-0.6012425420810431,0.6325882181697644,-0.12373020451401329,0
-0.3400642524008532,-0.04588429648510291,-0.742014467877701,-0.5440147102656757,-0.18898005198920087,0
0.018316983309161827,-0.021159073875136578,0.9956262112601665,-0.018728746453772444,-0.08714621749218446,0
-0.34742495640932286,0.7095527757498218,-0.5098332436219652,0.33411106143537966,-0.06534998404080215,1
-0.5914272094991482,-0.019601105885694463,-0.7676619494436782,-0.2323951930428947,-0.08072953696755504,1
-0.042691456589014014,-0.44088875582638193,-0.6525266033926049,-0.4205465511884928,0.44849099731047876,0
-0.07654605424917382,0.5112559595069855,0.4029290001034129,0.7490842720615017,-0.09632766826425353,0
0.5020866804549112,-0.3317850799136958,-0.38120796029170223,0.6887383926046577,-0.13471281905974045,1
-0.025897810258334607,-0.021517389518791154,-0.36736951590238404,0.9252308296343621,-0.08862198402133611,0
0.1544702873775881,0.7555469750159297,-0.6002655579959466,-0.20031659655532352,-0.0695860610328671,0
-0.7995926040320223,-0.41471124708705387,-0.23778690387424048,0.3365123733092377,-0.13741564711661192,1
-0.522889724281747,-0.6353373036308345,-0.5653767430552697,-0.012037153806236925,-0.05600975090214355,0
0.5945892853365397,-0.02758060872415355,-0.7951121270027147,-0.02441270496448143,-0.11359408926050694,0
0.7961236543460707,-0.017161793287905177,-0.5652387064631026,-0.20347414515095216,-0.07068293155217514,0
-0.8898489745193848,-0.037130588830338894,0.42699337624185857,-0.032865776072545774,-0.15292684306111679,1
-0.6965576320747116,-0.41016076169250565,0.5842355330952251,-0.015216183798797179,-0.07080200834604902,0
0.767569241069256,-0.0577936061721046,0.10517983877194338,0.5829033229845996,-0.23802999142841128,1
0.9428250547579575,-0.014502188425480492,-0.327319830121027,-0.01283646967010291,-0.05972902566991039,0
-0.5026734072054893,-0.76448440809868,-0.03396770148115617,-0.3798873021533983,-0.1319654060014783,1
-0.6701083354381792,-0.7338437109813895,-0.07522834733097722,-0.017286826110718048,-0.08043685741128524,0
-0.11733685965860925,-0.8253228296858173,-0.4786160551560683,-0.260417434275044,-0.09046391455877738,1
0.8387961881483789,-0.01594758347697786,-0.03644689600291387,-0.5390028942232031,-0.06568206086716114,0
0.8392536599134428,-0.0917949217967854,-0.371065193940942,-0.0812513735819057,-0.3780685424507545,1
0.9268232931640595,-0.29645458339648095,-0.053630044734147585,-0.047094229620253954,-0.21913287081137567,1
-0.5954916268568444,-0.0628116069048973,0.14117013602807654,-0.7447087729193628,-0.2586972373493092,1
-0.3295347904514652,-0.02853151090955636,-0.20428870001610858,0.9138108038667245,-0.11751049548659807,1
-0.7357782122384648,-0.2513823219031116,0.5753284622212494,-0.2397837710965346,-0.08329618422608459,0
0.7635946802656952,0.28682854466171653,0.46422929141926744,-0.32605892037675116,-0.11326648077999397,0
0.7369584315589324,0.4808317133452334,-0.02086480793734058,-0.4483327140385362,-0.1557420011052371,0
-0.6990760109163383,-0.02168187777097089,0.14358048276688803,0.6944298960555487,-0.0892994488803349,0
0.4883859277122035,-0.6397030803568048,0.5927212685027218,-0.006444216073364032,-0.029985405423804786,0
-0.39258149395890013,0.8854552529674932,0.009301239386872558,-0.23475890783990183,-0.08155064517804425,0
0.17269734444025786,0.533695804998281,0.25252164519257403,0.78196278430658,-0.10055564439282731,0
0.4904536326474616,-0.37640730656474175,-0.3263258399102575,-0.7142710269693675,-0.03318312864356543,1
-0.800700709662616,-0.028490733444598248,0.4797848513710876,-0.3377926499352963,-0.11734254854095244,1
0.20891843017425674,-0.018633536380708717,-0.5551133205786618,0.8012274123442906,-0.07674448435996549,1
-0.5909999913523454,-0.026991067536623902,-0.7315905705858686,-0.3200122680417469,-0.11116599222505823,1
0.29315996833701563,-0.02207328127413515,0.06671020361651467,0.9491337380022504,-0.09091149178047507,0
-0.6436636611387575,-0.12048917207232841,0.5599481241776139,-0.10664980742939215,-0.4962492997960003,1
0.03467545469926951,0.14307473027818055,0.4895851701421802,0.8434554036575322,-0.16497447564695125,0
0.2984380223868254,-0.0194416218100741,-0.453091441061113,0.8359744503887632,-0.08007268241793868,0
-0.4756833569697226,-0.6239437560053629,-0.48968886097362396,-0.3775025560449856,-0.04600187889415653,0
0.6868782040413838,-0.5656096575311388,-0.43690686586311395,0.12210710984426122,-0.049862735660447556,1
-0.7455107355936741,-0.031107809734660975,-0.5392604436555374,-0.36882130480731506,-0.12812129532889394,0
-0.8569194264888793,-0.039135652203448335,-0.1512605730465641,-0.4640012406298845,-0.16118494026469682,0
0.7107540540746422,-0.027659299886785636,-0.6931716225189662,-0.024482357674320526,-0.11391818837816761,0
-0.3054927681754359,0.2786478448786537,0.8121504750688522,0.40827048401297034,-0.052501093952829286,0
-0.5409329514639893,-0.024704497528571567,-0.26527294179237365,0.7912387401168486,-0.10174847573030342,0
-0.50295635979086,-0.7406061842412495,0.35937817285272994,-0.24882407727030512,-0.08643660947282673,1
-0.7180446189391319,-0.01973684491795369,0.6501203111517114,-0.23400454604518425,-0.08128859467004462,0
-0.11823605777580794,-0.012471370625642936,0.9804910808850431,-0.14786342163331925,-0.0513648557295802,0
-0.5408936773570082,-0.8256084717853336,-0.019862612183096085,-0.15057892681797727,-0.05230816902844853,0
-0.14920764972191872,0.725360172619987,-0.5268427607474712,0.41375771629045294,-0.05320671855372979,0
0.8366489642809574,-0.41578071066076466,-0.16830554656130112,-0.06605015862865844,-0.3073361852302157,0
0.4061573339452501,-0.044424209851572555,-0.8933307194483634,-0.03932165309451247,-0.18296650772568823,1
-0.14728226830919874,0.08650446535580747,0.9846847775045776,-0.007341380478516553,-0.03415997656078121,0
0.04092033610568401,-0.01394249933731143,0.3601341394520255,-0.9301274281658554,-0.05742387813399213,0
-0.07531232499325177,0.08219406758166889,-0.9890273002209663,-0.020368284973687423,-0.09477510930274904,0
-0.27577253360629966,-0.029088093257456663,0.8887135907484282,-0.3448750844588819,-0.1198028475351169,0
0.14301052978929965,-0.028578150864938895,-0.3565036862724457,0.9153045941975461,-0.1177025878116014,1
0.5823802244963151,0.42669350032601155,-0.2853886986658696,0.6251846734330678,-0.08039493562002302,1
-0.278767666394914,0.38842209201606775,-0.42694182609877857,0.7640560417385528,-0.0731840748855269,1
0.33442435119332586,-0.7503191010760566,-0.17852186196146738,0.5404965508152494,-0.034278612106829656,0
-0.039834082412918276,-0.9409762804065309,-0.30583950070028876,-0.02929499377518275,-0.13631173369053953,1
-0.9568249665943643,-0.031711133987519416,-0.2561924294173124,-0.028068798838674285,-0.1306061595941345,0
0.05259564725444929,-0.010510319375022868,0.9391125766928066,0.33662582494952065,-0.04328802780183832,0
0.6282328538208168,0.3761423165641576,-0.6638964719853994,-0.03192209614393869,-0.1485358318151486,0
0.09579654004574936,-0.7193103368317345,-0.30212542027815886,0.6131227773317725,-0.07884384935427363,0
-0.38274711049243754,-0.011870920954663485,0.02415323057642221,-0.9221658966699856,-0.04889183077919361,0
-0.21254153794395092,-0.039786235395888506,-0.9618479083888294,-0.03521639555100295,-0.16386444621659826,0
0.03585253966764545,0.40665338298040515,-0.43441302491667794,0.5252691310922692,0.6072275399010539,1
-0.1438492853492612,-0.019409341650987105,-0.2635979916492323,0.834586428930737,0.46142415628607186,0
-0.5673482825833479,-0.018803081059460665,-0.788711344177843,-0.2229336282400139,-0.07744277472637522,0
-0.3471345106552374,-0.013333560956559376,0.739995797509332,0.5733326366120848,-0.054915891400663774,1
-0.9480948349477263,-0.023398521471467197,-0.11966918464748086,-0.2774182204815572,-0.09636965460686384,0
0.5112044000485615,0.4348661897864982,0.3699680266937224,0.637159170788946,-0.08193478294021013,0
0.3671013895868456,-0.051898515510452825,0.902631516136286,-0.045937461349128794,-0.21375034403136117,1
-0.07810403229259263,-0.2966274382490272,-0.9034354148384288,-0.28294131908555575,-0.09828827085313299,1
-0.758805908599221,-0.01781707592573989,-0.23638941780703318,-0.6021887582173205,-0.07338179274111872,1
-0.11979216424387144,-0.22746640029602433,-0.3659177855700534,0.7182058825138519,0.5330978884296446,0
-0.11871654239901899,0.7163172994484718,-0.6575526549329594,-0.18991571434217322,-0.06597299832650241,0
0.5810907357824048,-0.1797541452980799,0.08037924484204567,-0.17146045315955247,0.7708193653749,1
-0.48477429780085496,-0.7056630249899187,-0.3611449715636387,-0.36689100641643435,-0.04470877183282639,1
0.6047716560067303,-0.05393987808937431,-0.4159293680571983,-0.6395235276209121,-0.22215794392599267,0
-0.2350179128198357,-0.07180874176997451,0.3567784459747924,-0.851380861014585,-0.295753030829943,0
-0.574726649542208,-0.07754689826791787,-0.7462953163876916,-0.06863987547408401,-0.31938632579951004,1
0.8236120593323187,-0.018583284118212175,-0.5166387190433335,-0.22032766544946744,-0.07653751430906244,0
0.41955910770127625,-0.013150461935302265,-0.22633432100179487,-0.877289289614148,-0.054161775827210996,0
-0.024892679802681148,0.3401254341578519,0.9073985763346682,0.243601255643464,-0.03132563560278921,0
0.5142410739071622,-0.021764522047519407,0.7190351790567725,0.458296340542564,-0.08963982937813374,1
-0.030813109828488273,0.5596303915987173,-0.04908253689778376,0.8199617368147089,-0.10544207790653436,0
0.25148862866841587,0.6303526868373915,-0.4068367391046908,0.6064738808175292,-0.07798884181822595,0
-0.5034365432952359,-0.017913405331360592,0.3124500571710233,-0.8019740931106517,-0.07377853710633306,0
-0.955574574383376,-0.06090975976948178,0.13163463913096995,-0.05391367571258833,-0.2508642487658833,0
0.5098051256282392,-0.009692652294825814,-0.005501069955890417,-0.8592909221785684,-0.03992036655033225,0
0.9389100249599498,-0.008824531535321539,-0.32573395743993716,-0.10462566355303897,-0.036344905688307554,0
0.5495590971967192,-0.8047386460360623,-0.060329591887735144,-0.20422496145762964,-0.07094375042709299,0
0.2824040236059926,-0.11765288435376585,-0.12508994149993666,-0.9429944192112643,-0.038984588318181974,1
-0.9127201435367164,-0.02143104568909597,0.3068049382987052,-0.2540913777555514,-0.08826636646424792,1
0.42672938730856563,-0.6699253934843349,-0.4262856570661888,-0.4310568076617922,-0.03965557111160329,1
0.9115593967052336,0.3512114566112562,-0.09491529077566269,-0.1904916825128622,0.02034663347536554,0
0.7905189528461005,-0.49008389445282996,0.3490513253728977,0.10580216786620282,-0.043204572897871364,1
0.9726253053579809,-0.01779203681758222,-0.061768020581613646,-0.21094645653978186,-0.0732786661308429,1
-0.07412456608200078,-0.010001502783441621,0.9328926155508945,-0.3380348473885552,0.09924378291275997,0
0.23189348898530587,-0.2582005669635183,-0.7357131924358496,-0.5494159077978691,-0.1908563221914154,1
-0.9447596810419482,0.12007506570772698,-0.2701039139157416,-0.02975547054097462,-0.13845436552555554,0
-0.4730257078681017,-0.04095512381575721,-0.8630195431929614,-0.03625102565710584,-0.16867865524403927,1
-0.29710274992325914,0.45169187980849246,-0.41025054104840547,0.7323085559740456,-0.055884471186602454,0
0.864410707099274,-0.020459040945906115,0.4317829476875355,-0.2425670672778922,-0.08426304678904255,0
0.3203906090952687,-0.608252280746183,-0.5620462395354053,-0.096625838090665,-0.4496070424359649,1
0.12701290450217634,0.5548213682317388,-0.06543221945075357,0.8129156306496996,-0.10453599163222262,0
-0.01455996221200297,0.8175124228196118,-0.2416602914152492,0.5201723922786499,-0.04982400927461121,0
-0.8078054169251088,-0.025054125787466703,-0.49793338567445716,-0.29704744379492964,-0.10318846220943247,0
0.05507227747434877,-0.01876439113811878,0.7933821996243702,0.6009882688775063,-0.07728342558283934,0
0.10283550277145098,-0.9600675389315154,0.03419538961871655,-0.2436440167261754,-0.08463715792774118,1
-0.6218011293278469,0.4504742829931788,0.4636053510057229,0.4339383519442082,-0.08487556279165778,0
-0.6052724654126301,-0.7354364759519371,-0.29728909648926916,-0.013933641114978744,-0.06483424408895223,0
-0.22840492766884063,-0.18977194394572755,-0.5222121829147406,-0.1679747725809245,-0.7815988165929243,0
0.8941854989874537,-0.30836699510876486,0.09156321127098926,-0.294139223510653,-0.10217820346063827,0
0.8901555720099099,0.23105332008113927,0.2773530662643906,-0.26265515583176036,-0.09124125518605397,0
-0.5744762784999463,-0.6207309650994624,-0.066127254871721,-0.5001150725993649,-0.17373017794731155,1
0.05879979111389542,0.8959181355495761,0.09536135935367059,0.4218659548070275,-0.08251427922068097,0
0.6397990198566603,-0.04817323389794104,-0.47196978953713875,-0.5711528755825543,-0.19840731892830749,0
0.08607531573414344,-0.01720064503237476,-0.3542470723969999,0.9283240093653655,-0.07084294718393092,1
0.11208001589881281,-0.015845176859948257,0.8516928244478931,0.5074913084588861,-0.0652602867681167,1
0.6369534615956334,-0.3596940524912124,-0.0743809949836137,-0.6749242338732002,-0.06209043790883018,1
-0.680400397091379,-0.016791952359296647,-0.7292251714414149,-0.014863231730129912,-0.06915969673612285,0
0.6231570157134649,-0.7245419567194458,0.2871340908719321,-0.013727232640461242,-0.06387381046586216,0
0.2107977130172006,-0.029801272043409308,0.9026452686746942,-0.35333069520870813,-0.12274016104695604,0
-0.8581540825460643,-0.022318598527282452,-0.42965455639260264,-0.2646144071381259,-0.09192186070415853,1
-0.44576436835896066,-0.7809388865672737,-0.15054045665685378,-0.38806385535390303,-0.13480578038798935,1
0.6606193376657385,0.5187837482177493,-0.028097451950840808,0.5016840000216993,-0.20486388311100973,1
0.3327418272711346,-0.0140828245802122,0.05550864218040062,-0.9394887595977858,-0.05800182470243074,0
-0.15517166387287867,-0.029047010788291642,-0.3086553069813674,0.9303212985290492,-0.11963364439257397,1
0.2451574236750559,0.8254644689509957,-0.4525808690622889,-0.21885367616503884,-0.07602547931010661,0
-0.5120986254586167,-0.7454377568564023,0.17215062348384744,-0.3875708364311166,-0.04722878400401231,0
0.9322207499923049,-0.022063982246029134,-0.25822519792217696,-0.019529717211866814,0.25182531897112415,0
-0.3933733575512523,-0.015109611636410527,0.7618146566041861,-0.5106807820991077,-0.06223077199216846,0
-0.04029580713835178,0.9727644348883061,0.2222957402140443,-0.01089803671726028,-0.050709356354646906,0
-0.7239839449033407,-0.6713761960861053,0.13941188033229224,-0.015815306969238545,-0.07358977197159448,0
0.746991053810693,-0.014202141539887863,-0.6403343565603684,-0.16838383732183063,-0.05849324610299685,0
-0.32204128576035745,0.29080903811619735,-0.03204960229357575,0.8930310690891645,-0.11483834834250795,1
-0.6027953261093629,-0.05219073045233426,0.45256335763362804,-0.6187852333052267,-0.21495386678618217,1
0.8028369573166212,-0.017306509899741442,-0.5549501807227485,-0.20518993838937077,-0.07127896450731475,0
-0.5533436153337183,-0.4655823831780376,0.004909317334709936,-0.6906653575265673,-0.0010725482157313876,0
0.16092025060868728,0.8961873771322252,-0.28981218379147805,0.292855635945124,0.034602494622376564,0
-0.4680726676817433,-0.24276737774063495,0.10096225698816563,0.8398260234746704,-0.08044160013829951,0
-0.4595171522482349,-0.025877179588614116,-0.8262479345204536,-0.30680575784709435,-0.10657830932589084,1
0.11628229398475257,-0.01271859104407368,0.9802212464293262,-0.15079452343953362,-0.052383063070799915,0
0.4184025601898936,-0.0373175278053603,-0.18815205237662616,-0.033031243270503725,0.8871608883959587,0
-0.8633865130486785,-0.1164952871884553,0.01232496092175933,-0.10311465944526842,-0.479799999472996,1
